MANDT,EBELN,EBELP,AEDAT,TXZ01,MATNR,BUKRS,WERKS,LGORT,MATKL,MENGE,MEINS,NETPR,NETWR,BRTWR,MWSKZ,PSTYP,MTART,NTGEW,BRGEW,VOLUM
100,4500001302,00020,20251119,Yard standard structure across.,000000000000106511,2000,1200,0001,SPAR,182.671,L,8327.31,1521158.05,1794966.5,V3,1,ROH,29.479,10.607,0.189
100,4500001302,00030,20251119,Which common cup.,000000000000106512,3000,1100,0003,RAW,975.813,EA,5710.87,5572741.19,6575834.6,V2,0,ROH,24.895,49.459,1.283
100,4500001302,00040,20251119,Officer paper face generation song subje,000000000000106513,3000,1200,0002,SPAR,737.171,L,1905.95,1405011.07,1657913.06,V2,0,FERT,18.181,20.957,1.603
100,4500001302,00050,20251119,Upon west education certainly.,000000000000106514,3000,1200,0003,PACK,132.428,EA,8355.28,1106473.02,1305638.16,V3,1,FERT,16.573,30.322,1.096
400,4500001303,00010,20250923,Resource occur either weight history dur,000000000000106515,3000,2100,0003,PACK,327.668,EA,2287.35,749491.4,884399.85,V2,0,FERT,13.793,14.267,2.68
400,4500001303,00020,20250923,Coach appear language send.,000000000000106516,2000,1200,0003,SPAR,974.629,KG,6697.95,6528016.31,7703059.25,V1,0,FERT,5.021,49.487,1.607
400,4500001303,00030,20250923,Positive go poor peace thus alone.,000000000000106517,3000,3100,0001,PACK,876.687,EA,7950.31,6969933.42,8224521.44,V1,1,FERT,1.633,14.991,2.39
400,4500001303,00040,20250923,Push information marriage low local cond,000000000000106518,3000,2100,0003,SERV,133.321,KG,7800.61,1039985.13,1227182.45,V3,1,ROH,35.314,7.483,1.645
400,4500001303,00050,20250923,Wife nearly picture.,000000000000106519,2000,2100,0002,RAW,436.58,EA,6761.87,2952097.2,3483474.7,V3,0,HALB,38.673,16.022,3.208
200,4500001304,00010,20250903,Unit economic science still project toni,000000000000106520,3000,1200,0002,SPAR,709.66,L,275.06,195199.08,230334.91,V1,0,FERT,29.207,43.514,2.081
200,4500001304,00020,20250903,Your move interesting care perhaps yours,000000000000106521,3000,1100,0002,SERV,512.897,KG,7389.01,3789801.06,4471965.25,V3,0,HALB,35.805,40.571,3.928
200,4500001304,00030,20250903,Important sister early bit history.,000000000000106522,1000,3100,0002,SERV,298.343,EA,2453.93,732112.84,863893.15,V2,0,HALB,37.57,15.572,0.581
200,4500001304,00040,20250903,Than read hundred class second know.,000000000000106523,3000,2100,0001,SERV,447.021,EA,4346.78,1943101.94,2292860.29,V2,1,FERT,17.476,28.04,1.224
200,4500001304,00050,20250903,Final go however it later after.,000000000000106524,1000,1100,0002,SERV,401.546,L,6510.4,2614225.08,3084785.59,V2,1,ROH,3.693,48.953,1.656
300,4500001305,00010,20240810,Fall animal catch author.,000000000000106525,1000,1200,0003,RAW,429.998,EA,4469.29,1921785.76,2267707.2,V1,1,FERT,5.29,8.158,2.922
300,4500001305,00020,20240810,Operation score environmental game more ,000000000000106526,1000,3100,0003,SPAR,772.764,L,7763.94,5999693.33,7079638.13,V1,1,ROH,4.754,42.236,3.82
300,4500001305,00030,20240810,Money news hope seven without indicate a,000000000000106527,1000,1200,0003,PACK,773.159,KG,7224.83,5585942.34,6591411.96,V2,1,FERT,17.818,14.206,2.57
300,4500001305,00040,20240810,Mother those woman ago write.,000000000000106528,3000,2100,0001,SPAR,104.809,EA,5366.89,562498.37,663748.08,V3,1,FERT,4.315,17.368,1.72
300,4500001305,00050,20240810,Try thus natural class.,000000000000106529,3000,1200,0003,SPAR,214.031,EA,4115.27,880795.35,1039338.51,V3,0,HALB,9.109,1.813,0.808
100,4500001306,00010,20240721,Continue television happy knowledge foot,000000000000106530,1000,3100,0002,SERV,11.33,KG,8553.36,96909.57,114353.29,V2,0,HALB,23.112,27.992,3.442
100,4500001306,00020,20240721,Daughter authority that seek.,000000000000106531,2000,2100,0001,PACK,555.206,L,2821.9,1566735.81,1848748.26,V1,1,ROH,24.077,13.764,1.626
100,4500001306,00030,20240721,School threat young identify myself cont,000000000000106532,2000,3100,0001,PACK,312.189,KG,437.87,136698.2,161303.88,V3,0,FERT,16.428,4.738,1.608
100,4500001306,00040,20240721,Way purpose always institution contain h,000000000000106533,1000,3100,0003,PACK,388.257,EA,227.15,88192.58,104067.24,V2,1,ROH,26.769,23.161,3.085
100,4500001306,00050,20240721,Language help give receive result assume,000000000000106534,1000,3100,0002,RAW,61.408,L,5878.67,360997.37,425976.9,V1,1,HALB,31.368,2.761,3.576
300,4500001307,00010,20240308,Cause lead road skill.,000000000000106535,1000,2100,0003,PACK,315.078,KG,2902.71,914580.06,1079204.47,V3,1,ROH,30.237,27.245,3.301
300,4500001307,00020,20240308,Kitchen plant begin want main.,000000000000106536,3000,3100,0002,SERV,389.13,L,548.83,213566.22,252008.14,V3,0,FERT,39.462,6.557,1.189
300,4500001307,00030,20240308,Plan them summer animal lot.,000000000000106537,3000,1100,0003,RAW,876.574,L,7599.42,6661453.99,7860515.71,V1,1,ROH,8.755,24.261,0.24
300,4500001307,00040,20240308,Discover system international general pe,000000000000106538,2000,3100,0003,PACK,731.617,L,5339.94,3906790.88,4610013.24,V3,0,ROH,15.358,18.106,2.223
300,4500001307,00050,20240308,Whose and yet have no.,000000000000106539,2000,3100,0003,PACK,91.058,L,3987.11,363058.26,428408.75,V1,0,HALB,13.969,1.25,0.363
400,4500001308,00010,20240411,Morning newspaper soon worker.,000000000000106540,2000,3100,0002,SPAR,226.026,L,4310.32,974244.39,1149608.38,V1,0,FERT,34.486,13.732,2.144
400,4500001308,00020,20240411,Instead down strategy one eight.,000000000000106541,3000,1200,0003,RAW,490.815,KG,4697.92,2305809.6,2720855.33,V2,1,ROH,5.848,25.665,2.078
400,4500001308,00030,20240411,Remember laugh lawyer.,000000000000106542,2000,1200,0003,SPAR,276.405,KG,8390.33,2319129.16,2736572.41,V1,1,FERT,12.714,38.034,3.925
400,4500001308,00040,20240411,Particularly growth others something.,000000000000106543,2000,2100,0003,PACK,654.306,KG,1204.71,788248.98,930133.8,V1,1,FERT,34.287,43.651,0.988
400,4500001308,00050,20240411,Ten bank box southern individual positiv,000000000000106544,1000,1100,0002,RAW,969.076,KG,2530.1,2451859.19,2893193.84,V2,0,FERT,32.342,44.728,2.55
200,4500001309,00010,20240603,President something camera central land ,000000000000106545,1000,1100,0002,PACK,869.749,KG,172.33,149883.85,176862.94,V1,0,FERT,21.754,38.594,1.147
200,4500001309,00020,20240603,Easy commercial let within word througho,000000000000106546,3000,3100,0001,RAW,853.356,L,6162.42,5258738.08,6205310.93,V2,0,HALB,5.742,12.312,0.738
200,4500001309,00030,20240603,Old thought everything individual matter,000000000000106547,2000,1100,0003,SERV,22.291,EA,2737.03,61011.14,71993.15,V3,1,FERT,14.825,34.081,3.531
200,4500001309,00040,20240603,Marriage particularly step federal head ,000000000000106548,2000,1100,0001,RAW,944.894,L,1221.77,1154443.14,1362242.91,V3,0,ROH,39.702,47.703,1.454
200,4500001309,00050,20240603,Art home choose pay enough.,000000000000106549,1000,2100,0002,PACK,340.258,KG,2355.95,801630.84,945924.39,V2,0,HALB,9.886,2.517,0.639
200,4500001310,00010,20240306,Score focus Republican what truth go ins,000000000000106550,1000,2100,0003,PACK,663.999,EA,570.41,378751.67,446926.97,V2,0,HALB,23.577,43.304,1.981
200,4500001310,00020,20240306,Source risk standard possible once neces,000000000000106551,1000,3100,0003,SERV,841.187,L,3209.81,2700050.44,3186059.52,V2,1,FERT,20.5,32.609,2.236
200,4500001310,00030,20240306,Table economic protect.,000000000000106552,2000,3100,0002,SPAR,49.735,L,2947.89,146613.31,173003.71,V3,0,FERT,23.778,41.129,2.54
200,4500001310,00040,20240306,Nor firm compare room authority.,000000000000106553,2000,2100,0002,SERV,196.874,L,5594.98,1101506.09,1299777.19,V1,1,HALB,3.972,47.241,3.704
200,4500001310,00050,20240306,Score man produce kitchen.,000000000000106554,1000,2100,0003,SPAR,616.507,EA,4400.51,2712945.22,3201275.36,V3,1,ROH,25.473,13.743,2.669
100,4500001311,00010,20251106,Music several same contain visit exist w,000000000000106555,3000,1200,0002,SERV,446.533,L,1068.99,477339.31,563260.39,V2,0,FERT,18.581,21.832,3.431
100,4500001311,00020,20251106,Grow strong lot goal education along.,000000000000106556,1000,3100,0002,SPAR,799.102,L,1944.5,1553853.84,1833547.53,V2,0,HALB,7.826,44.451,1.107
100,4500001311,00030,20251106,Mean large indicate maybe nation parent ,000000000000106557,1000,3100,0002,RAW,174.389,EA,8146.62,1420680.92,1676403.49,V1,1,HALB,17.591,47.763,1.358
100,4500001311,00040,20251106,Enjoy day whole hit kid themselves manag,000000000000106558,3000,3100,0003,RAW,888.606,L,1802.28,1601516.82,1889789.85,V3,1,ROH,33.365,32.603,1.697
100,4500001311,00050,20251106,Race join probably it find thank compare,000000000000106559,1000,2100,0001,PACK,693.455,EA,6514.87,4517769.18,5330967.63,V1,1,HALB,5.144,31.288,3.023
400,4500001312,00010,20240422,Spend media direction another.,000000000000106560,2000,1200,0002,SPAR,698.665,EA,6854.63,4789090.07,5651126.28,V1,1,HALB,23.773,23.422,2.815
400,4500001312,00020,20240422,Worry health agency certainly forget.,000000000000106561,1000,3100,0001,SERV,547.485,L,828.12,453383.28,534992.27,V2,0,HALB,4.907,49.998,3.933
400,4500001312,00030,20240422,Under understand wait certain.,000000000000106562,3000,3100,0003,PACK,626.536,KG,2603.83,1631393.23,1925044.01,V1,0,FERT,27.144,45.543,2.231
400,4500001312,00040,20240422,Sure cost technology far study impact ri,000000000000106563,2000,2100,0002,SERV,679.012,L,6393.96,4341575.57,5123059.17,V1,0,ROH,14.289,12.784,3.859
400,4500001312,00050,20240422,Tell way when.,000000000000106564,1000,2100,0002,PACK,461.331,L,4904.02,2262376.45,2669604.21,V1,1,FERT,38.431,30.918,1.362
200,4500001313,00010,20250808,But so century agreement.,000000000000106565,2000,1200,0003,PACK,287.09,EA,1642.46,471533.84,556409.93,V2,1,ROH,30.599,42.791,3.104
200,4500001313,00020,20250808,Majority cost their organization propert,000000000000106566,3000,1100,0003,SERV,210.548,EA,4315.89,908702.01,1072268.37,V1,1,FERT,9.457,40.969,1.227
200,4500001313,00030,20250808,Miss president entire total easy throw c,000000000000106567,3000,1100,0002,RAW,761.311,L,2251.74,1714274.43,2022843.83,V3,0,HALB,35.901,32.244,0.395
200,4500001313,00040,20250808,Travel as low bar.,000000000000106568,2000,2100,0001,SPAR,932.358,EA,8261.86,7703011.27,9089553.3,V3,1,FERT,21.122,9.181,1.357
200,4500001313,00050,20250808,Blue write face.,000000000000106569,1000,1100,0001,PACK,873.67,KG,1136.08,992559.01,1171219.63,V3,1,HALB,10.725,27.22,2.55
100,4500001314,00010,20240504,Than big huge final hear respond morning,000000000000106570,2000,1200,0003,SERV,975.542,L,6035.02,5887415.48,6947150.27,V1,1,ROH,33.901,45.676,1.961
100,4500001314,00020,20240504,Thing five military attorney year Mrs be,000000000000106571,3000,2100,0001,PACK,569.155,KG,2146.78,1221850.57,1441783.67,V2,0,ROH,32.337,36.331,0.124
100,4500001314,00030,20240504,Finally whether until city.,000000000000106572,1000,1200,0003,SERV,860.969,L,7656.27,6591811.13,7778337.13,V2,1,FERT,3.607,11.561,1.87
100,4500001314,00040,20240504,Character memory avoid believe understan,000000000000106573,3000,3100,0001,RAW,48.76,EA,535.65,26118.29,30819.58,V1,1,ROH,18.927,13.473,1.906
100,4500001314,00050,20240504,Call move onto keep hour edge.,000000000000106574,1000,1200,0003,SPAR,965.723,EA,7870.88,7601089.85,8969286.02,V1,1,ROH,26.1,39.731,1.221
300,4500001315,00010,20260105,Even soon avoid recently.,000000000000106575,1000,1200,0003,RAW,885.895,KG,8020.94,7105710.64,8384738.56,V3,1,HALB,26.243,29.451,3.216
300,4500001315,00020,20260105,Him trade surface.,000000000000106576,3000,1100,0002,SPAR,729.228,L,3117.16,2273120.35,2682282.01,V1,0,HALB,36.044,27.002,3.408
300,4500001315,00030,20260105,Book hand return decide tough perform.,000000000000106577,3000,2100,0001,SPAR,289.521,KG,4209.5,1218738.65,1438111.61,V1,0,FERT,33.559,30.292,1.776
300,4500001315,00040,20260105,Like animal wonder.,000000000000106578,2000,1100,0001,SERV,202.622,L,4664.63,945156.66,1115284.86,V2,1,FERT,39.803,20.355,2.664
300,4500001315,00050,20260105,Plan special operation wind.,000000000000106579,2000,2100,0003,SPAR,575.944,L,234.09,134822.73,159090.82,V2,1,ROH,6.006,6.372,3.963
400,4500001316,00010,20240323,Itself road where against rock knowledge,000000000000106580,2000,3100,0003,SERV,228.077,L,7358.6,1678327.41,1980426.34,V2,0,FERT,31.532,21.288,2.576
400,4500001316,00020,20240323,Must Congress generation skin goal momen,000000000000106581,2000,1200,0002,RAW,375.789,KG,6694.11,2515572.9,2968376.02,V3,0,ROH,38.576,49.806,1.172
400,4500001316,00030,20240323,Answer hospital model.,000000000000106582,3000,3100,0003,PACK,677.308,L,7413.11,5020958.71,5924731.28,V3,0,ROH,9.756,48.748,2.516
400,4500001316,00040,20240323,Short box might body air.,000000000000106583,2000,3100,0001,SPAR,654.294,KG,8100.17,5299892.63,6253873.3,V1,0,FERT,35.862,42.806,3.062
400,4500001316,00050,20240323,Mouth economic response practice prove.,000000000000106584,1000,3100,0003,PACK,140.146,KG,5833.78,817580.93,964745.5,V2,1,ROH,36.943,33.099,1.664
400,4500001317,00010,20241024,Time action cultural factor season husba,000000000000106585,1000,3100,0001,PACK,688.775,L,8634.1,5946952.23,7017403.63,V2,1,ROH,17.859,37.217,0.639
400,4500001317,00020,20241024,Available push indeed brother writer run,000000000000106586,3000,1100,0002,RAW,582.625,EA,4303.72,2507454.87,2958796.75,V2,1,FERT,34.033,36.733,1.586
400,4500001317,00030,20241024,World too brother letter decide player s,000000000000106587,3000,3100,0001,SPAR,595.106,L,8465.61,5037935.3,5944763.65,V3,1,FERT,6.41,17.083,2.192
400,4500001317,00040,20241024,Sometimes at thousand think TV.,000000000000106588,2000,2100,0003,RAW,812.561,KG,5171.85,4202443.61,4958883.46,V2,1,FERT,36.848,23.994,2.096
400,4500001317,00050,20241024,Need rise same start city before meet.,000000000000106589,2000,3100,0001,SERV,509.58,L,3053.92,1556216.55,1836335.53,V2,0,ROH,21.245,26.148,0.271
300,4500001318,00010,20250616,Whether sister moment than allow.,000000000000106590,3000,1200,0001,SERV,472.167,L,8082.28,3816185.9,4503099.36,V1,0,HALB,22.54,6.962,1.722
300,4500001318,00020,20250616,Church place follow team unit energy edu,000000000000106591,2000,1100,0002,RAW,595.457,KG,6350.41,3781396.09,4462047.39,V1,0,HALB,31.128,23.613,2.052
300,4500001318,00030,20250616,Her especially data exist give model.,000000000000106592,2000,1100,0001,SERV,197.181,EA,2899.11,571649.41,674546.3,V1,0,FERT,8.223,3.71,1.735
300,4500001318,00040,20250616,Entire stop design blue prevent meet.,000000000000106593,3000,1200,0003,PACK,993.934,KG,2541.95,2526530.53,2981306.03,V1,0,FERT,16.292,33.112,3.797
300,4500001318,00050,20250616,Standard base someone add yet table beat,000000000000106594,1000,1200,0002,SPAR,838.687,L,6679.83,5602286.58,6610698.16,V3,0,HALB,7.617,38.375,3.004
400,4500001319,00010,20250126,Power decade speak admit federal plant.,000000000000106595,3000,1200,0003,PACK,18.998,L,7797.87,148143.93,174809.84,V3,1,ROH,15.607,44.881,3.216
400,4500001319,00020,20250126,Carry receive break.,000000000000106596,2000,1100,0001,PACK,869.469,KG,665.92,578996.8,683216.22,V2,0,HALB,15.741,10.498,2.637
400,4500001319,00030,20250126,Professor interest may third newspaper d,000000000000106597,1000,3100,0002,RAW,169.811,L,3683.62,625519.2,738112.66,V1,1,ROH,7.325,9.005,1.862
400,4500001319,00040,20250126,True card example growth condition.,000000000000106598,3000,1200,0003,RAW,901.782,EA,2574.49,2321628.74,2739521.91,V3,0,HALB,34.103,3.698,3.276
400,4500001319,00050,20250126,A TV successful.,000000000000106599,2000,1200,0001,SERV,490.195,L,1391.62,682165.17,804954.9,V1,0,FERT,24.54,3.074,0.605
100,4500001320,00010,20260111,Star old social just art owner start est,000000000000106600,1000,1200,0003,SERV,53.517,L,7205.56,385619.95,455031.54,V1,1,FERT,5.811,34.179,2.691
100,4500001320,00020,20260111,Anyone place director instead since.,000000000000106601,1000,1100,0003,RAW,531.955,L,3682.45,1958897.69,2311499.27,V1,0,FERT,15.909,35.496,3.73
100,4500001320,00030,20260111,Candidate stand reduce rule bank threat ,000000000000106602,3000,1200,0002,SPAR,831.547,L,823.89,685103.26,808421.85,V2,0,HALB,5.579,34.151,2.434
100,4500001320,00040,20260111,Political drop upon available under.,000000000000106603,3000,1200,0001,RAW,110.51,KG,7347.19,811937.97,958086.8,V1,1,HALB,21.636,17.283,3.63
100,4500001320,00050,20260111,Final family main its day.,000000000000106604,3000,3100,0002,PACK,435.268,KG,1274.91,554927.53,654814.49,V2,1,ROH,33.637,6.578,3.316
400,4500001321,00010,20240812,Trial significant push.,000000000000106605,1000,1200,0003,RAW,996.869,EA,3653.19,3641751.86,4297267.19,V3,1,HALB,18.743,49.995,2.886
400,4500001321,00020,20240812,News message cold.,000000000000106606,2000,2100,0002,RAW,723.811,KG,8744.33,6329242.24,7468505.84,V3,1,HALB,18.426,43.55,2.596
400,4500001321,00030,20240812,National hospital full pretty home resou,000000000000106607,2000,2100,0003,SERV,365.118,L,4911.07,1793120.06,2115881.67,V2,1,ROH,20.539,30.672,3.426
400,4500001321,00040,20240812,Staff war your find never.,000000000000106608,1000,1100,0001,SERV,845.812,KG,5941.86,5025696.49,5930321.86,V1,1,FERT,28.444,13.643,1.778
400,4500001321,00050,20240812,Message threat kind same memory prepare.,000000000000106609,3000,1200,0001,SPAR,696.627,EA,4267.03,2972528.31,3507583.41,V2,1,ROH,31.485,4.959,1.958
300,4500001322,00010,20250228,Apply relate training involve the color ,000000000000106610,1000,1200,0003,SPAR,47.189,KG,1251.47,59055.62,69685.63,V2,1,HALB,16.2,33.955,3.661
300,4500001322,00020,20250228,Everybody fire plant small fact pay.,000000000000106611,3000,1100,0002,RAW,348.894,KG,4194.24,1463345.17,1726747.3,V2,1,ROH,2.445,10.336,3.95
300,4500001322,00030,20250228,Explain image light yeah.,000000000000106612,2000,1100,0002,PACK,385.766,EA,4533.86,1749009.04,2063830.67,V2,0,HALB,22.281,21.35,2.302
300,4500001322,00040,20250228,Industry family fund produce show.,000000000000106613,2000,1100,0002,SPAR,845.588,L,3457.37,2923510.58,3449742.48,V2,1,ROH,22.737,25.958,1.435
300,4500001322,00050,20250228,Foot old it anything cost.,000000000000106614,2000,1200,0002,RAW,294.053,L,2747.38,807875.33,953292.89,V3,1,ROH,36.958,19.158,3.479
100,4500001323,00010,20240214,In manage together thank hour.,000000000000106615,1000,1100,0003,PACK,374.833,L,6149.93,2305196.71,2720132.12,V2,1,ROH,37.972,10.027,2.678
100,4500001323,00020,20240214,Wear phone kid or.,000000000000106616,2000,1200,0001,RAW,747.657,EA,2748.68,2055069.84,2424982.41,V2,1,FERT,36.428,5.3,3.964
100,4500001323,00030,20240214,Begin yet prevent rather tend these.,000000000000106617,2000,3100,0001,SERV,224.124,KG,6007.58,1346442.86,1588802.57,V1,0,FERT,37.573,28.944,0.573
100,4500001323,00040,20240214,Force true look watch many building kind,000000000000106618,2000,1100,0001,SPAR,997.489,KG,2856.64,2849466.98,3362371.04,V2,0,ROH,7.313,46.424,3.026
100,4500001323,00050,20240214,Mean audience school join sing.,000000000000106619,3000,1200,0003,RAW,878.129,KG,1442.54,1266736.21,1494748.73,V2,0,FERT,32.977,14.54,2.779
