BSKRF,DISKZ,DLINL,EINME,ERSDA,HERKL,INSME,KEINM,KINSM,KLABS,KSPEM,KZILE,KZILL,KZILQ,KZILS,KZVLE,KZVLL,KZVLQ,KZVLS,LABST,LBSTF,LFGJA,LFMON,LGORT,LGPBE,LMINB,LSOBS,LVORM,LWMKB,MANDT,MATNR,MDJIN,MDRUE,PRCTL,PSTAT,RETME,SPEME,SPERR,UMLME,VKLAB,VKUML,VMEIN,VMINS,VMLAB,VMRET,VMSPE,VMUML,WERKS
0.8041,"",20241003,44.265,20230610,DE,102.656,9.801,30.344,254.121,3.638,"","","","","","","","",1936.879,138.732,2024,01,S091,BIN309,126.212,20,"",961,100,791428911084754954,2024,"",8165865051,K,22.686,30.366,X,357.045,41661.93,7684.09,39.112,91.646,1882.383,21.058,27.372,327.429,P003
0.8901,2,20250714,64.276,20250504,US,101.786,16.612,21.183,176.139,5.23,"","","","","","","","",1672.946,190.981,2026,05,S042,BIN408,421.374,17,"",982,100,930776642778554394,2025,"",2548709675,K,28.98,39.871,"",98.868,38340.17,3632.53,52.48,86.898,1602.858,23.557,32.616,93.485,P041
1.1292,2,20250602,11.759,20250504,CN,8.062,4.465,1.951,35.855,1.444,"","","","","","","","",278.285,850.402,2025,07,S005,BIN104,302.66,17,"",640,100,698977197929450462,2024,X,8346467114,K,3.11,6.735,X,14.385,8948.0,358.15,9.469,7.624,254.814,2.841,5.485,12.446,P007
0.8094,1,20250929,261.075,20250428,CN,420.536,41.706,77.275,1072.675,84.565,"","","","","","","","",7877.955,831.891,2024,01,S061,BIN600,497.083,49,"",147,100,529431663472204960,2023,"",8862194261,K,69.572,171.419,"",1008.43,80141.26,49935.63,241.81,391.888,7193.101,60.956,149.459,897.38,P047
1.0352,"",20260209,180.601,20240519,DE,292.383,56.132,61.399,273.977,36.282,"","","","","","","","",3770.023,982.871,2026,05,S023,BIN191,156.081,85,"",355,100,769918261551724244,2024,"",3562386664,K,64.616,140.955,"",395.951,179154.26,12214.24,170.965,236.735,3666.241,52.735,127.092,355.308,P023
1.0523,"",20250919,32.978,20250921,DE,35.513,4.699,3.838,148.157,4.748,"","","","","","","","",1008.785,580.589,2024,07,S051,BIN128,108.0,81,"",671,100,116504256478851628,2025,"",3012461966,K,12.71,12.745,"",74.432,32612.04,2308.83,29.636,29.776,872.405,10.751,11.671,62.43,P045
1.0742,1,20231005,71.73,20241018,CN,188.169,13.228,64.777,507.654,18.51,"","","","","","","","",7052.329,919.639,2023,09,S015,BIN600,497.423,86,"",741,100,960173488983620211,2025,X,3426336793,K,118.66,107.818,X,1257.5,263401.05,19331.8,66.83,175.155,6366.855,103.953,92.782,1072.955,P015
1.0008,2,20231213,12.282,20241228,DE,25.252,5.802,10.673,15.428,1.331,"","","","","","","","",265.254,413.464,2025,02,S071,BIN170,49.659,36,"",838,100,750382809463939840,2026,"",8923708586,K,2.685,12.758,"",50.629,7051.38,1106.63,10.622,21.662,238.118,2.464,10.9,48.072,P044
0.9796,2,20251015,179.696,20240712,IN,125.307,22.735,59.644,336.565,38.607,"","","","","","","","",4916.431,538.756,2023,09,S008,BIN709,340.197,88,"",673,100,368909638174825273,2024,X,1199737779,K,81.567,121.569,"",922.375,125835.03,22583.3,152.746,109.608,4311.571,67.827,111.951,803.325,P040
1.02,1,20230527,97.228,20240827,CN,244.568,11.608,117.923,666.31,29.569,"","","","","","","","",5569.773,331.836,2022,07,S050,BIN856,182.352,28,"",484,100,408243277195075075,2022,X,4730467284,K,67.152,204.37,X,767.882,177491.0,31507.57,86.936,219.286,4911.988,55.45,166.463,656.629,P003
0.8134,"",20240211,78.327,20241028,CN,141.725,28.584,43.933,201.32,5.502,"","","","","","","","",1970.383,91.551,2022,09,S068,BIN459,414.016,35,"",216,100,533932591746775132,2022,X,7470333086,K,23.8,49.279,X,248.816,85982.57,3570.99,73.229,117.504,1890.933,21.739,46.746,210.221,P049
1.1859,2,20250127,143.915,20230723,IN,406.239,15.861,79.862,402.021,74.58,"","","","","","","","",4711.843,262.529,2024,03,S049,BIN845,222.014,89,"",635,100,749475173144700966,2026,"",4668603763,K,62.547,209.07,"",757.576,50676.43,17735.32,122.84,376.215,4500.404,51.442,185.721,713.651,P010
0.9928,"",20240719,17.911,20231106,US,114.899,5.984,37.445,218.835,16.22,"","","","","","","","",1627.568,470.396,2026,02,S029,BIN329,329.199,47,"",731,100,140294057659431818,2023,X,8265406595,K,24.373,46.492,"",316.217,52715.27,13986.14,16.787,96.472,1550.605,22.907,38.861,292.029,P036
1.1664,1,20230702,199.472,20250321,US,635.917,42.085,256.175,603.893,38.412,"","","","","","","","",7239.922,360.362,2025,01,S066,BIN648,33.137,11,"",267,100,155285058157757359,2023,X,4994999153,K,68.106,198.539,X,1111.495,151489.14,19269.23,189.192,511.814,6190.362,60.161,176.932,927.424,P018
1.061,"",20240910,248.314,20250406,IN,218.448,104.295,41.78,546.83,32.299,"","","","","","","","",7896.843,620.741,2022,05,S018,BIN419,207.569,35,"",446,100,825251757703815433,2026,"",4375575055,K,47.25,297.536,"",443.865,365506.91,21121.41,214.959,194.139,7389.8,40.371,259.31,366.297,P032
1.0155,2,20240808,182.672,20240421,DE,306.358,73.287,138.458,594.362,42.698,"","","","","","","","",5011.655,268.035,2024,05,S040,BIN855,464.975,89,"",828,100,335693959719220896,2024,X,6860704980,K,82.906,107.858,"",364.613,145861.42,9001.35,166.956,249.71,4633.101,76.893,98.205,336.786,P046
1.1513,2,20251101,283.835,20231213,US,193.568,75.898,86.014,781.436,25.996,"","","","","","","","",6801.804,785.836,2023,06,S076,BIN429,311.514,10,"",234,100,945257558635976606,2022,X,7351250887,K,109.636,173.49,"",786.314,124418.7,18518.04,231.955,181.645,5806.976,89.427,146.079,728.663,P003
1.0981,"",20240816,79.887,20251005,CN,105.638,27.816,29.116,520.099,36.752,"","","","","","","","",3960.163,843.611,2026,09,S006,BIN930,468.524,74,"",922,100,620799289704082564,2024,X,4229555093,K,58.393,135.585,"",228.338,41224.65,9695.91,69.602,93.824,3648.142,48.717,118.717,190.729,P017
0.8682,2,20250429,55.385,20251231,US,118.435,7.743,49.868,194.891,47.323,"","","","","","","","",2097.465,63.484,2026,07,S058,BIN172,372.49,19,"",760,100,588669522297989546,2026,X,1264427791,K,18.402,96.603,X,131.274,81530.51,3159.03,51.042,101.329,1827.706,17.446,83.579,113.765,P030
1.1004,2,20231027,23.599,20240210,CN,66.31,9.93,23.747,150.546,6.21,"","","","","","","","",1477.26,233.935,2026,02,S066,BIN366,45.648,40,"",228,100,571883837234190396,2023,"",7089721054,K,9.694,15.627,"",113.563,58408.72,5220.24,22.167,57.04,1363.152,8.244,13.376,106.769,P042
0.8408,"",20240609,96.984,20240206,US,398.14,40.761,59.368,875.807,129.883,"","","","","","","","",7843.997,819.187,2024,10,S015,BIN867,211.632,35,"",511,100,749586265551130810,2024,X,8779728008,K,78.61,268.94,X,400.18,388334.75,6742.26,84.735,357.101,6686.655,68.275,250.974,378.944,P042
1.0145,2,20250213,108.337,20230827,US,387.358,21.366,172.286,470.318,12.95,"","","","","","","","",6314.321,426.882,2023,06,S095,BIN787,292.153,19,"",772,100,774217819793608260,2023,X,9277561627,K,65.32,118.732,X,818.3,256089.74,17213.61,87.195,335.771,5732.041,60.922,109.364,661.217,P008
1.0108,2,20240805,140.995,20231207,DE,564.12,40.006,128.31,426.211,91.058,"","","","","","","","",7825.3,982.342,2022,04,S096,BIN837,383.708,60,"",639,100,719277201022277185,2024,"",1390870493,K,66.222,294.784,X,1393.044,310114.14,58344.49,113.117,498.718,7343.205,55.798,253.494,1171.43,P040
1.0807,"",20250220,69.539,20251018,DE,435.303,14.52,61.628,515.229,17.475,"","","","","","","","",5876.209,995.236,2024,07,S014,BIN845,308.762,88,"",826,100,554968372727270112,2024,X,3760938982,K,98.54,73.891,X,638.266,110955.87,12320.35,57.541,381.972,5298.714,91.957,60.94,582.187,P028
1.0948,"",20240812,228.02,20250726,DE,539.349,73.023,178.219,716.578,81.099,"","","","","","","","",5752.662,747.197,2026,02,S008,BIN373,96.917,63,"",874,100,819538607714775360,2025,X,4284513899,K,71.79,165.974,"",700.688,201512.08,21329.34,197.618,496.354,5159.088,65.541,136.149,602.919,P025
1.1102,2,20250202,4.905,20241104,US,9.129,1.398,4.339,14.214,2.501,"","","","","","","","",200.455,612.929,2022,04,S009,BIN149,202.324,27,"",415,100,950830295879841990,2024,X,5824305414,K,2.648,7.189,"",30.632,5915.39,306.4,4.203,7.503,186.847,2.38,5.933,25.943,P014
0.983,2,20251112,59.783,20251216,CN,105.149,24.89,36.236,189.245,28.685,"","","","","","","","",1352.629,922.726,2025,01,S037,BIN407,469.056,48,"",743,100,875055606980602037,2026,"",5211901847,K,13.415,67.182,"",210.41,64289.38,8114.01,55.122,88.462,1212.483,10.982,60.805,196.674,P012
0.9068,"",20260106,371.291,20260112,IN,433.889,144.568,113.184,636.462,35.091,"","","","","","","","",7503.53,396.293,2022,06,S006,BIN385,243.637,86,"",372,100,604362330019695482,2024,"",5930911688,K,147.041,83.707,X,1096.788,118468.26,14080.53,305.118,405.307,6530.724,133.574,71.369,927.072,P022
0.9332,2,20230805,120.705,20250712,IN,231.718,60.06,77.661,487.681,23.081,"","","","","","","","",3631.304,623.472,2022,03,S012,BIN189,33.346,24,"",254,100,634697228965525457,2026,X,2434527769,K,29.734,173.235,X,227.068,92827.43,10175.36,98.257,212.834,3245.635,26.663,161.823,199.433,P009
1.1167,"",20241117,61.857,20231210,DE,354.248,8.082,135.145,424.092,49.388,"","","","","","","","",3757.929,179.892,2025,11,S024,BIN668,493.594,62,"",554,100,279400046927154555,2022,"",9569637090,K,34.939,174.878,"",549.239,111117.75,11145.18,58.018,291.947,3508.243,32.643,156.181,501.084,P032
0.9252,2,20250609,162.918,20230530,IN,387.141,79.397,110.684,369.596,32.562,"","","","","","","","",4277.543,458.352,2022,07,S018,BIN639,179.028,52,"",297,100,945070075340864094,2026,"",3591370545,K,74.436,114.629,X,588.57,100152.28,13227.48,152.435,310.305,3714.179,68.646,98.825,518.996,P026
1.0481,1,20250906,2.325,20250208,DE,9.422,1.119,1.539,13.228,2.006,"","","","","","","","",138.841,182.419,2026,01,S071,BIN471,349.146,30,"",933,100,343067042605475577,2026,X,7968818541,K,2.569,6.132,X,20.652,3609.08,415.01,2.18,8.933,128.422,2.224,5.174,17.289,P049
0.874,"",20250719,30.279,20240101,IN,97.406,12.507,40.501,91.738,3.241,"","","","","","","","",1184.704,874.62,2024,10,S085,BIN712,18.383,80,"",424,100,446143927658127720,2022,"",4329314744,K,11.966,24.986,"",205.0,41137.71,9859.65,26.779,81.211,1077.255,10.119,22.714,188.177,P006
0.9493,1,20250625,187.082,20230914,CN,127.965,23.038,32.945,903.882,64.908,"","","","","","","","",6213.349,960.764,2023,07,S084,BIN578,63.907,10,"",317,100,520345860493660299,2025,"",9783091625,K,65.077,158.924,X,728.319,198248.99,26375.45,166.896,107.482,5296.081,61.377,129.389,601.607,P007
1.0069,1,20250416,13.911,20230904,CN,40.84,3.268,18.668,25.654,2.067,"","","","","","","","",457.709,224.974,2024,02,S062,BIN645,368.954,69,"",382,100,636441061885695583,2024,"",2217813701,K,7.424,14.716,"",84.759,5179.13,1019.37,12.045,33.706,395.385,6.792,13.188,78.401,P018
1.1369,2,20250804,267.204,20241103,CN,224.955,82.766,80.886,1055.996,33.456,"","","","","","","","",7682.221,976.364,2023,05,S073,BIN956,333.014,24,"",648,100,875580402138283099,2025,X,2995290376,K,87.633,83.848,X,780.731,258886.28,8083.05,245.044,188.034,6838.515,78.285,69.86,693.104,P017
1.0097,1,20251222,276.503,20251211,US,612.473,61.987,199.896,346.538,57.827,"","","","","","","","",6177.494,710.859,2024,05,S081,BIN837,98.388,35,"",512,100,230907171693164907,2022,X,4944557121,K,40.169,277.875,"",1184.868,91018.13,33075.15,236.298,515.455,6042.137,35.285,242.707,1031.676,P002
1.1151,"",20240529,236.377,20230905,CN,595.825,53.157,206.891,622.982,78.973,"","","","","","","","",6569.049,567.356,2022,01,S028,BIN112,106.874,75,"",856,100,703901191602327270,2025,"",2289852411,K,47.338,165.948,X,1262.099,316930.28,18570.88,212.242,549.096,5704.127,39.565,134.735,1077.611,P011
1.0296,1,20240601,258.115,20240816,IN,528.155,100.817,150.715,479.583,116.632,"","","","","","","","",6316.118,659.679,2025,10,S043,BIN116,121.171,75,"",259,100,733970426996139441,2023,"",5224478885,K,46.505,243.269,"",1098.972,120122.9,21955.49,206.527,425.986,5895.725,44.097,213.699,945.192,P023
0.8905,1,20250307,243.634,20240112,CN,503.692,111.464,186.038,401.094,64.677,"","","","","","","","",7114.082,321.712,2026,07,S095,BIN498,198.336,58,"",771,100,401316174094836572,2024,"",2793317442,K,47.017,264.862,X,1180.629,307028.07,58275.63,215.902,443.876,6375.101,42.502,227.407,1080.217,P017
1.0598,2,20240311,48.004,20240613,CN,117.898,9.667,40.535,315.44,26.846,"","","","","","","","",3428.418,265.531,2025,04,S095,BIN275,187.859,95,"",805,100,412569842971045546,2026,X,8133783328,K,54.595,65.958,"",576.306,142424.12,10496.79,38.847,105.427,2933.34,49.934,54.877,462.199,P023
1.0455,2,20240611,259.856,20250320,CN,290.769,97.472,119.478,683.674,89.035,"","","","","","","","",5607.094,948.379,2024,10,S089,BIN771,102.759,63,"",204,100,966109741376267924,2025,X,7957713747,K,70.664,265.95,X,841.552,123171.31,22132.84,212.794,265.577,5355.358,60.115,219.079,701.425,P044
1.1473,"",20231222,154.742,20230905,IN,311.86,76.1,132.965,306.246,7.18,"","","","","","","","",3512.707,234.719,2025,07,S054,BIN541,221.31,59,"",723,100,772466909223897445,2022,"",4269425014,K,60.485,54.367,"",696.045,43389.0,10282.19,125.945,283.054,3408.862,51.545,45.362,651.485,P037
1.0735,1,20231105,216.663,20231017,DE,215.441,23.43,58.833,277.659,74.443,"","","","","","","","",5216.281,349.114,2024,12,S086,BIN178,100.421,79,"",770,100,558347924755649084,2024,X,4492555836,K,89.537,243.357,"",713.499,218169.96,32670.41,187.296,204.455,4792.845,80.045,224.548,600.876,P038
1.056,2,20240629,39.694,20240130,DE,63.61,19.443,11.807,156.239,18.34,"","","","","","","","",1341.026,787.298,2022,10,S019,BIN680,258.779,15,"",812,100,337069856674737855,2023,X,2152091161,K,20.74,54.564,X,229.228,32106.53,8856.65,34.508,60.355,1191.867,17.947,47.914,216.445,P047
0.9103,1,20240604,82.577,20231227,IN,218.67,14.105,27.253,197.493,8.334,"","","","","","","","",2268.084,315.121,2024,10,S032,BIN736,237.161,78,"",770,100,162052087082498633,2025,X,7558852569,K,38.836,45.095,"",427.191,42371.93,6325.46,67.649,205.566,1963.164,35.338,39.137,356.394,P028
1.0685,1,20251002,13.983,20240226,US,44.805,2.286,12.98,41.953,11.746,"","","","","","","","",802.758,930.341,2023,10,S073,BIN245,43.183,81,"",985,100,278683942650407197,2022,X,8079079985,K,6.352,35.307,"",139.448,28466.06,3415.54,11.234,36.494,730.596,5.247,32.248,123.667,P039
1.1735,1,20230818,195.113,20230821,US,478.597,78.084,73.223,328.006,44.885,"","","","","","","","",5644.661,95.315,2024,05,S008,BIN234,448.542,40,"",606,100,989622393623694670,2025,X,2758225446,K,37.919,93.156,X,605.224,115739.24,26929.75,159.162,401.391,5289.959,31.476,87.934,541.839,P025
0.8032,2,20250905,128.32,20250731,CN,337.995,17.493,118.72,197.732,33.845,"","","","","","","","",3549.191,608.255,2024,11,S036,BIN488,218.02,21,"",451,100,441830267974522243,2022,X,1543688086,K,66.136,118.171,X,554.276,141738.33,18389.45,117.664,320.146,3083.089,56.296,97.015,504.094,P043
1.0355,"",20241003,81.768,20231105,US,455.621,14.947,87.603,572.236,45.936,"","","","","","","","",6174.488,80.395,2026,02,S045,BIN623,465.491,98,"",110,100,655912747185462484,2023,"",7812444741,K,33.967,94.412,X,798.409,82444.6,17995.7,65.778,371.527,5923.556,28.608,85.011,649.278,P026
0.9844,1,20241203,156.821,20240121,DE,390.308,58.585,116.397,471.695,53.162,"","","","","","","","",4409.989,617.579,2026,12,S098,BIN850,285.151,93,"",892,100,107899588326483425,2022,"",2072203752,K,72.825,131.273,X,412.79,145047.78,15597.58,142.995,349.813,4147.311,65.708,114.658,344.216,P009
0.9927,"",20240426,44.565,20241114,IN,75.603,7.533,25.732,166.978,10.821,"","","","","","","","",1969.803,78.521,2023,03,S016,BIN419,344.982,46,"",285,100,142661124418013581,2025,"",5391617122,K,16.97,23.876,X,182.315,26774.3,8685.29,35.984,61.876,1835.309,15.663,20.788,153.63,P048
1.0564,2,20250901,269.323,20230728,CN,602.679,78.25,267.293,436.529,72.306,"","","","","","","","",6322.186,901.266,2024,07,S052,BIN982,385.728,94,"",872,100,236165149982800932,2025,"",1580183528,K,122.517,178.133,X,334.88,205314.96,4927.75,227.641,503.246,5637.353,114.558,154.546,312.426,P005
1.021,1,20250928,9.203,20240908,IN,41.056,2.326,15.829,78.545,2.706,"","","","","","","","",593.438,264.684,2025,07,S063,BIN643,310.952,62,"",637,100,343067042605475577,2023,X,9052095699,K,4.065,6.477,X,102.371,12170.37,3357.41,8.049,33.502,562.308,3.288,5.281,82.155,P044
1.0029,"",20240729,9.629,20240131,CN,8.138,1.429,3.816,31.652,1.267,"","","","","","","","",267.787,157.676,2023,06,S050,BIN963,22.061,58,"",944,100,768711090328252106,2025,X,2453732037,K,1.625,9.4,"",19.721,6689.06,735.03,8.133,7.69,232.071,1.437,7.673,17.999,P044
1.0913,2,20260201,61.752,20251027,IN,120.73,13.794,17.666,281.923,76.057,"","","","","","","","",5077.813,538.049,2026,07,S032,BIN914,357.298,47,"",161,100,838411904428259293,2025,"",4182617310,K,50.875,163.382,"",593.712,58260.45,12464.3,50.887,107.044,4416.881,41.639,131.667,498.534,P014
0.9261,1,20240904,101.049,20241115,IN,403.743,46.058,71.868,764.089,58.734,"","","","","","","","",5504.206,855.841,2026,06,S049,BIN854,81.591,69,"",681,100,365916764422810490,2022,X,6267487607,K,51.375,117.93,"",319.363,139370.66,13357.09,84.314,341.826,5328.017,46.972,103.145,293.49,P015
0.9744,1,20240111,151.355,20251019,IN,256.972,33.789,118.051,649.867,20.021,"","","","","","","","",5319.125,348.586,2022,06,S067,BIN227,34.621,86,"",553,100,811569240721424231,2022,X,8626941663,K,91.13,67.307,X,285.2,58878.81,6718.91,121.504,211.885,4889.973,73.195,61.375,253.216,P027
1.0321,"",20240905,70.03,20240501,DE,124.243,28.86,21.85,191.464,14.053,"","","","","","","","",1540.336,181.653,2024,06,S065,BIN223,212.929,56,"",500,100,206661248529393795,2023,"",5601397683,K,25.437,28.865,"",237.944,59610.61,11485.32,62.501,113.045,1394.08,23.559,25.563,209.663,P020
0.9956,"",20240510,37.356,20250405,CN,176.566,10.218,51.727,290.451,32.229,"","","","","","","","",2511.616,394.693,2025,04,S011,BIN311,449.812,50,"",878,100,948539692937765593,2026,X,1153040318,K,29.429,73.159,"",469.568,28040.61,16541.47,30.63,164.141,2163.506,27.372,68.858,443.681,P034
0.9811,"",20251018,191.84,20250516,CN,333.006,21.081,70.785,756.218,86.48,"","","","","","","","",6018.463,141.003,2026,09,S069,BIN635,449.978,68,"",996,100,207793167718902133,2023,"",5192235469,K,37.179,237.926,"",597.102,281433.25,11848.59,159.816,286.289,5690.417,30.85,205.146,478.58,P048
0.9155,2,20251124,47.623,20241205,US,320.563,18.197,135.215,392.233,9.857,"","","","","","","","",3363.338,306.957,2026,03,S035,BIN378,351.162,35,"",698,100,862851517983800926,2022,"",6169801917,K,31.789,55.323,"",462.636,148120.1,11093.7,43.951,295.815,3289.537,27.551,47.383,388.686,P016
0.9013,1,20250710,107.309,20250311,IN,173.61,24.593,22.965,383.503,7.005,"","","","","","","","",3174.568,687.254,2024,09,S001,BIN823,226.474,65,"",221,100,618110015737897563,2023,"",7630311417,K,42.756,52.989,X,438.431,145085.5,14600.86,96.12,145.512,2986.908,35.905,43.998,386.841,P004
1.046,1,20240629,81.276,20260205,US,89.697,15.491,30.132,545.624,15.517,"","","","","","","","",3841.146,628.954,2025,04,S100,BIN771,407.737,54,"",861,100,292599217366802947,2024,X,6688203489,K,26.975,144.113,"",720.657,80896.72,34169.38,65.858,72.914,3342.815,24.97,124.019,675.696,P015
1.0563,"",20250221,129.939,20251225,CN,113.332,31.072,33.417,496.611,53.825,"","","","","","","","",4521.28,595.092,2023,05,S009,BIN945,51.773,81,"",897,100,391938623790226912,2025,"",1047054463,K,85.029,145.941,"",896.97,106558.05,33536.51,122.309,92.979,4198.208,73.637,130.05,825.445,P035
1.146,"",20240626,18.068,20241018,DE,87.716,7.365,9.913,54.336,16.115,"","","","","","","","",897.018,349.632,2024,06,S036,BIN247,101.358,80,"",882,100,879131431194049020,2026,"",2234322315,K,17.811,33.711,X,147.842,38638.16,5675.84,15.988,83.209,768.028,15.892,29.773,131.826,P042
1.0398,1,20241021,34.256,20231028,IN,104.722,15.454,33.347,83.651,7.721,"","","","","","","","",1570.106,781.974,2026,05,S078,BIN853,190.86,64,"",516,100,265660419772598073,2022,"",4842282094,K,11.951,39.664,X,123.598,26573.05,4682.87,29.799,94.884,1436.228,9.816,33.966,103.18,P041
0.9255,1,20231007,23.318,20250702,CN,65.667,8.921,16.518,182.326,10.149,"","","","","","","","",1568.761,677.768,2024,12,S059,BIN781,292.877,33,"",236,100,866430278187561643,2024,X,7215325745,K,11.316,33.445,X,263.258,52365.85,8060.36,19.272,62.223,1339.102,9.783,29.748,233.678,P030
1.1506,"",20231005,105.356,20230921,CN,388.775,18.956,92.208,437.578,57.138,"","","","","","","","",4659.691,302.976,2026,04,S063,BIN348,340.99,59,"",587,100,797054751953448619,2022,"",2564841294,K,29.782,127.161,X,732.07,171809.04,19300.19,91.871,311.884,4317.192,25.831,103.556,683.095,P003
