MANDT,WERKS,NAME1,BWKEY,KUNNR,LIFNR,FABKL,NAME2,STRAS,PFACH,PSTLZ,ORT01,EKORG,VKORG,LAND1,REGIO,COUNC,CITYC,ADRNR,IWERK,TXJCD,VTWEG,SPART,SPRAS
300,PL5006,Blevins-Barton,PL5006,C442393,V204004,FC,Inc,04214 George Trail Apt. 473,83509,46126,Poncechester,P003,S002,DEU,HE,653,8397,3594408057,PL5006,TX6372,01,01,S
200,PL6319,Sawyer PLC,PL6319,C845669,V848114,FC,LLC,50290 Aguirre Greens Apt. 292,73905,11837,South Robert,P002,S001,DEU,BY,118,4046,1242279186,PL6319,TX2155,01,01,E
300,PL7705,Medina-Alvarez,PL7705,C200653,V488700,FC,Ltd,1333 Hudson Road,28840,75849,Jonesberg,P001,S001,FRA,IDF,185,1876,6297711046,PL7705,TX7992,01,01,F
200,PL6506,Ramirez-Fowler,PL6506,C341472,V817081,FC,Ltd,763 Freeman Circle,58384,26370,Hansonville,P002,S002,IND,DL,433,6876,8878966144,PL6506,TX5967,01,01,D
200,PL1883,"Baker, Casey and Stevens",PL1883,C933778,V978239,FC,Inc,627 Wendy Club,98801,68880,Sanchezburgh,P002,S002,IND,MH,809,2605,7716462592,PL1883,TX5861,01,01,F
300,PL1011,Jackson Ltd,PL1011,C168801,V193636,FC,PLC,2538 Jorge Row,18778,12592,East Clinton,P001,S002,IND,MH,888,2409,8246335122,PL1011,TX9116,01,01,D
200,PL5010,Thomas LLC,PL5010,C607314,V986629,FC,PLC,7296 Delacruz Locks Suite 732,68235,59300,East Rachaelfurt,P003,S002,FRA,PAC,700,6686,1756854969,PL5010,TX7445,01,01,E
200,PL2251,"Campos, Hendrix and Bauer",PL2251,C755768,V905299,FC,Ltd,1010 Thompson Loop,98395,77884,North Marystad,P002,S002,USA,TX,845,9990,6303931935,PL2251,TX1024,01,01,D
100,PL7547,Green-Hammond,PL7547,C201195,V507182,FC,Ltd,14166 Miller Mountain Apt. 160,31428,55291,North Michelleton,P001,S003,USA,PA,880,8519,7846844889,PL7547,TX1837,01,01,E
300,PL3474,"Lambert, Robertson and Good",PL3474,C376263,V824597,FC,and Sons,14635 Tran Grove Suite 031,56052,35065,Jonathanfurt,P002,S001,IND,DL,191,7061,5649444324,PL3474,TX4973,01,01,S
300,PL3048,Hamilton-Henson,PL3048,C442610,V238368,FC,LLC,084 Jacob Meadow Apt. 443,91323,49427,Lake Melissamouth,P002,S003,IND,DL,247,1526,6099938655,PL3048,TX6619,01,01,D
200,PL8014,"Thomas, Ellis and Porter",PL8014,C176254,V951310,FC,Group,064 Schaefer Alley,22956,15827,Castrostad,P003,S001,IND,MH,555,3198,6435906094,PL8014,TX7933,01,01,F
200,PL4562,Friedman LLC,PL4562,C135974,V360161,FC,PLC,7777 Davidson Lane Apt. 653,73300,34518,South Alexandra,P002,S001,IND,DL,449,2188,4638199941,PL4562,TX2075,01,01,E
100,PL6077,"Gray, Nash and Bentley",PL6077,C320309,V391852,FC,and Sons,134 Kim Ports,32612,21168,North Gabriellestad,P001,S002,DEU,HE,497,1365,7938968074,PL6077,TX7246,01,01,S
100,PL7715,"Potter, Richards and Jones",PL7715,C712175,V183794,FC,Group,6834 Kyle Prairie,98605,19525,New Michael,P001,S003,DEU,BY,581,2500,7487604683,PL7715,TX8088,01,01,E
300,PL9888,"Wallace, Wyatt and Prince",PL9888,C364093,V590965,FC,PLC,0190 Joshua Junction,86143,77278,Romeroberg,P002,S002,IND,KA,668,3010,4464018872,PL9888,TX6318,01,01,E
300,PL2576,Wright and Sons,PL2576,C431773,V630232,FC,and Sons,989 Amy Fords Apt. 274,61113,14103,Johnsontown,P003,S003,DEU,HE,302,6863,4543730031,PL2576,TX8157,01,01,F
100,PL4165,Myers-Thompson,PL4165,C938224,V381818,FC,Group,24328 Martinez Mount Suite 425,91796,39530,Jerryburgh,P002,S002,DEU,HE,882,4074,4983790223,PL4165,TX8001,01,01,S
300,PL3897,"Collins, Pugh and Love",PL3897,C983466,V507149,FC,and Sons,44489 Miller River Suite 225,40114,78631,Skinnerstad,P003,S002,IND,MH,813,8600,4265706088,PL3897,TX8276,01,01,D
200,PL9528,"Johnson, Lewis and Jones",PL9528,C195251,V262729,FC,LLC,4253 Vazquez Valleys Apt. 803,94157,06926,Lake Molly,P001,S001,FRA,PAC,295,5764,6458005753,PL9528,TX2429,01,01,F
300,PL8953,Williams-Harper,PL8953,C560864,V912819,FC,and Sons,967 Brock Viaduct Apt. 494,61902,74949,Lake Antoniobury,P002,S002,FRA,IDF,873,9382,9319657490,PL8953,TX3942,01,01,D
200,PL5885,Pierce-Baker,PL5885,C613232,V553580,FC,PLC,98545 Oscar Flat,42635,36930,South Robertmouth,P001,S002,DEU,HE,223,4393,1993368629,PL5885,TX2832,01,01,D
300,PL9764,"Hall, Ramirez and Stewart",PL9764,C486758,V661208,FC,Group,46500 Martinez Haven,46779,47836,Foxville,P003,S003,FRA,PAC,389,4813,9383395679,PL9764,TX9347,01,01,S
200,PL6852,Glass-Perkins,PL6852,C593249,V966621,FC,PLC,5249 Catherine Valleys Apt. 273,90547,08862,East Gary,P002,S003,USA,TX,111,7195,5115295138,PL6852,TX1070,01,01,S
300,PL8612,Casey and Sons,PL8612,C896180,V450663,FC,PLC,12876 Janet Forks Suite 191,77127,45280,West Emilyfurt,P001,S002,FRA,IDF,205,8380,3017376158,PL8612,TX3281,01,01,F
300,PL6009,Ware Group,PL6009,C560959,V430181,FC,Ltd,861 Smith Cape Suite 627,27243,64417,Jenkinsmouth,P003,S003,FRA,NAQ,869,4234,6698698766,PL6009,TX1952,01,01,S
200,PL8210,Dorsey Group,PL8210,C754370,V213109,FC,LLC,478 Key Mission,84956,88300,Meadowsbury,P001,S002,IND,DL,985,1542,9079627936,PL8210,TX2623,01,01,D
300,PL9831,Lawson PLC,PL9831,C294291,V986794,FC,Group,13193 Casey Landing Apt. 062,89727,36905,Susanfurt,P003,S002,IND,DL,875,7678,6925627613,PL9831,TX3080,01,01,D
200,PL9745,"Schneider, Johnson and Pittman",PL9745,C388771,V305259,FC,Group,44680 Dillon Common,53489,90563,North Richardmouth,P002,S003,IND,DL,878,2137,1514863711,PL9745,TX2894,01,01,F
200,PL4518,Mitchell LLC,PL4518,C638066,V947407,FC,and Sons,904 Sheila Fort,23018,26335,Melissabury,P001,S001,USA,CA,524,5832,7476432245,PL4518,TX1883,01,01,F
100,PL7208,Wright Ltd,PL7208,C364363,V931051,FC,Group,3436 Howell Mission Suite 060,54230,20865,Lake Michaelside,P002,S003,USA,TX,313,2453,6913647214,PL7208,TX7852,01,01,D
200,PL5000,Rivera Inc,PL5000,C831393,V234870,FC,Group,44810 Barbara Forest Apt. 761,79963,96851,Stephanieville,P001,S003,DEU,HE,546,7870,8419504461,PL5000,TX3758,01,01,S
200,PL4441,Jones-Cowan,PL4441,C461697,V275551,FC,Ltd,34980 Frank Track Suite 456,33357,45984,Lake Richardmouth,P003,S002,FRA,NAQ,754,3791,5870897487,PL4441,TX6331,01,01,E
100,PL2406,"Cuevas, Hoover and Taylor",PL2406,C286805,V234336,FC,Ltd,28745 Reyes Freeway,25081,81311,New Ericmouth,P003,S003,USA,PA,967,4357,3776431748,PL2406,TX5546,01,01,E
100,PL1850,"Glenn, Curtis and Baker",PL1850,C515083,V124792,FC,and Sons,7661 Shelton Dale Apt. 984,13865,46144,New Suzanne,P001,S003,IND,KA,906,5880,9197279844,PL1850,TX3156,01,01,E
200,PL1680,"Tran, Edwards and Fleming",PL1680,C868853,V906349,FC,Inc,683 Jeremy Loop,93791,55886,North Denise,P002,S003,DEU,BY,999,8514,6524175669,PL1680,TX9242,01,01,D
300,PL7233,"Washington, Jackson and Navarro",PL7233,C538912,V936031,FC,LLC,199 Garcia Forest,90359,59596,New Deborahtown,P002,S002,IND,MH,915,2325,1914234995,PL7233,TX7750,01,01,F
200,PL4029,Small-Lawrence,PL4029,C916881,V243288,FC,PLC,03360 Nicholson Curve,36668,14294,Brandiberg,P001,S003,DEU,BW,761,3493,3078092062,PL4029,TX3688,01,01,F
200,PL7985,"White, Booker and Foster",PL7985,C775610,V711280,FC,PLC,6537 Megan Path,57980,59325,Millerside,P003,S003,USA,CA,743,7408,3359646162,PL7985,TX7447,01,01,S
100,PL3334,Strong-Green,PL3334,C493901,V169805,FC,and Sons,3992 Ramirez Way,74531,33027,Joannamouth,P002,S002,FRA,PAC,433,5802,5509138203,PL3334,TX4052,01,01,D
100,PL9240,"Brooks, Crawford and Ramos",PL9240,C780029,V466805,FC,Inc,6741 Davis Shoals,59053,72102,Robbinsshire,P001,S003,DEU,BY,444,6571,6324209026,PL9240,TX6310,01,01,F
100,PL4849,Wallace-Ward,PL4849,C668787,V327539,FC,Ltd,31778 Nichols Key,78632,93258,New Jamesmouth,P002,S003,IND,MH,621,8729,5536636837,PL4849,TX5373,01,01,D
300,PL3953,"Smith, Castillo and Scott",PL3953,C328816,V764623,FC,LLC,7329 Sandra Pass,27910,88391,Lake Seth,P003,S001,IND,DL,330,8553,6145639457,PL3953,TX4353,01,01,E
200,PL2215,Stevens-Fields,PL2215,C409501,V767602,FC,PLC,12335 Chandler Gardens,47214,37805,Port Denisechester,P001,S001,USA,TX,967,5155,6375164080,PL2215,TX9905,01,01,S
300,PL9747,"Oneal, Nunez and Williams",PL9747,C559690,V407439,FC,and Sons,962 Tina Pass,69628,91091,West Michaelburgh,P001,S003,IND,MH,318,9404,6700337082,PL9747,TX1436,01,01,E
100,PL8504,Allen-Cooley,PL8504,C266575,V795836,FC,PLC,1784 Daniel Ways Suite 395,77594,19634,West Laurenview,P003,S003,USA,CA,780,4800,7616919607,PL8504,TX1689,01,01,D
100,PL6128,Alvarez Group,PL6128,C572427,V793395,FC,LLC,4646 Salas Vista Suite 552,54987,34576,Phillipstown,P002,S002,USA,NY,527,5315,5386388891,PL6128,TX3915,01,01,S
300,PL9159,"Johnson, Barry and Wagner",PL9159,C579801,V217979,FC,LLC,2439 Stacy Inlet,40914,05384,Lake Larry,P003,S001,DEU,BW,662,7157,3868867325,PL9159,TX5029,01,01,S
300,PL1889,Howe-Schultz,PL1889,C585421,V730823,FC,Ltd,42291 Mccullough Loaf,81853,89274,Elizabethborough,P002,S001,IND,DL,760,6597,5803264812,PL1889,TX1227,01,01,E
100,PL5986,Freeman Ltd,PL5986,C656810,V468138,FC,Ltd,86258 Angelica Park Apt. 513,46401,32397,Jordanfort,P003,S003,DEU,BW,319,3977,7864001735,PL5986,TX8876,01,01,S
200,PL7020,"Conner, Simmons and Cooper",PL7020,C642415,V457306,FC,and Sons,113 Rivera Trail,31968,98608,Lake Danielmouth,P002,S003,IND,DL,253,2736,4203163962,PL7020,TX9883,01,01,D
200,PL1876,"Charles, Hutchinson and Gonzales",PL1876,C535811,V222431,FC,Inc,582 Alexander Keys Apt. 815,92401,33355,South Troychester,P002,S002,FRA,NAQ,330,3956,7396816070,PL1876,TX5021,01,01,E
200,PL3257,"Solomon, Henderson and Barber",PL3257,C337840,V617197,FC,Inc,6349 Rogers Locks,21568,40735,Norrisview,P003,S001,DEU,HE,944,1894,5581849923,PL3257,TX8510,01,01,D
300,PL9120,Hall-Frey,PL9120,C163030,V587307,FC,LLC,74750 Jonathan Glens Apt. 645,79465,03186,Mcdonaldberg,P003,S003,IND,DL,576,1848,2194132468,PL9120,TX7770,01,01,S
300,PL3800,"Galloway, Stein and Ellis",PL3800,C265644,V659561,FC,LLC,065 Schmidt Ports,69724,18730,Hendricksbury,P002,S003,DEU,BY,176,8012,3632852043,PL3800,TX9854,01,01,D
100,PL7055,Gilbert-Kelly,PL7055,C842097,V569451,FC,PLC,353 Sarah Drive,33026,97079,Pamelashire,P001,S002,USA,TX,768,3542,2001908828,PL7055,TX3165,01,01,D
200,PL3217,Todd Group,PL3217,C368906,V720329,FC,Group,175 Juan Shore,88974,77037,East Charlesborough,P002,S001,FRA,PAC,433,4821,1465512904,PL3217,TX1293,01,01,D
300,PL1166,Smith Group,PL1166,C288428,V729303,FC,and Sons,7556 Dan Creek,92234,03920,South Brianna,P001,S002,FRA,PAC,672,1148,6405114433,PL1166,TX5855,01,01,S
300,PL2190,Hendrix Inc,PL2190,C273701,V659568,FC,Group,374 Logan Stream Apt. 556,68184,74027,Jenniferland,P003,S002,USA,TX,214,2987,3860224520,PL2190,TX6451,01,01,F
200,PL2079,"Morgan, Hernandez and Holt",PL2079,C685889,V323238,FC,PLC,92611 Harper Tunnel,19950,74192,Port Seanside,P001,S002,DEU,HE,961,2492,7406884104,PL2079,TX6931,01,01,S
200,PL4781,Sullivan PLC,PL4781,C692181,V535076,FC,Group,1585 Rodriguez Trafficway Apt. 570,29252,09922,Jasonstad,P003,S002,DEU,BW,262,1721,8592908153,PL4781,TX3298,01,01,S
200,PL7980,Chandler Inc,PL7980,C113966,V185850,FC,LLC,1362 Nicole Track Apt. 474,40761,10643,Riverahaven,P002,S003,FRA,IDF,372,1288,1402716715,PL7980,TX1108,01,01,E
100,PL4249,"Anthony, Dominguez and Anderson",PL4249,C661328,V355548,FC,PLC,29025 Hughes Lights,15178,74915,East Jefferyshire,P002,S002,USA,NY,861,8135,2477265487,PL4249,TX8113,01,01,E
300,PL1651,Williams PLC,PL1651,C534784,V153469,FC,Group,66862 Paula Ports Suite 518,70007,12114,New Amy,P002,S003,USA,TX,149,3282,2560476459,PL1651,TX7372,01,01,F
300,PL7967,Cruz-Patterson,PL7967,C259733,V840843,FC,LLC,0030 Scott Manor Apt. 735,57704,68543,Santosborough,P003,S001,FRA,PAC,655,7740,4846885612,PL7967,TX6235,01,01,F
200,PL7764,Wagner-Brennan,PL7764,C870848,V774197,FC,Ltd,4905 Marshall Throughway,19895,33963,Thomasport,P003,S003,FRA,NAQ,842,3041,5005985094,PL7764,TX8689,01,01,E
200,PL9230,"Underwood, Bell and Thomas",PL9230,C810982,V936552,FC,Inc,005 Cassandra Brooks Suite 668,44719,81261,North Shannon,P003,S001,IND,TN,416,5642,4609145117,PL9230,TX5333,01,01,D
100,PL9912,Davis LLC,PL9912,C584182,V249283,FC,Group,1347 Garrett Trail Apt. 732,98271,29794,Lake Connorchester,P002,S001,USA,PA,477,6352,5675984540,PL9912,TX7531,01,01,S
300,PL8325,"Harris, Kennedy and Martin",PL8325,C975594,V413244,FC,LLC,3186 Hogan Lake,33571,43550,East Karen,P002,S001,IND,TN,522,7633,6869851693,PL8325,TX6207,01,01,S
300,PL8767,"Young, Harper and Hill",PL8767,C610874,V140855,FC,Ltd,95909 Christopher Passage Apt. 673,68916,15450,Mcleanfort,P003,S001,DEU,BY,297,2295,9557500325,PL8767,TX6834,01,01,E
200,PL2390,Moore-Brown,PL2390,C552352,V341727,FC,LLC,7720 James Islands Suite 087,53964,80975,Port Latoya,P001,S003,IND,TN,267,5318,4276796267,PL2390,TX3950,01,01,D
300,PL8108,Taylor and Sons,PL8108,C209005,V184614,FC,PLC,68513 Harris Cliff Suite 978,84539,89403,West Jonathan,P002,S003,USA,PA,996,4068,9110590287,PL8108,TX6308,01,01,S
200,PL8876,Wilson-Garcia,PL8876,C259494,V133822,FC,Ltd,78569 Miller Overpass Suite 376,50187,26533,East Brandon,P002,S001,IND,KA,224,5676,5831231323,PL8876,TX9922,01,01,E
200,PL6462,Hamilton Inc,PL6462,C146878,V535600,FC,Ltd,13076 Brittany Oval Apt. 704,58857,84711,East Jenny,P002,S001,USA,NY,594,8281,8191162985,PL6462,TX1469,01,01,D
300,PL9506,"Williams, Rice and Haynes",PL9506,C324479,V245508,FC,LLC,954 Butler Stream Suite 191,87131,05780,Chelseamouth,P001,S002,DEU,BY,546,7180,6709462663,PL9506,TX1301,01,01,S
100,PL2321,"Adams, Wood and Woods",PL2321,C699615,V106881,FC,LLC,0473 Tracy Meadow Apt. 968,26229,79244,Port Raven,P002,S003,DEU,BY,626,1498,9154688665,PL2321,TX8614,01,01,F
200,PL4123,Taylor PLC,PL4123,C796854,V590665,FC,Ltd,76779 Jessica Stravenue,46848,30896,Allisonfort,P003,S002,FRA,IDF,282,3985,3289462367,PL4123,TX1227,01,01,F
300,PL1691,"Collins, Robbins and Gomez",PL1691,C687014,V755940,FC,Group,6775 Andrew Mills,14616,08184,East Kristinaberg,P002,S002,DEU,BY,404,4457,2443219495,PL1691,TX4050,01,01,S
100,PL6131,"Wilson, Hampton and Bennett",PL6131,C393499,V653173,FC,Inc,94577 Mann Neck Apt. 706,95072,05374,Christopherstad,P001,S002,FRA,IDF,765,4046,7267075204,PL6131,TX5877,01,01,F
200,PL6673,Garcia-Hart,PL6673,C787589,V126028,FC,and Sons,3105 Jim Ports Suite 375,58831,54004,East Shane,P001,S003,DEU,HE,840,7080,5547909227,PL6673,TX5965,01,01,D
300,PL2250,"Wright, Moore and Kim",PL2250,C387860,V715094,FC,and Sons,3080 Santiago Freeway Apt. 522,63650,08423,Christopherside,P003,S001,IND,KA,540,6341,3100244582,PL2250,TX6727,01,01,D
200,PL6511,"Meyer, Cervantes and Harris",PL6511,C677812,V841281,FC,and Sons,5974 Julie Parkway,54526,72196,Lake Aaron,P002,S002,IND,TN,819,7336,1613993620,PL6511,TX3686,01,01,D
200,PL7703,"Mann, Miles and Hughes",PL7703,C552570,V186882,FC,Group,512 Olivia Loop Apt. 871,21098,05726,New Juliechester,P001,S003,FRA,PAC,581,9761,4371749201,PL7703,TX4912,01,01,F
200,PL2966,Nicholson-Harrison,PL2966,C489993,V259786,FC,LLC,726 Munoz Overpass Apt. 446,13900,16771,Lake Diane,P003,S002,IND,TN,766,2495,6107633334,PL2966,TX5376,01,01,E
300,PL4644,Williams Group,PL4644,C191707,V180313,FC,LLC,70034 Hoover Fields,77635,56811,Haroldfort,P001,S002,FRA,PAC,885,4514,9494585252,PL4644,TX3892,01,01,E
300,PL1976,Ramirez-Dyer,PL1976,C591466,V450639,FC,Group,83351 Andrea Orchard,27225,48097,Roberttown,P001,S003,FRA,IDF,784,5967,1822061105,PL1976,TX7414,01,01,S
200,PL9710,Thompson-Cooley,PL9710,C191428,V490622,FC,Group,19944 Lindsey Isle Apt. 049,47754,37160,Joannatown,P001,S002,DEU,BY,673,4255,6510345534,PL9710,TX9995,01,01,F
100,PL9507,Jones-Hernandez,PL9507,C447832,V655040,FC,LLC,1593 Samuel Pike,15670,50937,Lake Cynthiastad,P003,S001,IND,MH,450,6529,4215385964,PL9507,TX9384,01,01,D
100,PL1187,"Crane, Davis and Wallace",PL1187,C763715,V927369,FC,Group,54373 Ashley Path Suite 897,52883,55991,East Leah,P002,S001,DEU,HE,241,9510,7741754007,PL1187,TX7997,01,01,F
300,PL4987,Barker-Conway,PL4987,C302825,V964103,FC,LLC,28119 Mary Summit,73529,08678,Branchshire,P002,S001,USA,NY,212,2926,1350375773,PL4987,TX4368,01,01,E
100,PL9550,Carroll-Hansen,PL9550,C164685,V706076,FC,LLC,6390 Mario Way,59894,05998,Samanthaland,P003,S001,DEU,BY,416,6069,3186021126,PL9550,TX2105,01,01,S
200,PL6726,Franco PLC,PL6726,C327428,V541128,FC,Group,92780 Curtis Field,18657,07085,Sarahmouth,P001,S001,USA,CA,812,5837,9027249196,PL6726,TX4923,01,01,F
100,PL8411,Vang-Simpson,PL8411,C995864,V655445,FC,and Sons,18093 Armstrong Grove Apt. 793,41207,39346,Morgantown,P001,S001,DEU,HE,925,5564,3207605145,PL8411,TX2191,01,01,S
100,PL5952,Sanchez Group,PL5952,C589715,V326743,FC,and Sons,7962 Eaton Village,25185,87159,Piercechester,P003,S003,IND,MH,820,2123,5406144031,PL5952,TX3859,01,01,E
200,PL4998,Cole PLC,PL4998,C981714,V767764,FC,Ltd,2515 Byrd Cliffs,73856,12298,Vernonshire,P001,S003,IND,DL,417,7083,1039954935,PL4998,TX9395,01,01,S
300,PL7538,Jackson-Johnson,PL7538,C349043,V910681,FC,Ltd,81295 Dennis Junction,29656,70174,Lake Michael,P003,S001,DEU,BW,159,5650,3096569720,PL7538,TX7347,01,01,E
200,PL3528,Brown and Sons,PL3528,C309847,V886531,FC,Inc,06040 Solis Squares,72423,06437,Sarahton,P003,S001,FRA,PAC,513,4566,8242405629,PL3528,TX4485,01,01,F
200,PL2985,Ross LLC,PL2985,C371486,V736825,FC,Group,078 Breanna Junction Suite 763,42214,75049,East Amanda,P002,S002,FRA,IDF,780,7118,9980741510,PL2985,TX3647,01,01,E
100,PL5988,Armstrong-Robinson,PL5988,C609961,V930294,FC,PLC,3643 Ho Drive,40931,50292,Lake Luisburgh,P002,S001,USA,TX,347,4888,9761954006,PL5988,TX3816,01,01,E
300,PL7398,Green-Bradshaw,PL7398,C517698,V146249,FC,Group,332 Nicole Rest,61462,60945,Maryfurt,P001,S003,IND,TN,806,5511,5971088006,PL7398,TX1418,01,01,F
200,PL3720,Hebert-Phillips,PL3720,C302653,V450403,FC,Group,111 James Islands Apt. 672,39377,72225,Territon,P002,S003,DEU,HE,844,7116,4208232732,PL3720,TX6738,01,01,E
200,PL4965,Jones Inc,PL4965,C775867,V694243,FC,Ltd,3000 Ferguson Rapids,15499,91313,Lake Beverly,P001,S002,FRA,NAQ,774,1942,7711910008,PL4965,TX6307,01,01,F
300,PL2725,Murphy-Rogers,PL2725,C854345,V118904,FC,and Sons,62619 Edward Camp Suite 652,22611,29038,Ashleyberg,P003,S003,FRA,NAQ,338,4318,7556481195,PL2725,TX7429,01,01,D
100,PL8208,"Mcguire, Wood and Hood",PL8208,C481263,V977589,FC,PLC,5672 Ryan Road Suite 020,15105,18820,Blackview,P002,S001,DEU,HE,799,4639,4855093223,PL8208,TX7188,01,01,S
300,PL4478,"Rangel, Cruz and Poole",PL4478,C195539,V735576,FC,and Sons,3228 Arnold Ramp Apt. 720,47859,51931,West Michaelhaven,P003,S002,IND,DL,767,6702,4238015613,PL4478,TX3943,01,01,D
200,PL4706,"Frank, Delacruz and Johnson",PL4706,C882032,V687602,FC,Group,5221 Anderson Parkway,77066,45249,Mccoyhaven,P001,S001,IND,DL,321,9051,1453482468,PL4706,TX5281,01,01,E
200,PL8021,"Griffin, Ross and Russell",PL8021,C824730,V596857,FC,Ltd,658 Julie Forest,65790,89474,West Jonathanshire,P001,S002,FRA,IDF,760,4013,4590998561,PL8021,TX8213,01,01,S
300,PL1772,Watkins-Edwards,PL1772,C506795,V768085,FC,Group,417 Davidson Ford Apt. 301,54402,20503,North Luisside,P002,S001,FRA,NAQ,868,9780,4812689410,PL1772,TX1517,01,01,F
300,PL1893,Mcintosh Group,PL1893,C555061,V232433,FC,Inc,82491 Walter Shoal,85131,29850,Lake Kathy,P001,S001,DEU,BY,240,9751,3799080741,PL1893,TX7828,01,01,F
300,PL5164,Wright Ltd,PL5164,C827549,V814790,FC,LLC,4326 Mejia Square,44629,38392,Ortegamouth,P003,S003,FRA,IDF,674,4342,2462295025,PL5164,TX8270,01,01,D
200,PL8984,"Carlson, Murphy and Perry",PL8984,C464457,V903330,FC,Group,9117 Watson Summit,84563,94180,East Ashleyborough,P002,S003,FRA,NAQ,617,6687,9004337933,PL8984,TX1842,01,01,S
100,PL9970,Johnson-Velasquez,PL9970,C142807,V559192,FC,LLC,04820 Adrian Orchard Apt. 226,69975,95097,Johnsonview,P002,S002,FRA,IDF,189,7006,5624528269,PL9970,TX7415,01,01,F
100,PL3653,Mcdaniel LLC,PL3653,C568351,V949583,FC,and Sons,360 Tate Parks,80188,37512,North John,P001,S001,DEU,BW,377,7263,1124975855,PL3653,TX9199,01,01,F
300,PL8376,Marshall and Sons,PL8376,C964670,V964162,FC,and Sons,298 Baker Turnpike,42295,06719,Lake Georgehaven,P001,S001,FRA,NAQ,294,4107,2676940943,PL8376,TX3927,01,01,E
200,PL1981,Perez LLC,PL1981,C840810,V907520,FC,LLC,99909 Reilly Fields Suite 537,56009,16308,Smithburgh,P003,S002,IND,MH,865,6391,8757966471,PL1981,TX3508,01,01,D
200,PL7335,Giles Group,PL7335,C552282,V401241,FC,Ltd,163 Stephen Terrace,29201,09845,West Erin,P003,S001,IND,MH,411,6607,2304922050,PL7335,TX7043,01,01,E
200,PL6911,Gray-Kennedy,PL6911,C623357,V954563,FC,PLC,45572 Martin Junctions,54445,71691,West Richard,P003,S001,USA,CA,319,5541,2333978804,PL6911,TX7136,01,01,E
300,PL7093,Smith-Rangel,PL7093,C219081,V649106,FC,LLC,05640 Stephanie Lake Apt. 636,97296,42261,Jessicaburgh,P002,S003,IND,TN,347,3670,7962910803,PL7093,TX6285,01,01,F
200,PL8754,"Craig, Giles and Todd",PL8754,C789575,V404752,FC,LLC,455 Caitlin Glens Apt. 039,83898,88015,Gregoryborough,P003,S001,IND,MH,312,8737,1728178493,PL8754,TX6392,01,01,D
300,PL4888,Fields Ltd,PL4888,C906952,V378105,FC,Ltd,02502 Robin Mills,75439,79813,Tylerport,P001,S003,USA,TX,277,6379,2092962614,PL4888,TX4424,01,01,E
300,PL6518,Escobar Group,PL6518,C415129,V224085,FC,PLC,9991 Burns Rapids Apt. 247,54840,49326,East Michelleside,P002,S003,DEU,BY,301,8526,2116016570,PL6518,TX6903,01,01,E
200,PL7052,Vega-King,PL7052,C616835,V411704,FC,Inc,36997 Gallagher Court Suite 125,65703,36225,Suzanneport,P003,S003,IND,MH,891,2745,9014566635,PL7052,TX5864,01,01,D
100,PL7039,Humphrey and Sons,PL7039,C612157,V241312,FC,LLC,893 Perez Crossing,35777,62306,Laurenton,P001,S001,USA,CA,880,6232,9988837109,PL7039,TX9784,01,01,S
100,PL8636,Aguilar and Sons,PL8636,C988011,V793593,FC,LLC,2603 Daniel Station,94317,76113,Valenzuelaville,P001,S001,USA,NY,120,8602,2550349624,PL8636,TX5022,01,01,S
200,PL2249,Adams LLC,PL2249,C175833,V966302,FC,LLC,4244 Edwin Skyway Suite 579,81686,77038,West Justinmouth,P001,S002,USA,NY,351,5251,4927293748,PL2249,TX5569,01,01,D
300,PL5811,Lester PLC,PL5811,C777930,V425363,FC,and Sons,276 Norris Forks,66523,35041,East Matthew,P003,S003,FRA,IDF,209,2489,7314726262,PL5811,TX5663,01,01,E
300,PL7408,Wagner-Chavez,PL7408,C192641,V168381,FC,Group,4363 Burgess Causeway Apt. 646,72220,39411,Wyattberg,P003,S002,FRA,PAC,610,6140,6479715469,PL7408,TX6046,01,01,E
300,PL3796,Gordon-Hester,PL3796,C470650,V852061,FC,and Sons,20122 Felicia Walk,59313,09180,Robertsonton,P003,S001,DEU,HE,598,8521,9145994707,PL3796,TX3419,01,01,E
100,PL9554,"Cooper, Mora and Stevenson",PL9554,C418269,V345251,FC,Ltd,369 Justin Cape Suite 937,87635,99735,New Cynthia,P003,S003,FRA,IDF,174,9858,5221267227,PL9554,TX1147,01,01,E
200,PL8533,"Smith, Joseph and Choi",PL8533,C686983,V448315,FC,LLC,62472 Rasmussen Pass Apt. 187,64984,54713,West Elizabeth,P001,S001,IND,KA,894,3719,1801353869,PL8533,TX5166,01,01,S
100,PL2821,"Blanchard, Smith and Morgan",PL2821,C549440,V249935,FC,and Sons,66332 Kara Trail,27433,34399,Hollyburgh,P002,S002,DEU,HE,315,2030,9673744131,PL2821,TX9952,01,01,E
100,PL3559,Snyder LLC,PL3559,C712011,V532743,FC,LLC,854 Roberson Ways Apt. 349,14682,94446,Walkermouth,P002,S002,DEU,BY,291,9210,1650228918,PL3559,TX9515,01,01,S
100,PL8432,"Lewis, Cunningham and Brown",PL8432,C854885,V481029,FC,Group,19904 Felicia Village,59885,91835,Davisville,P003,S001,IND,KA,132,8149,1813478584,PL8432,TX9438,01,01,E
