MANDT,EBELN,EBELP,ZEKKN,VGABE,GJAHR,BELNR,BUZEI,BEWTP,BWART,BUDAT,MENGE,BPMNG,DMBTR,WRBTR,WAERS,AREWR,WESBS,BPWES,SHKZG,BWTAR,ELIKZ,XBLNR,LFGJA,LFBNR,CPUDT,CPUTM,REEWR,EVERE,REFWR,MATNR,WERKS,XWSBR,ETENS,KNUMV,MWSKZ,LSMNG,LSMEH,EMATN,AREWW,HSWAE,BAMNG,CHARG,BLDAT,XWOFF,XUNPL,ERNAM
300,4589229164,00026,02,3,2026,5581503218,5478,Q,102,20250508,6.697,6.697,2834.37,2834.37,USD,2888.78,0.335,0.335,S,VAL4,X,REF35686,2026,6551782382,20250508,001806,2692.65,OK,2749.34,MAT617608,PL01,X,7633,1643056694,B1,6.697,EA,MAT617608,2777.68,USD,6.697,B3907,20250508,X,N,USER74
300,4537958676,00028,04,3,2025,5344087892,9786,Q,105,20240815,84.453,84.453,36286.92,36286.92,INR,36651.3,4.223,4.223,H,VAL4,X,REF25026,2025,6527443135,20240815,195238,34472.57,OK,35198.31,MAT209518,PL03,X,2187,2058955802,B1,84.453,EA,MAT209518,35561.18,INR,84.453,B6775,20240815,X,N,USER63
100,4533342286,00029,01,1,2026,5904085934,4040,E,102,20230911,352.651,352.651,103379.64,103379.64,USD,103394.73,17.633,17.633,S,VAL1,X,REF37499,2026,6596983168,20230911,145002,98210.66,OK,100278.25,MAT131823,PL01,X,8531,7402992433,C2,352.651,LTR,MAT131823,101312.05,USD,352.651,B5357,20230911,X,N,USER50
200,4578956939,00002,05,2,2025,5604372349,5447,E,102,20260202,148.116,148.116,45444.95,45444.95,INR,45905.06,7.406,7.406,H,VAL2,X,REF38086,2025,6071573264,20260202,124936,43172.7,OK,44081.6,MAT259386,PL04,X,9937,5301579645,A0,148.116,LTR,MAT259386,44536.05,INR,148.116,B2135,20260202,X,N,USER4
100,4570503022,00027,02,3,2024,5565738562,8356,Q,105,20231002,171.882,171.882,53379.67,53379.67,USD,54385.58,8.594,8.594,H,VAL4,X,REF68433,2024,6180583382,20231002,085156,50710.69,OK,51778.28,MAT603255,PL01,X,8073,8342523062,C2,171.882,LTR,MAT603255,52312.08,USD,171.882,B6417,20231002,X,N,USER63
100,4567127839,00046,03,1,2022,5540355206,0486,E,101,20251119,400.308,400.308,189225.59,189225.59,USD,188608.94,20.015,20.015,H,VAL5,X,REF51501,2022,6590437921,20251119,115056,179764.31,OK,183548.82,MAT866956,PL02,X,5507,6022960832,B1,400.308,EA,MAT866956,185441.08,USD,400.308,B3875,20251119,X,N,USER25
300,4555634930,00048,03,3,2024,5990404584,3861,R,102,20250413,54.497,54.497,11750.64,11750.64,USD,11780.86,2.725,2.725,H,VAL1,X,REF74710,2024,6831789376,20250413,095313,11163.11,OK,11398.12,MAT356197,PL02,X,5460,7607705034,C2,54.497,KG,MAT356197,11515.63,USD,54.497,B9683,20250413,X,N,USER63
200,4584666308,00049,05,3,2022,5635188157,6321,Q,105,20250210,148.38,148.38,18547.5,18547.5,EUR,18391.77,7.419,7.419,S,VAL4,X,REF32865,2022,6289925395,20250210,155210,17620.12,OK,17991.08,MAT356458,PL01,X,7785,7051456379,B1,148.38,LTR,MAT356458,18176.55,EUR,148.38,B5526,20250210,X,N,USER7
200,4502141465,00009,04,2,2026,5975475887,9573,R,102,20250116,313.851,313.851,145987.79,145987.79,USD,146239.35,15.693,15.693,H,VAL5,X,REF76135,2026,6426023873,20250116,020908,138688.4,OK,141608.16,MAT344927,PL01,X,2533,1278508009,A0,313.851,KG,MAT344927,143068.03,USD,313.851,B4624,20250116,X,N,USER56
100,4507378736,00001,04,1,2025,5854718003,1340,R,102,20241022,218.157,218.157,49434.38,49434.38,USD,48508.35,10.908,10.908,S,VAL1,X,REF44683,2025,6230565123,20241022,215149,46962.66,OK,47951.35,MAT480243,PL04,X,9429,4769247993,C2,218.157,EA,MAT480243,48445.69,USD,218.157,B8192,20241022,X,N,USER56
300,4542028563,00042,04,3,2026,5595682578,1637,E,105,20241015,458.47,458.47,151538.09,151538.09,USD,150064.52,22.924,22.924,H,VAL3,X,REF96475,2026,6696722907,20241015,172958,143961.19,OK,146991.95,MAT611717,PL03,X,4539,9894505163,B1,458.47,LTR,MAT611717,148507.33,USD,458.47,B3920,20241015,X,N,USER47
100,4567196836,00042,04,2,2022,5326073348,5784,R,101,20240612,458.321,458.321,165976.37,165976.37,EUR,165973.07,22.916,22.916,H,VAL4,X,REF89003,2022,6670989761,20240612,000546,157677.55,OK,160997.08,MAT624337,PL03,X,2389,3344845712,C2,458.321,EA,MAT624337,162656.84,EUR,458.321,B5523,20240612,X,N,USER1
300,4561959505,00043,01,2,2023,5471009557,5854,E,122,20251123,213.635,213.635,63958.05,63958.05,EUR,63790.12,10.682,10.682,S,VAL2,X,REF42089,2023,6738631596,20251123,085523,60760.15,OK,62039.31,MAT261386,PL03,X,7432,1889357223,B1,213.635,KG,MAT261386,62678.89,EUR,213.635,B4651,20251123,X,N,USER17
100,4505024961,00027,04,3,2023,5716421937,1889,E,105,20240323,392.609,392.609,182284.43,182284.43,USD,184638.49,19.63,19.63,H,VAL4,X,REF55644,2023,6928282734,20240323,192134,173170.21,OK,176815.9,MAT643210,PL01,X,0531,2794112469,C2,392.609,KG,MAT643210,178638.74,USD,392.609,B6466,20240323,X,N,USER64
100,4528545058,00008,04,3,2024,5915188661,9016,R,101,20250527,307.051,307.051,152822.35,152822.35,EUR,152949.72,15.353,15.353,S,VAL4,X,REF52204,2024,6667366555,20250527,195215,145181.23,OK,148237.68,MAT441675,PL04,X,7558,1585990328,C2,307.051,LTR,MAT441675,149765.9,EUR,307.051,B5860,20250527,X,N,USER65
200,4536145325,00023,03,2,2025,5122305897,6297,R,101,20251010,67.477,67.477,12502.14,12502.14,USD,12414.25,3.374,3.374,H,VAL2,X,REF55609,2025,6431326572,20251010,063117,11877.03,OK,12127.08,MAT430078,PL01,X,2380,7842478779,B1,67.477,EA,MAT430078,12252.1,USD,67.477,B8624,20251010,X,N,USER5
100,4555442124,00002,01,3,2022,5288734803,5757,R,122,20240819,248.479,248.479,114919.05,114919.05,USD,116405.41,12.424,12.424,S,VAL3,X,REF22314,2022,6570261331,20240819,155344,109173.1,OK,111471.48,MAT986838,PL01,X,1442,2687477666,A0,248.479,EA,MAT986838,112620.67,USD,248.479,B8301,20240819,X,N,USER86
100,4519153595,00042,04,1,2022,5653437442,4572,Q,101,20250908,391.078,391.078,62725.0,62725.0,EUR,62009.84,19.554,19.554,H,VAL5,X,REF55223,2022,6719224005,20250908,200059,59588.75,OK,60843.25,MAT424184,PL03,X,0464,8860949646,B1,391.078,EA,MAT424184,61470.5,EUR,391.078,B1719,20250908,X,N,USER15
200,4598189631,00047,04,3,2025,5755246643,2800,Q,105,20240526,120.083,120.083,36296.29,36296.29,USD,36808.59,6.004,6.004,S,VAL5,X,REF52053,2025,6703993487,20240526,162126,34481.48,OK,35207.4,MAT120393,PL03,X,3204,5539554923,B1,120.083,EA,MAT120393,35570.36,USD,120.083,B2465,20240526,X,N,USER95
200,4548499737,00020,01,1,2026,5195833976,7030,E,122,20240928,361.293,361.293,174406.97,174406.97,USD,174306.58,18.065,18.065,S,VAL5,X,REF68023,2026,6279987956,20240928,155138,165686.62,OK,169174.76,MAT820427,PL02,X,7162,3350842911,C2,361.293,KG,MAT820427,170918.83,USD,361.293,B1549,20240928,X,N,USER55
100,4511168336,00015,05,1,2024,5139860310,1066,E,122,20240428,380.194,380.194,85851.61,85851.61,USD,86872.9,19.01,19.01,S,VAL3,X,REF28547,2024,6628698361,20240428,114612,81559.03,OK,83276.06,MAT382229,PL01,X,2810,7263248600,A0,380.194,EA,MAT382229,84134.58,USD,380.194,B1346,20240428,X,N,USER25
200,4553403533,00013,02,2,2022,5517272037,8626,Q,102,20231109,247.273,247.273,120755.77,120755.77,INR,121270.27,12.364,12.364,S,VAL5,X,REF80817,2022,6891964336,20231109,113459,114717.98,OK,117133.1,MAT899203,PL01,X,3437,8335965653,A0,247.273,KG,MAT899203,118340.65,INR,247.273,B1354,20231109,X,N,USER7
200,4598734597,00024,01,2,2022,5535640190,2712,Q,105,20240513,405.14,405.14,54041.62,54041.62,USD,53611.83,20.257,20.257,S,VAL1,X,REF32251,2022,6063805045,20240513,152042,51339.54,OK,52420.37,MAT310763,PL02,X,0326,6986192737,B1,405.14,EA,MAT310763,52960.79,USD,405.14,B5742,20240513,X,N,USER2
200,4592796004,00009,02,1,2025,5985983170,9184,E,101,20250528,198.533,198.533,83199.22,83199.22,EUR,82781.71,9.927,9.927,H,VAL3,X,REF16849,2025,6078889581,20250528,081055,79039.26,OK,80703.24,MAT244206,PL02,X,1437,4301965618,B1,198.533,KG,MAT244206,81535.24,EUR,198.533,B2259,20250528,X,N,USER30
100,4506187574,00021,02,2,2024,5491542173,6303,Q,122,20250603,457.688,457.688,216454.39,216454.39,INR,219732.26,22.884,22.884,S,VAL4,X,REF49094,2024,6483899233,20250603,035846,205631.67,OK,209960.76,MAT942650,PL04,X,9724,3791304201,A0,457.688,KG,MAT942650,212125.3,INR,457.688,B6503,20250603,X,N,USER88
300,4573604736,00021,05,3,2026,5207696091,5714,E,102,20250619,115.009,115.009,31858.64,31858.64,USD,31580.11,5.75,5.75,S,VAL1,X,REF90745,2026,6333559018,20250619,134758,30265.71,OK,30902.88,MAT122195,PL02,X,8874,5369816580,A0,115.009,EA,MAT122195,31221.47,USD,115.009,B8936,20250619,X,N,USER24
100,4553527893,00009,04,2,2026,5149969663,5585,Q,105,20250327,49.908,49.908,18996.98,18996.98,INR,19359.52,2.495,2.495,H,VAL5,X,REF89912,2026,6860553950,20250327,172413,18047.13,OK,18427.07,MAT141811,PL02,X,1571,3374632838,B1,49.908,KG,MAT141811,18617.04,INR,49.908,B7568,20250327,X,N,USER6
100,4549947444,00029,03,2,2022,5239773655,8660,R,101,20230527,440.499,440.499,87232.02,87232.02,USD,87596.88,22.025,22.025,H,VAL2,X,REF60972,2022,6250671133,20230527,174713,82870.42,OK,84615.06,MAT748733,PL03,X,2584,9251725788,A0,440.499,KG,MAT748733,85487.38,USD,440.499,B8809,20230527,X,N,USER30
200,4508311644,00012,03,2,2026,5288111773,5355,Q,102,20241129,456.78,456.78,152861.43,152861.43,INR,155566.54,22.839,22.839,S,VAL2,X,REF18187,2026,6878795286,20241129,205801,145218.36,OK,148275.59,MAT799631,PL01,X,3364,4349899906,B1,456.78,KG,MAT799631,149804.2,INR,456.78,B2631,20241129,X,N,USER81
300,4599852501,00001,04,2,2022,5450341247,4908,R,102,20240327,115.501,115.501,57576.09,57576.09,USD,56691.88,5.775,5.775,H,VAL2,X,REF71236,2022,6644897739,20240327,080529,54697.29,OK,55848.81,MAT227507,PL02,X,4923,5800286677,B1,115.501,KG,MAT227507,56424.57,USD,115.501,B4859,20240327,X,N,USER54
200,4569957208,00013,05,2,2023,5253880056,7229,E,105,20231114,80.782,80.782,11546.17,11546.17,INR,11451.22,4.039,4.039,H,VAL4,X,REF31241,2023,6839088751,20231114,234438,10968.86,OK,11199.78,MAT225796,PL04,X,3179,2303772740,C2,80.782,LTR,MAT225796,11315.25,INR,80.782,B5973,20231114,X,N,USER58
300,4555744322,00001,01,1,2024,5658640701,3616,Q,122,20240207,60.608,60.608,3800.73,3800.73,USD,3850.32,3.03,3.03,S,VAL2,X,REF88380,2024,6611734794,20240207,064147,3610.69,OK,3686.71,MAT802852,PL03,X,2387,3045283736,A0,60.608,LTR,MAT802852,3724.72,USD,60.608,B4590,20240207,X,N,USER88
100,4598610711,00032,02,1,2024,5003497051,0488,Q,102,20231013,468.44,468.44,144902.55,144902.55,EUR,145883.73,23.422,23.422,S,VAL1,X,REF10046,2024,6298638450,20231013,052435,137657.42,OK,140555.47,MAT591029,PL04,X,7734,6664827020,A0,468.44,KG,MAT591029,142004.5,EUR,468.44,B5677,20231013,X,N,USER31
200,4541702329,00033,04,2,2023,5270504039,4809,Q,122,20241017,250.938,250.938,46709.6,46709.6,USD,45830.71,12.547,12.547,S,VAL4,X,REF98301,2023,6207604313,20241017,203336,44374.12,OK,45308.31,MAT187382,PL04,X,0584,1774724808,B1,250.938,LTR,MAT187382,45775.41,USD,250.938,B4861,20241017,X,N,USER44
300,4558230194,00006,02,2,2022,5626939644,2874,Q,101,20231021,491.749,491.749,119637.61,119637.61,EUR,121199.75,24.587,24.587,S,VAL5,X,REF21344,2022,6501845458,20231021,101713,113655.73,OK,116048.48,MAT250392,PL01,X,9563,5820677058,C2,491.749,KG,MAT250392,117244.86,EUR,491.749,B4809,20231021,X,N,USER76
100,4551545210,00005,02,3,2024,5477145282,5495,R,101,20230820,275.445,275.445,21220.28,21220.28,INR,21273.85,13.772,13.772,S,VAL5,X,REF68042,2024,6880985219,20230820,211916,20159.27,OK,20583.67,MAT739944,PL01,X,4265,3946166171,B1,275.445,LTR,MAT739944,20795.87,INR,275.445,B1421,20230820,X,N,USER47
200,4540696814,00029,04,2,2026,5391516077,1089,E,122,20240629,39.498,39.498,5192.41,5192.41,EUR,5251.57,1.975,1.975,S,VAL4,X,REF77914,2026,6398844758,20240629,220343,4932.79,OK,5036.64,MAT840539,PL02,X,5167,5363380091,A0,39.498,KG,MAT840539,5088.56,EUR,39.498,B4386,20240629,X,N,USER41
200,4555838065,00027,03,2,2025,5768946031,0989,Q,122,20251228,465.535,465.535,41744.52,41744.52,INR,41236.49,23.277,23.277,H,VAL5,X,REF15662,2025,6916960219,20251228,214602,39657.29,OK,40492.18,MAT597809,PL02,X,2998,1690583050,C2,465.535,KG,MAT597809,40909.63,INR,465.535,B6975,20251228,X,N,USER36
300,4537555740,00007,04,1,2026,5643764813,8984,E,105,20231115,197.499,197.499,91066.79,91066.79,EUR,89581.67,9.875,9.875,H,VAL3,X,REF83736,2026,6763279949,20231115,234903,86513.45,OK,88334.79,MAT245839,PL04,X,5608,6612710316,C2,197.499,EA,MAT245839,89245.45,EUR,197.499,B9501,20231115,X,N,USER95
200,4529768368,00004,03,2,2026,5510087022,1324,Q,105,20240316,17.041,17.041,5238.91,5238.91,EUR,5295.48,0.852,0.852,S,VAL2,X,REF93174,2026,6720380795,20240316,175556,4976.96,OK,5081.74,MAT923434,PL04,X,2124,9089248561,C2,17.041,KG,MAT923434,5134.13,EUR,17.041,B1200,20240316,X,N,USER27
200,4599033234,00019,01,1,2025,5644703993,4971,Q,102,20251002,372.183,372.183,136862.85,136862.85,EUR,137029.91,18.609,18.609,S,VAL2,X,REF57913,2025,6487468315,20251002,214028,130019.71,OK,132756.96,MAT910639,PL01,X,3803,2169302683,B1,372.183,EA,MAT910639,134125.59,EUR,372.183,B8283,20251002,X,N,USER74
300,4569810010,00001,05,1,2022,5577880306,6234,E,101,20240820,318.316,318.316,60486.41,60486.41,USD,60877.1,15.916,15.916,S,VAL3,X,REF19069,2022,6991051679,20240820,123528,57462.09,OK,58671.82,MAT387134,PL04,X,2809,9769613607,A0,318.316,EA,MAT387134,59276.68,USD,318.316,B5456,20240820,X,N,USER17
300,4507087641,00034,05,3,2022,5116262831,8660,Q,105,20231113,117.557,117.557,45348.79,45348.79,USD,44520.55,5.878,5.878,S,VAL5,X,REF47657,2022,6335004819,20231113,031837,43081.35,OK,43988.33,MAT595292,PL03,X,1708,7624337976,C2,117.557,LTR,MAT595292,44441.81,USD,117.557,B8030,20231113,X,N,USER59
100,4594272772,00003,03,1,2023,5722226872,8956,Q,105,20230722,84.263,84.263,13392.76,13392.76,EUR,13301.49,4.213,4.213,S,VAL2,X,REF28627,2023,6991503651,20230722,070458,12723.12,OK,12990.98,MAT157047,PL03,X,8006,7121945991,A0,84.263,EA,MAT157047,13124.9,EUR,84.263,B8577,20230722,X,N,USER47
200,4562388798,00005,05,1,2022,5015589178,0289,Q,102,20260101,376.424,376.424,82794.46,82794.46,USD,83240.71,18.821,18.821,S,VAL1,X,REF35238,2022,6460262494,20260101,122141,78654.74,OK,80310.63,MAT210493,PL01,X,8116,5669174540,A0,376.424,EA,MAT210493,81138.57,USD,376.424,B5354,20260101,X,N,USER30
300,4543640681,00006,04,1,2022,5232932683,8068,Q,122,20231224,217.819,217.819,83849.42,83849.42,INR,84127.35,10.891,10.891,S,VAL3,X,REF79098,2022,6247243824,20231224,220117,79656.95,OK,81333.94,MAT865458,PL04,X,5535,7312645335,B1,217.819,LTR,MAT865458,82172.43,INR,217.819,B2844,20231224,X,N,USER76
200,4544543765,00004,03,3,2024,5295765436,3855,E,102,20240713,54.436,54.436,10641.15,10641.15,USD,10710.11,2.722,2.722,H,VAL5,X,REF83051,2024,6981131896,20240713,063537,10109.09,OK,10321.92,MAT815337,PL02,X,3377,9594196050,A0,54.436,EA,MAT815337,10428.33,USD,54.436,B4004,20240713,X,N,USER48
300,4572449613,00040,02,3,2024,5319851823,9113,R,122,20230710,154.229,154.229,32952.57,32952.57,EUR,32578.39,7.711,7.711,S,VAL3,X,REF18704,2024,6869320783,20230710,145314,31304.94,OK,31963.99,MAT847986,PL01,X,2932,9980343424,A0,154.229,KG,MAT847986,32293.52,EUR,154.229,B5847,20230710,X,N,USER69
200,4533123904,00016,01,3,2025,5689387211,4904,E,102,20241128,294.753,294.753,109374.0,109374.0,USD,109302.77,14.738,14.738,S,VAL1,X,REF38502,2025,6586242594,20241128,093436,103905.3,OK,106092.78,MAT654704,PL04,X,6362,3858695198,B1,294.753,KG,MAT654704,107186.52,USD,294.753,B8778,20241128,X,N,USER81
300,4501461107,00041,05,1,2026,5054244556,1060,E,101,20240204,376.882,376.882,95407.68,95407.68,INR,95916.43,18.844,18.844,S,VAL3,X,REF60878,2026,6586838503,20240204,191256,90637.3,OK,92545.45,MAT820067,PL01,X,0696,9890548210,B1,376.882,EA,MAT820067,93499.53,INR,376.882,B1785,20240204,X,N,USER27
300,4556540258,00045,05,3,2022,5240367563,5471,R,101,20241130,390.886,390.886,24180.21,24180.21,INR,24242.85,19.544,19.544,H,VAL1,X,REF90160,2022,6003326673,20241130,171333,22971.2,OK,23454.8,MAT650424,PL01,X,0122,4212342186,A0,390.886,KG,MAT650424,23696.61,INR,390.886,B8337,20241130,X,N,USER4
300,4582810505,00048,03,3,2025,5212833065,2506,Q,105,20240620,157.18,157.18,65041.08,65041.08,USD,66127.07,7.859,7.859,S,VAL3,X,REF46958,2025,6510993162,20240620,092755,61789.03,OK,63089.85,MAT238850,PL01,X,4216,4012860079,B1,157.18,KG,MAT238850,63740.26,USD,157.18,B5373,20240620,X,N,USER82
100,4533243527,00042,03,2,2025,5420253505,6439,R,105,20240216,265.159,265.159,17702.01,17702.01,EUR,18007.76,13.258,13.258,H,VAL5,X,REF46526,2025,6127525805,20240216,160947,16816.91,OK,17170.95,MAT165635,PL01,X,4535,2457741559,C2,265.159,LTR,MAT165635,17347.97,EUR,265.159,B9985,20240216,X,N,USER35
300,4579471110,00025,01,1,2025,5763279182,4309,E,102,20250717,247.297,247.297,28055.84,28055.84,EUR,27712.83,12.365,12.365,H,VAL3,X,REF61920,2025,6796173709,20250717,175236,26653.05,OK,27214.16,MAT426291,PL01,X,2649,5288200430,C2,247.297,LTR,MAT426291,27494.72,EUR,247.297,B2253,20250717,X,N,USER60
300,4573549720,00010,05,3,2022,5989156342,1900,Q,105,20241120,120.957,120.957,19967.58,19967.58,EUR,19600.69,6.048,6.048,S,VAL3,X,REF37692,2022,6333321519,20241120,101208,18969.2,OK,19368.55,MAT405141,PL03,X,1118,6151110607,B1,120.957,EA,MAT405141,19568.23,EUR,120.957,B6628,20241120,X,N,USER29
300,4550890073,00042,02,1,2023,5075214176,0654,E,102,20251022,290.639,290.639,27976.91,27976.91,USD,28253.86,14.532,14.532,H,VAL4,X,REF47626,2023,6656359646,20251022,100752,26578.06,OK,27137.6,MAT795572,PL02,X,6930,5096585680,A0,290.639,LTR,MAT795572,27417.37,USD,290.639,B2720,20251022,X,N,USER9
100,4510167439,00029,02,2,2026,5528175494,8260,R,105,20240416,256.077,256.077,27653.76,27653.76,INR,27126.63,12.804,12.804,H,VAL1,X,REF77553,2026,6662416715,20240416,015500,26271.07,OK,26824.15,MAT569673,PL02,X,4633,6776472524,B1,256.077,LTR,MAT569673,27100.68,INR,256.077,B8319,20240416,X,N,USER75
100,4522742166,00004,05,3,2023,5838871122,9554,Q,122,20241202,467.442,467.442,72995.74,72995.74,USD,74196.21,23.372,23.372,H,VAL3,X,REF47518,2023,6150601646,20241202,050054,69345.95,OK,70805.87,MAT854157,PL03,X,3201,3870698738,A0,467.442,KG,MAT854157,71535.83,USD,467.442,B5750,20241202,X,N,USER28
100,4509553254,00014,04,2,2023,5004875913,0830,E,122,20240701,12.849,12.849,5427.42,5427.42,INR,5374.98,0.642,0.642,S,VAL1,X,REF24036,2023,6234720829,20240701,231116,5156.05,OK,5264.6,MAT469251,PL02,X,7989,7990104721,B1,12.849,KG,MAT469251,5318.87,INR,12.849,B8079,20240701,X,N,USER71
200,4507294612,00029,05,3,2024,5475445684,4272,Q,102,20250614,183.107,183.107,41891.22,41891.22,USD,42165.65,9.155,9.155,H,VAL2,X,REF96164,2024,6120518908,20250614,150117,39796.66,OK,40634.48,MAT316295,PL02,X,6522,7104482658,A0,183.107,EA,MAT316295,41053.4,USD,183.107,B6705,20250614,X,N,USER64
100,4592119685,00036,02,2,2023,5221267754,3141,E,105,20250524,123.717,123.717,56549.8,56549.8,USD,55621.49,6.186,6.186,S,VAL1,X,REF82585,2023,6609932032,20250524,113235,53722.31,OK,54853.31,MAT835637,PL01,X,3033,1016669044,C2,123.717,LTR,MAT835637,55418.8,USD,123.717,B2352,20250524,X,N,USER72
200,4513632768,00009,03,3,2026,5488109159,5743,R,122,20250821,392.81,392.81,79163.0,79163.0,INR,80007.38,19.641,19.641,H,VAL4,X,REF56501,2026,6807883574,20250821,161526,75204.85,OK,76788.11,MAT192132,PL02,X,8474,4522363482,C2,392.81,KG,MAT192132,77579.74,INR,392.81,B3380,20250821,X,N,USER11
300,4560954442,00042,02,2,2025,5675007227,8421,R,105,20251103,472.737,472.737,84875.2,84875.2,EUR,83824.74,23.637,23.637,S,VAL4,X,REF33132,2025,6726267643,20251103,172823,80631.44,OK,82328.94,MAT577324,PL03,X,1046,2103044643,B1,472.737,KG,MAT577324,83177.7,EUR,472.737,B7180,20251103,X,N,USER82
200,4582226466,00024,01,2,2023,5646333581,3126,E,101,20230717,451.131,451.131,32431.81,32431.81,USD,33040.46,22.557,22.557,S,VAL3,X,REF34687,2023,6026483236,20230717,212641,30810.22,OK,31458.86,MAT408273,PL04,X,2247,5794335817,A0,451.131,EA,MAT408273,31783.17,USD,451.131,B9499,20230717,X,N,USER22
100,4520946417,00034,01,2,2024,5924691866,0653,R,102,20250627,73.616,73.616,29057.71,29057.71,EUR,28738.6,3.681,3.681,H,VAL2,X,REF24157,2024,6271431327,20250627,135829,27604.82,OK,28185.98,MAT268946,PL02,X,6488,2246968410,A0,73.616,LTR,MAT268946,28476.56,EUR,73.616,B5223,20250627,X,N,USER51
100,4547569612,00045,01,1,2023,5687423005,9078,Q,101,20230916,134.939,134.939,42553.01,42553.01,EUR,43296.99,6.747,6.747,H,VAL5,X,REF30272,2023,6718608519,20230916,182923,40425.36,OK,41276.42,MAT508165,PL03,X,8200,9277686324,B1,134.939,EA,MAT508165,41701.95,EUR,134.939,B2065,20230916,X,N,USER23
300,4556924418,00037,04,1,2026,5883966112,0648,E,101,20231215,404.623,404.623,144033.65,144033.65,EUR,145887.79,20.231,20.231,S,VAL1,X,REF30861,2026,6063941217,20231215,090746,136831.97,OK,139712.64,MAT685496,PL04,X,1755,4656067018,B1,404.623,KG,MAT685496,141152.98,EUR,404.623,B4545,20231215,X,N,USER10
300,4559034942,00006,01,3,2024,5990276893,2800,Q,105,20231211,262.595,262.595,16955.76,16955.76,EUR,17131.51,13.13,13.13,H,VAL2,X,REF40839,2024,6164901240,20231211,051743,16107.97,OK,16447.09,MAT641662,PL02,X,9417,3909339766,C2,262.595,EA,MAT641662,16616.64,EUR,262.595,B5265,20231211,X,N,USER75
100,4543781892,00039,03,1,2024,5295995987,9317,R,102,20241113,221.248,221.248,72958.74,72958.74,USD,73967.31,11.062,11.062,H,VAL1,X,REF60516,2024,6278892949,20241113,003241,69310.8,OK,70769.98,MAT509524,PL03,X,4148,4382353241,A0,221.248,EA,MAT509524,71499.57,USD,221.248,B4223,20241113,X,N,USER48
100,4547526600,00031,03,1,2026,5211481536,7855,R,105,20230608,399.415,399.415,22059.69,22059.69,INR,22399.15,19.971,19.971,S,VAL5,X,REF16009,2026,6910970473,20230608,102310,20956.71,OK,21397.9,MAT312561,PL04,X,6720,4668078702,A0,399.415,LTR,MAT312561,21618.5,INR,399.415,B2434,20230608,X,N,USER99
200,4558588883,00036,04,1,2022,5090081686,4899,Q,102,20231017,273.058,273.058,109706.51,109706.51,INR,110283.07,13.653,13.653,S,VAL1,X,REF10443,2022,6084066216,20231017,033707,104221.18,OK,106415.31,MAT503738,PL01,X,1125,9837911807,C2,273.058,LTR,MAT503738,107512.38,INR,273.058,B2224,20231017,X,N,USER61
100,4550736023,00006,01,1,2024,5247250908,8120,R,122,20260105,417.098,417.098,53597.09,53597.09,INR,52822.46,20.855,20.855,H,VAL2,X,REF79828,2024,6634682968,20260105,051658,50917.24,OK,51989.18,MAT231007,PL02,X,9634,9343908448,B1,417.098,EA,MAT231007,52525.15,INR,417.098,B8662,20260105,X,N,USER69
200,4546113262,00002,02,3,2024,5490370233,0823,E,101,20250213,333.94,333.94,165724.4,165724.4,INR,168341.8,16.697,16.697,H,VAL4,X,REF47500,2024,6492648627,20250213,082655,157438.18,OK,160752.67,MAT996112,PL03,X,5564,5179199631,A0,333.94,EA,MAT996112,162409.91,INR,333.94,B3487,20250213,X,N,USER36
100,4573028937,00007,04,3,2024,5950525574,5619,R,122,20240422,169.707,169.707,25439.08,25439.08,USD,25103.09,8.485,8.485,H,VAL1,X,REF72803,2024,6477620392,20240422,224449,24167.13,OK,24675.91,MAT351435,PL02,X,8182,4686933939,B1,169.707,KG,MAT351435,24930.3,USD,169.707,B4977,20240422,X,N,USER36
