MANDT,MATNR,WERKS,CHARG,SOBKZ,LIFNR,LFGJA,LFMON,LBLAB,LBINS,LBEIN,LBUML
100,MAT262977,PL36,3OYGUMGL,Q,V438674,2025,02,1077.231,899.944,17.17,895.146
100,MAT906540,PL01,332XE1WJ,K,V921430,2022,09,1966.918,597.118,202.767,915.805
300,MAT275989,PL34,XGCFBAGF,Q,V973989,2025,09,9.694,717.089,325.34,5.811
400,MAT645805,PL09,4QL2L0IU,O,V817397,2025,03,1659.492,90.505,32.52,1504.974
100,MAT681998,PL23,HKDAVM5O,K,V183851,2023,05,869.118,770.234,127.398,1866.6
200,MAT114802,PL46,CP0Z3L8R,"",V599084,2026,03,2852.572,878.473,400.081,339.984
300,MAT992487,PL50,F1QRZUM7,O,V264952,2022,01,1237.667,773.288,445.726,1032.276
100,MAT840646,PL48,KU50NN63,K,V236510,2022,03,889.2,244.407,435.689,1898.484
200,MAT722493,PL34,GSSOZAQ4,"",V985236,2024,02,4602.957,199.866,468.023,1671.171
400,MAT430498,PL06,6ACSUS4H,O,V602986,2025,01,3895.151,587.18,279.457,755.665
100,MAT788629,PL47,DH99VD86,E,V936664,2024,03,823.333,620.757,305.992,1631.056
100,MAT842401,PL14,ZH1EKILT,E,V398766,2025,09,2867.117,683.109,446.269,1521.051
100,MAT306499,PL19,X0ABT40Z,"",V891830,2026,12,455.07,333.162,495.988,1254.122
200,MAT740451,PL06,2ZE3PLG6,Q,V461238,2022,02,4298.865,632.428,401.043,96.634
100,MAT853960,PL06,ZUCDNCQT,O,V597744,2023,02,290.489,472.762,305.58,1947.241
300,MAT640433,PL31,B67HTKJT,K,V753344,2026,07,2207.917,105.523,462.953,830.843
400,MAT746269,PL48,MEB8QSAG,O,V229572,2023,03,2960.431,95.055,41.713,658.821
100,MAT290356,PL50,JTUGWF9I,O,V697621,2023,11,1768.304,907.429,300.672,626.094
300,MAT772268,PL11,91QWLB11,O,V771512,2026,01,907.543,585.975,437.321,726.502
200,MAT447152,PL07,BGD5HMGS,E,V872147,2022,07,3438.801,288.02,15.537,1856.163
400,MAT169139,PL17,W2Y9EW63,E,V300890,2025,05,2812.493,665.752,309.365,1418.538
200,MAT759181,PL14,L9GMVHP8,E,V230911,2022,12,2732.36,913.842,76.663,1712.706
200,MAT244174,PL03,I1DB3M1F,K,V544812,2023,03,1336.318,0.64,128.273,1605.573
400,MAT489985,PL32,XCGIF7QC,Q,V643109,2026,01,162.294,718.432,404.743,1487.367
300,MAT607779,PL17,XX2VRPHC,E,V446899,2024,10,711.918,313.682,86.555,16.533
100,MAT318109,PL19,Z7RP1K06,Q,V389182,2026,05,2414.228,463.465,21.451,627.017
400,MAT148155,PL33,G54QXSDX,K,V193238,2025,10,3464.666,412.329,473.502,515.703
300,MAT965147,PL31,7KAYBQ4L,"",V354432,2026,07,3913.551,377.736,389.248,114.121
100,MAT863093,PL40,4AXBPXRK,K,V710291,2022,05,563.092,639.391,309.702,1086.603
100,MAT476930,PL15,QI21LPVX,K,V878070,2026,12,2720.797,988.976,136.194,1772.994
400,MAT233786,PL03,4G8QGKDU,Q,V479244,2026,10,3828.984,598.492,398.915,1968.528
200,MAT128347,PL35,MAEJOSD3,E,V228459,2022,02,4604.496,567.76,118.148,379.208
300,MAT688146,PL10,XF3PP40Z,Q,V207988,2025,05,3540.176,271.797,188.633,302.197
400,MAT845491,PL29,8EP6SZNR,K,V524774,2022,05,4208.12,566.937,200.514,1874.209
200,MAT503430,PL45,83ZZK3GZ,Q,V984592,2026,06,4425.338,462.535,161.399,771.072
300,MAT886319,PL36,FGEI3ZCR,"",V327782,2025,02,3017.414,820.341,358.86,728.661
200,MAT546734,PL18,20AAQARD,O,V302226,2025,02,1063.965,634.952,151.08,526.483
300,MAT488436,PL21,ZI7SFM2E,K,V959371,2025,05,1720.309,697.056,148.718,941.695
300,MAT135729,PL13,ORFA5C0B,O,V342565,2024,11,849.249,293.569,179.882,626.797
400,MAT499788,PL42,BFL6KTQ2,O,V306741,2023,05,3208.014,95.15,329.308,941.544
200,MAT441408,PL10,5DDZE8P1,K,V173825,2022,01,1563.225,529.29,12.694,1238.758
300,MAT448661,PL14,13TFN5EH,"",V688424,2026,05,2820.307,124.537,154.754,1060.298
100,MAT981386,PL27,UONQQ1TF,K,V296880,2023,02,2833.302,206.662,289.439,614.79
300,MAT167233,PL05,ZOPP4QH7,K,V562883,2026,12,1808.599,128.312,113.849,789.503
200,MAT957873,PL02,QKMOJZ8U,E,V490513,2022,03,143.743,899.054,278.853,1570.634
200,MAT669253,PL29,QZX1XMPH,O,V269095,2024,12,4885.936,137.598,150.223,723.501
400,MAT752929,PL26,SKCOP1TY,Q,V175722,2026,04,2323.648,871.393,33.082,370.97
200,MAT814910,PL28,H2VL6V8A,O,V989138,2026,02,1512.471,231.54,281.564,811.255
100,MAT314876,PL02,FK5VWV7O,K,V794141,2022,06,4873.89,30.801,400.45,1221.078
100,MAT682886,PL49,NWHKTEXS,Q,V754138,2023,11,2822.459,711.97,79.542,488.443
100,MAT461945,PL18,NDED3HJK,E,V514846,2023,11,4690.037,208.755,85.54,967.692
200,MAT681769,PL45,VDXXIHTG,"",V811706,2025,09,4864.028,925.38,237.846,74.269
300,MAT165102,PL36,WAK4YLC4,"",V719972,2023,08,1510.875,997.705,128.956,784.929
400,MAT542191,PL40,PBZDD1UZ,Q,V654223,2024,06,2816.215,389.187,413.421,1429.349
300,MAT928922,PL24,S23PNE2X,"",V568232,2022,07,2845.544,921.331,218.655,1802.259
200,MAT852330,PL37,TT778HBN,K,V120194,2023,03,562.6,897.585,462.364,520.172
200,MAT259535,PL29,S9PUUPKD,E,V939664,2025,04,519.131,388.183,233.59,174.47
200,MAT626309,PL30,EHMVDGV3,O,V666195,2022,02,1449.936,252.032,341.665,1262.234
300,MAT947340,PL23,WHEJJUIC,O,V441427,2023,07,4756.182,15.201,221.384,936.017
100,MAT354619,PL10,1TM1XFPY,K,V599348,2026,11,1256.338,858.979,61.064,1481.344
300,MAT621127,PL50,CYW1TBVZ,"",V233916,2022,07,816.214,41.747,429.725,722.481
200,MAT977718,PL01,T7KT4E3U,K,V373953,2022,11,1813.597,528.655,112.372,1713.167
400,MAT713196,PL47,7NR5SM31,Q,V747829,2022,03,128.31,559.443,88.35,1183.569
400,MAT397182,PL37,63NTHFPM,K,V909476,2025,01,4215.66,178.886,429.745,1092.708
300,MAT333023,PL47,YHYBB8WI,E,V755767,2024,05,2581.098,802.638,316.381,1207.308
100,MAT464532,PL23,1T575PK5,O,V832510,2024,08,494.886,528.98,306.857,1849.704
400,MAT398993,PL08,8YB3U40Y,Q,V676934,2023,06,3465.752,730.625,92.779,361.189
300,MAT933824,PL49,53OMOHEZ,Q,V858472,2025,07,1072.653,860.256,45.981,907.387
400,MAT535145,PL09,79O6P96R,Q,V372133,2023,04,2446.385,600.534,138.771,1773.086
300,MAT606084,PL05,MWJFYVAM,K,V457389,2024,04,4042.857,475.377,482.143,1205.745
300,MAT673891,PL46,BHW552V4,E,V319426,2024,04,1098.807,821.127,307.809,573.625
100,MAT439934,PL39,ISM4RDOB,O,V926798,2026,11,340.656,89.426,330.905,1510.976
100,MAT341544,PL49,S1DSEG75,K,V707971,2025,04,974.519,834.355,303.567,676.982
100,MAT743294,PL20,0HU7MT78,"",V827657,2022,06,4699.946,53.068,476.124,660.143
400,MAT726814,PL15,BAV6S0Z5,"",V328286,2026,03,2349.128,461.558,264.568,209.128
300,MAT304691,PL48,T4NTSSHV,K,V586275,2024,02,1537.971,422.53,12.635,737.047
100,MAT298272,PL50,4V5KWGLZ,E,V950146,2023,03,1639.963,717.615,60.442,809.277
400,MAT940880,PL39,KPUP461D,"",V806541,2023,10,61.266,980.876,353.545,1484.636
100,MAT802917,PL30,J3B8KVNU,O,V988163,2026,07,1607.378,248.068,327.344,300.172
100,MAT303003,PL23,BBF323AS,Q,V580511,2024,02,2624.438,411.517,80.163,678.064
200,MAT702705,PL37,QI5SP6GS,"",V325032,2023,10,4175.575,876.22,320.859,976.464
200,MAT906585,PL10,RGZ60XAF,K,V968039,2023,11,2404.01,279.068,261.605,1443.4
100,MAT305710,PL41,6X6OSTFE,K,V715755,2023,11,421.556,854.649,259.231,1783.042
400,MAT231803,PL19,SAT5THXY,E,V937960,2022,10,3045.717,902.144,90.615,445.265
300,MAT192851,PL15,UDG8U5GE,"",V255130,2022,06,1121.648,116.28,365.789,660.505
200,MAT548242,PL10,2NKNF9PT,O,V645223,2026,05,2021.523,186.344,471.686,648.858
400,MAT694370,PL05,PT5K5DSS,O,V350689,2026,05,2463.352,675.509,381.565,1152.841
300,MAT438703,PL11,7HKWS99V,"",V115039,2022,08,3387.091,714.319,66.929,902.106
400,MAT263197,PL46,N3PPOTG8,"",V340628,2023,11,2106.114,248.93,22.28,1257.689
100,MAT294849,PL06,0GYHERQ3,E,V588139,2023,06,3739.098,644.273,57.369,53.49
100,MAT987447,PL31,OHIRVI41,O,V583863,2025,02,4450.23,871.934,221.359,1359.959
400,MAT744955,PL10,DUVW6DY9,"",V262728,2026,03,4818.089,459.742,262.908,147.214
400,MAT740592,PL45,ZF60I971,O,V660850,2023,09,1158.103,800.627,287.52,162.181
100,MAT128833,PL37,431DNNOR,K,V268333,2024,08,3249.274,370.796,70.852,1286.042
400,MAT279647,PL37,PF8A38JT,Q,V243715,2023,02,826.047,731.885,478.794,1057.134
300,MAT734299,PL07,UN9GYLKB,E,V560872,2022,12,4041.735,443.319,383.383,1601.912
400,MAT405126,PL35,UPK21056,Q,V332993,2026,04,1834.94,84.429,68.915,1697.888
100,MAT487060,PL13,6TW4U5KA,O,V498371,2023,10,2413.143,177.252,156.496,1456.239
300,MAT865302,PL21,1UC8BLI1,"",V906768,2023,01,3257.248,859.845,120.297,1125.216
400,MAT210474,PL33,D7109M4U,"",V404874,2023,10,22.777,433.423,134.099,1977.935
400,MAT465738,PL46,K9WB34UU,K,V111594,2022,06,1576.462,46.645,191.729,409.082
100,MAT726903,PL43,FQHRENSV,Q,V411653,2022,11,203.23,480.685,319.847,560.138
100,MAT832695,PL45,8ZZGOQIP,Q,V382092,2025,08,499.4,785.617,82.683,1455.107
400,MAT576598,PL40,NWNO052F,K,V841894,2024,11,3585.283,980.038,153.229,453.982
400,MAT348228,PL01,TMM13DPD,E,V441341,2024,08,1086.233,283.188,31.433,1699.597
200,MAT242116,PL32,0PV8N3AV,Q,V252739,2023,05,1828.069,215.146,325.279,1027.591
200,MAT358491,PL26,BP4OS9GD,"",V967746,2023,03,1421.924,942.224,32.247,972.5
300,MAT154233,PL22,DVQXFMVS,"",V996248,2022,12,3708.414,137.926,319.519,916.795
100,MAT149570,PL03,K6CPS1XC,K,V318447,2026,03,2788.555,876.313,72.059,1787.512
200,MAT165716,PL49,4SQ5SA4N,K,V427890,2022,07,773.433,957.719,365.95,449.794
200,MAT963185,PL35,I836ZFK6,E,V611481,2024,09,3755.985,957.364,48.206,377.012
100,MAT735734,PL13,TJB0CSXH,"",V837628,2023,08,388.542,304.434,58.468,1350.61
300,MAT627034,PL16,KVOTCLMB,K,V958573,2025,11,3375.342,64.773,426.354,152.265
400,MAT712011,PL10,Y4436D3R,O,V148728,2026,03,1176.222,273.813,213.92,1131.685
400,MAT521555,PL24,8XPKFGNB,E,V162384,2022,06,500.647,220.713,1.615,301.331
300,MAT630097,PL38,MXM6WNVG,Q,V999482,2024,10,4465.125,120.429,431.562,236.51
200,MAT743889,PL28,QDWV9BOF,K,V244976,2022,06,4622.776,217.829,243.202,902.596
100,MAT367856,PL01,PCFPM0AD,E,V740942,2024,06,1853.697,343.729,210.335,1634.532
100,MAT149858,PL24,HYWYG2EZ,O,V603014,2025,12,2451.506,707.883,242.898,481.754
300,MAT103738,PL27,O8ZHY1NH,"",V177836,2026,03,491.77,390.045,470.271,430.592
100,MAT115439,PL07,BDUM6AKC,"",V526426,2023,01,3789.509,197.208,39.113,476.958
100,MAT108128,PL02,GGUCCM5T,"",V716140,2025,08,1916.45,458.485,368.768,628.895
200,MAT609603,PL49,4BEMUE3P,O,V330451,2026,01,3290.974,736.577,210.147,52.436
300,MAT705646,PL10,EX7RV7XC,E,V106297,2025,04,493.755,689.161,412.814,880.926
400,MAT144487,PL30,IU4YS18L,"",V787810,2024,04,1526.556,55.394,143.256,395.954
200,MAT675266,PL46,7EBI5L6G,O,V937104,2026,02,1081.508,343.02,356.909,1233.949
300,MAT313325,PL21,W6QTJWFY,Q,V947731,2022,02,4178.117,368.754,434.391,693.196
100,MAT517104,PL01,MC748T4C,"",V654212,2026,06,506.631,50.792,467.82,773.765
100,MAT470757,PL42,EPLVQHUK,Q,V756232,2023,07,3473.293,617.582,151.036,681.596
300,MAT872069,PL49,EY8AJZZJ,E,V801087,2026,06,2925.443,593.787,411.959,765.524
100,MAT605845,PL11,YGI7HA0Q,Q,V507280,2025,02,4854.722,254.22,369.738,1422.643
400,MAT155029,PL36,S51NGSIX,O,V735188,2022,10,1904.331,999.487,255.361,1177.895
400,MAT626350,PL40,G51GILJ0,Q,V188791,2022,04,3375.223,785.201,183.523,1294.024
300,MAT812428,PL17,XI3Z069T,O,V240259,2022,01,184.725,866.518,456.011,1604.64
100,MAT169503,PL21,N9XA8THW,Q,V597439,2022,10,3680.906,207.299,277.813,942.777
400,MAT696979,PL06,T4LDF2HC,E,V381259,2026,12,2166.689,416.179,342.188,1707.546
100,MAT378594,PL41,TG6EXLF6,Q,V242389,2022,03,143.247,947.378,487.306,1377.923
300,MAT537680,PL22,XWDGUI2U,"",V593708,2023,03,4751.841,677.076,304.206,543.537
300,MAT520065,PL48,88OFBBRE,K,V864290,2023,07,408.975,386.003,206.417,1323.238
400,MAT989864,PL43,S2T72EHT,Q,V114992,2023,05,2969.511,580.113,434.623,976.41
100,MAT968440,PL29,EBXR4LWD,Q,V810499,2025,01,4968.618,518.148,437.195,288.502
300,MAT833849,PL23,UI43B8SW,"",V589383,2023,02,4526.802,1.846,158.56,833.342
300,MAT191403,PL31,Z081YBIJ,E,V913223,2024,09,2910.268,69.667,457.467,1554.723
300,MAT624954,PL23,I07OGE6F,Q,V891738,2024,09,2418.581,591.573,385.514,1422.77
300,MAT827173,PL32,NZO4UQ9Z,Q,V501824,2022,05,1085.602,434.084,411.289,1357.065
300,MAT322695,PL44,4H2N29DH,O,V567279,2022,03,4228.643,386.247,38.2,499.18
200,MAT801128,PL36,VJFE8LFO,Q,V432654,2023,08,656.902,383.051,355.028,740.327
200,MAT486537,PL16,YKVZEQRQ,Q,V618220,2023,05,1073.086,396.516,32.574,1375.524
400,MAT977793,PL25,HIV3IBW8,K,V417689,2025,01,98.459,819.365,392.95,1325.514
300,MAT607427,PL41,ZECDFWHO,"",V856599,2026,10,2389.484,145.89,227.564,1864.465
200,MAT602875,PL33,H1CEGOJD,E,V769830,2022,02,2189.22,741.998,148.258,1613.31
400,MAT715904,PL10,KHI0NYQS,Q,V606448,2022,02,3532.154,725.146,493.925,509.582
200,MAT357164,PL25,3J2SOAU6,"",V292944,2024,06,4532.062,253.539,231.087,34.821
300,MAT959717,PL17,CGE21OIJ,"",V373094,2022,04,3808.365,425.665,390.157,1446.469
400,MAT563666,PL04,A8TI2NGW,"",V785881,2022,05,2893.7,907.846,441.527,1375.446
300,MAT514593,PL11,WETZP3LN,K,V207495,2025,06,2278.638,275.485,322.234,292.839
200,MAT543996,PL47,UB2KVX6G,E,V768982,2025,07,3879.461,703.51,221.904,984.827
100,MAT836351,PL46,B7EG3GD6,K,V127258,2024,06,2390.894,240.407,231.869,42.318
400,MAT648022,PL10,PGFYWXKA,"",V473688,2025,05,4201.058,487.895,91.892,684.441
100,MAT463415,PL40,EEA38HR1,O,V887954,2025,10,3690.576,64.621,146.725,632.455
300,MAT838089,PL14,DFJXQ18U,Q,V810363,2023,07,4792.772,961.937,262.552,1169.596
200,MAT969203,PL38,KZWNIKG0,"",V472758,2025,06,3646.924,379.772,299.304,717.918
200,MAT661597,PL42,I53JGFQE,E,V278832,2025,05,249.67,446.155,386.53,481.79
400,MAT717193,PL23,XW5KIY0T,E,V458636,2026,04,665.45,664.262,93.304,649.884
300,MAT575349,PL26,MJBJ55KR,"",V361652,2026,05,3178.691,830.771,233.319,1089.635
200,MAT797936,PL07,SHJRA32R,K,V233627,2025,05,4145.53,53.813,64.094,401.891
100,MAT390560,PL46,0A2JSS11,E,V657323,2025,03,3310.241,47.38,414.159,1706.956
300,MAT551120,PL27,CWDMSZG8,K,V993698,2026,07,4722.903,719.336,180.736,476.339
200,MAT624545,PL15,DTDP9SSL,Q,V261082,2024,07,926.698,288.054,352.675,711.209
100,MAT870904,PL13,5QZYH5HN,K,V928859,2026,11,4477.709,90.468,126.358,760.852
400,MAT789650,PL50,PBL17NBB,O,V359674,2026,05,573.466,63.621,466.205,1507.983
400,MAT703584,PL16,DYVKKAN3,O,V688550,2026,12,1045.965,330.351,244.157,1976.785
200,MAT853236,PL33,WFN9K8J9,K,V768126,2025,02,2984.872,819.558,418.209,1953.45
200,MAT660500,PL29,26RDCBQQ,K,V559812,2025,05,1199.225,115.548,156.28,796.44
400,MAT110814,PL34,70J5GPPF,O,V155141,2024,11,2139.784,359.083,311.411,502.184
300,MAT905090,PL18,0JE95LI0,E,V703583,2022,06,1296.619,780.435,451.585,665.582
400,MAT224986,PL35,DHJFG5MX,K,V841439,2022,07,1351.035,24.976,391.141,1130.515
200,MAT854461,PL50,AOPRQ08N,O,V993965,2023,05,1354.418,555.811,16.049,1661.877
300,MAT738989,PL26,OF8SC4S1,K,V403181,2022,11,2824.645,105.921,229.132,852.306
100,MAT602974,PL45,61GXHVWS,K,V938896,2023,04,2350.448,932.529,452.042,884.181
300,MAT441478,PL13,HKJB1SCS,E,V342599,2026,10,4264.056,803.888,259.345,1327.896
100,MAT476982,PL22,5GFJXCO1,"",V664289,2022,04,4156.934,12.459,91.379,1148.612
200,MAT951681,PL33,9CCEBKA2,K,V191796,2026,10,1824.468,27.07,363.885,717.063
200,MAT312655,PL16,JUGQGRVN,O,V510597,2022,05,2507.049,666.177,376.404,1995.327
300,MAT919407,PL02,NFC74BJH,"",V540778,2025,03,723.398,729.468,284.32,1198.549
400,MAT446052,PL31,IDS4C95B,O,V838463,2026,05,3647.671,399.45,312.699,949.488
200,MAT345545,PL24,CUDJZHYD,Q,V386620,2024,06,4826.019,661.014,209.77,1912.595
400,MAT468366,PL43,6B09MJ86,Q,V426504,2022,08,58.176,400.042,104.266,1910.328
100,MAT485958,PL23,6HS9TODL,E,V307125,2023,04,4649.089,263.148,268.702,566.698
300,MAT861194,PL13,QA4RIV2X,K,V226281,2026,04,548.472,566.748,179.538,393.727
100,MAT368881,PL04,800X3Z6O,"",V709426,2024,01,2721.765,912.237,333.839,1788.254
200,MAT209282,PL20,NAX9Z5R8,K,V666110,2022,07,3289.865,702.542,443.506,441.396
300,MAT295361,PL35,NLKM2WBI,E,V922930,2025,06,1230.912,26.199,212.286,501.511
200,MAT731645,PL39,G4SB58MW,K,V731644,2024,03,3348.949,152.628,249.189,1750.121
200,MAT795166,PL26,QH9BGO59,"",V361310,2024,03,3829.456,320.638,494.579,1438.772
400,MAT351031,PL06,T2ENUJQE,"",V975933,2022,02,266.609,937.406,494.092,245.016
200,MAT617259,PL44,HIVJTAAQ,"",V687420,2025,02,2121.512,369.575,320.879,915.513
100,MAT973641,PL07,PBDPK3HE,"",V633677,2022,12,3200.886,938.894,347.53,540.517
300,MAT457074,PL36,C7AGUZMU,E,V901248,2024,12,108.809,386.841,23.301,1388.15
400,MAT936313,PL28,ZV70M6AF,K,V328882,2024,12,1519.535,312.503,235.79,354.388
200,MAT574391,PL22,G96F85DE,E,V341741,2024,01,3842.632,637.987,116.585,1696.168
100,MAT358783,PL20,HSYRHEJ8,K,V431904,2022,09,1711.282,952.229,247.179,516.72
300,MAT326645,PL09,E3T8O8CC,K,V272451,2022,10,4457.05,17.237,85.112,185.415
100,MAT103333,PL05,69A664LV,O,V480733,2022,11,518.787,744.595,245.337,341.873
300,MAT212350,PL43,WMNT9W19,Q,V370114,2025,09,1171.114,39.824,199.642,698.069
100,MAT965417,PL01,HUBL3JC6,E,V848322,2023,10,623.456,23.204,304.734,1599.225
100,MAT299447,PL26,TH8FDNU1,O,V810566,2025,12,4182.926,767.708,8.101,1148.582
300,MAT205022,PL27,KELK8JS7,Q,V792273,2022,12,4053.908,694.223,157.513,211.214
300,MAT246599,PL03,5PH7H4RC,O,V329366,2024,12,4634.55,296.49,258.228,1150.208
300,MAT814596,PL07,RMOCPXFB,O,V958741,2022,11,2960.178,56.722,71.496,1608.12
100,MAT707624,PL27,QXSCOD7N,E,V350477,2022,09,3524.286,64.109,102.483,389.348
400,MAT931399,PL28,A7CWKGBP,K,V772038,2022,01,929.803,938.209,300.511,116.602
400,MAT635613,PL45,939FYRH1,"",V190705,2025,11,2524.597,935.18,432.828,986.591
400,MAT554663,PL25,XD9XAVVY,"",V706934,2022,10,3071.941,104.376,125.907,1523.001
100,MAT362757,PL32,C86ZJ9UR,"",V267413,2022,10,4098.731,935.483,59.21,390.291
300,MAT521747,PL46,P8UBDCBZ,"",V615884,2025,03,2019.844,972.565,3.519,1555.719
200,MAT223417,PL27,Y2LYTPUL,O,V868401,2024,08,548.815,822.737,376.253,1246.94
400,MAT528842,PL35,AXMEM16Y,Q,V128496,2022,01,4129.536,745.493,374.047,1608.584
100,MAT751445,PL43,IKIIBLEQ,E,V896374,2026,04,3029.215,948.156,181.648,101.12
200,MAT639649,PL27,GK3PJG9G,E,V555877,2026,01,1521.517,443.479,334.743,19.835
400,MAT331480,PL14,LGYYK0GG,O,V154223,2024,10,666.347,179.679,372.099,358.25
400,MAT830784,PL41,KAKZQW4C,Q,V760495,2023,10,3361.627,894.964,498.176,316.558
400,MAT129029,PL18,DTBR9NFA,Q,V802598,2026,01,2092.537,59.503,153.624,1200.196
200,MAT789780,PL27,BD90B12F,Q,V636458,2026,04,4756.734,63.996,75.358,820.666
400,MAT988202,PL42,QPI0IC4A,Q,V687658,2022,04,294.684,3.02,452.024,1527.362
200,MAT943254,PL26,EYN3OGLI,K,V116631,2023,07,4017.187,962.461,435.771,1253.184
200,MAT542925,PL23,MX0E341Z,"",V171043,2022,05,582.531,772.322,206.518,1425.785
400,MAT694165,PL47,910E07JK,K,V446244,2026,03,811.623,511.654,451.996,1300.432
300,MAT821890,PL26,H6ACS3K5,E,V996739,2026,02,4786.654,840.547,414.568,1732.595
400,MAT273362,PL04,IWT95OGW,"",V666580,2026,05,4873.856,373.389,434.805,274.826
400,MAT633979,PL37,XKC2VFQA,K,V349606,2024,12,2962.951,525.99,442.764,1467.64
100,MAT233115,PL09,YG61UOJJ,"",V408664,2024,05,4414.579,501.134,82.694,1205.766
400,MAT153449,PL39,3J04BH7G,E,V651464,2023,10,2280.84,972.827,202.173,207.762
200,MAT498960,PL45,KMRHST5S,O,V954669,2026,01,147.367,69.744,408.059,1993.357
300,MAT625475,PL26,KCAWJN3X,Q,V223107,2025,10,4167.188,855.84,213.353,1916.91
400,MAT709648,PL27,ODFSRI4X,K,V166360,2024,07,4955.225,952.923,392.187,1492.834
200,MAT623161,PL17,F2Q147GO,O,V481544,2022,07,1624.699,677.078,379.791,1332.471
400,MAT299180,PL16,ZI2K1G2C,"",V121335,2024,01,1247.057,863.649,447.668,333.956
100,MAT602980,PL21,F1RCPN46,E,V492096,2025,01,3401.529,294.27,364.681,1430.412
400,MAT480762,PL37,W01Q8L43,Q,V600820,2024,11,4489.562,914.755,88.352,1855.838
200,MAT176142,PL24,R6MHA480,O,V993494,2024,05,1545.632,631.025,220.48,1202.497
200,MAT367309,PL43,LOX9NJZ3,K,V617421,2025,04,3061.907,242.977,385.683,768.27
100,MAT976359,PL22,SM1A2EGB,K,V201070,2025,08,4322.45,923.426,12.032,909.238
300,MAT928763,PL15,8CJO3MN9,K,V879451,2022,11,2564.098,777.153,45.243,448.389
200,MAT722583,PL35,QCBJ1ZAC,E,V444404,2024,05,1888.124,486.659,432.653,320.936
300,MAT939203,PL23,OVT3PCD2,Q,V947592,2026,03,687.85,584.434,294.532,1200.113
400,MAT401217,PL46,IHPA3213,E,V449053,2024,10,2208.331,404.796,151.085,1838.235
100,MAT258621,PL10,EUOXLLM0,Q,V329157,2024,04,2698.5,429.099,298.519,1586.281
200,MAT587287,PL18,SQVK2QV4,K,V492441,2025,12,176.463,415.676,315.332,151.009
200,MAT880338,PL13,UTXD7QCD,K,V743525,2023,10,2586.89,656.164,390.427,1479.464
100,MAT497829,PL49,SNJW3OET,K,V448279,2026,10,2252.691,146.854,446.404,783.651
300,MAT274901,PL43,6BL5F4M1,K,V795159,2024,04,4099.357,955.454,374.214,910.852
300,MAT805835,PL42,M26PMETZ,E,V421151,2025,01,1966.498,906.303,26.059,1263.44
100,MAT706544,PL26,7A6OJKY6,O,V363399,2024,02,236.805,388.191,359.672,1608.285
200,MAT221044,PL02,ET5N05J1,E,V815895,2023,10,22.742,168.732,443.439,1755.874
200,MAT782054,PL32,VSX1X51Y,"",V997609,2025,03,1013.873,580.58,167.051,1864.991
200,MAT628610,PL07,1GX1O9J6,Q,V582143,2023,08,1070.561,814.647,486.2,1355.7
200,MAT345464,PL21,CBOGDWAW,O,V543268,2024,10,3567.875,269.792,415.624,1669.24
300,MAT289417,PL05,0AV73DP5,K,V651055,2025,11,3278.145,714.433,479.905,1882.647
400,MAT473887,PL25,JH76932I,E,V613614,2025,05,4085.648,967.474,491.411,1964.44
400,MAT970776,PL48,E31PU6ZI,"",V406820,2024,03,1338.517,557.79,7.735,946.767
400,MAT513812,PL08,8T8FCKRP,K,V867213,2023,10,88.115,324.143,99.733,1471.712
400,MAT543816,PL21,IK49GZIL,K,V180388,2026,11,539.32,376.067,479.741,653.711
300,MAT748198,PL10,BUWN9GY5,E,V598007,2023,10,1893.411,221.463,205.216,298.945
200,MAT221213,PL18,WMJ2SPZT,"",V633603,2024,05,1221.087,948.375,379.132,1036.33
400,MAT611252,PL39,0NW8AWFP,E,V419581,2022,01,2821.23,910.384,185.69,1489.427
100,MAT704650,PL41,WU4TFSOC,O,V600072,2026,02,2720.602,112.299,4.853,636.797
100,MAT816853,PL11,WB1JG1HI,Q,V313405,2024,06,1695.484,790.623,470.855,370.611
300,MAT360637,PL31,RXIKT7N4,"",V418663,2022,05,944.334,296.515,103.083,1011.283
100,MAT121526,PL04,S6BQ0CBQ,O,V490431,2025,06,948.538,60.484,365.97,355.622
200,MAT249532,PL46,WEY1VXOY,"",V216048,2022,10,4565.363,37.209,70.854,297.827
300,MAT193446,PL23,1PTXRZFP,Q,V342891,2023,01,4012.497,584.115,396.968,821.451
400,MAT835790,PL25,R805TR6X,K,V464425,2022,01,3463.373,980.091,306.924,560.296
200,MAT949265,PL48,60L9SHOF,Q,V289233,2022,08,715.074,250.479,446.947,1133.437
100,MAT395926,PL14,U25RNWG3,E,V781331,2022,03,635.413,995.77,221.035,1984.869
400,MAT944451,PL16,ZYH7PUSB,E,V667861,2026,05,1544.233,431.805,241.833,979.089
400,MAT717147,PL26,C0N3VG2D,"",V387327,2023,06,4593.473,880.926,412.358,1278.818
100,MAT477364,PL35,A8GF3VTX,Q,V724081,2026,07,311.714,264.688,447.297,1784.392
400,MAT366652,PL31,W9NVL5VA,"",V772815,2023,12,2034.062,543.574,397.498,412.839
200,MAT165721,PL15,3HPQYOSC,"",V410060,2022,03,12.128,655.925,151.618,1491.542
100,MAT391363,PL03,LTJH9WNA,E,V163087,2023,06,4903.189,520.826,367.415,1174.221
200,MAT160511,PL48,6J16XW1A,O,V758734,2023,09,2552.71,603.886,294.574,1308.893
300,MAT102939,PL28,EG501FX4,Q,V351722,2025,10,4544.949,879.321,234.337,78.364
