EINME,INSME,LABST,LFGJA,LFMON,LGORT,MANDT,MATNR,RETME,SPEME,UMLME,VKLAB,VKUML,WERKS
5.886,996.342,5258.315,2022,09,S088,100,890707824360997132,19.404,213.887,1675.02,205560.18,20018.48,P003
76.071,1497.967,2282.419,2026,11,S046,100,428628356022559893,334.725,930.133,918.85,65817.97,27361.82,P044
477.646,378.752,2362.57,2025,11,S017,100,500975624785424265,416.32,99.651,2225.708,58094.74,59943.36,P026
1459.645,236.417,6470.825,2021,01,S098,100,976428430778414670,407.939,322.577,1513.623,130117.91,33278.12,P044
374.401,32.141,8726.371,2025,04,S041,100,304271052737669733,380.032,164.44,1731.688,255551.59,41070.66,P038
1355.848,1105.567,8596.143,2025,06,S070,100,853174487860035900,216.097,721.578,1744.213,194699.53,48138.89,P003
905.262,1858.08,6234.195,2023,12,S002,100,509819093840426597,302.635,605.749,40.462,142777.69,649.84,P043
251.683,1165.813,8203.104,2021,10,S019,100,335887399175999981,355.036,975.849,1337.974,301543.92,16129.44,P047
963.489,1189.551,3115.204,2022,02,S069,100,347798127327255034,379.002,71.345,2435.22,57391.41,80934.48,P031
398.69,1490.555,5707.01,2025,06,S087,100,148504343178494748,470.206,73.879,641.988,78865.64,7536.58,P030
1130.856,1903.981,6940.84,2025,10,S080,100,951220272012769449,104.837,914.484,722.105,156803.42,20553.87,P034
1306.249,376.038,5528.461,2024,06,S070,100,250277386192757648,187.851,135.879,137.2,124881.72,1532.35,P022
1449.661,1391.852,420.185,2026,12,S058,100,357651941784545787,278.372,814.004,1036.265,14631.44,40852.95,P034
655.417,1281.137,3209.091,2021,06,S022,100,736821559977588846,308.384,809.007,2360.421,108223.49,40513.3,P017
1356.631,999.855,3188.564,2022,09,S003,100,577813141679615063,409.081,400.006,50.663,32396.89,1946.13,P010
1358.004,458.882,2073.888,2023,07,S026,100,191818831612583970,291.972,463.985,1182.173,32715.04,18953.26,P038
904.039,706.743,8540.704,2021,07,S068,100,545705401034809395,258.429,145.739,1556.339,167217.09,58401.69,P022
1288.903,802.025,1799.045,2025,08,S006,100,212250944786647585,209.296,535.289,1633.198,41979.83,39303.87,P044
553.029,1330.647,3002.954,2025,11,S012,100,696659172397065723,199.767,109.024,1970.966,99787.54,32046.86,P032
724.678,1504.028,8118.305,2022,09,S026,100,426265874475763100,199.046,263.842,2656.717,248321.43,83441.92,P024
494.228,1542.126,4357.446,2020,05,S014,100,348812324667673922,239.112,14.508,2263.496,76891.36,52565.37,P011
232.655,1617.224,2441.671,2024,05,S021,100,256273470925877067,118.746,602.341,713.36,40416.56,9696.85,P020
844.429,1352.626,7334.526,2024,10,S008,100,924037121437264933,225.408,936.731,310.949,291293.87,5603.3,P035
896.011,1671.694,7276.763,2020,03,S086,100,150799344774838121,454.112,565.369,2320.724,127772.64,90560.53,P007
1482.353,508.932,7256.242,2020,08,S081,100,476445919473149978,365.909,828.366,1160.305,95652.34,30709.93,P022
804.059,924.631,9304.895,2024,11,S077,100,406212823982185046,151.995,531.64,2776.582,344121.31,100065.15,P023
1262.425,1724.794,4080.85,2021,12,S092,100,633199106476145561,114.303,818.244,1383.07,136328.44,40812.44,P041
399.02,595.637,5281.188,2025,08,S086,100,482792945929498859,170.069,804.168,215.901,101923.8,5880.95,P013
849.026,391.736,517.483,2024,08,S033,100,323017846235703841,111.947,443.742,1664.2,8588.05,31148.1,P050
608.401,1973.646,4117.812,2023,06,S023,100,625429226627432703,64.002,148.869,670.838,97024.41,23982.88,P022
1346.779,390.876,6065.748,2025,11,S099,100,502185374227985724,411.329,308.323,620.828,207207.71,22306.64,P016
454.565,850.121,5070.383,2023,01,S018,100,353287960424186935,282.157,969.82,2886.401,170934.54,80298.93,P018
1116.458,767.711,9955.785,2025,10,S055,100,163796545514267074,234.279,134.585,276.894,287021.78,3792.76,P035
964.925,711.877,2198.78,2022,06,S092,100,151246850901788542,367.269,877.907,2452.55,75773.55,53253.52,P024
436.309,825.948,7280.279,2025,09,S075,100,447968539256211524,14.781,75.344,1404.705,233012.08,49975.56,P041
1052.129,1913.026,1238.774,2023,05,S019,100,540775002217043311,87.2,942.181,1704.231,48117.63,29826.41,P022
1461.8,817.632,6541.261,2021,08,S037,100,220686361979310392,193.677,959.54,384.418,236457.83,6955.19,P041
819.725,906.508,3083.559,2024,10,S054,100,968317278906545858,315.16,112.847,2264.36,58288.85,48881.69,P036
961.589,936.887,2100.668,2026,03,S005,100,159483427546720834,393.875,819.258,890.026,59810.28,18827.93,P036
742.637,1979.829,5157.836,2024,05,S012,100,808051612405946346,60.31,735.647,77.206,73667.64,2921.87,P045
84.961,1641.733,2293.678,2021,10,S058,100,973912184369556344,212.366,430.898,967.305,49081.83,25498.54,P032
154.885,293.226,1068.321,2025,05,S014,100,786269459872615202,336.609,514.13,594.022,34637.09,19227.13,P038
1406.196,515.425,2607.899,2023,04,S004,100,977911888019740100,10.797,463.484,492.547,59101.61,15719.95,P040
1019.878,907.265,5103.983,2021,04,S003,100,670833658347197927,392.815,319.073,73.246,70065.86,2915.73,P022
127.568,397.967,5082.457,2023,09,S035,100,401393808516176884,235.364,736.501,445.785,51818.59,13422.73,P039
586.373,1923.059,2662.246,2025,01,S086,100,120450816540281984,491.613,0.64,1206.915,63294.32,39802.94,P009
790.575,1836.385,6013.992,2025,07,S100,100,511329601360365009,321.631,93.373,1397.745,194909.71,52530.34,P033
427.002,934.955,3907.754,2021,08,S082,100,651525272358902275,384.696,0.822,1557.36,103318.59,35720.07,P043
278.719,1628.248,5403.513,2023,12,S033,100,534351987704841691,94.927,14.771,310.903,120012.38,3413.65,P038
671.318,1135.87,9057.119,2026,04,S060,100,673267482277730108,390.039,155.442,2336.886,168715.03,88368.9,P007
763.479,1141.901,9809.618,2022,02,S056,100,899241124783989480,291.097,532.577,1399.865,215383.93,40875.81,P045
1487.596,1640.005,2224.117,2022,09,S058,100,549245390508792995,222.276,861.889,403.814,82474.68,9690.19,P018
1213.576,1645.258,6860.27,2020,05,S058,100,835207987460440569,391.352,526.443,931.174,90556.58,11776.21,P046
488.035,864.902,7701.325,2023,06,S025,100,980093374342704096,141.321,162.039,1690.17,226297.88,55983.09,P028
1102.241,1961.29,8539.757,2026,03,S042,100,395196610278018070,2.77,282.041,1578.621,175176.06,33663.92,P040
199.586,495.824,7795.552,2020,03,S046,100,326870097367641565,246.007,956.172,608.884,120494.54,17830.37,P019
635.574,1545.454,898.656,2021,07,S100,100,374627767529476937,257.86,276.713,1246.387,32582.74,15176.37,P046
384.985,1171.842,8067.739,2023,09,S005,100,984397851111247334,342.482,269.55,2346.187,270525.88,36028.8,P023
1036.822,684.377,6704.086,2020,09,S073,100,535052742999067428,220.707,33.55,1278.745,188759.86,26454.83,P040
581.983,1435.031,5418.678,2020,10,S078,100,880588403492372053,254.455,879.973,314.298,115678.68,6747.17,P041
521.46,218.32,1903.697,2021,10,S054,100,587218398010988387,332.528,613.189,2395.229,52268.36,64852.19,P048
545.622,1762.43,3476.262,2023,05,S067,100,209726211665059505,259.406,223.724,512.592,129626.84,10310.25,P001
1296.068,1968.042,2899.866,2024,11,S017,100,183248497270922073,496.491,75.518,1686.127,55402.43,48108.42,P050
1318.103,1818.534,4178.41,2023,01,S022,100,573785298363481240,466.963,964.599,1540.293,92452.29,25205.16,P016
964.121,1965.762,5985.419,2025,09,S047,100,687377984602829229,62.109,254.851,1268.975,225612.76,33052.71,P046
587.968,1243.673,6619.754,2025,06,S097,100,339592741920629129,278.604,957.518,2198.256,189640.64,31168.96,P004
590.191,1539.786,2346.369,2020,02,S081,100,963449376363739211,327.419,317.955,940.132,52180.34,28733.45,P012
634.622,1909.64,3169.006,2026,11,S096,100,846379043204199087,274.152,60.771,39.156,48314.37,1121.5,P011
269.085,683.371,8726.232,2022,03,S093,100,171428383206641954,198.821,298.427,1438.05,281876.65,45706.02,P049
856.718,1840.989,3495.432,2022,08,S082,100,354629435412297652,73.679,91.208,2531.47,67580.09,90418.68,P003
32.763,50.386,8147.351,2024,06,S003,100,590952013497021794,476.614,556.951,2235.857,262702.41,62759.55,P043
236.861,492.064,4729.589,2021,07,S068,100,997681588031899214,485.998,17.515,413.899,82911.28,5919.72,P036
1407.441,1895.235,4209.033,2020,01,S013,100,777169030954071879,398.342,727.588,920.148,141214.21,11247.67,P001
730.633,1541.475,4540.195,2021,04,S057,100,524263168087388485,270.151,702.73,293.506,149645.62,4290.24,P031
873.591,1708.855,2933.705,2021,11,S032,100,532429292490723271,16.851,982.81,2348.997,83025.44,62617.77,P044
54.899,593.332,4598.702,2021,08,S054,100,629022517793099887,212.818,589.089,1020.203,93927.03,36114.92,P025
1020.648,34.051,8139.182,2020,11,S032,100,900476848077391125,137.155,443.806,2239.667,140850.86,36773.79,P040
1194.772,1520.355,6764.353,2021,04,S062,100,974781407137477027,313.328,704.761,1278.426,95278.65,43547.8,P015
12.038,603.524,1817.113,2020,08,S075,100,224117041145408799,469.537,976.843,2179.202,62477.02,53330.85,P023
293.336,66.057,9444.233,2024,05,S051,100,516990670124772916,310.248,912.568,2263.374,110416.97,27981.14,P045
900.084,1434.484,8248.52,2023,09,S082,100,108509638527182093,128.577,906.292,799.717,305256.75,29681.92,P031
457.382,1983.819,8060.619,2023,01,S023,100,538728181454979942,475.887,205.733,2825.261,137984.41,84471.11,P046
251.699,347.718,6413.64,2024,06,S019,100,161913009049254154,175.566,869.929,1055.187,70446.78,25075.54,P012
1382.457,650.131,3612.516,2024,02,S091,100,727156118215920060,87.269,358.461,906.851,59908.83,29635.83,P015
611.742,189.535,8355.192,2025,05,S040,100,388460288749108064,114.973,560.191,25.627,317867.63,351.66,P033
226.829,101.74,8291.704,2026,02,S087,100,627117808374680212,197.659,963.681,1397.421,297808.1,43025.78,P011
1441.115,1394.397,687.303,2025,05,S015,100,165256779143357407,291.954,383.14,1885.252,27052.44,46500.89,P041
29.201,1750.051,2259.785,2023,03,S070,100,312393300156459006,459.756,44.782,2071.235,58433.89,30102.37,P016
820.256,1905.233,7534.216,2023,12,S022,100,608644388360593909,403.958,245.621,34.269,185681.08,548.53,P021
487.407,809.508,1915.707,2021,01,S004,100,862180453151298183,235.337,720.75,1299.683,67279.42,46389.68,P047
810.844,1904.248,6658.029,2020,02,S050,100,445463658438149632,256.063,243.639,561.34,71031.69,19555.09,P011
1389.631,1245.564,2265.583,2024,10,S061,100,552019269438000816,26.062,326.059,1051.416,30881.69,15129.15,P032
595.005,191.69,5600.518,2020,03,S017,100,424358254267682621,264.632,529.767,211.031,142550.18,4923.72,P003
1186.771,1630.344,7406.942,2025,01,S092,100,433418710932680544,266.603,559.717,1925.919,255672.47,45955.21,P047
1444.112,1147.733,1374.294,2020,09,S028,100,774325629494564879,303.556,410.412,960.93,34576.27,27786.04,P017
1306.505,1659.438,7403.061,2021,01,S046,100,984073645624561714,452.6,572.055,1245.468,285913.11,34337.09,P019
1265.604,751.013,4912.17,2026,08,S077,100,648365145807484836,98.582,631.955,572.934,117164.76,11852.75,P033
204.875,799.116,4629.995,2021,07,S064,100,255944733636357335,257.723,13.464,1734.242,121238.64,67301.32,P027
1223.225,509.378,6232.321,2021,12,S001,100,951964573421899277,188.812,964.329,327.09,232435.17,11348.35,P003
1407.251,274.691,9082.495,2021,03,S085,100,537364550637879512,236.807,99.366,1451.855,236390.54,21425.67,P019
36.874,475.692,8379.881,2020,10,S095,100,196381748591463613,173.932,522.447,2052.063,302083.4,36261.51,P007
1108.644,1388.554,8376.515,2024,05,S016,100,946779418710948104,69.041,55.203,243.818,260540.82,5338.78,P011
842.24,987.143,4997.381,2021,12,S038,100,512430927384948453,83.565,534.592,227.341,164386.18,3691.1,P029
800.49,1880.075,4269.047,2020,06,S009,100,673691773939005530,245.179,38.715,2208.351,117725.85,68514.65,P049
599.448,1039.408,501.761,2021,05,S007,100,685847171444438496,286.805,459.18,465.198,5911.04,5375.94,P028
679.428,1108.853,8229.869,2025,02,S036,100,337935556437798801,446.676,404.543,2228.408,260239.06,61343.15,P033
1164.481,213.883,8657.89,2023,01,S001,100,393716316230039748,455.406,653.708,2566.919,254049.94,87373.77,P049
1040.776,1408.748,649.324,2023,11,S064,100,419200866960209544,336.817,435.962,2446.543,10376.29,65535.76,P032
843.758,171.957,6479.116,2021,03,S076,100,337825484701460332,437.481,982.308,1575.244,206548.99,50651.27,P049
1233.75,49.475,3356.298,2020,03,S099,100,696312637651595155,98.464,543.448,47.53,126696.94,1717.74,P050
565.085,1630.845,8003.208,2023,06,S092,100,780255986960692883,226.53,2.851,1795.272,207306.04,38910.14,P038
479.512,1706.531,13.348,2026,02,S069,100,161913009049254154,474.356,166.917,735.905,408.1,28732.3,P024
765.77,803.132,3836.54,2026,01,S071,100,575455384208840733,469.556,962.2,2209.787,150974.9,73872.92,P034
1347.192,1359.697,347.827,2020,04,S054,100,988674523332955826,7.587,361.885,2975.121,7508.99,52878.65,P034
551.368,1857.683,7290.09,2020,01,S099,100,523915361238627154,350.737,47.496,1335.323,145170.0,35838.99,P038
1272.921,1213.468,7858.144,2023,08,S053,100,509340371234493845,380.035,673.389,1620.686,152062.77,25716.12,P033
903.631,163.517,791.288,2020,07,S004,100,166902417766061074,451.945,497.285,154.754,12151.13,3924.36,P001
1365.295,51.767,7703.579,2025,10,S039,100,599106449961372364,51.127,147.17,1297.02,127343.39,44506.13,P025
604.92,797.844,2354.965,2022,05,S040,100,197467596610409942,326.776,288.812,242.087,24646.19,7028.3,P045
885.334,1578.374,7471.686,2021,05,S006,100,267146447214137852,156.563,195.177,265.504,119255.81,2820.01,P010
55.702,93.067,9524.463,2020,06,S048,100,936388852625399085,349.643,3.202,1985.239,340483.45,49302.31,P020
68.9,979.037,8130.819,2024,01,S058,100,916130116579713953,208.95,845.482,2261.686,232372.36,76284.4,P019
1057.926,874.331,6143.138,2021,01,S092,100,149274355647690462,128.295,607.289,1288.659,157612.08,40244.93,P021
858.368,1872.286,6588.273,2023,12,S041,100,238138243132928809,62.059,232.277,2158.581,173871.51,60803.11,P004
781.261,1231.819,48.807,2023,12,S091,100,876036309734393707,38.24,281.629,809.978,1719.15,12069.76,P010
918.594,1999.411,4005.735,2024,07,S082,100,573253425864989194,367.919,784.477,1296.63,57463.69,45653.88,P048
459.735,1047.497,6662.295,2025,11,S088,100,874208146753443960,90.207,813.536,1103.465,191085.33,23754.61,P048
1367.365,224.528,4719.426,2021,03,S007,100,161252882512240226,181.699,939.725,1608.327,128107.43,17170.37,P002
1070.627,1.55,4718.567,2020,02,S028,100,996426919091359206,315.376,135.075,2820.775,66734.16,71853.56,P016
102.869,1288.019,9263.653,2023,12,S044,100,905111204123317146,232.552,523.871,2858.088,134331.54,112060.67,P002
970.642,1488.613,7144.188,2021,01,S084,100,674359236723129631,117.316,52.36,1591.099,270904.3,40670.21,P016
1478.42,1953.574,4796.835,2021,04,S076,100,410574434746910006,161.754,518.322,1888.546,66139.81,39470.75,P016
424.844,1308.533,4904.88,2022,08,S008,100,854127541617394809,169.393,574.474,2925.262,100508.86,89314.8,P004
146.086,920.624,6406.211,2022,09,S074,100,328120463472916971,318.302,179.79,1440.069,67956.52,52241.2,P006
358.967,1332.614,8982.948,2020,11,S010,100,259922625089061351,100.668,216.391,429.54,135330.53,8516.49,P027
486.534,109.846,5089.412,2023,07,S094,100,590411530214321550,474.872,105.603,528.574,80095.61,12622.2,P033
1036.776,1917.023,4708.845,2025,11,S037,100,624055111431289069,200.189,137.641,986.122,97644.71,23038.23,P017
208.98,1999.117,9755.872,2022,12,S018,100,624904498358093959,383.704,465.316,1161.853,353059.2,28763.88,P006
951.763,362.128,5591.083,2021,05,S058,100,841243916379019966,301.031,93.156,934.954,128775.42,19640.26,P011
837.27,1408.611,8775.155,2024,04,S074,100,192202424493238997,72.374,484.058,2719.36,323432.35,32736.32,P021
98.721,1287.593,6369.261,2024,10,S048,100,255862504949983683,77.555,500.775,1980.852,199275.57,76870.69,P046
818.264,1003.803,8632.389,2020,04,S013,100,958971388738721246,40.775,775.702,37.827,241505.21,1395.9,P032
639.257,1722.071,3634.528,2020,06,S093,100,567959668249058244,103.923,207.994,948.892,109193.54,33089.18,P018
1290.557,832.594,8986.463,2025,10,S013,100,163008561985588682,311.304,535.397,997.347,135333.91,11640.89,P026
1290.899,1691.794,8494.217,2023,03,S005,100,664056264950247772,433.11,176.455,966.935,192374.61,13443.6,P033
1457.783,1173.383,1245.141,2020,09,S055,100,697263128494671452,206.095,833.209,979.689,13772.81,24938.71,P044
476.884,737.793,3386.698,2025,04,S010,100,671026981212443857,289.611,764.282,2358.418,70624.82,81579.2,P049
1393.626,214.439,7277.764,2021,05,S059,100,328380915092479830,128.854,388.23,1307.045,213943.9,40272.51,P021
38.785,1750.35,3740.901,2023,05,S085,100,858478520220525295,495.074,666.883,128.784,58830.48,2585.94,P048
70.322,1445.639,7538.933,2020,03,S053,100,730778056895414967,141.141,762.296,147.281,147341.85,2518.57,P033
1026.686,19.641,6400.674,2024,01,S058,100,227244122022487363,106.342,484.346,1862.364,103289.31,63588.86,P007
613.13,1794.203,5697.753,2021,12,S031,100,523156877378897001,197.444,764.073,2832.346,215362.54,35667.08,P034
898.243,1706.59,8454.377,2023,12,S001,100,261877012984228140,401.389,380.394,503.085,169526.8,14624.02,P042
1304.573,781.293,591.962,2020,03,S062,100,412466843736673484,300.712,630.754,2684.099,17903.27,68436.26,P038
851.4,1108.835,8244.771,2020,09,S050,100,753731748890417016,431.456,924.348,1930.668,175568.78,20259.69,P027
932.919,1726.468,1811.853,2022,12,S006,100,960655862789831476,356.278,31.688,2980.118,55953.01,56672.76,P040
1083.208,1904.749,1442.247,2025,05,S012,100,280338889162980074,362.424,886.969,2355.855,38568.26,77515.01,P030
765.08,1495.16,3351.546,2026,03,S099,100,191492875026667056,394.905,717.783,305.894,116674.44,10820.01,P028
1386.516,1191.235,456.329,2024,01,S098,100,311913542935836337,304.74,444.887,783.386,14635.75,8676.95,P002
1280.951,586.706,3807.784,2021,07,S034,100,131361853108277864,10.599,760.823,2304.077,122842.19,90637.45,P038
1044.913,1357.817,9623.525,2022,06,S054,100,121157687828011937,359.788,537.095,1198.538,259296.8,26777.54,P045
160.13,159.694,8256.675,2021,01,S082,100,608080244197819117,366.242,535.99,1469.327,245496.11,23092.99,P045
1485.169,1248.169,8149.488,2025,11,S067,100,129349725064296194,440.96,996.44,1719.534,86503.42,37354.35,P043
19.389,1152.954,2297.644,2022,08,S032,100,414913747507266625,120.58,917.745,1062.449,25976.9,15577.72,P021
47.661,1068.289,8350.905,2026,10,S039,100,767809442886145477,157.267,136.343,1567.473,233828.86,46628.7,P038
1278.82,1992.465,3901.325,2026,04,S051,100,414989666353046098,63.283,342.64,2010.145,151521.29,60384.96,P021
442.362,1153.73,2653.54,2025,07,S027,100,940069890012911756,330.522,520.449,1951.917,100265.45,41036.44,P036
100.667,1741.458,9495.818,2023,01,S049,100,421383687852703603,126.419,939.1,2997.098,284767.17,42857.4,P039
1106.975,650.547,1216.659,2022,12,S065,100,698977197929450462,450.832,346.927,794.223,30869.81,19006.51,P038
