CEINM,CHARG,CINSM,CLABS,CRETM,CSPEM,CUMLM,LFGJA,LFMON,LGORT,MANDT,MATNR,WERKS
952.837,BATCH9574,698.756,6850.329,199.126,672.572,1899.292,2024,10,S077,100,722504447687762226,P011
309.627,BATCH1141,1465.623,7825.666,433.057,227.258,1616.448,2024,01,S074,100,125459282549598801,P022
206.947,BATCH4625,1560.402,532.155,288.173,151.575,461.529,2020,10,S082,100,554357197648923568,P001
778.171,BATCH2137,1839.367,9487.518,249.518,284.504,834.314,2025,05,S070,100,255914241327257987,P003
604.052,BATCH3510,1200.656,5182.665,221.396,866.762,423.703,2020,05,S036,100,751219214797712283,P045
832.044,BATCH2186,1483.043,2522.253,361.132,734.211,2930.904,2026,03,S097,100,791146797509633162,P046
338.525,BATCH4253,1922.48,1683.974,327.004,248.156,2028.449,2025,08,S037,100,586512852222969350,P041
754.601,BATCH2049,926.982,8823.927,90.162,259.383,2732.301,2022,07,S078,100,285523285564922799,P025
26.125,BATCH1890,469.791,9940.341,309.48,725.584,931.269,2026,03,S031,100,201034794705621269,P002
288.167,BATCH4513,28.443,2477.032,299.275,650.431,2091.459,2023,01,S014,100,862046164232506068,P023
1372.769,BATCH6377,865.518,4415.519,432.449,528.896,2230.246,2021,09,S073,100,754737534883649612,P004
1449.267,BATCH1354,1949.43,5941.566,80.966,946.816,694.619,2022,03,S082,100,273113955023677805,P028
1285.267,BATCH5578,1376.177,6228.058,58.037,456.357,1064.681,2026,10,S021,100,361535525464338950,P023
87.891,BATCH7876,1311.896,3277.257,241.81,937.123,2204.666,2026,04,S031,100,982750026745436488,P034
1025.568,BATCH0539,791.977,5166.61,247.473,302.633,1917.876,2024,05,S012,100,345698466102597130,P044
63.003,BATCH8619,152.748,8217.833,134.868,809.17,1592.668,2021,01,S087,100,695807538832007776,P008
1194.798,BATCH3712,1728.381,7163.086,264.915,359.096,2028.986,2021,08,S076,100,846829555514597081,P033
1127.289,BATCH4113,654.514,2003.275,126.132,377.022,2142.094,2020,04,S078,100,517744309047276927,P009
1032.929,BATCH9826,587.774,1719.699,282.414,183.142,2636.467,2020,08,S083,100,670543159288904481,P014
125.197,BATCH6568,1367.828,4387.552,383.252,797.987,2390.246,2026,12,S014,100,981873598635595033,P017
1394.184,BATCH4003,1734.635,5497.511,338.063,40.191,1138.174,2024,12,S048,100,672379614384755914,P022
1214.644,BATCH0673,1126.479,7680.787,303.998,591.821,317.727,2022,02,S033,100,518505039771879213,P042
378.205,BATCH0656,546.15,7779.966,436.047,519.337,567.173,2021,07,S058,100,554643993477732633,P021
285.783,BATCH9135,965.016,5496.418,297.445,235.375,157.616,2024,07,S044,100,634954668963359476,P045
843.09,BATCH2927,1764.956,387.463,428.021,960.552,582.203,2021,07,S060,100,663682603812722468,P041
58.531,BATCH4245,1725.801,7085.884,219.026,718.317,2562.784,2024,09,S074,100,300538098240852163,P006
1357.481,BATCH5657,440.184,7695.454,309.788,332.485,2018.947,2026,06,S100,100,923994273744517217,P008
53.801,BATCH3423,1088.931,8330.046,134.799,656.404,185.381,2026,06,S081,100,608806312537148245,P015
1004.389,BATCH4895,1853.51,3481.688,197.447,504.615,2784.389,2022,02,S061,100,891316741450728633,P050
395.01,BATCH1604,760.039,3906.86,164.591,810.028,125.729,2026,10,S075,100,862807150424806592,P048
516.225,BATCH0881,655.663,3583.86,102.38,719.918,131.009,2022,09,S083,100,283682418724041492,P037
737.288,BATCH1791,1273.094,7354.208,72.658,590.429,258.005,2024,11,S055,100,794781308036003269,P006
868.865,BATCH3465,727.628,5737.443,29.015,78.911,99.712,2026,12,S024,100,973912184369556344,P016
709.208,BATCH9591,1664.368,4116.951,54.957,335.929,1239.842,2026,02,S049,100,342782064646818276,P034
1460.769,BATCH0049,1970.833,4041.007,49.616,427.912,582.87,2022,11,S033,100,236746382536866104,P032
223.105,BATCH6324,1803.828,4194.887,234.309,30.037,269.377,2021,01,S070,100,269320522259739806,P016
913.146,BATCH1411,473.969,4582.093,191.693,811.011,2402.425,2024,02,S013,100,348944996558024979,P015
390.593,BATCH5266,379.839,5462.931,435.639,803.536,621.993,2022,06,S092,100,762354793970403396,P008
954.582,BATCH5436,548.6,2783.395,186.895,674.252,1890.771,2026,10,S066,100,962299513821064997,P034
1176.998,BATCH8504,1578.489,5791.949,285.318,847.514,1633.917,2026,01,S080,100,576471288710163180,P031
508.458,BATCH9784,1571.008,6261.061,455.934,630.433,2540.864,2024,11,S029,100,459805181132554243,P013
922.111,BATCH3469,1820.663,639.883,413.492,406.911,740.714,2024,02,S043,100,240281430802608841,P002
1120.609,BATCH8403,1677.842,6155.414,387.555,762.211,1226.748,2023,01,S028,100,445489076414662315,P044
469.439,BATCH9324,1664.087,1844.282,451.641,825.998,1397.912,2024,01,S009,100,174758886962739709,P011
1265.617,BATCH5180,885.771,1698.568,490.397,646.929,854.361,2023,02,S022,100,880078801760134557,P038
1477.084,BATCH8673,1832.165,4247.67,177.982,364.271,2269.936,2021,08,S007,100,403170018671568017,P044
990.441,BATCH2210,914.313,414.408,499.864,65.87,240.903,2020,03,S049,100,486559915283118033,P001
179.922,BATCH5372,1410.6,3518.227,50.501,186.733,1956.206,2026,06,S034,100,376848805445361464,P016
768.309,BATCH4894,1360.506,4651.61,199.051,175.942,231.21,2023,10,S025,100,256580427459150056,P043
542.851,BATCH2334,38.566,2569.848,456.452,957.905,1449.769,2021,05,S054,100,763895854144916256,P034
849.266,BATCH0720,404.652,134.161,99.172,593.41,390.336,2023,12,S018,100,205420583282804908,P034
1293.758,BATCH8382,700.9,2757.701,291.265,194.097,2706.539,2026,02,S099,100,346060111557526621,P006
43.312,BATCH5860,386.587,450.232,178.851,444.662,668.798,2020,09,S053,100,747118246897576916,P044
851.883,BATCH4560,1935.196,2276.204,353.937,84.629,190.757,2022,01,S067,100,861871454008673062,P042
1091.508,BATCH5973,1458.922,8420.482,165.024,953.216,2837.736,2022,06,S006,100,341958613677760006,P035
1086.64,BATCH8320,216.656,377.142,289.823,680.973,654.486,2022,07,S100,100,248413975184819094,P012
941.672,BATCH0693,925.486,4823.61,272.444,234.493,770.508,2025,10,S087,100,400018050746843085,P017
1142.891,BATCH4876,1066.809,6539.559,459.366,212.032,2922.965,2022,02,S061,100,624904498358093959,P006
780.653,BATCH2062,1771.017,582.957,134.559,106.38,1201.122,2024,02,S085,100,608242913010687388,P040
1130.819,BATCH6420,1765.532,4945.933,46.369,129.165,2175.282,2021,06,S020,100,899278166341010708,P014
1306.296,BATCH7195,17.332,6726.938,340.996,441.537,2216.104,2024,11,S033,100,972289198644174190,P049
955.991,BATCH2842,956.753,1398.662,217.829,54.543,232.964,2022,08,S083,100,122940174525052503,P015
972.529,BATCH3186,404.073,8438.833,342.026,782.851,2180.578,2026,12,S057,100,599916483008693453,P018
63.811,BATCH7242,890.177,9944.969,363.126,721.644,2320.35,2025,03,S046,100,219005511247698347,P011
412.48,BATCH4005,850.316,7432.977,457.889,888.44,980.12,2020,01,S056,100,399803691653643101,P004
1125.192,BATCH1674,1342.393,9583.893,142.271,649.872,2826.544,2023,10,S037,100,237926095053416495,P009
1165.375,BATCH2816,1539.078,4089.819,163.06,270.242,2225.212,2020,04,S093,100,485503384059770778,P029
581.005,BATCH8485,1321.748,510.642,374.07,872.041,667.284,2022,12,S093,100,805340203304075498,P022
1477.369,BATCH1302,1138.921,4537.231,168.699,759.675,1899.335,2023,08,S003,100,699076665047627372,P003
687.671,BATCH7771,1003.519,8261.949,184.708,152.433,2098.635,2026,01,S057,100,399096703666390665,P011
983.774,BATCH9397,1756.637,3263.32,253.349,527.902,2589.132,2020,12,S027,100,365916764422810490,P039
117.467,BATCH6204,609.924,3946.907,379.905,65.589,2737.45,2026,02,S045,100,703492682519137689,P043
1410.396,BATCH0553,275.532,9173.768,250.621,778.321,92.341,2023,08,S098,100,622864952952993247,P018
107.926,BATCH9815,1215.705,2929.579,101.275,230.769,2574.008,2023,07,S038,100,738347206524495240,P050
874.463,BATCH8404,23.06,9081.59,4.964,836.852,382.604,2021,11,S097,100,563379960901956266,P013
345.357,BATCH6608,1962.059,4516.634,223.633,76.251,2940.488,2026,03,S082,100,382360497531414514,P009
550.335,BATCH3921,680.569,9142.702,390.662,860.709,88.32,2020,03,S099,100,503279612367007840,P047
1479.494,BATCH6204,796.836,7408.374,498.027,237.11,719.831,2025,05,S094,100,567713181270870884,P049
18.336,BATCH7207,1427.35,3522.307,459.612,528.871,2039.758,2024,12,S040,100,380379530321539460,P003
347.939,BATCH7821,1234.364,1665.274,253.25,827.808,466.616,2022,02,S081,100,253175187937029714,P001
60.086,BATCH2381,4.301,8508.768,314.267,981.461,2155.471,2022,06,S046,100,388538778105146791,P013
1023.353,BATCH3537,1676.45,7386.631,477.442,259.706,2090.628,2023,07,S044,100,916472376237319390,P019
986.883,BATCH4483,1317.62,8601.292,4.66,78.329,1368.579,2020,01,S051,100,983653921737079571,P001
729.964,BATCH2117,765.775,3850.184,105.827,76.793,930.511,2021,03,S067,100,104454640135023156,P032
390.375,BATCH2328,868.977,9034.594,47.065,388.73,2895.044,2022,03,S055,100,666481108023337624,P008
1084.423,BATCH0535,1244.381,4301.633,363.2,663.526,2960.704,2021,11,S034,100,434002622783553764,P042
681.155,BATCH8921,518.854,6218.787,52.346,171.946,1231.656,2023,07,S005,100,574432285897713250,P023
1495.402,BATCH2427,37.284,7287.111,153.397,9.685,560.678,2021,09,S031,100,228678691250480768,P040
907.588,BATCH8841,306.764,5893.345,240.095,294.885,1932.954,2021,04,S086,100,868436539603043575,P025
540.366,BATCH3742,1145.776,8092.807,457.275,941.581,219.125,2020,08,S067,100,548851671618016038,P045
613.185,BATCH8949,337.479,7321.279,373.884,246.977,1021.833,2022,01,S024,100,157767333304558738,P011
369.076,BATCH4793,269.161,8586.999,16.462,777.154,2306.784,2023,12,S068,100,708053542634526340,P015
270.617,BATCH2625,1759.47,9657.696,134.889,475.711,2599.906,2020,07,S015,100,259123620603278714,P014
1389.872,BATCH9737,421.997,8016.848,411.309,114.501,1431.019,2023,02,S088,100,638187097753830606,P050
342.092,BATCH0916,1987.171,3984.042,478.615,21.462,1618.443,2026,04,S085,100,485343705475783421,P049
1254.186,BATCH7836,337.158,288.316,397.734,455.063,599.966,2022,01,S060,100,212279894907134840,P046
1381.657,BATCH1424,1866.914,1570.258,26.192,958.562,2448.824,2026,05,S025,100,529853073254704181,P027
1019.744,BATCH6010,1649.494,3766.323,456.124,132.249,1855.066,2022,05,S036,100,820951148666492733,P004
320.812,BATCH2224,1004.127,2296.335,372.585,425.331,1405.2,2022,09,S019,100,537366501538784531,P016
255.804,BATCH0973,351.87,803.86,498.98,343.614,1894.958,2024,11,S046,100,866041953458768283,P049
575.914,BATCH5112,510.136,4438.332,20.634,214.756,481.221,2023,07,S066,100,599916483008693453,P027
1379.941,BATCH1937,1147.566,1884.043,349.98,730.395,924.911,2021,12,S014,100,373682814391063152,P043
302.902,BATCH0075,595.886,7305.856,57.531,217.411,880.011,2021,08,S072,100,710736162444536562,P039
203.294,BATCH0966,1072.147,5722.113,358.597,941.955,1833.293,2025,11,S030,100,441640979644890238,P050
798.047,BATCH5342,1294.733,269.464,270.36,680.327,1209.898,2020,10,S070,100,659659146881401628,P010
223.459,BATCH6643,373.813,7084.564,65.329,660.623,2738.382,2023,04,S049,100,687138306737567907,P039
373.147,BATCH5690,1224.455,5135.374,164.918,269.493,2302.958,2024,06,S015,100,133554419405185827,P014
1195.763,BATCH3304,1022.719,3222.727,284.497,572.515,2271.803,2026,10,S093,100,770723491188425750,P024
781.957,BATCH9076,1202.324,7594.047,175.334,515.598,847.276,2023,09,S025,100,172332660582603291,P007
756.545,BATCH1133,1003.921,4170.593,18.562,350.452,2913.607,2021,05,S043,100,759858615297886664,P019
1442.7,BATCH8174,1722.401,7521.717,14.613,803.229,2680.736,2024,08,S010,100,353008684485212470,P003
482.134,BATCH2690,215.854,6006.767,404.561,755.611,2657.973,2025,12,S037,100,754737534883649612,P032
620.467,BATCH4654,617.427,6631.914,250.811,864.493,2422.168,2021,02,S010,100,664408623772605041,P011
1497.613,BATCH5831,1950.748,8419.115,181.142,483.942,2386.279,2023,05,S014,100,825059934475634813,P002
160.303,BATCH1543,1214.332,3820.74,497.276,259.327,737.947,2022,02,S100,100,463091997957580393,P026
579.127,BATCH2695,1852.141,8102.383,397.469,403.437,2882.195,2021,08,S004,100,217134760802467185,P006
307.021,BATCH0829,220.007,2458.246,492.353,213.728,275.998,2021,12,S082,100,416742475686817520,P012
1311.872,BATCH8238,1969.953,4540.596,103.889,151.71,2956.59,2023,07,S029,100,181893208080655267,P037
1006.118,BATCH3430,769.691,9217.173,129.984,314.979,301.724,2023,07,S019,100,720425945895613371,P026
913.543,BATCH0799,1601.109,1627.445,339.724,132.211,2248.136,2024,09,S072,100,139055662168676726,P039
37.774,BATCH3100,655.896,5527.495,324.048,455.553,2954.866,2023,08,S008,100,936095955883520805,P006
1134.57,BATCH7578,450.152,2409.322,309.461,895.382,2319.26,2025,08,S027,100,673486178970524572,P023
673.174,BATCH2298,1433.882,4308.509,224.485,41.407,1903.618,2026,01,S021,100,802355538365678528,P022
1186.114,BATCH3559,1290.917,9508.971,494.475,326.356,428.003,2023,08,S047,100,933285625794782038,P017
1320.613,BATCH1855,1842.911,2736.115,326.703,302.414,1370.134,2020,09,S035,100,338486037853908762,P048
114.526,BATCH4997,35.502,9217.731,161.485,392.433,240.792,2021,04,S055,100,840415181351126211,P004
185.259,BATCH5382,1804.019,7944.294,50.022,754.568,525.974,2026,04,S023,100,675639341822178320,P041
441.846,BATCH9709,159.179,9398.966,442.84,97.961,29.231,2020,02,S002,100,820265399620122213,P014
53.924,BATCH2316,1356.142,6618.277,307.91,613.222,1650.504,2024,04,S040,100,952526072823007739,P011
1380.711,BATCH3306,1186.822,1798.608,345.785,904.26,206.648,2022,12,S055,100,500384621569719794,P033
1093.509,BATCH7280,1371.784,7934.954,449.041,774.282,2292.059,2024,09,S016,100,320020433747580148,P013
1136.485,BATCH6785,1937.175,2546.253,262.539,277.663,1507.492,2020,12,S021,100,322207549327434054,P021
1135.035,BATCH5494,1984.038,7182.979,367.686,24.899,1671.472,2022,08,S028,100,436129299713217862,P045
999.343,BATCH7674,874.958,1211.558,286.887,466.208,1296.258,2021,09,S013,100,544872666074304361,P022
1495.471,BATCH8126,665.256,8412.823,7.115,187.474,123.319,2022,06,S017,100,879147769876572057,P033
552.368,BATCH8319,737.905,5554.938,475.875,276.873,2257.141,2021,08,S014,100,522902961330873428,P037
1298.611,BATCH7826,428.14,1049.636,316.285,182.755,1600.959,2024,12,S016,100,213185300706920756,P048
52.858,BATCH6326,1744.501,3937.534,398.109,369.575,1792.165,2021,04,S039,100,106310663158844452,P014
1128.731,BATCH0959,1877.603,3658.051,390.194,101.133,519.002,2020,04,S051,100,562233563756309472,P003
15.649,BATCH4655,243.378,9382.779,12.612,920.585,515.364,2025,06,S045,100,292547692226241132,P009
785.242,BATCH6786,1876.929,887.048,351.247,500.814,2213.058,2026,04,S080,100,296871885273537323,P036
157.57,BATCH6471,1081.053,5021.501,16.196,942.179,378.986,2023,01,S051,100,255761396822299207,P005
1229.995,BATCH8649,1179.904,247.464,95.887,944.56,1024.43,2023,08,S014,100,570871898744175234,P028
346.216,BATCH5979,1906.823,8367.967,109.737,924.562,2955.156,2023,10,S077,100,268599639093515692,P006
985.912,BATCH3592,691.624,4691.486,236.852,553.362,2585.44,2022,04,S052,100,639280474615122160,P033
485.025,BATCH4777,192.235,1131.124,358.238,556.192,388.876,2023,08,S060,100,674562788924056233,P008
735.869,BATCH3452,939.885,5152.846,60.424,539.931,816.581,2022,04,S090,100,395716463041682686,P010
159.886,BATCH7914,877.209,76.172,116.044,345.668,1120.175,2024,09,S057,100,619636277775357282,P027
1047.461,BATCH9531,115.561,4006.045,360.509,778.272,2411.523,2022,02,S087,100,664312098296497024,P014
756.16,BATCH6881,858.524,668.132,335.456,709.05,1089.651,2022,09,S026,100,225008482384490446,P009
1208.02,BATCH4623,1124.337,5080.087,394.755,316.792,1540.384,2022,06,S076,100,830389853711988821,P008
1249.538,BATCH9149,863.714,790.441,136.607,822.885,1040.129,2020,02,S061,100,704343810564119412,P012
224.51,BATCH2013,251.605,4077.592,61.364,962.705,2522.576,2024,01,S096,100,212217787501718944,P013
369.536,BATCH4658,799.026,1476.083,95.325,832.395,1456.307,2021,10,S040,100,498369084054331496,P004
1366.677,BATCH0674,1282.192,9507.772,258.274,440.468,1358.605,2022,07,S064,100,276129615018697515,P013
575.325,BATCH3757,100.712,7792.647,333.942,299.807,614.597,2026,03,S014,100,374387470410848901,P015
367.627,BATCH5575,1295.307,8168.797,450.165,912.812,637.481,2026,01,S031,100,720492844015742938,P045
259.115,BATCH8075,1224.916,2047.84,268.496,459.054,808.355,2022,12,S074,100,538993432460210635,P049
1184.511,BATCH7732,1199.9,2630.827,53.317,230.281,2062.848,2020,08,S082,100,377282099815201492,P037
296.184,BATCH4086,437.664,8302.596,4.295,550.777,1965.035,2021,10,S052,100,785123011979661840,P042
152.462,BATCH7652,1019.561,2862.181,328.949,152.264,1211.785,2025,12,S011,100,346824625927111253,P009
182.419,BATCH4102,477.166,3034.179,140.522,506.452,2387.143,2021,10,S027,100,804533784232341767,P027
962.47,BATCH2935,696.648,2326.153,94.585,928.458,2316.268,2024,05,S085,100,808400826836599899,P002
977.87,BATCH0979,1822.221,2584.221,165.797,464.157,2327.781,2022,07,S045,100,590714150816953027,P026
1018.514,BATCH2597,1295.261,6484.962,282.875,807.945,962.696,2020,09,S010,100,256745142840771326,P031
343.247,BATCH6921,450.242,9617.773,191.665,420.057,2794.956,2020,11,S076,100,138629561303908847,P005
1344.652,BATCH7018,396.771,6072.751,1.068,758.785,883.81,2026,10,S083,100,637751087136225137,P020
5.069,BATCH4223,1943.86,8147.578,229.135,506.605,806.09,2021,02,S052,100,463091997957580393,P048
1023.005,BATCH1942,642.991,3012.291,336.682,786.872,2959.83,2025,06,S048,100,201547303938339675,P036
1130.545,BATCH3593,1593.037,7747.286,52.458,607.334,1508.775,2026,02,S047,100,965369684314723571,P034
180.353,BATCH2461,236.014,4795.044,100.453,735.898,1272.776,2020,08,S026,100,806207217979222970,P046
497.404,BATCH2451,323.102,6201.451,159.55,706.26,2005.263,2021,05,S064,100,872553851542468614,P028
454.057,BATCH0343,122.911,9294.533,113.338,618.361,2480.908,2021,10,S066,100,318815206440251080,P004
1090.535,BATCH2328,395.79,3536.731,428.527,38.765,2490.653,2025,12,S019,100,908237261564408354,P026
895.723,BATCH8378,843.705,5701.124,25.604,642.013,2790.711,2023,03,S022,100,877497486950929519,P030
814.277,BATCH6745,1908.266,746.082,63.26,237.568,844.262,2026,01,S078,100,311276770208357531,P010
34.05,BATCH4817,385.202,1079.571,291.402,996.568,1131.35,2021,04,S029,100,368802664330252482,P044
840.926,BATCH9873,203.877,733.94,365.952,640.642,943.121,2022,02,S052,100,582022185833414310,P003
1214.148,BATCH5742,1514.358,3799.448,398.761,128.943,1034.727,2025,01,S061,100,469537859646048458,P045
41.296,BATCH1184,795.613,3217.634,272.512,927.274,1561.831,2020,06,S036,100,253856941991319389,P019
1330.275,BATCH0589,133.264,2733.033,180.208,870.55,2676.853,2021,03,S030,100,839920200773387455,P008
961.938,BATCH1675,1930.793,1868.42,472.23,113.638,2775.278,2022,05,S023,100,874739805346239959,P023
939.853,BATCH0780,1166.608,5713.275,419.233,146.839,1382.291,2021,07,S082,100,666625734312959246,P034
943.259,BATCH6790,1945.361,4810.988,229.716,822.764,1281.785,2023,11,S089,100,585619704310486841,P034
1090.644,BATCH7669,1233.173,7953.468,242.967,758.724,840.482,2023,07,S001,100,851536003182250786,P001
970.893,BATCH6235,1619.401,8840.103,113.155,90.347,2112.958,2020,03,S010,100,915195277116024573,P004
456.559,BATCH8152,930.617,5568.27,7.633,64.526,1753.764,2025,05,S059,100,720528671407869062,P014
172.444,BATCH4985,379.883,2566.876,60.585,542.107,1141.382,2023,09,S097,100,340382879162712234,P013
