BKLAS,BWKEY,BWPRH,BWPRS,BWSPA,BWTAR,BWTTY,LAEPR,LBKUM,LFGJA,LFMON,LPLPR,LVORM,MANDT,MATNR,PEINH,PSTAT,SALK3,SALKV,SPERW,STPRS,STPRV,TIMESTAMP,VERPR,VJBKL,VJBWH,VJBWS,VJKUM,VJPEI,VJSAL,VJSAV,VJSTP,VJVER,VJVPR,VKSAL,VMBKL,VMKUM,VMPEI,VMSAL,VMSAV,VMSTP,VMVER,VMVPR,VPLPR,VPRSV,VVJLB,VVJSL,VVMLB,VVSAL,WLINL,ZKDAT,ZKPRS,ZPLD1,ZPLD2,ZPLD3,ZPLP1,ZPLP2,ZPLP3,ZPLPR
3664,V010,222.75,241.56,1.85,"",X,20231201,8436.02,2023,03,240.6,"",100,748944469109235190,1,K,2037804.99,2037804.99,X,222.75,213.71,20260212121508,241.56,3803,202.63,225.34,7521.257,1,1694840.05,1694840.05,197.77,225.34,V,2037804.99,3730,7603.496,1,1862324.28,1862324.28,224.65,244.93,S,202.77,V,6731.318,1552592.51,6149.742,1545276.07,20251130,20230501,255.79,20230626,20250726,20240604,267.17,260.14,299.15,238.38
3062,V033,434.53,458.1,3.95,"","",20250517,2923.197,2026,06,502.9,"",100,914048905448103253,1,K,1339116.55,1339116.55,X,434.53,476.25,20260212121508,458.1,3719,461.84,459.77,2612.286,1,1201050.73,1201050.73,475.9,459.77,S,1339116.55,3619,2668.694,1,1160534.96,1160534.96,437.87,434.87,S,455.48,V,2315.832,1010926.71,2363.063,931256.06,20231208,20231206,472.16,20251205,20250102,20240118,496.92,488.68,596.06,516.1
3817,V010,357.88,372.78,2.88,"","",20230918,4585.256,2024,09,386.65,"",100,720492844015742938,1,K,1709291.73,1709291.73,"",357.88,327.35,20260212121508,372.78,3416,385.23,366.97,3604.076,1,1322587.77,1322587.77,373.81,366.97,V,1709291.73,3930,4432.379,1,1558468.78,1558468.78,341.17,351.61,V,323.95,V,3204.573,1102828.68,4180.732,1444722.15,20230112,20231109,364.2,20241205,20230804,20250512,405.3,428.44,447.75,403.58
3646,V045,467.75,502.7,4.1,"",X,20250907,1719.699,2023,12,530.82,"",100,165995364746185007,1,K,864492.69,864492.69,X,467.75,477.91,20260212121508,502.7,3156,495.09,490.16,1324.311,1,649124.28,649124.28,438.63,490.16,S,864492.69,3494,1589.29,1,794470.18,794470.18,444.05,499.89,S,504.63,S,1117.821,543972.36,1377.512,712055.69,20250413,20240924,468.72,20250512,20250209,20250317,536.79,598.68,600.38,513.9
3342,V031,49.58,52.29,0.5,"",X,20240207,7337.782,2023,07,57.13,"",100,359285163514958202,1,K,383692.62,383692.62,"",49.58,51.43,20260212121508,52.29,3452,52.41,57.38,5742.053,1,329479.0,329479.0,44.75,57.38,V,383692.62,3839,7176.688,1,392636.6,392636.6,44.86,54.71,S,53.8,S,4813.903,296316.63,5815.275,359540.7,20230714,20230410,58.98,20240426,20221217,20230628,58.98,63.53,66.04,50.9
3909,V038,464.09,459.25,0.7,"",X,20230909,9449.404,2023,10,540.72,"",100,838452997802010343,1,K,4339638.79,4339638.79,"",464.09,467.07,20260212121508,459.25,3218,466.24,449.82,6813.458,1,3064829.68,3064829.68,416.82,449.82,S,4339638.79,3430,9064.125,1,4073055.21,4073055.21,471.8,449.36,S,496.7,S,5631.898,2761235.4,7942.104,3347538.19,20230525,20231111,510.04,20230630,20250712,20230612,513.17,575.9,582.2,517.79
3194,V042,409.49,377.84,2.3,"",X,20230407,4557.358,2022,01,466.25,"",100,986512642923326132,1,K,1721952.15,1721952.15,"",409.49,419.97,20260212121508,377.84,3029,407.63,374.31,3457.68,1,1294244.2,1294244.2,411.55,374.31,S,1721952.15,3108,4016.652,1,1485679.24,1485679.24,425.89,369.88,S,376.27,S,2867.659,1106728.53,3583.895,1373219.41,20250205,20240425,428.29,20250429,20241101,20230809,414.74,510.85,498.12,424.39
3241,V044,396.88,359.47,0.74,"","",20231206,691.468,2024,03,413.03,"",100,841914631858594873,1,K,248562.0,248562.0,X,396.88,429.7,20260212121508,359.47,3770,395.98,384.09,528.676,1,203059.16,203059.16,374.44,384.09,V,248562.0,3929,590.146,1,209047.42,209047.42,408.43,354.23,V,415.55,V,424.248,168554.37,484.517,197075.71,20240303,20230107,454.82,20240223,20250822,20241115,466.7,466.85,548.51,417.93
3159,V003,271.62,286.84,0.77,"","",20240920,5455.863,2025,09,324.04,"",100,129139450543610064,1,K,1564959.74,1564959.74,X,271.62,252.55,20260212121508,286.84,3792,286.55,313.04,4819.633,1,1508737.91,1508737.91,292.74,313.04,V,1564959.74,3615,4845.437,1,1405419.0,1405419.0,281.42,290.05,S,293.87,S,4034.583,1237550.91,4073.592,1185381.79,20241212,20231220,290.61,20221225,20231018,20230106,310.93,317.28,331.65,342.46
3257,V013,217.48,207.12,4.43,"","",20231204,7918.644,2024,08,253.96,"",100,688157467549182721,1,K,1640109.55,1640109.55,X,217.48,222.67,20260212121508,207.12,3654,216.18,192.89,6622.185,1,1277353.26,1277353.26,220.87,192.89,S,1640109.55,3589,7497.886,1,1420249.57,1420249.57,199.56,189.42,S,224.33,V,6094.222,1147981.85,6631.814,1309750.94,20250215,20230203,243.97,20251012,20250816,20240806,256.89,243.69,299.02,282.02
3910,V034,462.16,456.7,3.78,"","",20260103,4878.367,2023,06,488.38,"",100,632003507949745389,1,K,2227950.21,2227950.21,"",462.16,468.99,20260212121508,456.7,3637,478.21,428.4,3467.612,1,1485524.98,1485524.98,477.01,428.4,V,2227950.21,3408,4727.483,1,2087987.42,2087987.42,448.79,441.67,V,434.32,S,3107.986,1383918.88,4062.394,1726840.62,20240216,20240422,513.23,20230129,20250811,20231011,507.18,548.5,578.09,489.63
3215,V035,403.87,425.44,2.72,"",X,20240817,5182.391,2026,10,473.2,"",100,690787638976373555,1,K,2204796.43,2204796.43,"",403.87,402.78,20260212121508,425.44,3443,438.99,447.42,4427.073,1,1980761.0,1980761.0,429.16,447.42,V,2204796.43,3591,4490.165,1,1959597.81,1959597.81,387.26,436.42,V,404.3,V,4007.983,1709106.65,3702.035,1642000.06,20231204,20260212,436.82,20230104,20240702,20221228,469.47,491.37,493.95,502.33
3069,V046,363.3,375.55,0.44,"",X,20230721,7782.21,2026,02,396.78,"",100,728955191788013125,1,K,2922608.97,2922608.97,"",363.3,393.59,20260212121508,375.55,3061,396.95,384.42,5862.021,1,2253478.11,2253478.11,380.19,384.42,S,2922608.97,3057,7369.997,1,2675824.81,2675824.81,380.9,363.07,S,337.98,S,5353.853,1969201.98,6199.517,2251015.56,20231119,20231108,424.79,20240421,20240124,20230622,387.66,442.8,483.09,378.6
3794,V037,231.0,241.76,2.05,"",X,20241210,2301.829,2025,11,233.73,"",100,491999811089846479,1,K,556490.18,556490.18,X,231.0,220.72,20260212121508,241.76,3784,221.63,218.01,1641.436,1,357849.46,357849.46,233.61,218.01,S,556490.18,3925,2182.002,1,512224.97,512224.97,210.94,234.75,S,220.68,V,1442.331,339439.8,2054.098,463304.98,20250828,20251215,250.24,20230512,20240127,20250317,231.94,295.19,280.1,273.1
3989,V032,114.38,110.09,3.44,"",X,20230814,6986.799,2022,01,124.87,"",100,960673035718465554,1,K,769176.7,769176.7,X,114.38,121.38,20260212121508,110.09,3876,103.36,113.38,5037.532,1,571155.38,571155.38,112.34,113.38,S,769176.7,3532,6600.379,1,730793.96,730793.96,119.06,110.72,V,117.86,V,4550.647,470590.15,6060.541,654367.47,20230522,20240101,129.66,20250330,20250212,20240212,117.38,142.02,143.65,115.34
3285,V045,415.84,443.66,2.43,"","",20250623,9884.533,2026,07,495.36,"",100,196884716989328590,1,K,4385371.91,4385371.91,"",415.84,403.13,20260212121508,443.66,3115,451.43,444.11,8402.858,1,3731793.27,3731793.27,354.22,444.11,S,4385371.91,3379,8758.922,1,3680148.67,3680148.67,409.84,420.16,V,450.71,S,6943.251,3032085.68,7647.588,3029423.13,20240314,20250508,496.3,20230919,20250310,20251223,441.89,518.25,518.94,446.63
3226,V035,174.21,187.51,1.28,"",X,20230906,8331.74,2025,07,193.99,"",100,460882511183742552,1,K,1562284.57,1562284.57,"",174.21,171.47,20260212121508,187.51,3243,164.36,205.68,7313.33,1,1504205.71,1504205.71,151.96,205.68,S,1562284.57,3612,7368.028,1,1344370.39,1344370.39,182.86,182.46,V,183.5,S,6507.761,1310985.84,6977.656,1141238.13,20231228,20231003,174.25,20240906,20230730,20230701,176.49,217.89,226.86,208.95
3934,V005,93.6,102.34,0.76,"","",20241214,676.741,2026,08,101.54,"",100,262269124519177036,1,K,69257.67,69257.67,X,93.6,86.62,20260212121508,102.34,3686,99.43,103.7,513.419,1,53241.55,53241.55,80.7,103.7,S,69257.67,3824,600.242,1,59123.84,59123.84,94.7,98.5,S,91.1,S,442.901,46193.57,553.903,54483.23,20240926,20250115,94.14,20251126,20250422,20251104,109.12,120.94,130.82,100.76
3014,V018,432.18,442.77,0.8,"","",20240805,8201.072,2022,01,453.36,"",100,797054751953448619,1,K,3631188.65,3631188.65,X,432.18,404.91,20260212121508,442.77,3972,398.51,446.82,6719.731,1,3002510.21,3002510.21,449.65,446.82,V,3631188.65,3649,7441.197,1,3399213.2,3399213.2,446.88,456.81,S,427.35,V,5932.842,2492172.5,6818.433,3226657.22,20250826,20230307,497.48,20240528,20230327,20240606,443.16,491.79,523.08,525.71
3372,V015,328.06,337.33,3.84,"","",20240607,7200.608,2023,07,381.54,"",100,629022517793099887,1,K,2428981.1,2428981.1,X,328.06,348.32,20260212121508,337.33,3298,321.21,351.15,5579.709,1,1959314.82,1959314.82,315.88,351.15,S,2428981.1,3993,6633.662,1,2245759.93,2245759.93,340.76,338.54,V,331.04,S,4613.828,1775282.98,5909.933,1922543.56,20230107,20240323,345.9,20240903,20230411,20221130,362.86,375.2,445.81,407.94
3880,V023,307.9,283.78,2.98,"","",20231215,874.385,2022,04,326.13,"",100,688323983794971988,1,K,248132.98,248132.98,X,307.9,329.89,20260212121508,283.78,3644,292.26,267.77,670.068,1,179424.11,179424.11,301.42,267.77,S,248132.98,3760,821.469,1,212702.97,212702.97,277.91,258.93,S,297.9,V,602.814,150571.31,676.495,193615.37,20230130,20231107,366.99,20250702,20231115,20231208,308.12,381.1,410.98,378.59
3842,V032,247.58,244.43,2.19,"",X,20230903,9412.491,2024,01,294.22,"",100,197336670322306320,1,K,2300695.18,2300695.18,"",247.58,270.7,20260212121508,244.43,3179,244.38,236.69,7186.032,1,1700861.91,1700861.91,263.03,236.69,S,2300695.18,3079,8348.695,1,2106208.77,2106208.77,238.78,252.28,V,223.1,S,6042.147,1572832.75,7332.399,1900802.01,20240211,20240711,257.25,20230921,20250624,20230124,268.04,275.52,298.37,290.76
3841,V016,147.42,141.7,1.29,"",X,20250223,1198.098,2024,07,154.13,"",100,271784664631090751,1,K,169770.49,169770.49,"",147.42,150.13,20260212121508,141.7,3587,139.11,124.38,1064.535,1,132406.86,132406.86,134.25,124.38,S,169770.49,3631,1064.827,1,150342.92,150342.92,141.89,141.19,S,158.79,V,984.793,107738.81,941.184,141733.1,20250124,20230604,172.17,20241119,20221119,20221221,161.99,177.98,196.06,184.19
3036,V039,340.5,362.39,3.25,"",X,20241030,2169.113,2025,12,394.54,"",100,328536621832292627,1,K,786064.86,786064.86,X,340.5,329.84,20260212121508,362.39,3972,323.19,347.93,1939.222,1,674713.51,674713.51,373.01,347.93,S,786064.86,3926,1979.923,1,680737.13,680737.13,306.52,343.82,V,327.84,S,1743.421,600620.26,1712.18,636801.21,20250810,20251206,383.59,20240508,20250512,20251111,344.33,417.14,411.7,423.3
3602,V008,227.86,205.56,3.64,"",X,20230521,9933.445,2024,07,249.22,"",100,191319941178723360,1,K,2041918.95,2041918.95,"",227.86,205.14,20260212121508,205.56,3508,230.54,207.68,7230.241,1,1501576.45,1501576.45,223.91,207.68,V,2041918.95,3034,9361.492,1,2010754.87,2010754.87,222.34,214.79,S,217.54,V,6675.922,1419709.99,8003.795,1686372.64,20240803,20251214,233.92,20221213,20240311,20260205,257.03,284.46,285.19,284.31
3657,V041,300.96,305.81,1.81,"",X,20240517,4529.273,2026,09,353.83,"",100,876070956093423322,1,K,1385096.98,1385096.98,"",300.96,284.93,20260212121508,305.81,3203,288.27,275.19,3216.567,1,885167.07,885167.07,321.12,275.19,S,1385096.98,3863,4076.412,1,1199076.59,1199076.59,296.42,294.15,S,319.49,V,2841.397,757258.99,3370.402,984158.69,20230928,20221115,351.52,20250412,20250219,20240601,311.08,356.02,367.48,309.11
3436,V050,10.2,9.25,1.11,"","",20241110,5234.305,2026,09,11.89,"",100,563512275084129630,1,K,48417.32,48417.32,X,10.2,10.44,20260212121508,9.25,3652,10.84,8.31,4435.857,1,36861.97,36861.97,9.42,8.31,S,48417.32,3426,4900.356,1,42192.07,42192.07,10.22,8.61,V,9.18,V,3727.561,34960.36,4119.602,36528.62,20221031,20230404,11.47,20240508,20230205,20240307,11.06,11.84,13.95,11.81
3975,V029,236.9,250.98,1.98,"",X,20230423,310.877,2023,01,245.52,"",100,330413392688035571,1,K,78023.91,78023.91,"",236.9,221.37,20260212121508,250.98,3229,254.05,219.29,269.747,1,59152.82,59152.82,245.2,219.29,V,78023.91,3508,295.735,1,71961.2,71961.2,237.14,243.33,V,243.42,S,227.15,51683.32,251.454,62870.54,20241014,20250308,246.51,20230824,20260208,20230208,276.59,275.33,319.4,292.76
3846,V020,123.06,127.8,4.37,"",X,20240730,7133.029,2026,03,125.15,"",100,192945820775619621,1,K,911601.11,911601.11,X,123.06,130.78,20260212121508,127.8,3822,131.69,119.51,5602.105,1,669507.57,669507.57,129.39,119.51,V,911601.11,3694,6588.226,1,860092.9,860092.9,121.31,130.55,S,123.8,V,4678.058,588095.47,5965.914,769719.42,20240414,20230917,137.22,20221209,20230114,20240712,147.2,149.38,161.2,133.7
3826,V049,406.92,431.14,0.71,"",X,20231004,8672.274,2022,01,440.48,"",100,123068079725403888,1,K,3738964.21,3738964.21,X,406.92,402.16,20260212121508,431.14,3067,376.31,373.09,6836.403,1,2550593.6,2550593.6,420.48,373.09,V,3738964.21,3894,7606.318,1,2958325.26,2958325.26,412.91,388.93,S,408.95,S,5493.469,2106899.89,7175.509,2798061.04,20231111,20250627,472.26,20231025,20240615,20240510,457.33,481.72,520.85,459.77
3475,V017,365.89,386.9,0.83,"","",20250413,4403.035,2024,08,407.16,"",100,628176840962353625,1,K,1703534.24,1703534.24,"",365.89,335.94,20260212121508,386.9,3542,363.78,331.26,3899.402,1,1291715.91,1291715.91,353.2,331.26,V,1703534.24,3584,3949.526,1,1380517.32,1380517.32,376.26,349.54,S,370.6,V,3275.367,1207719.04,3371.828,1305966.31,20240705,20250328,392.86,20241112,20230215,20240331,375.67,455.91,474.12,406.23
3529,V033,64.79,70.66,4.26,"",X,20250921,5438.779,2023,07,74.77,"",100,614100657357473733,1,K,384304.12,384304.12,X,64.79,62.15,20260212121508,70.66,3052,64.52,64.18,4173.709,1,267868.64,267868.64,60.43,64.18,V,384304.12,3867,5135.429,1,357939.4,357939.4,65.65,69.7,S,64.43,S,3439.488,242882.68,4203.026,311362.95,20260203,20241019,67.22,20231102,20230824,20250303,76.13,78.44,78.25,82.08
3559,V009,492.68,476.91,1.98,"","",20251104,4229.463,2023,05,590.96,"",100,122197692288283614,1,K,2017073.2,2017073.2,"",492.68,461.8,20260212121508,476.91,3664,528.37,411.35,3491.361,1,1436171.35,1436171.35,457.21,411.35,V,2017073.2,3826,3810.297,1,1855462.23,1855462.23,457.58,486.96,V,517.71,V,3141.475,1255511.0,3347.294,1725329.5,20240426,20230324,517.02,20250925,20250704,20230302,512.03,570.02,608.2,607.33
3074,V034,442.3,412.67,1.11,"","",20230606,5549.822,2022,10,474.81,"",100,466388930466666323,1,K,2290245.04,2290245.04,X,442.3,473.07,20260212121508,412.67,3612,462.5,396.53,4818.672,1,1910748.01,1910748.01,400.41,396.53,S,2290245.04,3623,5436.859,1,2153757.32,2153757.32,438.24,396.14,S,484.8,V,3979.749,1568617.89,4707.88,1881149.88,20240605,20240817,495.94,20230818,20260110,20250101,515.86,527.42,608.52,479.8
3205,V008,139.9,136.2,3.39,"","",20250420,5884.629,2024,11,152.79,"",100,472433051518101850,1,K,801486.47,801486.47,"",139.9,140.05,20260212121508,136.2,3091,144.13,120.97,4317.034,1,522231.6,522231.6,145.94,120.97,S,801486.47,3540,5220.111,1,709517.49,709517.49,135.43,135.92,V,142.78,V,3598.762,457711.49,4898.239,630633.2,20250728,20251001,161.31,20230810,20240602,20230105,149.46,181.39,168.21,173.5
3448,V022,242.31,244.54,4.71,"","",20260201,1429.376,2024,12,245.65,"",100,549950035366469662,1,K,349539.61,349539.61,"",242.31,253.59,20260212121508,244.54,3519,245.78,231.92,1232.049,1,285736.8,285736.8,256.72,231.92,V,349539.61,3219,1378.186,1,317561.62,317561.62,224.36,230.42,S,228.42,S,1169.229,257765.06,1218.394,300614.83,20250718,20240306,280.29,20240402,20250217,20230710,260.29,292.45,298.5,305.29
3717,V024,117.29,121.87,2.67,"","",20231106,5397.248,2024,01,117.67,"",100,353385956843967590,1,K,657762.61,657762.61,X,117.29,113.79,20260212121508,121.87,3588,108.16,103.94,3963.191,1,411934.07,411934.07,119.54,103.94,S,657762.61,3948,4854.749,1,559849.65,559849.65,109.63,115.32,S,123.06,V,3615.537,364965.55,4463.101,512298.62,20240927,20231104,124.22,20260122,20230822,20221229,130.97,146.16,154.15,149.45
3953,V028,396.73,408.21,3.85,"",X,20240223,9205.606,2026,11,460.62,"",100,428072429881525490,1,K,3757820.43,3757820.43,"",396.73,425.6,20260212121508,408.21,3788,374.92,415.8,7878.253,1,3275777.6,3275777.6,420.31,415.8,V,3757820.43,3082,8857.105,1,3594478.92,3594478.92,363.03,405.83,V,427.98,V,7321.423,2998933.57,7743.605,3110098.55,20221228,20230501,455.17,20240720,20230829,20250322,421.64,511.25,552.99,444.58
3490,V018,67.67,69.6,3.85,"",X,20250220,127.554,2023,10,72.99,"",100,265038637631359763,1,K,8877.76,8877.76,"",67.67,67.44,20260212121508,69.6,3934,74.4,65.91,109.343,1,7206.8,7206.8,68.67,65.91,V,8877.76,3514,109.47,1,7834.77,7834.77,65.59,71.57,S,62.37,V,91.284,6043.96,92.279,7005.89,20250715,20221206,79.7,20250208,20251214,20230923,72.81,74.81,90.69,81.28
3755,V019,160.75,153.33,3.37,"","",20250601,7220.331,2022,12,171.42,"",100,525906865614637895,1,K,1107093.35,1107093.35,X,160.75,152.32,20260212121508,153.33,3677,168.04,167.03,5734.164,1,957777.41,957777.41,166.11,167.03,V,1107093.35,3886,6475.133,1,911763.48,911763.48,145.36,140.81,S,158.33,S,4960.853,768376.51,5935.688,823937.93,20230822,20250811,177.28,20230123,20231114,20251211,168.91,206.44,218.99,165.05
3401,V017,215.57,215.24,4.32,"","",20230730,975.82,2023,05,258.21,"",100,766746399327329612,1,K,210035.5,210035.5,"",215.57,195.07,20260212121508,215.24,3486,227.42,235.71,751.268,1,177081.38,177081.38,202.85,235.71,S,210035.5,3212,934.155,1,202160.48,202160.48,217.18,216.41,V,219.41,V,712.075,156851.42,817.602,177554.73,20230426,20241123,218.14,20240217,20240620,20230726,240.37,245.83,270.44,240.45
3021,V001,317.73,318.33,2.63,"",X,20250908,1159.354,2023,12,368.4,"",100,285439143569695082,1,K,369057.16,369057.16,"",317.73,348.75,20260212121508,318.33,3974,320.07,322.98,956.871,1,309050.2,309050.2,330.9,322.98,S,369057.16,3211,1100.399,1,331066.04,331066.04,319.31,300.86,S,288.19,S,837.773,270266.1,989.412,272896.59,20240405,20240406,372.55,20250618,20240122,20221114,338.94,360.15,412.37,355.61
3517,V012,488.64,484.1,0.14,"","",20250526,8883.616,2023,01,524.58,"",100,883808684380975262,1,K,4300558.51,4300558.51,X,488.64,468.33,20260212121508,484.1,3540,535.12,461.31,7413.052,1,3419715.02,3419715.02,523.64,461.31,S,4300558.51,3052,7914.536,1,3687540.61,3687540.61,452.94,465.92,S,518.43,S,6692.849,2765369.04,7464.718,3282443.72,20241024,20240229,504.83,20241105,20221104,20251109,520.52,618.94,605.83,518.75
3732,V022,277.04,274.75,0.22,"",X,20230203,4396.881,2024,11,305.35,"",100,196245199282451744,1,K,1208043.05,1208043.05,"",277.04,262.7,20260212121508,274.75,3958,289.91,278.42,3842.492,1,1069826.62,1069826.62,255.15,278.42,V,1208043.05,3744,4102.131,1,1139613.01,1139613.01,260.71,277.81,S,277.72,S,3186.722,992089.73,3637.057,913782.56,20250808,20250721,319.05,20240818,20240712,20250529,289.54,329.51,339.22,320.91
3616,V001,219.79,200.51,4.21,"","",20240829,7734.217,2022,03,221.08,"",100,889079439755087018,1,K,1550787.85,1550787.85,"",219.79,227.92,20260212121508,200.51,3634,210.03,204.92,6956.519,1,1425529.87,1425529.87,230.71,204.92,V,1550787.85,3192,7042.99,1,1436136.09,1436136.09,217.78,203.91,S,228.93,S,6006.255,1294365.04,5743.707,1228847.47,20250701,20250621,227.88,20240207,20240408,20240609,249.28,268.05,305.75,285.24
3786,V023,56.03,61.62,3.05,"","",20230205,1412.775,2023,04,58.02,"",100,105407741657983110,1,K,87055.2,87055.2,"",56.03,57.8,20260212121508,61.62,3339,51.68,62.12,1097.297,1,68164.09,68164.09,49.37,62.12,S,87055.2,3933,1223.192,1,76180.4,76180.4,56.08,62.28,V,51.18,S,935.945,59980.31,1114.122,70481.65,20230711,20250516,65.5,20250418,20230223,20250621,59.34,70.48,76.82,66.58
3554,V018,452.21,495.8,4.43,"",X,20230113,8294.409,2025,10,534.19,"",100,600814456809812846,1,K,4112367.98,4112367.98,X,452.21,425.9,20260212121508,495.8,3445,408.59,491.44,7056.269,1,3467732.84,3467732.84,455.21,491.44,S,4112367.98,3904,7539.846,1,3651321.22,3651321.22,447.73,484.27,V,452.37,V,5899.975,3258202.29,6366.931,3213566.88,20240428,20240511,518.38,20221207,20240224,20250413,495.31,537.48,560.16,485.03
3331,V001,55.17,52.21,4.33,"",X,20230527,4934.489,2024,11,63.86,"",100,714820239358194949,1,K,257629.67,257629.67,"",55.17,50.55,20260212121508,52.21,3242,52.87,50.1,4133.291,1,207077.88,207077.88,56.1,50.1,S,257629.67,3013,4722.935,1,246301.06,246301.06,57.23,52.15,V,50.96,S,3391.665,194777.13,3844.254,200900.71,20240229,20240114,64.88,20250723,20241107,20250209,56.29,62.56,75.26,63.48
3699,V036,243.03,240.84,4.44,"",X,20251212,1988.148,2022,07,251.36,"",100,305078813733140165,1,K,478825.56,478825.56,X,243.03,250.54,20260212121508,240.84,3745,223.8,228.01,1698.827,1,387349.54,387349.54,248.49,228.01,S,478825.56,3538,1765.715,1,427002.86,427002.86,246.32,241.83,S,260.4,S,1450.045,354883.5,1481.117,390176.65,20230821,20221217,277.32,20230613,20251119,20250308,272.58,289.7,315.96,305.01
3255,V040,457.16,440.5,2.41,"","",20260117,5724.124,2023,11,488.08,"",100,747816819815324293,1,K,2521476.62,2521476.62,X,457.16,481.19,20260212121508,440.5,3885,480.23,381.72,4024.131,1,1536091.29,1536091.29,432.8,381.72,V,2521476.62,3049,5295.894,1,2135251.5,2135251.5,439.39,403.19,S,421.17,V,3728.904,1283317.15,4438.675,1725765.85,20230714,20250922,481.06,20241118,20250829,20221204,498.64,576.63,553.94,538.37
3390,V012,254.66,274.92,4.63,"",X,20250224,450.456,2026,11,256.68,"",100,889120782867083966,1,K,123839.36,123839.36,X,254.66,272.12,20260212121508,274.92,3074,278.71,269.54,376.172,1,101393.4,101393.4,249.8,269.54,V,123839.36,3726,420.808,1,105879.5,105879.5,246.55,251.61,S,229.77,S,327.545,94065.85,366.768,93413.18,20250423,20230409,263.3,20240223,20230911,20240709,289.59,280.27,345.34,305.55
