MANDT,MATNR,CHARG,LVORM,ERSDA,ERNAM,AENAM,LAEDA,VERAB,VFDAT,ZUSCH,ZUSTD,ZAEDT,LIFNR,LICHA,VLCHA,VLWRK,VLMAT,CHAME,LWEDT,FVDT1,FVDT2,FVDT3,FVDT4,FVDT5,FVDT6,HERKL,HERKR,MTVER,QNDAT,HSDAT,CUOBJ_BM,DEACT_BM,BATCH_TYPE
300,000000000000001396,BATCH06396,"",20250113,USER195,USER095,20260212,20260217,20260920,R,X,20260212,VEND000396,VBATCH00796,OBATCH00396,PL16,000000000000002396,EA,20260207,20260212,20260212,20260212,20260212,20260212,20260212,FRA,060,0402,20260518,20250113,000000000000083135,"",3
100,000000000000001397,BATCH06397,"",20250112,USER196,USER096,20260212,20260218,20260921,A,"",20260212,VEND000397,VBATCH00797,OBATCH00397,PL17,000000000000002397,EA,20260206,20260212,20260212,20260212,20260212,20260212,20260212,USA,061,0403,20260519,20250112,000000000000083148,"",1
200,000000000000001398,BATCH06398,"",20250111,USER197,USER097,20260212,20260219,20260922,R,"",20260212,VEND000398,VBATCH00798,OBATCH00398,PL18,000000000000002398,EA,20260205,20260212,20260212,20260212,20260212,20260212,20260212,DEU,062,0404,20260520,20250111,000000000000083161,"",2
300,000000000000001399,BATCH06399,"",20250110,USER198,USER098,20260212,20260220,20260923,A,"",20260212,VEND000399,VBATCH00799,OBATCH00399,PL19,000000000000002399,EA,20260204,20260212,20260212,20260212,20260212,20260212,20260212,IND,063,0405,20260521,20250110,000000000000083174,"",3
100,000000000000001400,BATCH06400,"",20250109,USER199,USER099,20260212,20260221,20260924,R,"",20260212,VEND000400,VBATCH00800,OBATCH00400,PL20,000000000000002400,EA,20260203,20260212,20260212,20260212,20260212,20260212,20260212,FRA,064,0406,20260522,20250109,000000000000083187,"",1
200,000000000000001401,BATCH06401,X,20250108,USER000,USER100,20260212,20260222,20260925,A,X,20260212,VEND000401,VBATCH00001,OBATCH00401,PL01,000000000000002401,EA,20260202,20260212,20260212,20260212,20260212,20260212,20260212,USA,065,0407,20260523,20250108,000000000000083200,X,2
300,000000000000001402,BATCH06402,"",20250107,USER001,USER101,20260212,20260223,20260926,R,"",20260212,VEND000402,VBATCH00002,OBATCH00402,PL02,000000000000002402,EA,20260201,20260212,20260212,20260212,20260212,20260212,20260212,DEU,066,0408,20260524,20250107,000000000000083213,"",3
100,000000000000001403,BATCH06403,"",20250106,USER002,USER102,20260212,20260224,20260927,A,"",20260212,VEND000403,VBATCH00003,OBATCH00403,PL03,000000000000002403,EA,20260131,20260212,20260212,20260212,20260212,20260212,20260212,IND,067,0409,20260525,20250106,000000000000083226,"",1
200,000000000000001404,BATCH06404,"",20250105,USER003,USER103,20260212,20260225,20260928,R,"",20260212,VEND000404,VBATCH00004,OBATCH00404,PL04,000000000000002404,EA,20260130,20260212,20260212,20260212,20260212,20260212,20260212,FRA,068,0410,20260526,20250105,000000000000083239,"",2
300,000000000000001405,BATCH06405,"",20250104,USER004,USER104,20260212,20260226,20260929,A,"",20260212,VEND000405,VBATCH00005,OBATCH00405,PL05,000000000000002405,EA,20260129,20260212,20260212,20260212,20260212,20260212,20260212,USA,069,0411,20260527,20250104,000000000000083252,"",3
100,000000000000001406,BATCH06406,"",20250103,USER005,USER105,20260212,20260227,20260930,R,X,20260212,VEND000406,VBATCH00006,OBATCH00406,PL06,000000000000002406,EA,20260128,20260212,20260212,20260212,20260212,20260212,20260212,DEU,070,0412,20260528,20250103,000000000000083265,"",1
200,000000000000001407,BATCH06407,"",20250102,USER006,USER106,20260212,20260228,20261001,A,"",20260212,VEND000407,VBATCH00007,OBATCH00407,PL07,000000000000002407,EA,20260127,20260212,20260212,20260212,20260212,20260212,20260212,IND,071,0413,20260529,20250102,000000000000083278,"",2
300,000000000000001408,BATCH06408,"",20250101,USER007,USER107,20260212,20260301,20261002,R,"",20260212,VEND000408,VBATCH00008,OBATCH00408,PL08,000000000000002408,EA,20260126,20260212,20260212,20260212,20260212,20260212,20260212,FRA,072,0414,20260530,20250101,000000000000083291,"",3
100,000000000000001409,BATCH06409,"",20241231,USER008,USER108,20260212,20260302,20261003,A,"",20260212,VEND000409,VBATCH00009,OBATCH00409,PL09,000000000000002409,EA,20260125,20260212,20260212,20260212,20260212,20260212,20260212,USA,073,0415,20260531,20241231,000000000000083304,"",1
200,000000000000001410,BATCH06410,"",20241230,USER009,USER109,20260212,20260303,20261004,R,"",20260212,VEND000410,VBATCH00010,OBATCH00410,PL10,000000000000002410,EA,20260124,20260212,20260212,20260212,20260212,20260212,20260212,DEU,074,0416,20260601,20241230,000000000000083317,"",2
300,000000000000001411,BATCH06411,"",20241229,USER010,USER110,20260212,20260304,20261005,A,X,20260212,VEND000411,VBATCH00011,OBATCH00411,PL11,000000000000002411,EA,20260123,20260212,20260212,20260212,20260212,20260212,20260212,IND,075,0417,20260602,20241229,000000000000083330,"",3
100,000000000000001412,BATCH06412,"",20241228,USER011,USER111,20260212,20260305,20261006,R,"",20260212,VEND000412,VBATCH00012,OBATCH00412,PL12,000000000000002412,EA,20260122,20260212,20260212,20260212,20260212,20260212,20260212,FRA,076,0418,20260603,20241228,000000000000083343,"",1
200,000000000000001413,BATCH06413,"",20241227,USER012,USER112,20260212,20260306,20261007,A,"",20260212,VEND000413,VBATCH00013,OBATCH00413,PL13,000000000000002413,EA,20260121,20260212,20260212,20260212,20260212,20260212,20260212,USA,077,0419,20260604,20241227,000000000000083356,"",2
300,000000000000001414,BATCH06414,"",20241226,USER013,USER113,20260212,20260307,20261008,R,"",20260212,VEND000414,VBATCH00014,OBATCH00414,PL14,000000000000002414,EA,20260120,20260212,20260212,20260212,20260212,20260212,20260212,DEU,078,0420,20260605,20241226,000000000000083369,"",3
100,000000000000001415,BATCH06415,"",20241225,USER014,USER114,20260212,20260308,20261009,A,"",20260212,VEND000415,VBATCH00015,OBATCH00415,PL15,000000000000002415,EA,20260119,20260212,20260212,20260212,20260212,20260212,20260212,IND,079,0421,20260606,20241225,000000000000083382,"",1
200,000000000000001416,BATCH06416,"",20241224,USER015,USER115,20260212,20260309,20261010,R,X,20260212,VEND000416,VBATCH00016,OBATCH00416,PL16,000000000000002416,EA,20260118,20260212,20260212,20260212,20260212,20260212,20260212,FRA,080,0422,20260607,20241224,000000000000083395,"",2
300,000000000000001417,BATCH06417,"",20241223,USER016,USER116,20260212,20260310,20261011,A,"",20260212,VEND000417,VBATCH00017,OBATCH00417,PL17,000000000000002417,EA,20260117,20260212,20260212,20260212,20260212,20260212,20260212,USA,081,0423,20260608,20241223,000000000000083408,"",3
100,000000000000001418,BATCH06418,"",20241222,USER017,USER117,20260212,20260311,20261012,R,"",20260212,VEND000418,VBATCH00018,OBATCH00418,PL18,000000000000002418,EA,20260116,20260212,20260212,20260212,20260212,20260212,20260212,DEU,082,0424,20260609,20241222,000000000000083421,"",1
200,000000000000001419,BATCH06419,"",20241221,USER018,USER118,20260212,20260312,20261013,A,"",20260212,VEND000419,VBATCH00019,OBATCH00419,PL19,000000000000002419,EA,20260115,20260212,20260212,20260212,20260212,20260212,20260212,IND,083,0425,20260610,20241221,000000000000083434,"",2
300,000000000000001420,BATCH06420,"",20241220,USER019,USER119,20260212,20260313,20261014,R,"",20260212,VEND000420,VBATCH00020,OBATCH00420,PL20,000000000000002420,EA,20260114,20260212,20260212,20260212,20260212,20260212,20260212,FRA,084,0426,20260611,20241220,000000000000083447,"",3
100,000000000000001421,BATCH06421,X,20241219,USER020,USER120,20260212,20260314,20261015,A,X,20260212,VEND000421,VBATCH00021,OBATCH00421,PL01,000000000000002421,EA,20260212,20260212,20260212,20260212,20260212,20260212,20260212,USA,085,0427,20260612,20241219,000000000000083460,"",1
200,000000000000001422,BATCH06422,"",20241218,USER021,USER121,20260212,20260315,20261016,R,"",20260212,VEND000422,VBATCH00022,OBATCH00422,PL02,000000000000002422,EA,20260211,20260212,20260212,20260212,20260212,20260212,20260212,DEU,086,0428,20260613,20241218,000000000000083473,"",2
300,000000000000001423,BATCH06423,"",20241217,USER022,USER122,20260212,20260316,20261017,A,"",20260212,VEND000423,VBATCH00023,OBATCH00423,PL03,000000000000002423,EA,20260210,20260212,20260212,20260212,20260212,20260212,20260212,IND,087,0429,20260614,20241217,000000000000083486,"",3
100,000000000000001424,BATCH06424,"",20241216,USER023,USER123,20260212,20260317,20261018,R,"",20260212,VEND000424,VBATCH00024,OBATCH00424,PL04,000000000000002424,EA,20260209,20260212,20260212,20260212,20260212,20260212,20260212,FRA,088,0430,20260615,20241216,000000000000083499,"",1
200,000000000000001425,BATCH06425,"",20241215,USER024,USER124,20260212,20260318,20261019,A,"",20260212,VEND000425,VBATCH00025,OBATCH00425,PL05,000000000000002425,EA,20260208,20260212,20260212,20260212,20260212,20260212,20260212,USA,089,0431,20260616,20241215,000000000000083512,"",2
300,000000000000001426,BATCH06426,"",20241214,USER025,USER125,20260212,20260319,20261020,R,X,20260212,VEND000426,VBATCH00026,OBATCH00426,PL06,000000000000002426,EA,20260207,20260212,20260212,20260212,20260212,20260212,20260212,DEU,090,0432,20260617,20241214,000000000000083525,"",3
100,000000000000001427,BATCH06427,"",20241213,USER026,USER126,20260212,20260320,20261021,A,"",20260212,VEND000427,VBATCH00027,OBATCH00427,PL07,000000000000002427,EA,20260206,20260212,20260212,20260212,20260212,20260212,20260212,IND,091,0433,20260618,20241213,000000000000083538,"",1
200,000000000000001428,BATCH06428,"",20241212,USER027,USER127,20260212,20260321,20261022,R,"",20260212,VEND000428,VBATCH00028,OBATCH00428,PL08,000000000000002428,EA,20260205,20260212,20260212,20260212,20260212,20260212,20260212,FRA,092,0434,20260619,20241212,000000000000083551,"",2
300,000000000000001429,BATCH06429,"",20241211,USER028,USER128,20260212,20260322,20261023,A,"",20260212,VEND000429,VBATCH00029,OBATCH00429,PL09,000000000000002429,EA,20260204,20260212,20260212,20260212,20260212,20260212,20260212,USA,093,0435,20260620,20241211,000000000000083564,"",3
100,000000000000001430,BATCH06430,"",20241210,USER029,USER129,20260212,20260323,20261024,R,"",20260212,VEND000430,VBATCH00030,OBATCH00430,PL10,000000000000002430,EA,20260203,20260212,20260212,20260212,20260212,20260212,20260212,DEU,094,0436,20260621,20241210,000000000000083577,"",1
200,000000000000001431,BATCH06431,"",20241209,USER030,USER130,20260212,20260324,20261025,A,X,20260212,VEND000431,VBATCH00031,OBATCH00431,PL11,000000000000002431,EA,20260202,20260212,20260212,20260212,20260212,20260212,20260212,IND,095,0437,20260622,20241209,000000000000083590,"",2
300,000000000000001432,BATCH06432,"",20241208,USER031,USER131,20260212,20260325,20261026,R,"",20260212,VEND000432,VBATCH00032,OBATCH00432,PL12,000000000000002432,EA,20260201,20260212,20260212,20260212,20260212,20260212,20260212,FRA,096,0438,20260623,20241208,000000000000083603,"",3
100,000000000000001433,BATCH06433,"",20241207,USER032,USER132,20260212,20260326,20261027,A,"",20260212,VEND000433,VBATCH00033,OBATCH00433,PL13,000000000000002433,EA,20260131,20260212,20260212,20260212,20260212,20260212,20260212,USA,097,0439,20260624,20241207,000000000000083616,"",1
200,000000000000001434,BATCH06434,"",20241206,USER033,USER133,20260212,20260327,20261028,R,"",20260212,VEND000434,VBATCH00034,OBATCH00434,PL14,000000000000002434,EA,20260130,20260212,20260212,20260212,20260212,20260212,20260212,DEU,098,0440,20260625,20241206,000000000000083629,"",2
300,000000000000001435,BATCH06435,"",20241205,USER034,USER134,20260212,20260328,20261029,A,"",20260212,VEND000435,VBATCH00035,OBATCH00435,PL15,000000000000002435,EA,20260129,20260212,20260212,20260212,20260212,20260212,20260212,IND,099,0441,20260626,20241205,000000000000083642,"",3
100,000000000000001436,BATCH06436,"",20241204,USER035,USER135,20260212,20260329,20261030,R,X,20260212,VEND000436,VBATCH00036,OBATCH00436,PL16,000000000000002436,EA,20260128,20260212,20260212,20260212,20260212,20260212,20260212,FRA,001,0442,20260627,20241204,000000000000083655,"",1
200,000000000000001437,BATCH06437,"",20241203,USER036,USER136,20260212,20260330,20261031,A,"",20260212,VEND000437,VBATCH00037,OBATCH00437,PL17,000000000000002437,EA,20260127,20260212,20260212,20260212,20260212,20260212,20260212,USA,002,0443,20260628,20241203,000000000000083668,"",2
300,000000000000001438,BATCH06438,"",20241202,USER037,USER137,20260212,20260331,20261101,R,"",20260212,VEND000438,VBATCH00038,OBATCH00438,PL18,000000000000002438,EA,20260126,20260212,20260212,20260212,20260212,20260212,20260212,DEU,003,0444,20260629,20241202,000000000000083681,"",3
100,000000000000001439,BATCH06439,"",20241201,USER038,USER138,20260212,20260401,20261102,A,"",20260212,VEND000439,VBATCH00039,OBATCH00439,PL19,000000000000002439,EA,20260125,20260212,20260212,20260212,20260212,20260212,20260212,IND,004,0445,20260630,20241201,000000000000083694,"",1
200,000000000000001440,BATCH06440,"",20241130,USER039,USER139,20260212,20260402,20261103,R,"",20260212,VEND000440,VBATCH00040,OBATCH00440,PL20,000000000000002440,EA,20260124,20260212,20260212,20260212,20260212,20260212,20260212,FRA,005,0446,20260701,20241130,000000000000083707,"",2
300,000000000000001441,BATCH06441,X,20241129,USER040,USER140,20260212,20260403,20261104,A,X,20260212,VEND000441,VBATCH00041,OBATCH00441,PL01,000000000000002441,EA,20260123,20260212,20260212,20260212,20260212,20260212,20260212,USA,006,0447,20260702,20241129,000000000000083720,"",3
100,000000000000001442,BATCH06442,"",20241128,USER041,USER141,20260212,20260404,20261105,R,"",20260212,VEND000442,VBATCH00042,OBATCH00442,PL02,000000000000002442,EA,20260122,20260212,20260212,20260212,20260212,20260212,20260212,DEU,007,0448,20260703,20241128,000000000000083733,"",1
200,000000000000001443,BATCH06443,"",20241127,USER042,USER142,20260212,20260405,20261106,A,"",20260212,VEND000443,VBATCH00043,OBATCH00443,PL03,000000000000002443,EA,20260121,20260212,20260212,20260212,20260212,20260212,20260212,IND,008,0449,20260704,20241127,000000000000083746,"",2
300,000000000000001444,BATCH06444,"",20241126,USER043,USER143,20260212,20260406,20261107,R,"",20260212,VEND000444,VBATCH00044,OBATCH00444,PL04,000000000000002444,EA,20260120,20260212,20260212,20260212,20260212,20260212,20260212,FRA,009,0450,20260705,20241126,000000000000083759,"",3
100,000000000000001445,BATCH06445,"",20241125,USER044,USER144,20260212,20260407,20261108,A,"",20260212,VEND000445,VBATCH00045,OBATCH00445,PL05,000000000000002445,EA,20260119,20260212,20260212,20260212,20260212,20260212,20260212,USA,010,0451,20260706,20241125,000000000000083772,"",1
200,000000000000001446,BATCH06446,"",20241124,USER045,USER145,20260212,20260408,20261109,R,X,20260212,VEND000446,VBATCH00046,OBATCH00446,PL06,000000000000002446,EA,20260118,20260212,20260212,20260212,20260212,20260212,20260212,DEU,011,0452,20260707,20241124,000000000000083785,"",2
300,000000000000001447,BATCH06447,"",20241123,USER046,USER146,20260212,20260409,20261110,A,"",20260212,VEND000447,VBATCH00047,OBATCH00447,PL07,000000000000002447,EA,20260117,20260212,20260212,20260212,20260212,20260212,20260212,IND,012,0453,20260708,20241123,000000000000083798,"",3
100,000000000000001448,BATCH06448,"",20241122,USER047,USER147,20260212,20260410,20261111,R,"",20260212,VEND000448,VBATCH00048,OBATCH00448,PL08,000000000000002448,EA,20260116,20260212,20260212,20260212,20260212,20260212,20260212,FRA,013,0454,20260709,20241122,000000000000083811,"",1
200,000000000000001449,BATCH06449,"",20241121,USER048,USER148,20260212,20260411,20261112,A,"",20260212,VEND000449,VBATCH00049,OBATCH00449,PL09,000000000000002449,EA,20260115,20260212,20260212,20260212,20260212,20260212,20260212,USA,014,0455,20260710,20241121,000000000000083824,"",2
300,000000000000001450,BATCH06450,"",20241120,USER049,USER149,20260212,20260412,20261113,R,"",20260212,VEND000450,VBATCH00050,OBATCH00450,PL10,000000000000002450,EA,20260114,20260212,20260212,20260212,20260212,20260212,20260212,DEU,015,0456,20260711,20241120,000000000000083837,"",3
100,000000000000001451,BATCH06451,"",20241119,USER050,USER000,20260212,20260413,20261114,A,X,20260212,VEND000451,VBATCH00051,OBATCH00451,PL11,000000000000002451,EA,20260212,20260212,20260212,20260212,20260212,20260212,20260212,IND,016,0457,20260712,20241119,000000000000083850,X,1
200,000000000000001452,BATCH06452,"",20241118,USER051,USER001,20260212,20260414,20261115,R,"",20260212,VEND000452,VBATCH00052,OBATCH00452,PL12,000000000000002452,EA,20260211,20260212,20260212,20260212,20260212,20260212,20260212,FRA,017,0458,20260713,20241118,000000000000083863,"",2
300,000000000000001453,BATCH06453,"",20241117,USER052,USER002,20260212,20260415,20261116,A,"",20260212,VEND000453,VBATCH00053,OBATCH00453,PL13,000000000000002453,EA,20260210,20260212,20260212,20260212,20260212,20260212,20260212,USA,018,0459,20260714,20241117,000000000000083876,"",3
100,000000000000001454,BATCH06454,"",20241116,USER053,USER003,20260212,20260416,20261117,R,"",20260212,VEND000454,VBATCH00054,OBATCH00454,PL14,000000000000002454,EA,20260209,20260212,20260212,20260212,20260212,20260212,20260212,DEU,019,0460,20260715,20241116,000000000000083889,"",1
200,000000000000001455,BATCH06455,"",20241115,USER054,USER004,20260212,20260417,20261118,A,"",20260212,VEND000455,VBATCH00055,OBATCH00455,PL15,000000000000002455,EA,20260208,20260212,20260212,20260212,20260212,20260212,20260212,IND,020,0461,20260716,20241115,000000000000083902,"",2
300,000000000000001456,BATCH06456,"",20241114,USER055,USER005,20260212,20260418,20261119,R,X,20260212,VEND000456,VBATCH00056,OBATCH00456,PL16,000000000000002456,EA,20260207,20260212,20260212,20260212,20260212,20260212,20260212,FRA,021,0462,20260717,20241114,000000000000083915,"",3
100,000000000000001457,BATCH06457,"",20241113,USER056,USER006,20260212,20260419,20261120,A,"",20260212,VEND000457,VBATCH00057,OBATCH00457,PL17,000000000000002457,EA,20260206,20260212,20260212,20260212,20260212,20260212,20260212,USA,022,0463,20260718,20241113,000000000000083928,"",1
200,000000000000001458,BATCH06458,"",20241112,USER057,USER007,20260212,20260420,20261121,R,"",20260212,VEND000458,VBATCH00058,OBATCH00458,PL18,000000000000002458,EA,20260205,20260212,20260212,20260212,20260212,20260212,20260212,DEU,023,0464,20260719,20241112,000000000000083941,"",2
