BWESB,GLGMG,LFGJA,LFMON,MANDT,MATNR,TRAME,UMLMC,VKGLG,VKTRW,VKUMC,WERKS
35.877,68.073,2021,12,100,302325846965623444,1829.101,156.96,636.41,78016.86,6277.0,P023
1611.902,487.614,2022,08,100,317163769293386982,2014.217,692.991,8168.79,62200.21,23074.91,P025
586.96,197.215,2022,10,100,176576396388998861,520.409,4730.797,1796.71,20057.48,134437.92,P042
341.056,623.704,2021,05,100,442286468727543203,38.07,1647.884,13805.21,1415.19,61438.83,P023
72.0,942.147,2026,09,100,248971330142210526,2925.124,716.207,21191.64,64130.2,29240.15,P022
364.229,367.763,2023,09,100,567903898954927360,2453.472,4653.788,1951.0,68444.41,176018.78,P011
121.918,124.057,2024,10,100,587038876838352329,128.743,686.494,1797.02,4968.47,21125.1,P047
657.379,805.914,2022,03,100,504099631295421877,1847.445,2387.286,16202.73,68708.41,44826.41,P048
306.34,21.441,2025,11,100,666055404947564923,1864.653,2985.145,507.13,31250.82,91411.0,P023
314.613,327.46,2024,08,100,718049498827801085,961.583,3013.785,6147.49,30025.11,100419.43,P007
1300.677,594.328,2021,06,100,250565798612043193,2021.783,2571.941,6032.25,55680.59,71076.02,P025
377.08,684.483,2020,06,100,104896244997956032,1117.622,4930.934,5187.91,43125.66,176022.8,P002
1088.547,707.1,2025,07,100,564054807686511168,88.813,4387.286,12922.1,1635.77,86635.86,P009
1161.975,573.036,2022,09,100,480552877837607345,2360.669,1634.991,5577.38,29981.27,45897.31,P025
1722.392,611.765,2022,12,100,355355386509094394,1891.543,1330.106,4976.5,68434.01,57448.63,P021
1388.438,398.437,2025,08,100,607019975429338281,2079.995,999.661,2163.76,43653.25,35311.03,P024
46.202,371.361,2025,04,100,490994266000010550,2407.491,3780.057,8562.31,33478.87,158171.24,P016
267.991,16.008,2024,03,100,978144725285449429,2957.748,2138.289,393.39,57395.1,82749.36,P012
215.565,98.399,2020,11,100,970716588007743753,136.392,4848.293,861.93,4546.03,145394.78,P048
1487.419,111.395,2023,10,100,689626530260743185,330.623,3072.128,2086.68,15797.09,124561.05,P030
1042.269,712.261,2020,07,100,238478535358394568,2566.954,4470.424,4479.41,111192.64,109290.25,P016
508.867,369.261,2026,09,100,348944996558024979,847.89,161.281,9118.05,24289.59,3483.4,P023
1263.448,48.852,2024,04,100,792147894625884928,2922.352,2313.18,482.71,90070.14,100838.63,P049
171.909,519.923,2025,06,100,315870673919165612,1644.969,4627.368,4753.32,26081.24,171998.43,P049
929.222,655.058,2025,02,100,616828898439476478,898.742,3525.41,13585.11,9305.2,67805.49,P040
593.241,563.113,2021,04,100,693699482429459349,2523.1,3695.753,12118.17,33191.57,123755.94,P001
404.21,793.904,2020,05,100,349944656330409603,2358.295,2488.814,4711.2,46845.54,109170.76,P042
1531.096,546.047,2022,07,100,498477363457787165,672.379,645.915,6179.82,22677.94,28378.24,P008
420.046,711.262,2026,05,100,729704979868444228,2814.116,2320.982,9321.65,68692.18,27874.74,P016
1415.17,530.723,2024,02,100,391954684594861622,45.445,1800.216,7753.14,622.77,79969.59,P039
355.243,347.752,2021,10,100,431457495597615436,2661.958,2630.372,3764.83,74387.61,113369.66,P019
1571.474,214.166,2020,04,100,412117543807828636,2587.434,4746.84,3301.39,92208.43,111683.1,P015
1713.72,55.414,2020,01,100,409741017138243657,480.544,3074.106,438.05,14170.44,61375.35,P046
1564.72,623.563,2024,06,100,668607000432422936,2261.665,3107.143,12363.52,92767.7,113911.26,P047
1018.886,823.508,2020,05,100,122661404772254728,121.295,2293.909,9060.69,3075.06,73954.8,P033
50.375,88.363,2026,11,100,995720112608787300,1929.252,1314.552,1315.11,54868.54,49263.85,P044
914.291,599.845,2023,11,100,524921303529887454,1364.878,1645.548,9642.79,54082.07,38927.95,P018
1815.182,62.966,2021,09,100,736009499301652251,886.225,2979.497,881.69,20480.25,41339.85,P044
1201.064,896.195,2026,06,100,373055937965851294,2194.547,3685.039,16477.67,64333.19,51015.11,P017
286.977,666.025,2026,02,100,918001040774369453,254.042,2085.937,7787.61,12226.17,48369.3,P041
1756.536,638.252,2021,09,100,707832541091392227,431.161,650.339,13844.67,9583.04,8999.5,P011
1149.671,354.614,2024,08,100,331858521909440384,2539.333,1482.548,2164.21,109532.34,63583.58,P040
1512.628,348.883,2022,08,100,364431271763860001,1159.431,1238.407,6585.27,36632.52,48910.51,P036
1115.103,739.282,2023,11,100,449923645697224794,200.794,3042.355,5683.3,7723.56,74348.77,P012
1138.223,231.407,2020,06,100,968450142046239432,2469.718,3226.08,3373.88,82588.68,140452.59,P006
1793.856,790.848,2023,07,100,769396250548028848,1177.596,1045.666,5733.95,12548.12,29583.18,P014
1844.774,615.609,2024,12,100,699712837862628058,2788.501,2078.152,3412.84,116448.66,37920.08,P038
1924.656,858.21,2021,01,100,726944230737037565,2067.211,2245.61,21085.96,75956.07,54022.05,P012
278.64,386.608,2022,07,100,213019398312843967,2361.276,1982.904,5089.52,106032.66,63962.06,P018
1853.244,788.325,2020,06,100,299402127773926815,2148.275,4296.304,15534.53,41094.53,120299.74,P046
948.378,840.307,2020,07,100,698400811835764632,1998.77,1838.732,9824.67,69394.05,33401.02,P008
498.272,871.72,2023,10,100,611945738329321294,1294.091,1903.215,12072.06,54461.94,52388.82,P011
566.703,832.321,2020,05,100,790764437286747064,2767.555,1630.057,5224.08,35779.49,55696.34,P007
521.846,376.702,2023,09,100,636765314449487345,1116.357,3649.462,7672.54,17451.0,181355.46,P011
772.933,123.791,2022,05,100,872954910621175102,2769.305,2492.999,794.74,93847.8,90048.62,P037
25.735,597.699,2026,05,100,526889469540587882,1668.802,1114.566,6280.11,77469.7,44624.55,P024
1461.654,484.702,2022,03,100,304255701403701923,1042.99,4204.504,5339.37,17536.3,95808.22,P034
1455.092,635.45,2020,08,100,326394381781687501,313.297,2953.622,3659.38,10032.38,105822.57,P006
138.814,330.446,2022,06,100,120511098551679856,897.633,3382.58,2413.01,30103.64,43238.6,P028
1944.132,669.865,2025,02,100,464975386798398327,1487.373,3550.021,11184.21,64291.78,60961.39,P010
1379.173,543.201,2024,10,100,426039519001458291,1433.501,3807.859,12098.21,26445.91,96741.15,P033
1665.128,315.388,2020,04,100,549002164765518914,2776.453,3487.632,7881.76,88735.79,123147.05,P042
20.326,170.883,2026,02,100,891883342840935617,2315.606,4014.669,1177.94,50986.79,137703.89,P020
1152.858,122.789,2023,06,100,647871166336209995,2973.836,4924.345,643.26,119000.99,89530.46,P042
446.703,355.819,2026,02,100,371309229832738363,1339.51,1820.479,2003.18,39157.34,77883.77,P002
24.231,173.381,2022,03,100,841528416720140005,212.179,1757.807,2756.02,7410.51,83942.53,P007
1320.712,872.013,2023,11,100,707318694802665963,1400.092,4615.25,20313.53,34248.53,63960.17,P001
201.842,914.616,2022,03,100,660998432049486384,1116.736,3742.346,7149.03,55831.62,56222.17,P031
1615.777,869.728,2023,08,100,459805181132554243,1484.917,2568.813,13199.43,59940.93,63933.26,P019
1672.516,257.444,2024,03,100,960351509945775175,1562.3,1532.33,3094.84,72863.42,25922.89,P038
1864.618,1.565,2020,01,100,994377033778356205,2479.752,4142.237,38.78,98457.28,195847.36,P041
385.346,565.307,2023,04,100,500102682519722746,1727.532,1972.342,10928.01,84238.14,31010.79,P010
1274.998,149.528,2020,04,100,296130268194802738,493.55,1942.123,1317.76,7580.32,95841.07,P022
1266.051,955.677,2026,11,100,863774067414342867,353.717,4783.945,9928.45,15772.79,230956.39,P040
843.691,555.286,2021,01,100,990504664182318967,2445.716,937.17,8796.92,75838.82,24829.42,P046
574.37,669.396,2020,12,100,281987499225571195,2912.873,1567.75,16093.34,68278.09,40946.12,P033
1297.134,895.443,2026,07,100,457860400384192290,2653.432,4245.02,20293.37,56592.34,68435.66,P039
858.163,829.974,2026,04,100,512028030286923841,1260.672,1543.077,19257.84,36741.14,47885.64,P050
906.576,159.078,2021,05,100,246840967861622503,1422.375,4752.771,1747.66,61338.36,167706.57,P008
58.33,445.51,2022,09,100,886321533999565478,2062.46,2178.246,11028.29,53355.89,101039.11,P024
87.379,486.182,2022,06,100,863818798875371634,2258.538,4078.164,5376.79,87898.49,118972.51,P016
1115.526,394.19,2022,10,100,116504256478851628,2232.424,4178.068,5611.58,99229.61,160256.7,P014
1028.947,795.09,2023,02,100,125478007152043090,2525.656,3860.959,14673.86,40159.35,95974.25,P019
1949.698,295.741,2024,03,100,293720375011793684,206.878,3252.781,2528.23,6361.45,64473.51,P034
1414.115,179.895,2024,09,100,186242742403438998,1278.752,169.131,1468.64,13877.18,4603.59,P022
1554.646,607.914,2024,05,100,966085185606315360,2420.363,2340.745,9854.56,38823.97,67249.5,P004
999.992,153.068,2024,10,100,103571333499185571,1236.142,4464.944,2934.15,59732.36,79437.51,P041
1918.311,154.306,2023,07,100,921447001112883689,2297.419,2283.583,3316.36,33491.54,60781.9,P039
1548.227,310.589,2024,04,100,923296618017656255,2893.397,1079.555,5185.88,106561.76,12891.13,P049
1334.675,738.499,2023,12,100,348888909843463751,1398.708,4138.648,5305.07,44683.48,128115.23,P048
1761.518,26.92,2020,12,100,980583765567807229,1966.9,2100.059,272.5,93187.76,102463.02,P015
1873.648,786.858,2021,06,100,623341093700660145,2528.131,678.143,13387.58,119362.38,21356.8,P040
168.955,749.599,2025,09,100,524083505314601447,2101.462,4397.878,10110.56,32364.92,59032.26,P004
1052.697,156.673,2020,08,100,250747252467744961,159.337,2392.025,791.51,7261.79,25175.36,P021
248.604,641.425,2026,01,100,206199742194451080,1577.088,2198.459,6641.06,39633.98,57881.49,P048
753.078,867.34,2020,07,100,331511743637150249,1436.497,4561.985,5255.24,43462.13,213597.33,P043
1988.69,432.575,2026,09,100,347507441715333490,1731.535,2718.258,7296.6,73869.41,100712.53,P001
1225.178,536.809,2020,10,100,468466546484503091,666.97,3684.461,9718.75,21615.62,135057.56,P040
1552.279,689.163,2022,05,100,939085524058845943,1974.941,3553.922,4310.78,37064.42,141069.42,P023
1579.944,46.947,2025,10,100,846429016131722754,1653.963,3190.937,1091.93,59745.14,121685.57,P033
1308.117,273.466,2022,04,100,627285806073745943,1890.76,1929.405,3886.98,47467.74,78983.77,P021
1792.178,889.421,2022,01,100,433363110683032022,963.173,349.721,18078.17,34515.08,14232.21,P030
41.439,398.607,2023,10,100,502813957369580137,2176.755,3763.499,6232.1,79520.19,83035.56,P016
1918.258,765.098,2023,03,100,333027840196662383,609.015,1408.387,14910.02,12873.5,55507.34,P026
220.433,423.342,2025,06,100,142023737201146536,206.538,1504.961,4591.39,3863.17,35438.35,P040
1558.82,95.334,2022,05,100,832874959278123052,1165.95,692.991,717.8,39241.59,15663.92,P033
1529.324,749.883,2021,12,100,165995364746185007,1448.458,4749.127,10006.65,70281.71,231056.39,P005
886.515,452.995,2022,02,100,869405509730497539,1665.599,610.375,5126.45,49725.49,21944.49,P039
1233.536,97.689,2022,09,100,596121993388436130,1926.015,4567.373,1199.73,82460.05,144459.39,P012
719.076,154.501,2025,10,100,199050896376643826,574.292,4314.231,814.23,9256.36,182336.66,P009
1989.342,694.607,2026,07,100,376848805445361464,1081.499,2296.921,4855.92,52254.67,75870.3,P012
618.856,764.138,2024,09,100,366937258928545303,1636.493,2686.922,14598.68,47832.1,83057.48,P012
635.782,336.832,2025,09,100,596092297541166556,199.032,52.144,5886.97,3655.03,1075.6,P046
1709.404,94.547,2024,07,100,814474330308671446,238.9,1486.608,1931.7,4896.77,30578.83,P004
566.914,559.321,2023,08,100,204641553872247933,740.642,4325.06,4139.96,27143.79,77891.81,P011
557.908,833.822,2021,05,100,581227418417315816,1725.834,4594.819,19861.8,35049.95,152116.43,P015
1532.096,776.086,2020,02,100,866904525497810289,1546.642,2954.967,15656.31,74734.52,36945.7,P010
1168.172,732.447,2026,01,100,739896108106711764,1468.13,2994.167,6356.1,17835.77,81760.0,P016
1124.269,112.892,2025,09,100,571588174593821278,1659.197,3397.005,1100.9,20719.51,64142.58,P014
1915.872,122.38,2024,04,100,689543884957875990,739.381,2710.625,786.64,34691.98,70697.67,P001
468.04,953.899,2026,12,100,136962555905318422,1412.664,4937.924,22584.69,47535.65,221872.0,P013
1272.17,719.8,2025,11,100,970716588007743753,761.586,400.78,11050.23,34556.35,19517.44,P010
1469.237,614.319,2023,06,100,263043790157703980,2973.509,1501.783,12841.37,62768.62,31190.87,P019
1923.225,203.976,2020,07,100,317376695800882212,2796.113,1699.595,5062.48,125444.68,59528.57,P014
1429.194,62.499,2025,09,100,891316741450728633,48.328,1787.894,1284.54,2347.84,63548.47,P004
1620.809,69.819,2023,09,100,236746382536866104,2867.438,424.83,721.2,47122.17,13708.0,P028
4.082,129.404,2021,01,100,127241089330059346,1145.018,306.682,1487.58,43418.21,11737.57,P050
38.23,2.051,2020,01,100,215456693062151047,1428.635,3989.858,49.44,22670.04,126171.16,P024
1976.102,391.467,2026,04,100,333576456993156526,1000.004,1981.113,4745.44,22834.09,75709.9,P049
70.02,598.938,2026,01,100,257454553103613324,1176.379,1896.597,10898.91,52987.29,60765.53,P038
1936.601,41.938,2025,06,100,611500050976650657,2695.719,3347.107,651.76,129123.7,70155.7,P012
1092.466,849.749,2025,09,100,393522656335886261,1267.065,852.953,6981.16,15978.81,36903.6,P015
1648.335,616.259,2021,09,100,331293476981843631,2109.401,1163.57,6814.32,97098.89,50394.05,P011
1303.952,483.577,2025,11,100,828617297880940312,145.211,1372.859,11777.27,6702.16,39379.15,P030
433.803,86.875,2020,08,100,467190146038958475,341.707,3843.558,591.84,16445.47,83457.87,P035
855.827,657.975,2020,04,100,770723491188425750,1813.415,3426.537,6697.84,28716.34,44972.6,P001
1447.231,284.764,2021,12,100,962820748043956256,56.386,4927.168,5674.56,941.33,208346.64,P049
1654.503,613.568,2021,11,100,112365967232406066,1383.865,535.964,15323.05,55765.29,8547.21,P008
1722.71,662.0,2023,04,100,672383284951990626,1253.719,1462.674,5771.04,29828.07,27765.87,P006
1004.898,680.21,2023,05,100,253621639372544184,1452.338,2415.663,10662.86,59012.15,108066.94,P017
322.13,15.414,2023,01,100,554376609879432073,1937.15,4132.633,288.48,70216.23,172298.58,P023
280.566,913.903,2020,10,100,684034350441874098,488.995,3234.565,20363.61,6146.74,101305.79,P043
1948.652,24.934,2024,03,100,281987499225571195,2120.522,248.068,276.51,77458.33,8687.61,P015
66.319,643.281,2020,12,100,447995665023096477,2417.932,526.796,8402.74,77581.92,19476.0,P019
1847.918,621.229,2023,09,100,120406753226050389,1914.15,2613.054,8513.58,95491.19,118043.54,P042
670.916,892.605,2025,08,100,942964979083072683,564.343,1726.767,20578.41,25778.02,21114.68,P042
937.151,917.881,2024,03,100,150734469500789206,2921.228,2689.426,22530.96,46327.74,42410.36,P025
1007.54,118.991,2025,12,100,369238198442920031,2207.103,824.845,2320.29,72102.38,24656.24,P026
247.056,564.181,2026,01,100,578131825801773683,1813.998,2259.122,11656.25,63152.88,95519.98,P014
1616.987,712.396,2022,05,100,150857474084672776,1655.891,324.336,8694.5,33333.48,14154.39,P006
737.971,869.523,2026,12,100,509138964418524464,2704.11,472.793,19918.03,51543.9,9923.76,P017
1031.389,404.6,2025,08,100,625878364882119019,2464.924,4881.724,9935.26,56864.64,94031.2,P050
934.396,983.089,2026,08,100,713376808981655220,1272.945,3265.112,11921.44,23589.2,68705.36,P013
823.829,250.797,2020,01,100,746252366084571499,1961.634,3440.898,4174.66,39489.05,65144.18,P007
1411.287,808.786,2026,01,100,904363997439442310,455.631,2838.837,15826.42,21063.44,92847.33,P015
830.866,883.091,2021,01,100,627117808374680212,676.682,4987.423,19729.03,11215.03,101539.48,P002
1108.664,99.107,2022,03,100,697876247954028406,1927.06,3297.076,1349.13,59080.28,34366.58,P044
1773.257,561.162,2021,05,100,120537970328007093,1981.782,3188.868,11017.46,52077.87,45434.19,P021
1383.509,191.773,2023,09,100,200329251794564509,2971.404,1410.498,1905.6,143400.32,65339.69,P007
216.832,845.371,2025,03,100,471649964727992828,255.318,2882.847,20743.21,10854.22,75042.46,P013
1749.257,179.789,2020,06,100,689777506941637794,27.001,1823.13,1042.55,391.0,82741.22,P019
83.193,420.22,2024,03,100,242017220001247678,1188.541,839.992,4649.54,34108.63,13578.05,P020
286.144,219.285,2021,09,100,841207921610623540,1548.141,3077.294,5374.98,24657.26,85038.14,P035
1366.488,847.383,2026,02,100,862452744674265257,696.104,4339.659,6791.51,7313.7,54691.29,P001
1371.008,941.943,2024,09,100,332639345052039405,1821.381,798.674,9148.62,26210.2,27625.49,P012
1044.248,971.493,2022,02,100,257646209758683350,2471.354,463.056,7151.5,64010.67,15175.98,P012
1778.955,999.929,2022,12,100,930229647499856105,1680.907,92.347,23058.32,74938.08,3317.18,P032
1137.201,45.767,2025,10,100,799337319902443767,1141.741,1697.162,807.11,33255.09,72929.87,P013
1347.069,812.199,2024,08,100,448799457211367839,605.039,3073.795,17568.89,27831.28,106713.33,P035
1355.543,489.871,2020,01,100,507151353104314802,543.02,2791.074,5548.98,21009.87,72780.77,P014
1596.483,513.298,2021,09,100,396127267698645704,806.393,411.892,8481.3,38919.45,6216.51,P033
83.895,910.409,2024,09,100,133108131996966012,1166.122,2779.134,6665.05,52799.03,100400.87,P027
1936.04,479.042,2024,07,100,753093954422825124,2882.627,2816.67,6573.91,129987.79,58723.93,P048
1907.485,734.562,2025,01,100,732634691226809044,723.594,1716.043,7101.11,7729.05,64906.69,P023
545.319,864.533,2023,02,100,262771271710487912,1545.42,3764.11,19581.57,15487.17,104418.82,P039
1180.721,475.776,2025,07,100,772939229086744322,1319.578,3609.143,11416.63,44709.84,146868.39,P026
1095.211,729.731,2021,08,100,853687209331793654,434.206,254.274,13474.84,12972.79,8705.09,P005
1976.461,847.77,2022,11,100,891062659080153760,980.692,4001.847,9845.75,47360.7,131809.84,P041
1493.705,925.593,2026,04,100,593789523460716071,416.968,352.212,16694.87,13345.49,6513.21,P041
60.193,423.303,2023,09,100,832613860218863086,2399.027,2473.251,7212.05,95381.31,33615.66,P040
1323.807,27.16,2020,11,100,943440563243564786,893.399,1665.206,257.35,13408.36,30382.32,P036
1250.545,340.344,2023,10,100,898665424605824439,565.33,3376.226,4254.93,24742.57,115386.19,P018
297.894,212.159,2020,05,100,441740801639507793,1869.048,783.513,4993.48,63613.04,19807.8,P036
1628.904,526.044,2022,05,100,457176300737914600,2789.975,3895.596,5672.49,136145.19,42254.25,P024
1832.89,346.331,2020,01,100,799721126679894336,2778.308,3413.341,4287.04,66887.08,116091.92,P003
327.869,625.165,2023,09,100,953848524484087172,1316.895,3594.353,10228.27,50478.45,108734.02,P030
122.127,79.351,2021,02,100,358752699411491461,2740.625,4993.423,1685.7,45168.06,60391.99,P007
1902.158,279.431,2020,12,100,877497486950929519,1712.758,1401.662,4009.44,44258.22,69809.65,P011
1840.877,426.295,2021,05,100,186712953486314224,757.951,2736.573,4025.89,21817.47,33651.22,P006
1049.973,878.194,2021,08,100,173379287481010775,300.829,42.778,20136.96,6829.22,920.2,P035
840.563,110.804,2020,04,100,569304122266887345,1499.036,679.742,2569.26,24669.13,24458.76,P037
1222.927,746.685,2022,12,100,645714949375448010,1518.429,4085.134,16063.2,44098.05,72642.11,P039
1407.332,984.701,2022,03,100,153501457782601916,287.627,269.349,14543.1,3973.14,7690.2,P047
1476.612,706.163,2021,03,100,119339347909031473,720.51,4333.471,14383.87,10596.8,173582.68,P036
