BKLAS,BWKEY,BWTAR,LBKUM,LFGJA,LFMON,MANDT,MATNR,PEINH,SALK3,SALKV,STPRS,VERPR,VKSAL,VPRSV
7900,V446,VAL736,3268.046,2020,11,100,416683721224871829,7,65981.85,1307773.97,400.17,20.19,85341.07,S
3000,V372,VAL854,7461.06,2026,05,100,171605325161218924,3,1909658.31,1725593.96,231.28,255.95,2150072.19,S
7900,V220,VAL934,105.357,2026,07,100,783934090147038708,9,4748.44,46225.38,438.75,45.07,5070.44,V
3002,V002,VAL302,857.372,2022,07,100,587125948643623350,6,348384.54,64191.44,74.87,406.34,434482.22,V
3000,V356,VAL178,7714.078,2026,02,100,473020257045629551,4,2407255.18,2447985.51,317.34,312.06,2509839.51,V
3000,V388,VAL324,7800.9,2024,11,100,998728013490772256,2,3567117.54,1138931.4,146.0,457.27,3637937.31,V
3001,V016,VAL685,9477.273,2021,02,100,590145973635351324,9,1728275.5,1565455.95,165.18,182.36,2282477.67,S
3001,V027,VAL328,3009.934,2025,11,100,841528416720140005,6,192545.48,896659.34,297.9,63.97,210231.77,S
3002,V183,VAL587,6742.883,2021,09,100,469434620716478266,8,2579220.18,2224679.39,329.93,382.51,3844906.08,S
7900,V200,VAL438,944.341,2025,10,100,440002787515585878,9,308327.34,39898.41,42.25,326.5,391080.76,V
3001,V260,VAL035,2510.298,2022,02,100,138176435560827073,9,67627.43,148082.48,58.99,26.94,82501.1,S
3001,V178,VAL033,1229.058,2024,09,100,550929986480733696,10,399136.59,558250.43,454.21,324.75,409402.05,V
7900,V138,VAL504,9468.114,2021,05,100,468658041491739509,5,165881.36,3381915.64,357.19,17.52,208966.23,S
3001,V151,VAL717,9815.485,2021,08,100,977145746614385189,4,1426091.82,1990776.67,202.82,145.29,1482680.79,S
3002,V334,VAL252,4634.808,2026,05,100,577336520640098702,3,172831.99,1450463.16,312.95,37.29,191713.54,S
3002,V145,VAL430,389.146,2021,03,100,132545929421431002,4,59157.97,131383.47,337.62,152.02,62848.77,V
3002,V470,VAL988,1023.818,2025,04,100,560540355646373423,7,327396.52,236501.96,231.0,319.78,379285.5,V
7900,V020,VAL294,7663.015,2022,03,100,859636725560578350,2,1959126.41,637026.44,83.13,255.66,2664643.1,V
3001,V439,VAL202,9115.819,2021,06,100,930229647499856105,6,4182793.55,3346234.84,367.08,458.85,5576880.44,V
3000,V031,VAL964,304.936,2023,05,100,332639345052039405,5,142993.64,82451.65,270.39,468.93,158530.37,S
3000,V039,VAL808,2352.214,2024,05,100,581732589728246924,9,1091474.34,632133.99,268.74,464.02,1472930.22,S
3001,V234,VAL583,7132.335,2020,03,100,762297123995097834,1,3061626.12,1836576.26,257.5,429.26,3663051.28,S
3001,V195,VAL607,6469.81,2023,07,100,631479924446493790,8,2422038.07,506003.84,78.21,374.36,2754698.27,V
3000,V274,VAL160,3857.797,2022,10,100,575645352159052121,1,760333.21,1485907.67,385.17,197.09,1109202.56,S
3000,V055,VAL765,2111.48,2022,11,100,215974801474858852,6,756374.37,690263.93,326.91,358.22,899402.72,S
3001,V312,VAL202,8128.655,2025,04,100,336931777207190569,4,1862437.43,3067998.26,377.43,229.12,1901945.18,V
3002,V060,VAL546,2005.222,2025,10,100,359268090959757636,9,367376.72,481473.85,240.11,183.21,480418.67,S
3000,V162,VAL430,9907.281,2023,03,100,443194403082222499,6,1006579.75,2230723.39,225.16,101.6,1177799.32,S
3002,V100,VAL321,6011.629,2024,04,100,748633389356901625,5,2565342.44,1618390.64,269.21,426.73,3100050.01,S
3002,V169,VAL833,7195.54,2024,01,100,532052697560234720,7,729555.8,3173808.78,441.08,101.39,834059.07,S
3000,V156,VAL210,1775.794,2026,07,100,568000284680505505,5,75400.21,288087.06,162.23,42.46,107856.13,V
7900,V035,VAL382,8186.69,2024,12,100,538153826667422455,2,932382.12,702991.07,85.87,113.89,1322277.05,S
3001,V425,VAL405,9712.957,2024,06,100,268837634764014047,10,2392689.83,1132142.27,116.56,246.34,2611558.19,S
3001,V120,VAL577,4550.401,2021,03,100,918567824635259579,7,1231202.0,925415.05,203.37,270.57,1279898.2,S
3001,V123,VAL688,1524.653,2025,04,100,498847587834996167,9,50450.77,677022.16,444.05,33.09,58367.44,V
3002,V467,VAL686,1292.729,2020,08,100,884264013967197629,8,136861.22,340556.53,263.44,105.87,204457.57,S
7900,V086,VAL589,2836.928,2026,03,100,361599764563779693,2,483384.16,1277440.31,450.29,170.39,521355.04,S
7900,V161,VAL876,2189.18,2023,03,100,744035267351363913,5,870614.99,119047.61,54.38,397.69,1016881.14,S
3001,V373,VAL487,2224.532,2023,06,100,497306057983843936,1,1002952.5,146463.19,65.84,450.86,1325981.3,S
3000,V445,VAL111,5447.269,2023,11,100,959450747291682730,8,980345.0,266371.45,48.9,179.97,1114082.06,V
7900,V069,VAL356,1586.761,2026,01,100,774145443325351880,5,724245.32,711805.12,448.59,456.43,922916.74,S
3002,V326,VAL783,8403.856,2024,12,100,853654738712202391,10,2443589.21,4193776.26,499.03,290.77,2996628.33,S
3001,V052,VAL834,5007.686,2023,10,100,947710640681570909,4,1231640.37,1915540.05,382.52,245.95,1267460.52,S
3001,V114,VAL607,8910.044,2020,06,100,124299521537987000,5,1105914.66,3542811.7,397.62,124.12,1308854.82,S
3002,V426,VAL309,6121.29,2020,12,100,443150530744077831,9,2244738.26,2410564.0,393.8,366.71,2689884.55,V
7900,V090,VAL183,9536.948,2021,07,100,902771052825014475,3,3649599.26,4239173.39,444.5,382.68,4532479.04,V
3000,V332,VAL573,2832.485,2023,05,100,222981691156616599,2,418641.28,1072095.57,378.5,147.8,541600.52,S
7900,V484,VAL142,1124.478,2026,10,100,145372756937608818,5,44439.37,133543.01,118.76,39.52,45502.64,V
7900,V371,VAL616,6626.031,2020,01,100,616425542625637341,2,2474425.02,2321496.22,350.36,373.44,3706359.46,V
3000,V238,VAL962,4209.675,2026,03,100,572595202438471408,2,1319312.15,540985.33,128.51,313.4,1503841.78,V
3001,V043,VAL370,9171.766,2022,10,100,876427243113261755,1,3625965.97,3004670.54,327.6,395.34,3960362.51,V
3000,V301,VAL833,8994.181,2024,01,100,429873887092367030,7,250937.65,3995844.79,444.27,27.9,251533.52,S
7900,V461,VAL687,3754.082,2025,09,100,523251275085637222,8,1348879.2,1524382.54,406.06,359.31,1356885.13,S
7900,V216,VAL332,4432.128,2022,05,100,726184592682576383,9,1699898.37,888021.17,200.36,383.54,2240905.23,S
3001,V137,VAL096,2891.906,2026,11,100,915693835168526975,2,394427.06,1303353.12,450.69,136.39,516889.71,S
3000,V474,VAL001,3874.326,2025,10,100,347148336085432756,1,1514202.83,114912.51,29.66,390.83,1927100.54,V
7900,V003,VAL904,482.12,2026,04,100,686727745783786273,6,103925.79,76444.95,158.56,215.56,150038.23,S
3001,V165,VAL908,4987.831,2025,09,100,275603355920465547,5,593950.92,941502.98,188.76,119.08,734731.58,S
7900,V170,VAL130,6967.214,2023,05,100,447101458465050630,4,1548881.34,1964475.66,281.96,222.31,2071967.39,S
3001,V209,VAL068,5989.054,2024,07,100,509026521867936171,5,175718.84,2136774.69,356.78,29.34,221342.57,S
3001,V461,VAL028,9996.607,2024,07,100,703683374617290406,4,700462.25,2996682.88,299.77,70.07,780214.0,S
3002,V476,VAL023,4945.896,2026,08,100,695823922502326163,10,1828201.0,1107435.57,223.91,369.64,2468429.28,V
3002,V229,VAL651,9438.475,2020,11,100,307386057558807798,1,1543756.97,4396252.89,465.78,163.56,1897146.64,S
3002,V242,VAL284,8309.037,2022,05,100,159996297585068961,10,861647.14,3124945.73,376.09,103.7,1163596.94,V
3000,V042,VAL139,9481.423,2021,05,100,481673073878759858,10,547172.92,4213259.94,444.37,57.71,739328.33,S
7900,V027,VAL217,4354.198,2023,07,100,281670450357393279,5,1182426.01,279974.93,64.3,271.56,1543582.53,S
3000,V089,VAL850,1519.502,2022,09,100,541671634880808498,9,204084.31,355578.66,234.01,134.31,290309.75,S
3002,V072,VAL679,207.136,2021,07,100,127964597660071126,8,54170.21,82562.34,398.59,261.52,76729.42,V
3001,V157,VAL468,7570.795,2025,10,100,770773234229391574,7,2217258.73,990562.82,130.84,292.87,2919842.89,V
7900,V131,VAL312,6575.498,2020,05,100,993611973342916957,8,1459300.27,2790444.09,424.37,221.93,1671607.53,S
3001,V132,VAL817,5369.779,2020,06,100,570438309157561698,5,937294.92,2030850.42,378.2,174.55,1128622.11,V
3000,V046,VAL812,592.966,2024,01,100,677056664363497673,10,96546.72,173549.29,292.68,162.82,125291.85,V
3002,V353,VAL459,4758.284,2024,12,100,903804358378904858,2,1615342.25,892511.33,187.57,339.48,2323902.29,S
3001,V143,VAL538,3796.434,2020,05,100,640791862134995174,6,1748068.04,448244.96,118.07,460.45,1952240.36,S
3002,V053,VAL684,8504.715,2020,01,100,652986692898506522,6,4086345.46,1555087.14,182.85,480.48,5781480.84,V
7900,V474,VAL034,4015.118,2025,01,100,297679161609315450,2,929981.63,1727303.76,430.2,231.62,961872.52,S
7900,V171,VAL027,6479.329,2026,08,100,239821883652235956,4,291181.05,1482211.3,228.76,44.94,298652.73,S
3001,V478,VAL044,9406.457,2020,10,100,125459282549598801,6,573982.01,645188.89,68.59,61.02,633844.26,S
3002,V060,VAL687,9891.717,2026,04,100,826582180346942623,1,326030.99,4607858.53,465.83,32.96,333230.0,V
7900,V053,VAL122,8092.732,2020,01,100,356386204702181366,8,1161954.46,1888439.01,233.35,143.58,1712847.75,S
3000,V465,VAL488,1657.238,2024,04,100,463351883528368317,9,257435.35,536862.25,323.95,155.34,274180.36,V
3002,V420,VAL898,5578.578,2025,01,100,735448226079697906,1,281550.83,1404630.15,251.79,50.47,355816.15,V
3000,V305,VAL924,3762.985,2023,11,100,416683721224871829,8,1781058.43,1570105.49,417.25,473.31,2245331.85,V
3002,V235,VAL370,5674.195,2022,11,100,591539343341579761,10,2359216.8,2583347.5,455.28,415.78,2854945.57,V
3001,V248,VAL821,696.423,2026,06,100,164320161385967600,10,305673.98,158965.51,228.26,438.92,341492.85,V
3000,V317,VAL696,1037.732,2020,10,100,655095909322309465,5,393632.5,491905.72,474.02,379.32,572694.99,S
3000,V435,VAL342,8351.74,2021,09,100,972277582065618106,9,2526735.42,215224.34,25.77,302.54,3604868.16,S
3002,V493,VAL761,4636.422,2022,01,100,149274355647690462,8,1150435.39,1408730.46,303.84,248.13,1161324.06,V
3001,V245,VAL336,5782.252,2024,10,100,706403621371628828,3,580191.17,2664403.9,460.79,100.34,782590.93,S
3002,V210,VAL139,6370.257,2022,01,100,616395759073938938,9,958150.36,730413.67,114.66,150.41,1391182.75,V
3002,V362,VAL706,7441.019,2026,06,100,655582912955470558,1,1758610.43,2940467.48,395.17,236.34,2549207.79,V
3001,V205,VAL715,2743.349,2025,04,100,837681656172359143,2,1299058.05,516654.92,188.33,473.53,1653763.15,S
7900,V022,VAL095,964.736,2020,08,100,121865175450182128,7,139500.83,207524.36,215.11,144.6,142178.88,S
3002,V463,VAL949,94.546,2021,04,100,716141183064803854,4,2621.76,18108.4,191.53,27.73,3802.31,V
3002,V109,VAL432,498.808,2022,05,100,677104226927221812,2,42548.32,232494.41,466.1,85.3,63442.61,S
7900,V216,VAL240,4434.555,2026,06,100,159094941862599829,10,1536573.31,1613557.18,363.86,346.5,2087028.37,S
7900,V353,VAL349,9293.657,2023,09,100,534212791773130874,8,3824246.92,1164495.22,125.3,411.49,3995676.52,S
7900,V366,VAL684,2871.619,2026,12,100,917545269626754583,3,1189970.2,1193760.73,415.71,414.39,1385602.5,S
3001,V365,VAL626,4.351,2026,12,100,699976541968555275,10,2072.29,604.75,138.99,476.28,2562.66,S
7900,V295,VAL841,483.1,2025,06,100,946114711821696807,7,160601.76,24541.48,50.8,332.44,175871.48,V
7900,V374,VAL271,7797.601,2025,10,100,187026471210818279,8,3290197.74,2941722.95,377.26,421.95,4150541.51,S
7900,V065,VAL275,9999.052,2024,05,100,827206665320277940,1,2406071.88,3718447.46,371.88,240.63,2865296.48,S
3002,V077,VAL515,5595.193,2023,04,100,751219214797712283,10,1533194.79,2257380.62,403.45,274.02,2059063.93,S
3001,V317,VAL696,1808.339,2025,09,100,368526932785268363,4,663823.16,300383.19,166.11,367.09,973365.53,V
3002,V066,VAL015,6376.757,2026,02,100,800274014868804579,7,562748.81,847407.24,132.89,88.25,657404.39,V
3002,V281,VAL570,2825.926,2022,01,100,669111198994314095,3,1287576.66,1208252.92,427.56,455.63,1336947.28,V
3001,V324,VAL662,4991.085,2026,09,100,584957059685376847,3,2208654.93,986238.4,197.6,442.52,3277557.79,V
3002,V062,VAL702,268.816,2026,02,100,369884337734695174,5,104883.94,89217.34,331.89,390.17,127069.94,S
3002,V403,VAL255,5144.291,2026,12,100,649957400905964854,6,1900764.08,1720559.57,334.46,369.49,2272056.55,S
7900,V491,VAL377,9090.813,2023,01,100,702567791608949997,5,1300622.62,97180.79,10.69,143.07,1517423.86,V
3002,V107,VAL336,6323.11,2026,10,100,313159433388846124,5,826430.48,2259626.59,357.36,130.7,1045502.83,S
7900,V474,VAL842,5525.053,2021,12,100,249981472645630207,6,515376.94,2667661.34,482.83,93.28,666776.43,S
3002,V349,VAL604,4261.518,2024,04,100,549631966078007202,6,504052.35,1290685.96,302.87,118.28,656219.46,S
7900,V232,VAL052,2950.653,2026,08,100,503987605681306411,2,583491.63,1361755.87,461.51,197.75,719566.43,S
3002,V478,VAL870,2222.637,2022,07,100,365916764422810490,5,179011.18,893544.53,402.02,80.54,214004.09,V
7900,V270,VAL229,2760.896,2026,08,100,646316950620153359,6,1061150.38,1254910.06,454.53,384.35,1179290.96,V
3001,V059,VAL262,9761.262,2026,02,100,368614592756931305,5,4453966.24,3189687.58,326.77,456.29,5839500.04,V
7900,V030,VAL447,9264.58,2022,11,100,545748157600534530,3,874020.48,1866257.0,201.44,94.34,1217465.48,V
3001,V485,VAL130,9477.983,2020,12,100,696190650079672866,4,2082691.98,2196238.22,231.72,219.74,2777591.33,V
3002,V413,VAL069,3398.366,2022,07,100,146322882643512445,10,133351.88,876540.54,257.93,39.24,155669.8,S
3000,V148,VAL658,2938.925,2023,11,100,607019975429338281,3,1278079.7,575941.13,195.97,434.88,1309823.1,S
7900,V033,VAL109,1969.55,2022,02,100,417166928449274229,7,104681.58,982076.72,498.63,53.15,112505.15,S
3000,V117,VAL678,1497.748,2023,12,100,893029308017398799,6,32635.93,640437.04,427.6,21.79,34413.26,V
3000,V068,VAL171,946.052,2025,09,100,439383930027763288,10,401551.77,298545.63,315.57,424.45,511625.89,S
3000,V466,VAL234,3068.541,2023,07,100,589266093176039574,10,557308.42,1115997.68,363.69,181.62,678168.14,S
7900,V329,VAL793,7252.785,2021,11,100,784864141743809847,5,1329145.38,3153293.33,434.77,183.26,1443192.18,V
3002,V070,VAL135,7739.705,2025,09,100,195966248529408199,8,463685.73,2600773.07,336.03,59.91,569807.51,S
3000,V358,VAL392,5905.935,2022,03,100,194137119120884179,8,1227902.95,341776.46,57.87,207.91,1470472.09,V
3002,V380,VAL013,7322.41,2023,08,100,594680693125352141,3,3474629.99,2076635.48,283.6,474.52,3800866.56,V
3002,V023,VAL513,9189.959,2025,07,100,941222317501339712,9,1665771.97,2757355.3,300.04,181.26,1892250.62,S
3000,V385,VAL711,8595.948,2023,01,100,539337662814937243,8,1421168.08,3373909.59,392.5,165.33,1856348.86,S
3000,V331,VAL843,7110.529,2025,01,100,130321010724641766,3,1144013.01,1649713.83,232.01,160.89,1696449.05,S
3001,V118,VAL762,306.596,2025,03,100,749913197420212118,5,61999.84,80613.29,262.93,202.22,73605.03,S
3002,V286,VAL309,1585.602,2020,09,100,993451850034805304,5,217750.72,93772.5,59.14,137.33,242525.73,V
7900,V149,VAL556,5927.002,2021,02,100,592678556829499883,8,988090.5,509722.17,86.0,166.71,1274522.92,V
3001,V445,VAL959,1007.393,2022,09,100,238526224164973118,8,340045.51,188029.9,186.65,337.55,369236.21,S
3000,V291,VAL545,5247.021,2023,12,100,494263241529214053,2,1333268.04,1254457.78,239.08,254.1,1372610.86,V
3002,V210,VAL509,6391.71,2020,07,100,894194325451029069,2,2903306.43,2804746.27,438.81,454.23,3965851.08,S
7900,V495,VAL226,8427.494,2020,07,100,991432946610433115,6,197034.81,3237000.45,384.1,23.38,206601.21,V
3000,V400,VAL073,1781.827,2023,08,100,107756871832976687,3,628432.56,216670.16,121.6,352.69,838713.69,V
7900,V396,VAL877,8984.804,2026,07,100,250597719193754720,6,1346013.49,1937393.29,215.63,149.81,1434968.33,S
3000,V153,VAL180,4476.304,2025,11,100,414989666353046098,2,1538192.34,1377493.03,307.73,343.63,2207208.07,S
3001,V278,VAL118,9484.417,2022,11,100,685533417898147765,5,468909.58,4557262.37,480.5,49.44,619732.97,S
3002,V114,VAL119,9364.572,2024,05,100,307619255078057136,5,4519904.32,1037781.87,110.82,482.66,4717603.67,S
7900,V028,VAL580,2230.75,2020,11,100,887402169674312154,10,98108.38,337244.79,151.18,43.98,144091.62,V
3000,V229,VAL718,7389.711,2023,05,100,692551982725645886,10,545951.85,1421854.29,192.41,73.88,729381.21,S
3002,V007,VAL439,9808.412,2022,02,100,880866142834516663,5,3607435.85,1925881.7,196.35,367.79,5138007.32,S
7900,V383,VAL233,388.435,2022,02,100,178618797835316865,1,65000.71,179041.34,460.93,167.34,81567.27,S
3002,V464,VAL270,3574.622,2021,08,100,148725268785299363,10,1394603.03,708668.81,198.25,390.14,1413014.32,V
3001,V215,VAL362,4647.904,2022,02,100,930862225791196196,10,2164993.68,654099.53,140.73,465.8,2561751.46,S
3001,V169,VAL417,5916.697,2026,01,100,242924886516594137,6,2654644.44,2607961.7,440.78,448.67,3790242.36,V
3002,V195,VAL121,1470.961,2021,06,100,876491367658517168,7,643560.15,49777.32,33.84,437.51,742685.38,S
7900,V086,VAL894,2089.044,2020,10,100,450048397669465522,1,296163.77,807979.55,386.77,141.77,396677.59,V
7900,V309,VAL301,7107.892,2023,03,100,204230633369312846,6,1644908.37,2132509.76,300.02,231.42,1714092.04,V
3001,V351,VAL446,1214.166,2021,11,100,517415390997895597,7,303031.55,446728.1,367.93,249.58,379871.93,V
3000,V106,VAL271,3792.651,2025,02,100,835689360550914188,9,1035052.38,1867425.5,492.38,272.91,1487931.39,V
3000,V232,VAL560,9424.962,2021,10,100,411568892102922724,8,725345.08,1890835.88,200.62,76.96,845061.3,S
3002,V233,VAL051,5599.115,2022,05,100,682665100008605340,6,1692556.47,1272510.87,227.27,302.29,2469755.11,V
7900,V384,VAL934,8297.377,2024,10,100,348311490592071018,2,3043975.73,1809823.87,218.12,366.86,3257788.99,V
3001,V455,VAL511,1351.749,2024,07,100,638198204780049269,3,78861.04,97812.56,72.36,58.34,92886.33,S
3001,V429,VAL088,4215.028,2021,07,100,431009057151742439,2,1980009.4,1815117.51,430.63,469.75,2100711.99,S
3001,V150,VAL975,7494.448,2025,12,100,812953086107954208,5,3195707.57,248740.73,33.19,426.41,3649182.18,V
3002,V203,VAL168,3461.419,2024,09,100,256580427459150056,4,1453969.05,231465.09,66.87,420.05,1674423.86,S
3002,V492,VAL342,8873.413,2025,07,100,893672523337382368,3,2356778.49,3886643.63,438.01,265.6,3018609.79,V
3002,V412,VAL199,7998.796,2026,01,100,474949063709299302,2,571433.99,3092334.53,386.6,71.44,756311.16,S
3000,V312,VAL448,3890.879,2023,09,100,710736162444536562,8,1819958.65,1420676.65,365.13,467.75,2288257.33,V
7900,V032,VAL367,1784.854,2025,11,100,595739501890946097,9,826655.13,365270.37,204.65,463.15,957437.28,S
3001,V450,VAL464,9290.567,2022,04,100,692265202522916431,9,659444.45,2588630.68,278.63,70.98,724730.1,V
3000,V412,VAL297,7682.491,2021,02,100,674359236723129631,4,3095582.92,2619883.08,341.02,402.94,3324015.77,S
3002,V459,VAL634,50.774,2026,01,100,906473977818990509,2,14137.0,7827.32,154.16,278.43,19007.93,S
3002,V057,VAL479,3603.402,2022,04,100,725445614260175623,10,1570218.46,405058.42,112.41,435.76,1886745.9,V
3000,V363,VAL794,8163.879,2020,06,100,504177536647393345,8,314472.62,3558798.13,435.92,38.52,337163.58,S
3001,V415,VAL752,5678.819,2020,04,100,406212823982185046,5,1346334.41,294389.98,51.84,237.08,1904398.45,V
3000,V318,VAL482,5451.021,2021,08,100,780760494567413425,1,676362.69,609587.68,111.83,124.08,776804.1,V
7900,V070,VAL425,6824.287,2025,06,100,978144725285449429,4,3033054.36,2912196.23,426.74,444.45,4372310.06,S
3001,V297,VAL082,4761.097,2020,03,100,280158201644096824,6,889944.25,1065962.01,223.89,186.92,1166348.33,V
3001,V267,VAL559,6367.656,2022,02,100,591539343341579761,4,197652.04,2606536.31,409.34,31.04,266808.16,S
3000,V220,VAL175,9765.436,2026,01,100,431017925818606355,3,1539032.71,3354231.96,343.48,157.6,2018206.2,S
7900,V390,VAL662,7310.044,2025,12,100,118211033270728506,2,612874.09,301758.62,41.28,83.84,769003.78,S
3000,V145,VAL236,5993.477,2023,06,100,661529786509131639,5,855149.3,2023457.77,337.61,142.68,1198652.36,S
3001,V438,VAL130,5561.487,2026,06,100,417030847825921781,8,1376189.96,372619.63,67.0,247.45,1452774.28,S
3002,V450,VAL047,9988.087,2022,04,100,139095122266581997,3,4258620.65,436878.93,43.74,426.37,5667796.78,V
3002,V242,VAL021,6564.479,2021,09,100,548127732711690722,1,2871303.11,1774050.45,270.25,437.4,3586820.55,S
3000,V372,VAL578,9529.0,2026,02,100,571712634951460487,10,1208753.65,2777798.79,291.51,126.85,1404919.79,S
3001,V203,VAL752,6341.808,2023,07,100,695433408623292384,10,519584.33,718019.5,113.22,81.93,753467.11,V
3001,V434,VAL612,3208.924,2023,11,100,188640295819010592,7,931807.35,1404610.21,437.72,290.38,933834.08,S
7900,V350,VAL740,2596.864,2023,04,100,937488037194746272,6,1273683.89,1061831.72,408.89,490.47,1421780.95,S
3001,V040,VAL103,5036.024,2022,03,100,847312368090506244,8,83749.08,307499.63,61.06,16.63,93643.04,S
3001,V251,VAL887,9827.802,2023,08,100,456470102769043653,10,1218352.61,476844.95,48.52,123.97,1671446.47,S
3002,V235,VAL103,3563.961,2020,02,100,802216818042043634,2,1269554.19,987466.67,277.07,356.22,1835176.65,S
