ADRNR,BAPOVAR,BUKRS,BUKRS_GLOB,BUTXT,BUVAR,DKWEG,DTAMTC,DTAXR,DTPROV,DTTAXC,DTTDSP,EBUKR,FDBUK,FIKRS,FMHRDATE,FM_DERIVE_ACC,FSTVA,FSTVARE,IMPDA,INFMT,KKBER,KOKFI,KOPIM,KTOP2,KTOPL,LAND1,MANDT,MREGL,MWSKA,MWSKV,OFFSACCT,OPVAR,ORT01,PERIV,PP_PDATE,PST_PER_VAR,RCOMP,SPRAS,STCEG,SURCCM,TXJCD,TXKRS,UMKRS,WAABW,WAERS,WFVAR,WT_NEWWT,XBBBA,XBBBE,XBBBF,XBBKO,XBBSC,XCESSION,XCOS,XCOVR,XEINK,XEXTB,XFDIS,XFDMM,XFDSD,XFMCA,XFMCB,XFMCO,XGJRV,XGSBE,XJVAA,XKDFT,XKKBI,XMWSN,XNEGP,XPROD,XSKFN,XSLTA,XSPLT,XSTDT,XVALV,XVATDATE,XVVWA
932619,02,6078,G6078,"Adams, Smith and Mcgee","","",BA,DT71,AA,CA,DC,6078,6078,FM44,20210726,"",FS76,FR97,X,INF3,CC14,"","",FIN1,INT1,DE,100,RG21,C2,B1,8,PP70,New Crystalville,FY,2,X,CMP160,E,VAT1478675,3,TAX132,"",TAX22,04,EUR,WF72,X,"",X,"",X,"","",X,"","",X,X,X,X,"","",X,X,"","",X,"",X,X,X,"","",X,X,"",X,""
973644,01,6079,G6079,Martin Group,"","",BB,DT20,AC,CC,DA,6079,6079,FM42,20220629,"",FS46,FR42,X,INF7,CC80,X,"",CORP,FIN1,GB,100,RG27,A0,C2,3,PP95,Shepardburgh,V3,1,"",CMP155,F,VAT5330262,2,TAX418,X,TAX76,07,CNY,WF69,X,"","","","","",X,X,X,X,"","","",X,X,"",X,X,"",X,X,"","","",X,"",X,X,"",X,"",""
410524,01,6080,G6080,"King, Cruz and Kerr","","",BA,DT69,AA,CA,DB,6080,6080,FM43,20251227,X,FS38,FR10,X,INF5,CC80,"",X,INT1,GRP1,US,100,RG35,C2,C2,1,PP13,New Katherinebury,FY,2,X,CMP739,E,VAT8807451,1,TAX700,X,TAX58,03,JPY,WF10,"","","","",X,X,"",X,"",X,"","",X,X,"","",X,"",X,"","","","","",X,X,"","","",X,"",X
799554,02,6081,G6081,Barrett and Sons,1,"",BB,DT48,AB,CB,DC,6081,6081,FM40,20201120,X,FS42,FR62,X,INF8,CC96,X,"",INT1,INT1,US,100,RG41,B1,B1,9,PP73,Port Ryanfurt,K4,1,X,CMP329,D,VAT6650280,2,TAX858,X,TAX34,05,USD,WF38,"",X,"","","","","","","",X,"",X,"","","",X,X,X,X,X,X,X,"",X,X,"",X,X,X,"","",""
244026,03,6082,G6082,Dominguez-Bates,"",X,BA,DT55,AB,CA,DC,6082,6082,FM40,20241022,X,FS19,FR30,"",INF6,CC49,X,"",CORP,FIN1,JP,100,RG15,A0,C2,3,PP13,West Jacqueline,K4,1,X,CMP721,E,VAT8288689,3,TAX150,X,TAX96,09,INR,WF43,"",X,"",X,"",X,X,"","","",X,X,X,X,"",X,"",X,X,X,"",X,"",X,X,"","",X,X,X,X,X
262941,01,6083,G6083,Orozco Inc,"","",BA,DT58,AC,CB,DB,6083,6083,FM94,20220418,X,FS99,FR16,"",INF3,CC45,X,X,FIN1,GRP1,JP,100,RG35,B1,B1,9,PP92,New Linda,CY,1,"",CMP232,F,VAT6747899,1,TAX205,X,TAX33,01,EUR,WF78,X,"","",X,X,X,"",X,X,"","",X,X,X,X,X,"",X,"","","",X,"","",X,X,X,"",X,X,X,X
521116,01,6084,G6084,"Hayes, Nixon and Parker",1,X,BB,DT53,AA,CA,DB,6084,6084,FM90,20210304,"",FS10,FR64,X,INF1,CC85,X,"",FIN1,FIN1,DE,100,RG21,C2,B1,9,PP64,North Debbie,CY,2,"",CMP459,D,VAT6443607,3,TAX673,X,TAX32,09,EUR,WF42,X,"","","","","","","",X,"","","",X,X,"",X,"","","",X,X,X,"",X,X,X,"",X,"","","",X
545855,03,6085,G6085,Aguilar-Moore,"",X,BB,DT28,AC,CA,DC,6085,6085,FM51,20231211,"",FS58,FR54,"",INF1,CC66,"",X,INT1,INT1,GB,100,RG45,C2,C2,4,PP99,West Michael,FY,2,X,CMP998,F,VAT1635482,3,TAX499,"",TAX68,07,GBP,WF83,X,"",X,"",X,X,X,"",X,"","",X,X,X,X,"",X,X,"",X,X,"","",X,X,"",X,"","","",X,X
605571,01,6086,G6086,Mcbride-Snow,1,"",BB,DT56,AA,CC,DC,6086,6086,FM60,20211201,"",FS13,FR19,X,INF7,CC65,"","",GRP1,GRP1,GB,100,RG50,C2,B1,8,PP24,Gibsonmouth,CY,1,X,CMP547,E,VAT4227077,1,TAX847,"",TAX42,02,JPY,WF63,X,X,"","","","",X,"",X,"",X,"",X,"","",X,"",X,"","","","",X,X,X,X,"","",X,"",X,""
182018,02,6087,G6087,"Smith, Good and Wallace","","",BC,DT24,AB,CC,DB,6087,6087,FM23,20250317,X,FS12,FR53,"",INF6,CC13,"",X,INT1,GRP1,US,100,RG10,B1,B1,2,PP48,East Ericaberg,K4,2,X,CMP802,E,VAT3586177,2,TAX341,X,TAX26,06,EUR,WF26,"","","","","",X,"",X,"","",X,X,X,"","",X,"",X,X,X,X,"",X,"",X,X,"","",X,X,"",X
344447,02,6088,G6088,"Peters, Saunders and Turn",1,X,BB,DT37,AC,CB,DB,6088,6088,FM66,20210715,X,FS10,FR41,X,INF4,CC89,X,X,FIN1,GRP1,FR,100,RG95,A0,A0,3,PP27,Catherinebury,FY,2,"",CMP261,F,VAT3072777,3,TAX615,X,TAX75,08,JPY,WF90,X,X,"","",X,X,X,X,X,X,X,"",X,X,X,X,"",X,X,"",X,"","",X,X,X,"",X,X,X,X,X
840267,01,6089,G6089,Williams-Moreno,"","",BC,DT96,AB,CB,DB,6089,6089,FM79,20201215,X,FS46,FR19,X,INF9,CC11,X,"",INT1,CORP,DE,100,RG39,A0,C2,8,PP13,Lake Timothy,CY,2,X,CMP192,E,VAT5111384,3,TAX945,"",TAX76,02,GBP,WF52,X,"","",X,"","","",X,X,X,"",X,"",X,X,"",X,"",X,X,X,X,X,X,X,X,"",X,X,"","",X
423027,02,6090,G6090,Webb-Werner,"","",BB,DT51,AC,CB,DA,6090,6090,FM88,20230501,"",FS61,FR63,"",INF3,CC25,X,"",GRP1,GRP1,DE,100,RG29,A0,B1,8,PP20,Port Tylerfurt,FY,2,X,CMP991,F,VAT1753643,1,TAX573,X,TAX90,05,USD,WF51,"","",X,"",X,X,"","",X,"",X,"",X,X,"","","",X,"",X,"",X,X,"",X,"","","",X,X,"",X
815765,03,6091,G6091,Reed and Sons,"","",BC,DT96,AB,CA,DC,6091,6091,FM15,20231129,"",FS16,FR16,"",INF4,CC72,"",X,GRP1,GRP1,FR,100,RG80,B1,C2,7,PP95,East Ericland,FY,2,X,CMP793,D,VAT8104254,3,TAX889,"",TAX31,01,INR,WF45,"",X,X,"","",X,X,"",X,"","","",X,"",X,X,"",X,"",X,"",X,"","",X,"","",X,X,X,X,""
695607,02,6092,G6092,Mora-Kaiser,1,"",BB,DT56,AC,CB,DB,6092,6092,FM15,20250819,X,FS46,FR85,"",INF4,CC65,"",X,INT1,CORP,CN,100,RG11,A0,B1,1,PP94,Craigland,CY,1,X,CMP991,E,VAT9812814,2,TAX967,"",TAX46,00,EUR,WF19,"","",X,"",X,X,X,"","",X,"","","","",X,"",X,X,X,"",X,"","","",X,X,X,X,X,"","",X
573713,01,6093,G6093,Aguirre-Salazar,1,"",BC,DT98,AA,CB,DB,6093,6093,FM37,20230925,"",FS80,FR36,"",INF1,CC40,"",X,CORP,CORP,FR,100,RG14,A0,C2,8,PP74,New Melissaberg,K4,2,X,CMP442,F,VAT3655020,1,TAX458,"",TAX75,09,CNY,WF82,"","",X,"","","",X,X,"",X,X,"","","",X,"","",X,X,"","",X,X,X,X,X,X,X,X,X,X,X
318161,01,6094,G6094,Hernandez-Green,"",X,BC,DT21,AA,CA,DA,6094,6094,FM83,20210311,"",FS49,FR46,X,INF5,CC77,X,"",CORP,CORP,DE,100,RG38,B1,A0,7,PP88,Jacquelinemouth,V3,1,"",CMP728,F,VAT7690374,1,TAX721,"",TAX52,04,GBP,WF88,X,"","","","","","","",X,X,"","",X,X,"",X,X,X,"","","","",X,"",X,"",X,X,"",X,"",""
920762,03,6095,G6095,Avery LLC,1,X,BC,DT93,AB,CA,DB,6095,6095,FM11,20250213,X,FS55,FR15,"",INF7,CC15,X,"",FIN1,INT1,JP,100,RG41,B1,C2,2,PP52,Pagefort,K4,1,X,CMP416,E,VAT2965390,2,TAX532,"",TAX29,07,EUR,WF22,"",X,"",X,X,"",X,X,"","","","","","",X,"","","",X,"","","","",X,X,"","","",X,"",X,X
644727,01,6096,G6096,Rhodes-Patel,"",X,BA,DT35,AC,CC,DA,6096,6096,FM52,20220404,X,FS28,FR43,"",INF3,CC77,X,X,INT1,CORP,US,100,RG99,C2,A0,5,PP58,East Tonytown,V3,2,"",CMP393,E,VAT7033914,1,TAX973,X,TAX77,06,GBP,WF99,"",X,X,X,"","","",X,"","","",X,"","","","",X,"","",X,X,X,"",X,X,"","","",X,X,"",X
700943,02,6097,G6097,"Glover, Ortega and Farrel","",X,BA,DT73,AA,CC,DB,6097,6097,FM70,20210323,"",FS66,FR59,"",INF8,CC35,"",X,FIN1,GRP1,GB,100,RG86,A0,B1,4,PP94,East Destinyland,K4,1,X,CMP554,F,VAT4661922,2,TAX613,"",TAX62,08,CNY,WF40,"","",X,"","",X,"","",X,"","",X,"","",X,X,"","","","","",X,"",X,X,"","",X,X,"",X,X
654142,03,6098,G6098,Arellano Ltd,"","",BC,DT68,AB,CA,DC,6098,6098,FM14,20230212,"",FS85,FR81,X,INF4,CC72,"","",GRP1,FIN1,JP,100,RG27,A0,C2,8,PP52,East Christopherfort,V3,2,"",CMP351,E,VAT9732974,3,TAX159,"",TAX25,04,GBP,WF84,"","","","","","",X,X,X,"",X,X,"","","","",X,"",X,X,"","","",X,X,X,"",X,X,"",X,X
208389,03,6099,G6099,Lee-Chang,"",X,BC,DT48,AB,CB,DC,6099,6099,FM75,20231221,X,FS62,FR26,X,INF7,CC14,"",X,CORP,INT1,GB,100,RG78,B1,C2,4,PP71,Josephfurt,V3,2,"",CMP316,D,VAT5352863,1,TAX254,"",TAX43,10,EUR,WF28,"",X,"","",X,X,"","","",X,X,"","",X,"","",X,"","",X,"","",X,X,X,X,"","",X,X,X,X
606813,02,6100,G6100,Benson-Carey,1,"",BA,DT96,AA,CB,DC,6100,6100,FM65,20240624,X,FS17,FR81,"",INF6,CC26,"",X,CORP,FIN1,GB,100,RG57,A0,B1,7,PP63,Fisherville,K4,1,X,CMP797,F,VAT3837357,2,TAX526,"",TAX78,07,USD,WF29,X,"","","",X,X,"",X,"",X,X,X,"",X,"",X,"","",X,"",X,X,X,"",X,"","","",X,X,X,""
256076,03,6101,G6101,"Briggs, Palmer and Mirand",1,"",BA,DT28,AC,CB,DA,6101,6101,FM90,20210301,X,FS48,FR30,"",INF2,CC22,X,X,GRP1,INT1,DE,100,RG53,A0,A0,7,PP51,Gibsontown,K4,2,"",CMP385,D,VAT2565307,1,TAX180,X,TAX57,01,JPY,WF14,X,"","",X,X,"","","",X,X,X,X,X,X,"",X,"","",X,"",X,X,"","",X,X,"",X,"",X,"",X
310949,03,6102,G6102,Cox and Sons,1,"",BC,DT61,AB,CA,DC,6102,6102,FM37,20211210,"",FS52,FR19,X,INF2,CC63,X,"",FIN1,CORP,JP,100,RG35,C2,A0,9,PP77,Marieland,K4,2,"",CMP207,D,VAT8226906,1,TAX317,X,TAX93,02,JPY,WF53,"",X,X,"","",X,X,X,X,"",X,"",X,X,"",X,"",X,X,"","","",X,"",X,X,X,"",X,X,"",X
794450,03,6103,G6103,"Macias, Holmes and Cruz","","",BC,DT59,AB,CC,DB,6103,6103,FM19,20221213,X,FS34,FR28,"",INF8,CC98,"",X,INT1,FIN1,DE,100,RG56,A0,A0,5,PP98,Port Joseph,K4,1,X,CMP678,F,VAT1074390,1,TAX755,X,TAX36,02,INR,WF52,"",X,"","",X,X,X,X,"","","","",X,X,X,"",X,X,"",X,X,X,"",X,X,X,"","","",X,"",""
105588,01,6104,G6104,"Campbell, Burnett and Rei",1,X,BB,DT90,AC,CC,DA,6104,6104,FM88,20220806,"",FS65,FR23,X,INF1,CC32,"","",GRP1,CORP,US,100,RG87,B1,B1,9,PP59,New Jacquelinefort,CY,1,"",CMP188,E,VAT1890185,2,TAX141,"",TAX88,06,EUR,WF64,"","","","","","",X,X,"",X,X,"",X,"","",X,"",X,"","","",X,"",X,X,X,X,"","",X,X,X
323694,03,6105,G6105,"Jones, Anderson and Richa","",X,BA,DT55,AB,CA,DA,6105,6105,FM48,20250620,X,FS27,FR40,"",INF2,CC97,"","",GRP1,INT1,DE,100,RG43,A0,C2,2,PP31,Davismouth,CY,1,"",CMP160,F,VAT5048883,3,TAX268,"",TAX65,04,CNY,WF76,"",X,X,"","","",X,"",X,"","",X,X,"",X,"",X,"",X,"",X,X,X,X,X,X,X,"",X,X,"",X
290833,01,6106,G6106,French-Craig,"","",BB,DT77,AC,CB,DC,6106,6106,FM20,20230110,"",FS56,FR90,"",INF8,CC44,X,X,CORP,FIN1,FR,100,RG96,A0,B1,5,PP41,Silvafurt,V3,1,"",CMP154,D,VAT1027237,1,TAX616,"",TAX48,02,GBP,WF28,X,"","","","","","","","","","","","","","","","",X,"",X,X,X,X,X,X,X,"","",X,X,X,X
178970,03,6107,G6107,Allison and Sons,"",X,BB,DT17,AC,CA,DC,6107,6107,FM87,20240318,"",FS12,FR76,X,INF6,CC17,"",X,GRP1,INT1,GB,100,RG27,A0,A0,8,PP92,Keithport,CY,2,"",CMP281,E,VAT2185100,1,TAX677,"",TAX71,06,CNY,WF34,"","","","",X,X,X,"","",X,"","","","",X,"",X,"","",X,"",X,"",X,X,X,"","","",X,"",X
627257,03,6108,G6108,"Spence, Moyer and Holmes","","",BC,DT77,AB,CC,DC,6108,6108,FM47,20231019,X,FS59,FR28,"",INF3,CC84,"","",GRP1,CORP,DE,100,RG64,C2,A0,2,PP43,Thompsonfurt,FY,1,X,CMP872,D,VAT9851387,2,TAX875,X,TAX53,04,INR,WF78,"","","",X,X,"","","","","",X,X,X,"","","",X,X,"","","",X,"",X,X,"",X,"","",X,"",X
100469,02,6109,G6109,Adams-Joyce,1,"",BA,DT29,AC,CB,DC,6109,6109,FM97,20220829,X,FS11,FR92,X,INF4,CC55,"","",CORP,GRP1,CN,100,RG94,B1,A0,4,PP37,Davisview,CY,1,"",CMP541,E,VAT9723441,3,TAX627,X,TAX56,09,GBP,WF45,X,X,"","",X,X,X,X,X,X,X,X,"","","",X,"",X,"","",X,"",X,"",X,"",X,X,X,"",X,X
837538,02,6110,G6110,Sullivan Inc,"",X,BB,DT30,AB,CC,DA,6110,6110,FM35,20210519,X,FS13,FR78,"",INF9,CC84,"",X,CORP,INT1,CN,100,RG59,A0,C2,8,PP17,West Paulmouth,FY,2,X,CMP940,D,VAT6385873,1,TAX100,X,TAX44,05,INR,WF87,X,"",X,"","","",X,X,X,"","",X,"",X,X,X,"","","",X,X,"",X,"",X,"","","",X,X,"",""
299130,03,6111,G6111,"Dennis, Reed and Pacheco","",X,BA,DT45,AB,CA,DA,6111,6111,FM33,20230425,"",FS93,FR85,"",INF6,CC31,X,"",INT1,GRP1,US,100,RG85,A0,C2,7,PP29,Lake Davestad,CY,1,X,CMP584,D,VAT9326469,3,TAX456,"",TAX59,03,INR,WF87,X,X,X,X,X,X,"",X,X,X,"","",X,"","",X,"",X,X,"",X,X,X,"",X,X,X,X,X,X,X,""
880669,01,6112,G6112,"Pittman, Mills and Hancoc",1,"",BC,DT42,AA,CC,DA,6112,6112,FM36,20210421,X,FS67,FR37,"",INF4,CC58,"","",INT1,GRP1,JP,100,RG54,C2,B1,4,PP67,West Sandraburgh,CY,2,"",CMP671,F,VAT9260440,2,TAX693,"",TAX80,09,USD,WF68,"","",X,"",X,"",X,"","","","",X,"",X,"","","","","","",X,"",X,X,X,"",X,"",X,"",X,X
114096,03,6113,G6113,Avila-Maxwell,"","",BB,DT65,AB,CC,DB,6113,6113,FM58,20210409,X,FS79,FR69,"",INF9,CC70,X,"",FIN1,FIN1,GB,100,RG59,A0,B1,7,PP88,Lake Jamesmouth,V3,1,"",CMP603,D,VAT4471425,1,TAX323,X,TAX72,01,CNY,WF78,"",X,"",X,"","",X,"","","",X,"","",X,"","","",X,"",X,X,"","","",X,"","",X,"",X,"",X
659369,03,6114,G6114,Smith Group,"",X,BC,DT40,AB,CA,DA,6114,6114,FM90,20230911,"",FS62,FR16,X,INF2,CC75,"",X,GRP1,FIN1,CN,100,RG90,A0,B1,9,PP92,East Katie,V3,2,"",CMP205,D,VAT5652870,1,TAX356,X,TAX40,06,GBP,WF70,"","",X,"","",X,X,"",X,X,X,X,"","",X,X,X,"","",X,"",X,"",X,X,"",X,"","","",X,X
858002,01,6115,G6115,Greer-Powell,"",X,BA,DT52,AC,CA,DA,6115,6115,FM94,20250404,X,FS21,FR87,X,INF2,CC93,X,"",CORP,FIN1,CN,100,RG31,B1,B1,7,PP66,Port Lisabury,FY,1,X,CMP642,D,VAT1872292,3,TAX250,X,TAX84,01,EUR,WF97,"","",X,"",X,"","","",X,X,"",X,"","",X,X,X,X,X,"","",X,X,X,X,"","",X,"",X,X,X
134029,03,6116,G6116,Johnson Group,1,X,BB,DT45,AA,CA,DC,6116,6116,FM43,20240526,"",FS45,FR92,"",INF3,CC13,X,"",FIN1,FIN1,IN,100,RG91,C2,C2,7,PP28,Port Amandatown,CY,2,"",CMP185,D,VAT5164211,3,TAX936,"",TAX44,04,EUR,WF37,X,"",X,"","","","",X,X,X,X,X,"","",X,"","","",X,X,"","","","",X,"",X,X,"","","",""
618270,02,6117,G6117,"White, Garza and Osborn","",X,BC,DT71,AC,CA,DC,6117,6117,FM10,20260201,X,FS63,FR39,"",INF5,CC94,X,"",GRP1,INT1,CN,100,RG82,C2,B1,6,PP88,Hollowaymouth,K4,2,"",CMP295,E,VAT4972113,1,TAX305,X,TAX85,03,USD,WF87,X,"",X,"","",X,"",X,"",X,"","",X,"",X,X,X,X,"",X,"","",X,"",X,X,X,"","","","",""
266006,01,6118,G6118,Bruce-Diaz,"",X,BB,DT36,AB,CC,DB,6118,6118,FM84,20220609,"",FS40,FR25,"",INF2,CC81,"",X,INT1,INT1,GB,100,RG54,B1,A0,3,PP82,Kaylaport,K4,1,"",CMP592,E,VAT3316238,2,TAX856,X,TAX35,05,GBP,WF69,X,"",X,X,X,"",X,X,"","","",X,"","","","",X,"",X,X,"","",X,"",X,X,"",X,"","",X,X
114093,03,6119,G6119,"Hess, Jordan and Chapman",1,X,BC,DT81,AB,CC,DC,6119,6119,FM12,20210503,X,FS85,FR86,"",INF8,CC49,"","",CORP,CORP,CN,100,RG72,C2,B1,9,PP25,Robinsonside,CY,1,X,CMP368,D,VAT9281061,3,TAX863,X,TAX77,09,CNY,WF23,X,"","","","",X,"","",X,"",X,X,"","",X,"",X,X,"",X,"","","",X,X,X,X,"","","",X,""
319473,01,6120,G6120,"Stark, Hardy and Ballard","","",BB,DT46,AB,CC,DB,6120,6120,FM21,20231209,X,FS69,FR36,X,INF3,CC48,"",X,FIN1,FIN1,CN,100,RG40,B1,C2,3,PP55,West Heather,V3,1,X,CMP259,F,VAT7054814,2,TAX956,X,TAX46,08,GBP,WF24,X,X,"",X,"",X,"",X,"","",X,"",X,"","",X,"",X,X,"",X,"","",X,X,"",X,X,"","",X,X
475004,02,6121,G6121,Riley-Marshall,"",X,BA,DT58,AC,CA,DC,6121,6121,FM22,20211027,X,FS33,FR45,"",INF4,CC51,X,X,CORP,GRP1,IN,100,RG90,B1,A0,9,PP20,East Kristinmouth,V3,1,X,CMP723,F,VAT1024951,2,TAX287,X,TAX38,01,EUR,WF65,X,X,X,X,"",X,X,X,X,"","",X,"",X,"","",X,X,X,"",X,"","",X,X,"","",X,X,"","",""
208415,01,6122,G6122,Sanchez-Cardenas,"",X,BB,DT70,AA,CC,DC,6122,6122,FM15,20200924,X,FS52,FR74,X,INF4,CC62,X,X,INT1,FIN1,JP,100,RG36,A0,C2,5,PP51,Jacobton,V3,2,"",CMP181,D,VAT6371641,2,TAX868,X,TAX90,07,GBP,WF69,X,"",X,X,X,"",X,"","","",X,X,X,"","","",X,X,X,"","","",X,X,X,X,X,X,"","",X,X
936994,03,6123,G6123,Ramirez LLC,1,X,BC,DT22,AC,CC,DA,6123,6123,FM96,20230426,X,FS57,FR35,"",INF7,CC47,X,"",GRP1,FIN1,CN,100,RG82,B1,B1,6,PP99,North Sophia,FY,1,"",CMP740,D,VAT7860148,1,TAX957,X,TAX55,01,CNY,WF70,"","","","","","",X,X,X,"",X,"","","",X,X,"",X,X,"","","",X,X,X,"","","","",X,X,X
482978,02,6124,G6124,Brown-Brown,"",X,BA,DT56,AA,CA,DC,6124,6124,FM86,20251130,X,FS84,FR24,X,INF1,CC75,X,X,INT1,CORP,JP,100,RG87,C2,C2,3,PP98,Bondbury,K4,2,X,CMP382,F,VAT3822715,3,TAX234,X,TAX97,04,INR,WF47,"","","",X,X,X,X,X,X,"","",X,"",X,X,X,X,X,"","","",X,X,"",X,X,X,X,X,X,X,""
455997,03,6125,G6125,Brock-Jones,"",X,BC,DT40,AC,CB,DA,6125,6125,FM10,20240623,X,FS23,FR91,X,INF2,CC79,X,X,FIN1,FIN1,JP,100,RG26,B1,A0,7,PP58,Lake Chasemouth,V3,1,X,CMP930,F,VAT9280244,3,TAX739,X,TAX90,03,JPY,WF39,X,"","","","","",X,X,"",X,"","",X,X,"","","","",X,X,X,X,X,"",X,"",X,"",X,X,X,X
426714,01,6126,G6126,Beltran Group,"","",BB,DT56,AC,CC,DB,6126,6126,FM18,20211118,"",FS59,FR25,X,INF5,CC93,"","",GRP1,FIN1,CN,100,RG57,A0,C2,5,PP11,New Joefurt,K4,1,"",CMP868,D,VAT8317022,3,TAX983,X,TAX90,01,USD,WF33,X,"",X,X,X,X,"",X,"","",X,X,"","",X,X,X,"",X,X,"","",X,X,X,"",X,"",X,X,X,""
384613,01,6127,G6127,"Douglas, Young and Martin","",X,BA,DT60,AB,CC,DC,6127,6127,FM83,20201119,"",FS77,FR70,"",INF8,CC66,"",X,FIN1,GRP1,US,100,RG75,A0,B1,6,PP62,Molinachester,CY,1,"",CMP381,E,VAT7729032,3,TAX387,"",TAX76,06,JPY,WF60,"",X,X,X,X,"",X,X,"",X,"",X,"",X,X,X,X,"",X,X,X,"","","",X,X,X,"",X,"",X,X
361044,03,6128,G6128,Andrews Ltd,1,X,BB,DT33,AB,CA,DB,6128,6128,FM49,20250322,"",FS30,FR57,X,INF1,CC43,X,X,FIN1,CORP,CN,100,RG75,A0,C2,8,PP19,Port Cristinamouth,K4,2,X,CMP801,F,VAT3992186,2,TAX224,X,TAX18,09,INR,WF96,X,X,"",X,X,"",X,"",X,X,"","","","","",X,"",X,X,"","",X,X,"",X,"",X,"","","","",X
566497,02,6129,G6129,"Brock, Nguyen and Kennedy",1,"",BB,DT63,AA,CB,DA,6129,6129,FM56,20210205,"",FS59,FR75,X,INF3,CC22,"","",FIN1,INT1,IN,100,RG47,B1,C2,9,PP73,Port Mary,V3,1,"",CMP431,F,VAT9898309,3,TAX141,"",TAX41,07,CNY,WF43,X,X,"","","","",X,X,"",X,X,X,X,"","",X,X,X,X,"",X,"","","",X,"",X,"",X,X,X,""
709935,02,6130,G6130,Gamble and Sons,"","",BC,DT25,AB,CC,DB,6130,6130,FM54,20210101,X,FS70,FR25,"",INF3,CC15,"","",GRP1,INT1,GB,100,RG24,C2,A0,9,PP99,Port Cody,FY,2,"",CMP413,F,VAT8235157,1,TAX787,X,TAX65,10,USD,WF40,X,"","","","","","","","",X,"","","",X,"",X,X,"",X,"",X,X,"","",X,X,"","",X,X,"",X
100601,03,6131,G6131,"Washington, Cole and Cran","",X,BC,DT56,AC,CA,DA,6131,6131,FM48,20210202,X,FS86,FR93,X,INF7,CC10,X,X,GRP1,INT1,FR,100,RG16,C2,A0,2,PP32,North Douglas,V3,2,X,CMP943,E,VAT8747905,1,TAX812,X,TAX43,05,GBP,WF68,"","","","",X,"","","","","","","","","",X,X,"",X,X,"","","","","",X,X,"",X,"","",X,X
927940,01,6132,G6132,Greene-Patrick,1,"",BB,DT61,AB,CC,DA,6132,6132,FM52,20220604,X,FS29,FR11,"",INF5,CC91,"",X,FIN1,INT1,FR,100,RG57,B1,A0,6,PP69,South Virginia,V3,1,X,CMP816,D,VAT8531422,1,TAX579,X,TAX46,07,GBP,WF95,X,X,X,"","",X,X,X,"",X,X,X,"","","","","","",X,X,"","","",X,X,X,X,X,"","",X,X
234877,01,6133,G6133,Pineda LLC,1,"",BA,DT89,AA,CC,DB,6133,6133,FM45,20220510,X,FS10,FR49,X,INF7,CC69,X,"",FIN1,GRP1,CN,100,RG80,C2,A0,5,PP44,Hallshire,CY,1,"",CMP399,F,VAT7363073,1,TAX781,"",TAX42,03,EUR,WF82,X,"",X,X,X,X,X,X,"",X,X,"","","",X,X,X,X,X,X,X,X,"",X,X,X,"",X,"",X,"",""
557553,02,6134,G6134,Chandler-Taylor,"","",BA,DT37,AB,CB,DB,6134,6134,FM51,20241115,"",FS60,FR54,"",INF5,CC60,"","",CORP,INT1,US,100,RG95,A0,B1,8,PP90,South Brandonchester,K4,1,X,CMP484,E,VAT7408807,2,TAX801,X,TAX92,04,USD,WF84,"","",X,X,X,X,X,X,X,X,"",X,X,"","",X,X,"",X,"","",X,"","",X,X,X,"",X,"",X,X
566354,03,6135,G6135,Banks PLC,1,X,BC,DT50,AC,CA,DC,6135,6135,FM18,20260127,X,FS77,FR59,"",INF8,CC91,X,X,INT1,GRP1,DE,100,RG93,C2,C2,2,PP89,East Kristenport,K4,2,"",CMP641,E,VAT2022381,3,TAX672,"",TAX36,03,INR,WF73,"",X,"","","",X,X,"","","",X,X,"",X,"",X,"","",X,"","",X,"",X,X,"","",X,"","",X,""
961761,02,6136,G6136,Walsh-Lee,1,X,BA,DT87,AC,CB,DB,6136,6136,FM49,20250530,"",FS19,FR13,"",INF3,CC17,"",X,GRP1,INT1,GB,100,RG81,C2,B1,7,PP58,Helenville,FY,1,"",CMP927,E,VAT5045302,1,TAX926,X,TAX69,04,GBP,WF48,"",X,"",X,X,X,X,X,"","",X,"","","","","","","","","","","",X,"",X,X,"","",X,"","",X
143628,01,6137,G6137,Fisher-Munoz,1,"",BC,DT76,AC,CB,DC,6137,6137,FM95,20210805,"",FS30,FR72,X,INF5,CC98,X,X,GRP1,GRP1,DE,100,RG94,B1,C2,8,PP64,North Kenneth,V3,2,"",CMP991,D,VAT6293070,3,TAX458,"",TAX66,10,JPY,WF10,"","",X,"",X,X,"","","",X,X,"",X,X,"","",X,X,"","","",X,"",X,X,X,"",X,X,"","",X
932993,02,6138,G6138,Robles and Sons,"","",BB,DT17,AA,CC,DA,6138,6138,FM36,20251218,X,FS65,FR48,"",INF4,CC48,X,"",INT1,GRP1,CN,100,RG54,C2,C2,9,PP32,Burchview,FY,2,X,CMP497,D,VAT3235945,3,TAX861,X,TAX28,06,USD,WF80,"",X,X,X,"",X,"","","",X,"",X,X,X,X,"",X,X,"",X,X,"",X,X,X,"",X,"","",X,X,""
