Customer ID,Market,Customer Description,Market Description,Customer Region,Market Region,Customer Country/Region,Market Sub Region,Demand Type,Demand Sub Type,Latitude,Longttitude
APAC_REG,APAC_REG,Market Entity for APAC_REG,Planning Market - Johnson Ltd - APAC_REG,LATAM,AMER,INTL,West Emmaberg,Free Goods,Urgent,82.487091,115.989193
GB,GB,Market Entity for GB,Planning Market - Smith-Nichols - GB,EMEA,APAC,GB,Port Christopher,Free Goods,Standard,-7.6089425,-39.289165
IN,IN,Market Entity for IN,Planning Market - Cummings-House - IN,LATAM,LATAM,IN,Carolmouth,Free Goods,Urgent,-43.562125,-105.459903
CA,CA,Market Entity for CA,Planning Market - Lawson-Montgomery - CA,APAC,LATAM,CA,Rossbury,Clinical,Urgent,62.7596755,-115.118054
DE,DE,Market Entity for DE,Planning Market - Johnson-Cole - DE,LATAM,APAC,DE,Christopherchester,Free Goods,GPSS_Early,-2.5165385,119.587018
AU,AU,Market Entity for AU,Planning Market - Johnson-Stafford - AU,APAC,EMEA,AU,Davidstad,Free Goods,Urgent,-75.9590745,44.144628
FR,FR,Market Entity for FR,Planning Market - Sherman LLC - FR,APAC,LATAM,FR,Danielchester,Clinical,GPSS_Early,29.0680055,102.264038
FR,FR,Market Entity for FR,"Planning Market - Cook, Johnson and Torres - FR",AMER,AMER,FR,Marshallstad,Free Goods,Standard,83.0360165,130.676316
IT,IT,Market Entity for IT,"Planning Market - Pineda, Haney and Velazquez - IT",EMEA,EMEA,IT,Sanchezberg,Clinical,Priority,81.781346,-18.689013
ES,ES,Market Entity for ES,"Planning Market - Clark, Gonzalez and Smith - ES",EMEA,APAC,ES,Christopherville,Free Goods,Priority,-55.8880515,69.485364
IN,IN,Market Entity for IN,Planning Market - Bullock-Mclean - IN,EMEA,APAC,IN,South Douglashaven,Clinical,GPSS_Early,8.7964815,-86.842149
GB,GB,Market Entity for GB,Planning Market - Morgan Ltd - GB,EMEA,APAC,GB,Smithshire,Samples,Priority,61.3834715,126.630248
FR,FR,Market Entity for FR,"Planning Market - Rojas, Thomas and Duarte - FR",EMEA,EMEA,FR,New Stevenview,Free Goods,Standard,17.7497525,21.185983
DE,DE,Market Entity for DE,Planning Market - Clark-Mccoy - DE,AMER,LATAM,DE,West Robert,Clinical,Urgent,-77.6408615,-95.484218
NL,NL,Market Entity for NL,"Planning Market - Wallace, Long and Roman - NL",LATAM,EMEA,NL,Irwinchester,Clinical,Urgent,54.193149,-129.712231
SG,SG,Market Entity for SG,Planning Market - Hunter Inc - SG,AMER,APAC,SG,East Deborahside,Clinical,Standard,44.0621435,-12.764724
IN,IN,Market Entity for IN,Planning Market - Thompson PLC - IN,LATAM,LATAM,IN,Port Robert,Commercial,Urgent,83.0251505,-170.397687
AMER_REG,AMER_REG,Market Entity for AMER_REG,Planning Market - Doyle and Sons - AMER_REG,AMER,LATAM,INTL,New Andrewmouth,Free Goods,GPSS_Early,32.6110785,118.723937
BR,BR,Market Entity for BR,"Planning Market - Moore, Mills and Glenn - BR",AMER,LATAM,BR,North William,Free Goods,GPSS_Early,81.965975,22.455153
DE,DE,Market Entity for DE,Planning Market - Martinez-Brown - DE,AMER,EMEA,DE,Carterhaven,Free Goods,Standard,14.5090005,-154.07387
IT,IT,Market Entity for IT,Planning Market - Gomez Group - IT,APAC,APAC,IT,South Maria,Samples,GPSS_Early,-65.0962525,-131.775038
AU,AU,Market Entity for AU,"Planning Market - Guerrero, Hughes and Chapman - AU",LATAM,EMEA,AU,Hernandezmouth,Clinical,GPSS_Early,-24.765083,-87.674695
AU,AU,Market Entity for AU,"Planning Market - Mason, Watson and Hampton - AU",AMER,LATAM,AU,Lawrencefort,Free Goods,Priority,-18.3983445,118.4679
IT,IT,Market Entity for IT,Planning Market - Francis-Smith - IT,LATAM,AMER,IT,Frederickburgh,Free Goods,Priority,50.663237,43.864692
JP,JP,Market Entity for JP,Planning Market - Waller PLC - JP,EMEA,LATAM,JP,South Dylan,Commercial,Urgent,-88.259738,22.632021
CN,CN,Market Entity for CN,Planning Market - Mendoza-Hicks - CN,EMEA,EMEA,CN,Ruizhaven,Free Goods,Priority,-42.1755935,-14.974366
US,US,Market Entity for US,Planning Market - Meyers Ltd - US,APAC,LATAM,US,Masonfurt,Samples,GPSS_Early,45.961483,-156.792604
CN,CN,Market Entity for CN,Planning Market - Jackson-Ryan - CN,EMEA,AMER,CN,West Linda,Commercial,Urgent,50.9138985,32.281204
JP,JP,Market Entity for JP,Planning Market - Vazquez-Steele - JP,APAC,AMER,JP,New Michaelville,Samples,Standard,77.7858925,15.193508
NL,NL,Market Entity for NL,Planning Market - Jones-Graham - NL,AMER,EMEA,NL,Hudsonmouth,Free Goods,GPSS_Early,-42.8312525,106.87972
CN,CN,Market Entity for CN,"Planning Market - Taylor, Tucker and Moody - CN",APAC,EMEA,CN,Martinmouth,Samples,Urgent,-72.2713885,-38.639533
IN,IN,Market Entity for IN,Planning Market - Barr-Obrien - IN,EMEA,APAC,IN,North Joseph,Samples,Priority,-74.789773,139.277054
CA,CA,Market Entity for CA,"Planning Market - Ponce, Perez and Garcia - CA",AMER,LATAM,CA,North Monica,Commercial,Priority,7.449999,-46.50643
NL,NL,Market Entity for NL,Planning Market - Murphy PLC - NL,LATAM,APAC,NL,Mirandastad,Free Goods,GPSS_Early,-19.411355,111.995803
CH,CH,Market Entity for CH,Planning Market - Hess Ltd - CH,AMER,APAC,CH,South Victorville,Commercial,GPSS_Early,42.2994655,-27.182861
EMEA_REG,EMEA_REG,Market Entity for EMEA_REG,Planning Market - Cox Inc - EMEA_REG,APAC,LATAM,INTL,Hansonmouth,Samples,Priority,88.9201205,40.830807
CA,CA,Market Entity for CA,Planning Market - Barnett-Macias - CA,APAC,AMER,CA,Port Nicolemouth,Free Goods,GPSS_Early,86.063863,15.671923
DE,DE,Market Entity for DE,"Planning Market - Martinez, Foley and Nunez - DE",AMER,LATAM,DE,Lyonshaven,Free Goods,GPSS_Early,11.0280265,-121.988069
IN,IN,Market Entity for IN,Planning Market - Pena PLC - IN,APAC,APAC,IN,West Sara,Free Goods,Priority,-20.2275375,177.29934
ES,ES,Market Entity for ES,"Planning Market - Carpenter, Weiss and Williams - ES",APAC,LATAM,ES,West Kevinland,Free Goods,Priority,54.8309465,12.196303
GLOBAL_CORP,GLOBAL_CORP,Market Entity for GLOBAL_CORP,"Planning Market - Brown, Stevenson and Patterson - GLOBAL_CORP",EMEA,AMER,INTL,North Tammie,Free Goods,GPSS_Early,86.1224165,139.650691
CA,CA,Market Entity for CA,"Planning Market - Parker, Avila and Hall - CA",AMER,AMER,CA,Alicialand,Free Goods,Urgent,-3.4489135,50.007878
BR,BR,Market Entity for BR,Planning Market - Gardner-Estes - BR,AMER,EMEA,BR,West Lorraine,Clinical,GPSS_Early,78.7867355,-42.135731
AU,AU,Market Entity for AU,"Planning Market - Long, Buckley and Wright - AU",AMER,EMEA,AU,Charlesfort,Free Goods,Standard,-85.582119,57.537025
AU,AU,Market Entity for AU,"Planning Market - Ruiz, Perez and Barrett - AU",LATAM,LATAM,AU,Port Lisaview,Clinical,Priority,-72.2231855,-119.794835
CA,CA,Market Entity for CA,"Planning Market - Hernandez, Hughes and Brown - CA",AMER,APAC,CA,Port Paulburgh,Free Goods,GPSS_Early,-68.2964285,74.37022
GB,GB,Market Entity for GB,"Planning Market - Alexander, Barnes and Bass - GB",APAC,APAC,GB,Portermouth,Free Goods,GPSS_Early,43.5260865,-19.793229
JP,JP,Market Entity for JP,Planning Market - Smith Inc - JP,AMER,LATAM,JP,New Benjamintown,Samples,Urgent,-80.2341895,-146.361031
CH,CH,Market Entity for CH,"Planning Market - Valdez, Barnes and Smith - CH",EMEA,LATAM,CH,Lopezville,Clinical,GPSS_Early,-57.3540955,150.183437
IN,IN,Market Entity for IN,"Planning Market - Smith, Reyes and Herrera - IN",APAC,APAC,IN,Andradeton,Samples,Urgent,66.35177,-150.927838
NL,NL,Market Entity for NL,Planning Market - Martin-Hernandez - NL,AMER,LATAM,NL,Fitzgeraldchester,Commercial,Priority,-30.0344925,-29.309333
US,US,Market Entity for US,Planning Market - Morales-Morgan - US,EMEA,LATAM,US,Kimfort,Commercial,Urgent,68.873078,-22.399731
FR,FR,Market Entity for FR,Planning Market - Newman PLC - FR,APAC,LATAM,FR,East Alexis,Clinical,Urgent,-73.1968065,-57.744806
ES,ES,Market Entity for ES,"Planning Market - Day, Murphy and Anderson - ES",AMER,LATAM,ES,Hooverview,Free Goods,Standard,-23.325232,4.49347
ES,ES,Market Entity for ES,"Planning Market - Robinson, Diaz and Mcfarland - ES",AMER,LATAM,ES,Lake Margaret,Commercial,Urgent,-79.2548105,-113.261783
CN,CN,Market Entity for CN,Planning Market - Gibson-Burnett - CN,APAC,EMEA,CN,Lancechester,Samples,Urgent,23.736515,-98.322356
IN,IN,Market Entity for IN,Planning Market - Mitchell LLC - IN,EMEA,EMEA,IN,Erinhaven,Samples,Urgent,78.13324,-35.469517
IN,IN,Market Entity for IN,Planning Market - Brewer-Simmons - IN,AMER,EMEA,IN,South Tamara,Samples,Priority,-63.7287165,85.107214
CH,CH,Market Entity for CH,"Planning Market - Morris, Tran and Jackson - CH",LATAM,LATAM,CH,Nicholsland,Samples,Standard,-20.6779435,179.163203
JP,JP,Market Entity for JP,Planning Market - Pugh LLC - JP,AMER,LATAM,JP,North Cynthiamouth,Commercial,Priority,32.206033,-172.551158
CN,CN,Market Entity for CN,Planning Market - Campbell Inc - CN,EMEA,APAC,CN,South Tiffanybury,Samples,Standard,32.9018955,-0.629677
NL,NL,Market Entity for NL,"Planning Market - Shah, Garcia and Jackson - NL",APAC,APAC,NL,Lyonsbury,Clinical,Urgent,-57.8766675,100.043152
AU,AU,Market Entity for AU,"Planning Market - Clark, Morgan and West - AU",AMER,EMEA,AU,South Anthonychester,Free Goods,Priority,-66.813552,174.682715
IN,IN,Market Entity for IN,"Planning Market - Oliver, Klein and Wood - IN",LATAM,LATAM,IN,Sonyastad,Commercial,GPSS_Early,-22.9903125,-5.56823
EMEA_REG,EMEA_REG,Market Entity for EMEA_REG,Planning Market - Wiggins and Sons - EMEA_REG,LATAM,EMEA,INTL,Smithport,Clinical,Standard,-48.3062825,-164.547079
EMEA_REG,EMEA_REG,Market Entity for EMEA_REG,"Planning Market - Hughes, Hanson and Richards - EMEA_REG",EMEA,APAC,INTL,Deniseview,Commercial,GPSS_Early,-16.235964,-178.043188
GB,GB,Market Entity for GB,"Planning Market - Gay, Simon and Perkins - GB",LATAM,AMER,GB,Lake Elizabeth,Free Goods,GPSS_Early,-52.387194,-118.097344
US,US,Market Entity for US,"Planning Market - Cook, Parker and Cochran - US",LATAM,AMER,US,Lopeztown,Commercial,Standard,45.4701805,-53.666516
FR,FR,Market Entity for FR,"Planning Market - Horton, Mendoza and Mendoza - FR",AMER,LATAM,FR,Danielside,Samples,GPSS_Early,44.443113,-57.163987
DE,DE,Market Entity for DE,Planning Market - Castro Ltd - DE,AMER,APAC,DE,Johnshire,Commercial,Urgent,-68.90207,-161.804256
CA,CA,Market Entity for CA,Planning Market - Solis and Sons - CA,AMER,EMEA,CA,Robertsbury,Free Goods,Standard,8.825856,-21.836954
CN,CN,Market Entity for CN,Planning Market - Watkins-Lucas - CN,LATAM,AMER,CN,South Matthewmouth,Commercial,Standard,-12.050646,14.024992
DE,DE,Market Entity for DE,Planning Market - Ferguson and Sons - DE,EMEA,LATAM,DE,East Deborah,Samples,Priority,-17.117787,-163.792742
CA,CA,Market Entity for CA,"Planning Market - Martinez, Johnson and Shaw - CA",LATAM,EMEA,CA,Rebeccafort,Free Goods,GPSS_Early,-8.0565525,-65.88478
FR,FR,Market Entity for FR,"Planning Market - Thomas, Crawford and Hernandez - FR",AMER,AMER,FR,South Michael,Samples,Priority,49.42803,62.849043
US,US,Market Entity for US,Planning Market - Warren-Williams - US,APAC,EMEA,US,North Maryville,Commercial,Priority,-27.981464,-121.497167
IT,IT,Market Entity for IT,Planning Market - Kim-Li - IT,APAC,LATAM,IT,East Tiffany,Samples,Priority,44.378838,22.252796
AMER_REG,AMER_REG,Market Entity for AMER_REG,"Planning Market - Craig, Baker and Gordon - AMER_REG",LATAM,EMEA,INTL,East Patrick,Samples,GPSS_Early,-23.4087535,171.008361
ES,ES,Market Entity for ES,Planning Market - Hernandez-Rivera - ES,EMEA,EMEA,ES,Patriciashire,Clinical,Urgent,56.2499365,-140.304512
FR,FR,Market Entity for FR,Planning Market - Hoover LLC - FR,EMEA,AMER,FR,Tonyhaven,Clinical,Standard,33.2462055,-60.054621
SG,SG,Market Entity for SG,"Planning Market - Henson, Crosby and Fox - SG",AMER,LATAM,SG,Brandonmouth,Clinical,Priority,-9.0532515,-11.924164
IT,IT,Market Entity for IT,Planning Market - Martinez and Sons - IT,AMER,APAC,IT,Stevenland,Free Goods,Urgent,51.512613,55.990707
ES,ES,Market Entity for ES,"Planning Market - Miller, Leblanc and Valdez - ES",LATAM,LATAM,ES,Port Jameston,Samples,Standard,-24.1276565,3.046733
AMER_REG,AMER_REG,Market Entity for AMER_REG,"Planning Market - Anderson, Hopkins and Nguyen - AMER_REG",AMER,APAC,INTL,South Cynthiahaven,Samples,Priority,15.405542,-60.889081
ES,ES,Market Entity for ES,Planning Market - Ramirez LLC - ES,APAC,APAC,ES,Humphreyhaven,Samples,GPSS_Early,-25.724927,47.71709
GB,GB,Market Entity for GB,Planning Market - Robbins Inc - GB,LATAM,EMEA,GB,New William,Commercial,Priority,82.865403,18.085961
DE,DE,Market Entity for DE,"Planning Market - Howard, Stephens and Drake - DE",AMER,LATAM,DE,West Karenville,Samples,Priority,34.9779515,-90.076161
CA,CA,Market Entity for CA,Planning Market - Johnson-Peters - CA,APAC,APAC,CA,East Williefort,Clinical,GPSS_Early,-56.4012875,-119.167999
ES,ES,Market Entity for ES,Planning Market - Craig-Jennings - ES,APAC,AMER,ES,South Aaron,Commercial,Priority,72.9479475,23.979801
FR,FR,Market Entity for FR,Planning Market - Allison-Andersen - FR,AMER,AMER,FR,Kimberlyside,Free Goods,Standard,42.3218935,134.531372
EMEA_REG,EMEA_REG,Market Entity for EMEA_REG,Planning Market - Lynch-Miller - EMEA_REG,AMER,APAC,INTL,East Sarah,Free Goods,Priority,-55.119783,-164.373714
IN,IN,Market Entity for IN,Planning Market - Jefferson-Ramirez - IN,AMER,AMER,IN,South Tiffanymouth,Commercial,Standard,-13.688931,-63.558004
IT,IT,Market Entity for IT,Planning Market - Hood-Shelton - IT,APAC,AMER,IT,Duncanberg,Free Goods,GPSS_Early,44.9376275,82.644703
JP,JP,Market Entity for JP,"Planning Market - Stark, Baker and Park - JP",LATAM,LATAM,JP,Derrickton,Commercial,Priority,-1.2286395,-170.973145
SG,SG,Market Entity for SG,Planning Market - Mitchell PLC - SG,EMEA,AMER,SG,West Blakeborough,Free Goods,Urgent,-13.457328,6.767443
DE,DE,Market Entity for DE,Planning Market - Gonzalez Group - DE,EMEA,APAC,DE,West Alexander,Commercial,Priority,-41.77429,170.096708
ES,ES,Market Entity for ES,Planning Market - Bartlett-Carroll - ES,AMER,EMEA,ES,Heidiburgh,Commercial,GPSS_Early,24.3230045,-143.533709
LATAM_REG,LATAM_REG,Market Entity for LATAM_REG,Planning Market - Watson-Richardson - LATAM_REG,LATAM,LATAM,INTL,Christopherside,Samples,Urgent,84.7148055,-107.015483
AU,AU,Market Entity for AU,"Planning Market - Thompson, Mcdaniel and Hayes - AU",AMER,LATAM,AU,East Carlosborough,Free Goods,Standard,25.23386,169.631102
AMER_REG,AMER_REG,Market Entity for AMER_REG,Planning Market - Robinson PLC - AMER_REG,LATAM,LATAM,INTL,East Eric,Commercial,Priority,-31.9300995,134.923271
CH,CH,Market Entity for CH,"Planning Market - Wagner, Wallace and Baldwin - CH",EMEA,LATAM,CH,Markburgh,Clinical,GPSS_Early,-50.685354,70.788327
CH,CH,Market Entity for CH,Planning Market - Curtis-Hopkins - CH,AMER,APAC,CH,Hesschester,Samples,Urgent,25.23832,-175.974197
JP,JP,Market Entity for JP,Planning Market - Mcfarland-Powell - JP,APAC,LATAM,JP,Deborahberg,Clinical,Priority,-89.0632235,63.663459
SG,SG,Market Entity for SG,Planning Market - Snyder Inc - SG,LATAM,AMER,SG,Lake Nathan,Commercial,Priority,63.7299735,148.435637
GLOBAL_CORP,GLOBAL_CORP,Market Entity for GLOBAL_CORP,Planning Market - Cortez and Sons - GLOBAL_CORP,EMEA,AMER,INTL,East Amyshire,Commercial,Priority,44.3141055,-10.191907
ES,ES,Market Entity for ES,Planning Market - Davis Ltd - ES,APAC,APAC,ES,Mosstown,Samples,Urgent,3.1926515,-35.650043
JP,JP,Market Entity for JP,Planning Market - Gonzalez Inc - JP,AMER,APAC,JP,Lake Fredberg,Free Goods,Urgent,4.8773655,61.611917
FR,FR,Market Entity for FR,Planning Market - Burch-Booker - FR,APAC,EMEA,FR,Randallfort,Clinical,Urgent,-8.0011715,27.422538
CA,CA,Market Entity for CA,"Planning Market - Nguyen, Johnson and Hayes - CA",LATAM,LATAM,CA,New Josephview,Free Goods,GPSS_Early,-55.6591465,0.516781
IN,IN,Market Entity for IN,Planning Market - Mason-Schultz - IN,APAC,APAC,IN,New Michaelland,Commercial,Urgent,-68.7018655,13.46712
APAC_REG,APAC_REG,Market Entity for APAC_REG,Planning Market - Leon-Hardin - APAC_REG,APAC,APAC,INTL,Vazquezstad,Commercial,Priority,-87.7326775,-20.999654
ES,ES,Market Entity for ES,Planning Market - Stark-Chase - ES,APAC,EMEA,ES,West Megan,Free Goods,Priority,1.5259475,-18.779104
EMEA_REG,EMEA_REG,Market Entity for EMEA_REG,"Planning Market - Hernandez, Hernandez and Mason - EMEA_REG",LATAM,LATAM,INTL,Lake Jeremyberg,Samples,Standard,23.082304,-178.464234
APAC_REG,APAC_REG,Market Entity for APAC_REG,Planning Market - Hudson Ltd - APAC_REG,EMEA,EMEA,INTL,Kimtown,Samples,Priority,-3.3804935,64.850998
FR,FR,Market Entity for FR,"Planning Market - Coleman, Colon and Fields - FR",EMEA,APAC,FR,Caldwellborough,Commercial,GPSS_Early,-34.4101125,5.013288
ES,ES,Market Entity for ES,Planning Market - Johnson PLC - ES,AMER,EMEA,ES,Fosterland,Free Goods,GPSS_Early,-67.146146,-152.185878
ES,ES,Market Entity for ES,"Planning Market - Khan, Griffin and Reynolds - ES",APAC,LATAM,ES,North Frank,Clinical,Priority,49.101171,46.929922
BR,BR,Market Entity for BR,Planning Market - Pitts-Ball - BR,APAC,AMER,BR,Johnside,Samples,Priority,-69.430097,115.330995
NL,NL,Market Entity for NL,"Planning Market - Wilcox, Gomez and Bradford - NL",APAC,AMER,NL,Harveyville,Commercial,Standard,86.5814085,57.88282
AU,AU,Market Entity for AU,Planning Market - Miller PLC - AU,LATAM,APAC,AU,Hawkinsburgh,Free Goods,GPSS_Early,80.713532,-53.614188
IN,IN,Market Entity for IN,"Planning Market - Zimmerman, Howard and Martinez - IN",AMER,APAC,IN,Cristianshire,Samples,Standard,-24.2137775,-44.507264
IN,IN,Market Entity for IN,Planning Market - Henderson-Young - IN,LATAM,APAC,IN,West Amytown,Samples,Standard,51.9304915,-130.642797
SG,SG,Market Entity for SG,Planning Market - Simon and Sons - SG,LATAM,AMER,SG,Hortonchester,Commercial,Urgent,-86.2181515,-157.977606
GLOBAL_CORP,GLOBAL_CORP,Market Entity for GLOBAL_CORP,Planning Market - Webster Inc - GLOBAL_CORP,LATAM,AMER,INTL,Ryanchester,Samples,Urgent,-26.795831,159.120922
CH,CH,Market Entity for CH,Planning Market - Mccann Inc - CH,EMEA,AMER,CH,Lake Rebeccahaven,Commercial,Priority,-18.183106,112.413586
GB,GB,Market Entity for GB,Planning Market - Peterson-Park - GB,APAC,LATAM,GB,Port Carrie,Clinical,Standard,-29.7971845,97.951301
SG,SG,Market Entity for SG,Planning Market - Gilmore LLC - SG,EMEA,LATAM,SG,North Laurafort,Samples,GPSS_Early,18.9537375,27.307435
APAC_REG,APAC_REG,Market Entity for APAC_REG,"Planning Market - Hooper, Hill and Baker - APAC_REG",AMER,LATAM,INTL,Port Martinville,Free Goods,Standard,-82.684013,-118.78271
CH,CH,Market Entity for CH,Planning Market - Flores-Calhoun - CH,APAC,AMER,CH,Douglasville,Clinical,Urgent,32.350693,176.236426
NL,NL,Market Entity for NL,Planning Market - Stevenson LLC - NL,APAC,LATAM,NL,Lake Samantha,Clinical,GPSS_Early,-71.2620765,-78.043099
CH,CH,Market Entity for CH,"Planning Market - Wyatt, Rich and Smith - CH",AMER,LATAM,CH,North Dana,Commercial,Priority,20.254526,-123.678631
FR,FR,Market Entity for FR,Planning Market - Perez-Park - FR,LATAM,APAC,FR,Martinezfort,Samples,GPSS_Early,38.1141625,57.129297
IT,IT,Market Entity for IT,Planning Market - Roy Group - IT,AMER,AMER,IT,Maddenton,Commercial,Priority,-68.8118985,28.75928
FR,FR,Market Entity for FR,Planning Market - Flores LLC - FR,EMEA,APAC,FR,West Michael,Samples,Priority,32.0912675,148.540697
AMER_REG,AMER_REG,Market Entity for AMER_REG,Planning Market - Taylor-Orr - AMER_REG,EMEA,EMEA,INTL,New Maryborough,Clinical,Standard,42.8618875,-96.867023
IN,IN,Market Entity for IN,Planning Market - Johnston-Whitney - IN,LATAM,EMEA,IN,Rodriguezside,Commercial,Urgent,70.6281085,121.773072
IT,IT,Market Entity for IT,Planning Market - Jefferson Ltd - IT,EMEA,LATAM,IT,Andreport,Clinical,Urgent,58.6253385,-112.91867
GB,GB,Market Entity for GB,"Planning Market - Williams, Mooney and Crawford - GB",APAC,LATAM,GB,South Morgan,Samples,GPSS_Early,18.802876,9.225603
AMER_REG,AMER_REG,Market Entity for AMER_REG,"Planning Market - Alvarez, Jones and Soto - AMER_REG",LATAM,EMEA,INTL,West Tiffanyfort,Clinical,GPSS_Early,-43.5368115,-78.239252
JP,JP,Market Entity for JP,"Planning Market - Woodard, Cabrera and Collins - JP",APAC,APAC,JP,West Kevin,Commercial,Standard,39.435545,118.230005
LATAM_REG,LATAM_REG,Market Entity for LATAM_REG,"Planning Market - Brown, Flores and Jordan - LATAM_REG",APAC,AMER,INTL,South Kennethfurt,Clinical,Urgent,61.954679,153.393961
AU,AU,Market Entity for AU,Planning Market - Rogers PLC - AU,EMEA,LATAM,AU,New Todd,Clinical,Priority,58.1686565,-37.359889
CA,CA,Market Entity for CA,Planning Market - George-Fritz - CA,LATAM,AMER,CA,Yodermouth,Commercial,Urgent,63.3034015,164.803797
BR,BR,Market Entity for BR,Planning Market - Campbell LLC - BR,EMEA,LATAM,BR,Andrebury,Clinical,Standard,-41.997747,-74.803609
NL,NL,Market Entity for NL,Planning Market - Hernandez Ltd - NL,AMER,APAC,NL,Port Jonathanburgh,Samples,GPSS_Early,41.143823,-38.032162
