id,period,period_id,material,market,consensus_demand,ibp_consensus_forecast,budget_volumes,sc_forecast_override,statistical_forecast,forecast_selector,upside,fcst_snapshot_1,fcst_snapshot_2,fcst_snapshot_3,fcst_snapshot_4,fcst_snapshot_5,fcst_snapshot_6,fcst_snapshot_7,fcst_snapshot_8,fcst_snapshot_9,fcst_snapshot_10,fcst_snapshot_11,fcst_snapshot_12,ibp_forecast,fcst_variance_snapshot_1,fcst_variance_snapshot_2,fcst_variance_snapshot_3,fcst_variance_perc_snapshot_1,fcst_variance_perc_snapshot_2,fcst_variance_perc_snapshot_3,ibp_consensus_forecast_prior
5696,202603,202603,MAT41935,CUST9521,863.67,940.3,895.17,892.71,870.4,CONSENSUS,117.51,880.0,874.8,871.66,926.36,870.78,930.22,891.36,880.49,890.1,918.2,864.38,908.21,1057.81,177.81,183.01,186.15,0.1681,0.173,0.176,908.99
5697,202603,202603,MAT50291,CUST3992,409.07,437.61,446.85,429.0,423.0,CONSENSUS,91.2,431.5,437.01,435.39,413.51,427.94,445.36,415.88,427.23,429.25,448.06,438.36,435.18,528.81,97.31,91.8,93.42,0.184,0.1736,0.1767,424.2
5698,202605,202605,MAT88306,CUST2499,594.85,672.06,617.77,601.94,621.1,CONSENSUS,88.42,654.27,621.74,612.48,634.08,640.38,648.88,612.66,596.04,643.95,609.92,596.7,640.86,760.48,106.21,138.74,148.0,0.1397,0.1824,0.1946,620.7
5699,202710,202710,MAT00965,CUST1475,129.13,148.41,129.84,134.56,148.41,STAT,18.29,139.23,130.4,137.98,136.06,139.43,139.58,138.08,142.01,135.76,141.21,138.05,136.37,166.7,27.47,36.3,28.72,0.1648,0.2178,0.1723,133.99
5700,202701,202701,MAT32892,CUST7349,81.39,92.64,83.76,82.23,89.2,CONSENSUS,180.55,87.24,88.37,87.12,89.18,87.7,82.08,81.83,87.3,88.14,82.03,86.96,83.55,273.19,185.95,184.82,186.07,0.6807,0.6765,0.6811,86.83
5701,202610,202610,MAT20708,CUST9647,845.15,860.43,890.5,852.1,939.24,CONSENSUS,196.47,917.57,866.45,890.16,871.07,847.61,920.91,897.01,874.56,845.51,882.86,897.71,882.96,1056.9,139.33,190.45,166.74,0.1318,0.1802,0.1578,849.89
5702,202710,202710,MAT28250,CUST5196,536.16,641.9,566.78,539.04,540.38,CONSENSUS,162.1,559.39,574.58,547.03,579.29,574.08,573.38,560.26,583.0,559.51,576.6,536.33,575.45,804.0,244.61,229.42,256.97,0.3042,0.2853,0.3196,589.3
5703,202606,202606,MAT02229,CUST3486,185.52,216.82,195.08,194.62,211.79,CONSENSUS,35.91,188.95,201.94,188.95,189.69,197.73,200.86,201.98,194.17,200.8,189.76,199.62,200.33,252.73,63.78,50.79,63.78,0.2524,0.201,0.2524,212.97
5704,202707,202707,MAT49687,CUST9109,767.71,827.45,775.98,800.86,826.97,CONSENSUS,54.39,768.61,773.76,769.9,813.79,816.55,821.8,791.47,775.18,813.99,774.16,816.31,800.2,881.84,113.23,108.08,111.94,0.1284,0.1226,0.1269,791.61
5705,202801,202801,MAT20799,CUST2245,292.75,336.25,311.97,299.19,310.92,STAT,64.87,310.85,307.06,307.44,295.08,300.79,303.8,316.85,307.89,319.29,313.27,312.82,307.78,401.12,90.27,94.06,93.68,0.225,0.2345,0.2335,308.07
5706,202709,202709,MAT61618,CUST0404,229.59,234.84,230.13,240.92,230.12,CONSENSUS,6.53,239.4,251.3,232.36,246.75,247.86,241.14,246.63,245.04,243.31,236.29,239.21,242.67,241.37,1.97,-9.93,9.01,0.0082,-0.0411,0.0373,219.66
5707,202706,202706,MAT01327,CUST5906,465.94,528.52,494.41,467.23,528.78,CONSENSUS,125.49,471.48,501.43,509.96,500.17,506.3,476.31,503.93,508.3,479.11,487.64,494.72,474.9,654.01,182.53,152.58,144.05,0.2791,0.2333,0.2203,526.35
5708,202708,202708,MAT51907,CUST7100,357.3,425.53,359.81,361.63,408.62,STAT,162.43,373.7,379.39,388.09,386.58,390.84,391.61,389.04,384.85,388.22,359.81,379.02,358.71,587.96,214.26,208.57,199.87,0.3644,0.3547,0.3399,399.84
5709,202612,202612,MAT86017,CUST8941,565.2,622.71,594.09,588.87,584.3,STAT,198.74,601.04,582.98,592.04,572.63,604.53,590.78,584.18,580.81,616.63,573.48,575.83,600.41,821.45,220.41,238.47,229.41,0.2683,0.2903,0.2793,579.14
5710,202603,202603,MAT44069,CUST3462,57.98,67.67,63.15,58.82,59.35,STAT,184.59,60.75,60.25,58.29,62.8,60.46,58.59,63.21,62.08,59.45,63.22,61.42,63.73,252.26,191.51,192.01,193.97,0.7592,0.7612,0.7689,67.43
5711,202703,202703,MAT75307,CUST3299,449.25,507.89,449.38,469.28,449.95,STAT,45.92,482.24,465.98,485.84,466.19,468.46,493.63,486.77,454.55,458.54,461.57,464.82,477.22,553.81,71.57,87.83,67.97,0.1292,0.1586,0.1227,476.56
5712,202602,202602,MAT99863,CUST2097,171.41,192.44,176.5,175.95,195.13,STAT,21.38,173.15,178.09,183.66,173.69,172.51,177.57,179.36,181.83,173.54,184.32,174.09,182.39,213.82,40.67,35.73,30.16,0.1902,0.1671,0.1411,174.05
5713,202710,202710,MAT27826,CUST6150,209.62,233.89,227.96,211.15,229.52,CONSENSUS,36.5,214.5,217.88,220.44,225.41,213.01,212.65,220.54,228.51,216.74,211.15,219.27,230.55,270.39,55.89,52.51,49.95,0.2067,0.1942,0.1847,230.38
5714,202610,202610,MAT70090,CUST1151,793.09,841.98,860.29,806.48,831.36,CONSENSUS,102.45,863.3,829.84,806.89,821.88,822.05,809.23,800.05,833.78,793.26,805.02,826.52,825.13,944.43,81.13,114.59,137.54,0.0859,0.1213,0.1456,809.5
5715,202707,202707,MAT97641,CUST7168,183.31,197.04,198.06,192.09,203.34,CONSENSUS,70.59,183.46,191.52,187.84,195.23,193.69,198.31,194.72,196.86,194.22,191.18,198.2,184.85,267.63,84.17,76.11,79.79,0.3145,0.2844,0.2981,179.46
5716,202704,202704,MAT30138,CUST2962,525.23,578.16,570.12,535.84,574.5,CONSENSUS,156.09,529.69,552.15,529.25,572.63,544.36,540.38,532.13,569.73,571.28,562.68,553.07,567.54,734.25,204.56,182.1,205.0,0.2786,0.248,0.2792,546.7
5717,202707,202707,MAT78363,CUST4870,196.88,227.7,212.35,201.46,216.94,CONSENSUS,71.43,201.21,200.31,201.83,216.22,198.93,197.55,201.48,198.63,205.94,214.23,206.11,199.02,299.13,97.92,98.82,97.3,0.3273,0.3304,0.3253,206.76
5718,202607,202607,MAT13288,CUST2259,122.81,141.64,130.52,128.52,132.99,CONSENSUS,87.57,123.56,124.55,130.59,130.73,129.79,126.51,123.32,124.66,125.26,127.17,123.05,134.97,229.21,105.65,104.66,98.62,0.4609,0.4566,0.4303,129.12
5719,202603,202603,MAT54178,CUST0031,642.86,747.71,698.57,668.16,705.45,STAT,56.96,659.32,695.97,643.93,672.17,674.91,661.86,665.45,661.75,648.28,674.98,666.9,673.1,804.67,145.35,108.7,160.74,0.1806,0.1351,0.1998,743.29
5720,202703,202703,MAT88827,CUST9730,371.51,372.03,391.47,386.53,383.85,CONSENSUS,112.05,391.32,394.54,380.67,404.6,403.6,390.41,380.0,372.74,391.39,397.61,407.33,397.48,484.08,92.76,89.54,103.41,0.1916,0.185,0.2136,368.07
5721,202708,202708,MAT86398,CUST1408,666.7,668.93,693.4,679.17,701.05,CONSENSUS,173.36,707.44,706.59,700.61,709.79,711.6,676.3,715.04,705.93,690.81,687.69,691.43,701.96,842.29,134.85,135.7,141.68,0.1601,0.1611,0.1682,649.28
5722,202611,202611,MAT61469,CUST2638,491.48,534.13,519.67,505.9,511.63,STAT,85.39,501.93,526.03,494.29,501.5,529.19,510.83,501.35,504.61,540.31,521.4,524.14,522.11,619.52,117.59,93.49,125.23,0.1898,0.1509,0.2021,533.31
5723,202704,202704,MAT68685,CUST4113,568.3,594.25,605.44,578.73,614.99,CONSENSUS,89.79,603.9,575.35,622.05,586.15,601.81,599.87,577.27,597.37,603.72,613.7,610.72,607.69,684.04,80.14,108.69,61.99,0.1172,0.1589,0.0906,567.55
5724,202702,202702,MAT70551,CUST9315,320.19,330.64,333.47,320.23,329.43,STAT,74.75,332.96,338.59,349.0,321.05,351.67,350.23,336.65,334.86,321.91,338.47,337.94,351.69,405.39,72.43,66.8,56.39,0.1787,0.1648,0.1391,328.34
5725,202702,202702,MAT15191,CUST5252,457.22,467.36,471.19,461.19,492.46,CONSENSUS,18.09,475.52,459.26,462.95,466.23,463.77,502.59,491.51,460.16,497.53,476.2,464.28,475.93,485.45,9.93,26.19,22.5,0.0205,0.0539,0.0463,422.85
5726,202709,202709,MAT79497,CUST5584,541.86,585.53,595.39,545.14,599.21,STAT,87.61,548.84,584.27,546.63,594.92,553.08,555.94,567.77,567.47,552.62,555.7,574.14,545.4,673.14,124.3,88.87,126.51,0.1847,0.132,0.1879,563.24
5727,202610,202610,MAT22556,CUST1195,264.78,289.29,286.88,271.88,280.98,STAT,3.92,277.4,284.06,266.28,284.64,285.51,272.06,281.68,265.79,275.54,265.94,274.21,281.88,293.21,15.81,9.15,26.93,0.0539,0.0312,0.0918,274.82
5728,202602,202602,MAT86407,CUST7028,538.56,627.58,552.87,540.94,604.4,STAT,33.28,560.67,585.91,573.95,539.65,590.2,589.95,570.93,541.8,566.84,567.33,539.67,544.46,660.86,100.19,74.95,86.91,0.1516,0.1134,0.1315,586.45
5729,202703,202703,MAT07004,CUST2120,976.18,1046.78,1060.66,983.57,1029.66,CONSENSUS,191.69,1022.3,1028.97,1060.72,990.84,1033.22,987.39,1014.93,1062.62,1001.68,1047.42,1034.39,1035.07,1238.47,216.17,209.5,177.75,0.1745,0.1692,0.1435,950.61
5730,202706,202706,MAT45546,CUST6451,764.44,823.64,799.52,786.13,771.85,CONSENSUS,24.19,776.43,840.86,787.86,774.45,826.01,827.2,829.97,811.59,805.01,824.99,814.92,769.19,847.83,71.4,6.97,59.97,0.0842,0.0082,0.0707,818.6
5731,202609,202609,MAT97023,CUST8725,597.8,653.32,599.14,606.26,666.23,CONSENSUS,126.73,654.1,620.24,614.61,620.47,630.3,641.45,599.01,652.51,604.1,628.79,621.24,638.25,780.05,125.95,159.81,165.44,0.1615,0.2049,0.2121,599.99
5732,202602,202602,MAT22104,CUST7234,151.83,158.35,153.62,155.41,169.14,CONSENSUS,66.99,154.67,162.27,156.92,160.44,152.59,156.68,164.71,155.39,157.9,156.91,156.9,156.87,225.34,70.67,63.07,68.42,0.3136,0.2799,0.3036,154.32
5733,202612,202612,MAT24446,CUST2731,691.92,745.94,704.28,717.33,705.67,STAT,13.74,712.55,744.19,754.34,747.38,723.8,758.32,704.61,695.45,745.72,706.21,732.89,736.24,759.68,47.13,15.49,5.34,0.062,0.0204,0.007,699.0
5734,202611,202611,MAT67331,CUST8766,153.53,164.25,160.91,154.94,160.98,CONSENSUS,107.73,165.06,162.44,161.99,161.86,161.16,160.76,158.69,160.94,161.9,157.09,156.01,154.03,271.98,106.92,109.54,109.99,0.3931,0.4028,0.4044,155.8
5735,202711,202711,MAT47267,CUST9361,1033.83,1169.13,1057.69,1067.42,1044.35,STAT,151.83,1123.37,1094.96,1107.52,1057.79,1098.44,1076.86,1105.96,1106.83,1074.71,1065.12,1062.14,1050.77,1320.96,197.59,226.0,213.44,0.1496,0.1711,0.1616,1155.0
5736,202703,202703,MAT16600,CUST9360,672.17,780.95,681.79,681.69,742.23,STAT,148.78,672.38,726.62,696.47,683.42,727.09,705.8,687.04,709.66,704.01,725.09,724.96,678.07,929.73,257.35,203.11,233.26,0.2768,0.2185,0.2509,769.71
5737,202612,202612,MAT85295,CUST1615,311.61,320.35,320.35,314.55,317.4,CONSENSUS,6.13,328.09,331.61,311.67,318.61,311.85,318.71,312.54,337.22,325.43,312.75,326.78,313.47,326.48,-1.61,-5.13,14.81,-0.0049,-0.0157,0.0454,289.56
5738,202604,202604,MAT61971,CUST4854,472.45,490.61,512.31,478.05,522.28,STAT,99.8,504.61,489.18,499.77,487.64,484.48,490.95,515.81,478.25,512.7,512.61,506.13,478.34,590.41,85.8,101.23,90.64,0.1453,0.1715,0.1535,464.29
5739,202801,202801,MAT40824,CUST9137,405.26,462.87,422.33,412.39,426.45,STAT,101.05,406.62,439.43,427.71,415.28,435.83,445.41,408.28,406.39,444.39,440.6,443.64,425.52,563.92,157.3,124.49,136.21,0.2789,0.2208,0.2415,461.37
5740,202710,202710,MAT55260,CUST0470,670.07,773.49,671.45,682.7,723.56,STAT,77.05,725.42,726.56,705.79,701.45,674.9,723.96,705.42,692.65,715.78,733.03,692.88,714.26,850.54,125.12,123.98,144.75,0.1471,0.1458,0.1702,700.18
5741,202606,202606,MAT65523,CUST5669,104.79,115.25,112.36,108.63,112.0,STAT,15.41,112.24,106.7,111.11,113.7,110.53,106.63,112.86,107.82,115.19,113.87,105.38,111.17,130.66,18.42,23.96,19.55,0.141,0.1834,0.1496,114.67
5742,202612,202612,MAT05512,CUST0310,98.89,109.73,101.78,103.81,112.68,STAT,95.11,99.35,104.18,106.85,102.39,104.01,104.1,103.88,106.72,99.98,101.98,103.97,104.42,204.84,105.49,100.66,97.99,0.515,0.4914,0.4784,99.69
5743,202610,202610,MAT34360,CUST0946,1044.71,1147.97,1076.44,1062.65,1106.31,CONSENSUS,13.81,1131.34,1136.09,1089.57,1057.14,1143.22,1056.02,1048.92,1129.83,1083.11,1075.46,1106.2,1114.78,1161.78,30.44,25.69,72.21,0.0262,0.0221,0.0622,1038.41
5744,202702,202702,MAT89191,CUST3674,294.9,315.96,310.71,298.25,334.58,CONSENSUS,167.5,324.37,303.28,298.17,304.48,302.39,298.63,324.02,310.1,316.6,297.01,295.22,313.81,483.46,159.09,180.18,185.29,0.3291,0.3727,0.3833,309.73
5745,202703,202703,MAT36447,CUST8828,866.26,1017.22,917.29,904.09,940.37,CONSENSUS,86.35,874.35,919.25,949.24,937.6,889.21,906.87,869.41,890.71,868.03,878.24,880.06,919.75,1103.57,229.22,184.32,154.33,0.2077,0.167,0.1398,955.63
5746,202801,202801,MAT33069,CUST0088,664.46,714.3,669.26,678.98,746.39,STAT,168.19,692.94,710.27,677.93,684.28,704.96,713.02,728.01,710.36,674.59,707.69,705.82,729.46,882.49,189.55,172.22,204.56,0.2148,0.1952,0.2318,695.08
5747,202706,202706,MAT82527,CUST0995,209.78,223.05,225.67,212.86,226.5,CONSENSUS,176.77,215.15,215.9,218.85,212.97,214.65,227.95,216.79,228.37,216.39,218.36,223.08,215.95,399.82,184.67,183.92,180.97,0.4619,0.46,0.4526,202.09
5748,202612,202612,MAT15932,CUST7990,919.84,1019.8,952.82,945.85,937.98,STAT,25.7,964.44,939.66,961.64,922.87,956.2,1009.38,926.29,998.03,1004.35,992.22,929.46,935.77,1045.5,81.06,105.84,83.86,0.0775,0.1012,0.0802,967.04
5749,202711,202711,MAT48157,CUST9299,766.45,790.47,769.58,786.75,806.03,STAT,64.91,819.64,831.45,816.56,809.29,811.35,780.96,787.66,833.97,816.78,831.23,776.85,834.55,855.38,35.74,23.93,38.82,0.0418,0.028,0.0454,755.17
5750,202608,202608,MAT42668,CUST5396,601.75,683.03,618.82,601.75,619.97,CONSENSUS,195.98,602.69,653.52,655.64,615.99,624.94,640.25,606.95,630.33,634.63,627.66,657.46,649.88,879.01,276.32,225.49,223.37,0.3144,0.2565,0.2541,645.18
5751,202607,202607,MAT35307,CUST3058,589.33,694.31,621.74,618.54,642.43,CONSENSUS,105.79,602.41,607.03,636.37,634.64,598.69,635.55,627.68,609.7,622.87,593.38,589.55,601.04,800.1,197.69,193.07,163.73,0.2471,0.2413,0.2046,672.33
5752,202708,202708,MAT09189,CUST5534,124.82,130.51,127.76,129.39,129.52,STAT,71.6,129.2,132.78,131.56,135.32,130.16,134.76,125.5,129.34,134.61,135.97,125.53,126.71,202.11,72.91,69.33,70.55,0.3607,0.343,0.3491,124.7
5753,202712,202712,MAT83188,CUST2649,118.29,124.71,128.23,124.16,121.06,STAT,30.58,128.12,126.62,128.34,121.54,128.67,121.49,128.16,128.69,129.37,120.64,125.65,128.87,155.29,27.17,28.67,26.95,0.175,0.1846,0.1735,120.36
5754,202706,202706,MAT70770,CUST2030,677.88,769.31,729.27,711.47,736.05,CONSENSUS,107.74,732.72,682.55,694.06,682.71,691.63,723.26,689.36,743.77,685.12,693.23,717.85,701.41,877.05,144.33,194.5,182.99,0.1646,0.2218,0.2086,754.82
5755,202608,202608,MAT83985,CUST7909,1006.86,1124.96,1078.84,1013.52,1085.48,CONSENSUS,146.81,1073.14,1031.65,1011.83,1028.81,1105.77,1097.43,1078.03,1055.26,1026.54,1094.79,1097.03,1071.17,1271.77,198.63,240.12,259.94,0.1562,0.1888,0.2044,1120.35
5756,202612,202612,MAT68796,CUST9777,863.26,904.1,906.63,868.17,976.06,STAT,110.78,879.22,898.23,918.34,881.07,881.52,949.15,914.65,944.47,917.42,899.12,867.65,946.52,1014.88,135.66,116.65,96.54,0.1337,0.1149,0.0951,866.16
5757,202605,202605,MAT82683,CUST0648,245.79,282.48,261.51,251.24,257.94,CONSENSUS,13.52,248.78,265.22,264.87,251.06,251.4,269.45,255.04,261.72,266.4,262.31,246.37,255.11,296.0,47.22,30.78,31.13,0.1595,0.104,0.1052,275.48
5758,202703,202703,MAT82698,CUST1628,532.35,567.82,542.12,534.28,581.49,STAT,106.06,536.26,558.42,541.14,557.38,560.17,541.81,570.38,565.92,574.23,547.79,544.74,552.11,673.88,137.62,115.46,132.74,0.2042,0.1713,0.197,555.42
5759,202711,202711,MAT33910,CUST8028,314.44,362.15,329.73,315.14,335.88,STAT,24.68,332.2,325.83,335.45,333.23,342.15,330.27,320.08,315.81,316.75,325.19,315.94,322.46,386.83,54.63,61.0,51.38,0.1412,0.1577,0.1328,352.43
5760,202612,202612,MAT28532,CUST3361,584.74,663.4,599.9,594.31,668.04,STAT,19.13,610.66,635.92,592.7,607.19,602.67,626.83,628.36,621.97,640.58,636.83,606.13,626.47,682.53,71.87,46.61,89.83,0.1053,0.0683,0.1316,619.49
5761,202710,202710,MAT61769,CUST7331,583.08,664.72,613.87,598.98,607.56,CONSENSUS,188.19,630.46,604.88,618.75,628.64,583.59,632.57,590.04,638.67,632.54,631.82,629.8,601.87,852.91,222.45,248.03,234.16,0.2608,0.2908,0.2745,628.33
5762,202710,202710,MAT10118,CUST0165,572.03,673.17,628.93,584.37,577.58,CONSENSUS,143.25,580.64,608.24,629.03,601.99,619.83,579.84,597.85,604.95,594.54,584.17,601.0,577.16,816.42,235.78,208.18,187.39,0.2888,0.255,0.2295,664.48
5763,202610,202610,MAT87919,CUST8606,261.8,296.94,281.86,266.63,283.55,STAT,130.55,273.45,267.43,263.57,267.9,269.01,273.94,267.64,274.2,273.94,276.15,282.64,263.5,427.49,154.04,160.06,163.92,0.3603,0.3744,0.3834,290.04
5764,202704,202704,MAT65508,CUST3356,162.97,166.55,163.86,170.01,178.59,STAT,120.39,178.96,178.86,169.22,177.43,165.47,171.14,178.27,178.59,165.9,177.73,177.99,172.79,286.94,107.98,108.08,117.72,0.3763,0.3767,0.4103,165.41
5765,202709,202709,MAT61519,CUST2852,545.93,597.54,561.53,563.98,551.71,STAT,29.82,546.49,579.03,575.22,593.91,564.26,575.86,574.71,549.26,591.49,557.18,573.51,595.85,627.36,80.87,48.33,52.14,0.1289,0.077,0.0831,576.3
5766,202702,202702,MAT85176,CUST3013,312.95,329.47,335.09,317.34,321.79,CONSENSUS,170.65,322.47,332.88,335.44,338.07,342.8,321.83,319.68,328.57,330.95,327.71,317.45,336.55,500.12,177.65,167.24,164.68,0.3552,0.3344,0.3293,298.68
5767,202606,202606,MAT03289,CUST9627,935.42,1087.72,984.36,947.93,1018.34,CONSENSUS,8.62,944.41,978.37,977.94,985.95,974.35,1012.89,951.39,947.82,951.51,1008.73,1020.82,937.36,1096.34,151.93,117.97,118.4,0.1386,0.1076,0.108,1049.12
5768,202705,202705,MAT77721,CUST3942,662.74,719.09,666.75,667.44,693.4,STAT,133.7,701.75,717.73,680.85,676.3,719.1,666.65,709.19,705.25,725.24,705.75,668.73,713.95,852.79,151.04,135.06,171.94,0.1771,0.1584,0.2016,689.51
5769,202605,202605,MAT20531,CUST3456,526.95,590.92,545.56,544.63,578.09,STAT,123.41,543.48,559.93,536.18,550.1,543.13,544.04,578.6,527.58,576.13,538.12,578.61,543.45,714.33,170.85,154.4,178.15,0.2392,0.2161,0.2494,586.27
5770,202708,202708,MAT69791,CUST1814,620.72,670.29,665.71,627.88,643.52,STAT,3.04,660.76,624.38,663.94,640.75,631.56,656.0,633.51,630.82,634.77,650.89,644.19,629.36,673.33,12.57,48.95,9.39,0.0187,0.0727,0.0139,617.13
5771,202605,202605,MAT35265,CUST7553,600.38,715.03,629.12,600.44,639.24,STAT,31.06,658.52,622.78,622.17,649.77,650.64,652.96,653.76,627.33,645.5,658.87,659.12,637.41,746.09,87.57,123.31,123.92,0.1174,0.1653,0.1661,709.51
5772,202610,202610,MAT01892,CUST0209,676.36,767.39,717.86,678.42,752.59,CONSENSUS,141.6,686.46,739.39,692.82,733.56,677.27,683.78,693.36,686.25,714.32,684.24,696.9,707.86,908.99,222.53,169.6,216.17,0.2448,0.1866,0.2378,760.7
5773,202702,202702,MAT00935,CUST4801,136.85,139.75,144.54,142.23,154.51,CONSENSUS,134.67,139.22,146.94,137.01,142.14,146.64,149.62,141.57,147.49,146.45,138.64,144.03,142.47,274.42,135.2,127.48,137.41,0.4927,0.4645,0.5007,125.91
5774,202603,202603,MAT54951,CUST7625,770.27,813.14,805.24,787.49,808.77,CONSENSUS,97.03,834.81,781.19,846.87,840.63,775.67,789.92,841.8,818.75,799.7,770.73,835.39,797.75,910.17,75.36,128.98,63.3,0.0828,0.1417,0.0695,744.05
5775,202707,202707,MAT48506,CUST6301,121.75,134.78,133.75,122.98,128.25,CONSENSUS,1.14,127.95,121.79,129.7,128.8,125.5,124.13,121.93,133.82,122.21,131.62,131.82,127.4,135.92,7.97,14.13,6.22,0.0586,0.104,0.0458,126.86
5776,202607,202607,MAT60864,CUST3216,911.34,925.72,923.97,918.99,939.19,CONSENSUS,49.04,925.36,967.65,952.75,955.36,973.26,999.89,974.16,983.33,945.28,982.61,949.05,956.2,974.76,49.4,7.11,22.01,0.0507,0.0073,0.0226,885.99
5777,202602,202602,MAT25502,CUST7165,378.02,445.34,381.56,390.57,410.38,CONSENSUS,62.66,378.36,410.81,413.76,406.17,388.59,400.85,405.96,403.4,385.23,387.42,414.7,385.78,508.0,129.64,97.19,94.24,0.2552,0.1913,0.1855,444.55
5778,202704,202704,MAT29928,CUST5662,636.74,740.95,641.71,647.85,674.54,CONSENSUS,8.25,656.44,648.29,639.02,667.77,687.45,694.39,675.32,681.29,694.24,696.66,642.8,674.51,749.2,92.76,100.91,110.18,0.1238,0.1347,0.1471,698.07
5779,202610,202610,MAT02815,CUST1141,555.81,661.98,603.14,567.9,610.79,CONSENSUS,171.75,600.35,568.24,559.55,563.79,557.01,586.19,581.16,611.29,605.64,606.97,604.33,576.93,833.73,233.38,265.49,274.18,0.2799,0.3184,0.3289,656.41
5780,202801,202801,MAT78708,CUST5055,266.0,277.39,285.89,268.02,303.9,STAT,113.14,270.54,278.06,270.07,276.13,274.18,274.88,274.59,286.4,275.03,291.93,275.06,272.5,390.53,119.99,112.47,120.46,0.3072,0.288,0.3085,273.34
5781,202608,202608,MAT14744,CUST0413,521.76,554.46,541.79,529.9,570.86,STAT,130.47,540.78,539.82,525.31,532.24,533.07,569.58,553.08,543.26,531.55,561.14,529.14,527.68,684.93,144.15,145.11,159.62,0.2105,0.2119,0.233,520.27
5782,202606,202606,MAT00598,CUST0945,526.22,571.36,534.97,536.88,578.76,STAT,14.98,541.23,537.54,558.72,542.3,526.91,555.0,542.09,526.86,541.24,540.96,528.72,569.36,586.34,45.11,48.8,27.62,0.0769,0.0832,0.0471,560.87
5783,202702,202702,MAT98878,CUST3769,544.93,570.83,586.44,554.02,588.38,CONSENSUS,167.34,553.22,564.22,555.29,552.22,563.18,566.87,563.96,588.62,583.62,581.88,548.69,571.5,738.17,184.95,173.95,182.88,0.2506,0.2357,0.2477,557.76
5784,202702,202702,MAT34340,CUST9361,574.31,637.33,628.46,580.21,608.6,CONSENSUS,53.19,608.05,591.49,574.44,616.85,589.51,624.66,629.63,586.85,602.55,608.86,576.5,612.66,690.52,82.47,99.03,116.08,0.1194,0.1434,0.1681,615.97
5785,202604,202604,MAT20562,CUST7470,219.2,254.48,227.02,224.31,249.94,STAT,9.54,224.97,225.76,223.3,232.09,229.68,229.89,229.15,235.68,221.95,224.26,226.62,240.41,264.02,39.05,38.26,40.72,0.1479,0.1449,0.1542,241.81
5786,202712,202712,MAT52201,CUST5582,112.51,121.66,116.17,114.05,117.18,STAT,171.4,114.11,122.1,123.26,113.27,117.88,116.69,116.67,119.08,121.27,118.05,115.12,114.54,293.06,178.95,170.96,169.8,0.6106,0.5834,0.5794,119.12
5787,202611,202611,MAT96890,CUST5129,238.48,282.34,249.49,242.19,241.87,CONSENSUS,27.63,258.77,251.75,253.87,257.22,252.37,246.03,241.62,243.9,249.75,244.3,251.98,248.18,309.97,51.2,58.22,56.1,0.1652,0.1878,0.181,263.15
5788,202604,202604,MAT81824,CUST6255,156.34,184.49,171.32,161.47,167.25,CONSENSUS,106.81,165.34,158.22,164.65,165.35,160.08,166.42,159.21,164.88,167.72,161.11,156.75,170.95,291.3,125.96,133.08,126.65,0.4324,0.4568,0.4348,177.42
5789,202706,202706,MAT03193,CUST0867,381.24,444.06,401.06,382.42,429.78,STAT,170.12,388.15,393.14,415.05,395.41,383.77,417.44,401.62,414.77,410.29,384.54,399.68,395.9,614.18,226.03,221.04,199.13,0.368,0.3599,0.3242,404.69
5790,202710,202710,MAT27267,CUST4053,464.02,536.09,501.14,486.31,512.22,CONSENSUS,189.56,506.41,477.65,469.74,480.94,498.35,477.59,492.73,481.89,507.23,494.87,477.58,493.62,725.65,219.24,248.0,255.91,0.3021,0.3418,0.3527,486.15
5791,202609,202609,MAT21705,CUST2976,74.25,81.56,78.88,77.51,77.62,STAT,115.05,78.91,77.38,75.48,81.28,77.1,79.02,77.95,76.39,75.27,75.21,74.94,79.08,196.61,117.7,119.23,121.13,0.5986,0.6064,0.6161,79.99
5792,202712,202712,MAT71993,CUST6564,568.26,667.74,579.56,596.11,573.04,CONSENSUS,84.06,587.32,577.64,616.23,573.9,581.37,581.17,587.45,607.76,583.3,601.97,588.47,583.81,751.8,164.48,174.16,135.57,0.2188,0.2317,0.1803,602.9
5793,202611,202611,MAT79218,CUST6169,368.72,434.24,388.75,375.45,371.89,CONSENSUS,157.38,398.84,384.87,390.97,374.28,380.69,388.74,381.32,396.59,373.69,393.49,393.6,380.61,591.62,192.78,206.75,200.65,0.3259,0.3495,0.3392,398.83
5794,202606,202606,MAT00020,CUST8382,1014.83,1100.86,1043.19,1055.92,1059.39,CONSENSUS,29.02,1091.05,1050.57,1078.13,1046.94,1088.12,1106.9,1059.35,1067.44,1082.62,1027.16,1058.76,1031.07,1129.88,38.83,79.31,51.75,0.0344,0.0702,0.0458,994.16
5795,202702,202702,MAT60954,CUST2801,261.14,277.9,265.5,270.93,295.58,STAT,157.76,270.17,275.62,283.39,279.46,281.94,271.15,264.78,268.32,262.93,274.4,285.57,276.99,435.66,165.49,160.04,152.27,0.3799,0.3674,0.3495,268.25
5796,202608,202608,MAT79764,CUST8352,336.92,351.72,347.44,353.61,380.3,CONSENSUS,153.0,341.02,347.72,351.17,343.55,355.26,338.22,356.73,343.82,339.52,359.63,345.38,368.47,504.72,163.7,157.0,153.55,0.3243,0.3111,0.3042,338.03
