id,period,period_id,material,market,actual_qty,actual_revenue,actual_orders,shipped_qty,delivered_qty,returns_qty,net_actual_qty,net_revenue,discounts,final_revenue,service_level
4011,202408,202408,MAT74129,CUST5704,321.45,14241.08,8,298.32,295.8,7.98,287.82,10985.27,1032.04,9953.23,0.9202
4012,202503,202503,MAT15858,CUST2609,872.21,18842.03,13,805.29,792.56,24.08,768.48,26808.33,1628.54,25179.79,0.9087
4013,202508,202508,MAT55733,CUST9805,866.43,6008.03,9,785.17,775.4,30.24,745.16,15266.42,889.32,14377.1,0.8949
4014,202407,202407,MAT00832,CUST2411,699.06,19773.98,0,672.88,645.82,32.49,613.33,9532.49,39.05,9493.44,0.9238
4015,202409,202409,MAT74452,CUST1625,438.97,6515.72,42,412.19,408.02,16.27,391.75,13534.35,345.98,13188.37,0.9295
4016,202503,202503,MAT41445,CUST4400,574.31,15942.31,48,571.54,554.26,21.13,533.13,8096.97,394.88,7702.09,0.9651
4017,202410,202410,MAT29138,CUST0455,260.9,10304.82,24,253.05,250.85,11.57,239.28,3327.48,135.18,3192.3,0.9615
4018,202512,202512,MAT71289,CUST4584,434.32,15668.32,4,421.57,407.79,4.48,403.31,14165.72,1143.67,13022.05,0.9389
4019,202511,202511,MAT93039,CUST7862,79.41,1934.71,6,77.3,76.61,3.89,72.72,388.0,2.74,385.26,0.9647
4020,202410,202410,MAT93705,CUST7087,668.49,19603.39,1,637.95,617.02,25.64,591.38,4747.04,97.57,4649.47,0.923
4021,202503,202503,MAT58241,CUST2186,431.37,18490.47,40,420.11,408.54,17.22,391.32,13507.59,1072.02,12435.57,0.9471
4022,202504,202504,MAT48438,CUST9571,442.1,13408.17,46,428.42,414.78,4.73,410.05,9043.6,790.4,8253.2,0.9382
4023,202507,202507,MAT30874,CUST3883,587.46,12768.96,33,530.6,513.92,19.53,494.39,7855.99,94.28,7761.71,0.8748
4024,202410,202410,MAT37731,CUST1860,136.39,2915.45,43,126.27,123.4,5.76,117.64,3031.2,199.12,2832.08,0.9048
4025,202507,202507,MAT43928,CUST5608,171.11,936.1,2,158.21,156.1,2.88,153.22,833.87,49.42,784.45,0.9123
4026,202509,202509,MAT98328,CUST2892,720.78,10778.48,36,657.47,651.96,23.56,628.4,12025.04,1063.11,10961.93,0.9045
4027,202501,202501,MAT32229,CUST7790,700.32,7783.0,24,673.79,668.79,1.01,667.78,16243.57,806.06,15437.51,0.955
4028,202503,202503,MAT92100,CUST4999,255.58,4354.97,38,245.69,242.78,9.95,232.83,3927.93,68.99,3858.94,0.9499
4029,202403,202403,MAT80216,CUST6717,348.13,13472.36,29,325.51,313.25,8.66,304.59,10313.79,274.7,10039.09,0.8998
4030,202511,202511,MAT46353,CUST4418,226.07,1434.22,20,208.37,207.52,9.52,198.0,4013.82,283.4,3730.42,0.9179
4031,202408,202408,MAT97918,CUST8660,857.98,18777.37,42,827.38,822.51,36.04,786.47,19616.42,433.2,19183.22,0.9587
4032,202406,202406,MAT64741,CUST6433,711.08,15176.75,45,677.54,661.38,1.59,659.79,8380.05,422.06,7957.99,0.9301
4033,202511,202511,MAT40110,CUST8498,627.13,5210.71,30,586.16,565.71,18.74,546.97,13869.61,184.74,13684.87,0.9021
4034,202510,202510,MAT55822,CUST5050,458.85,3307.23,20,438.81,434.43,12.84,421.59,8816.19,426.42,8389.77,0.9468
4035,202412,202412,MAT92826,CUST4635,756.72,16941.94,41,691.94,682.78,14.01,668.77,23462.39,185.43,23276.96,0.9023
4036,202602,202602,MAT13562,CUST8892,174.93,5513.54,0,158.78,156.25,4.49,151.76,3022.02,76.65,2945.37,0.8932
4037,202405,202405,MAT86558,CUST0707,98.64,3799.57,27,95.96,94.79,0.27,94.52,3560.88,155.97,3404.91,0.961
4038,202406,202406,MAT49122,CUST3987,686.01,18356.94,1,651.93,646.1,23.88,622.22,14479.07,1261.06,13218.01,0.9418
4039,202409,202409,MAT51589,CUST9574,84.75,428.07,2,81.4,79.22,3.89,75.33,1881.23,29.85,1851.38,0.9347
4040,202508,202508,MAT23408,CUST0757,777.16,32401.23,48,720.32,709.54,11.73,697.81,9885.84,426.87,9458.97,0.913
4041,202501,202501,MAT75615,CUST3716,608.85,13148.3,40,567.85,567.62,10.15,557.47,7936.5,692.71,7243.79,0.9323
4042,202403,202403,MAT03467,CUST3414,518.39,14557.4,25,488.98,478.82,9.81,469.01,9683.6,1.75,9681.85,0.9237
4043,202409,202409,MAT21192,CUST8702,929.5,8403.82,33,857.8,823.45,4.8,818.65,30572.92,1220.84,29352.08,0.8859
4044,202601,202601,MAT06732,CUST4795,840.93,27871.55,7,830.21,792.36,12.17,780.19,13924.95,1096.75,12828.2,0.9422
4045,202408,202408,MAT74763,CUST1157,105.32,3382.85,16,98.5,93.89,1.06,92.83,692.56,18.64,673.92,0.8915
4046,202404,202404,MAT51808,CUST5697,263.07,3736.09,33,262.07,255.32,8.39,246.93,7320.16,685.99,6634.17,0.9705
4047,202508,202508,MAT00070,CUST3856,59.85,1300.02,11,58.27,55.54,0.77,54.77,1516.12,27.92,1488.2,0.928
4048,202410,202410,MAT12069,CUST5118,488.56,20798.52,15,462.98,442.94,16.55,426.39,5802.38,579.96,5222.42,0.9066
4049,202405,202405,MAT96019,CUST2353,137.34,5598.17,27,128.75,125.41,0.13,125.28,3584.33,155.19,3429.14,0.9131
4050,202503,202503,MAT87959,CUST5845,905.23,12979.95,4,901.57,875.42,19.36,856.06,24930.22,998.27,23931.95,0.9671
4051,202502,202502,MAT00754,CUST7331,347.92,8366.05,47,332.52,326.38,3.57,322.81,8712.01,798.03,7913.98,0.9381
4052,202506,202506,MAT28043,CUST3460,65.24,1591.02,44,59.92,58.97,2.67,56.3,590.6,18.44,572.16,0.9039
4053,202412,202412,MAT53752,CUST0514,893.65,33985.51,41,888.26,887.48,8.37,879.11,12079.13,554.08,11525.05,0.9931
4054,202602,202602,MAT99179,CUST6276,741.64,25452.74,31,677.26,657.87,15.08,642.79,10861.71,258.09,10603.62,0.887
4055,202506,202506,MAT85973,CUST5131,355.93,14302.49,26,334.87,323.61,6.85,316.76,6085.5,553.7,5531.8,0.9092
4056,202503,202503,MAT03111,CUST6383,695.1,24496.02,48,691.06,668.14,12.25,655.89,18162.24,50.92,18111.32,0.9612
4057,202409,202409,MAT57008,CUST9378,556.67,9036.46,20,529.12,526.28,26.81,499.47,5204.38,359.58,4844.8,0.9454
4058,202510,202510,MAT31331,CUST1783,850.17,28057.45,10,806.97,801.1,0.22,800.88,20140.05,934.8,19205.25,0.9423
4059,202408,202408,MAT64696,CUST2010,393.12,8978.66,19,357.72,352.62,12.4,340.22,11340.33,1115.32,10225.01,0.897
4060,202511,202511,MAT49651,CUST2673,284.98,9656.62,13,263.31,253.49,10.76,242.73,1924.84,47.73,1877.11,0.8895
4061,202403,202403,MAT69499,CUST4553,381.92,8574.24,42,344.59,342.1,8.54,333.56,11578.91,172.51,11406.4,0.8957
4062,202505,202505,MAT15701,CUST9522,882.01,32333.61,12,879.62,854.75,19.92,834.83,22654.12,333.44,22320.68,0.9691
4063,202507,202507,MAT24426,CUST4440,689.34,25540.19,12,640.05,636.71,26.78,609.93,21170.08,27.21,21142.87,0.9237
4064,202410,202410,MAT68597,CUST8869,162.13,5091.1,20,151.48,147.08,6.96,140.12,3352.65,47.8,3304.85,0.9072
4065,202512,202512,MAT60645,CUST5476,784.93,4709.35,28,771.75,735.49,23.63,711.86,3936.06,312.0,3624.06,0.937
4066,202512,202512,MAT06097,CUST0532,431.4,17963.84,12,389.06,373.13,14.88,358.25,12974.78,243.54,12731.24,0.8649
4067,202410,202410,MAT86037,CUST3042,877.3,22646.18,30,874.81,842.75,40.16,802.59,31981.85,1128.44,30853.41,0.9606
4068,202602,202602,MAT65491,CUST1250,585.53,9486.55,27,547.12,529.48,11.31,518.17,13461.57,346.98,13114.59,0.9043
4069,202411,202411,MAT41656,CUST7095,841.18,30441.03,31,831.64,796.4,0.65,795.75,9128.3,291.52,8836.78,0.9468
4070,202504,202504,MAT09770,CUST6279,907.6,39952.52,12,849.03,824.1,15.75,808.35,10239.29,365.74,9873.55,0.908
4071,202508,202508,MAT40606,CUST8168,617.27,10880.22,0,579.41,566.5,23.81,542.69,8073.01,715.13,7357.88,0.9178
4072,202602,202602,MAT71140,CUST5844,783.69,19630.03,12,780.07,747.36,2.47,744.89,8571.57,333.69,8237.88,0.9536
4073,202407,202407,MAT00205,CUST4831,736.75,30634.43,35,704.2,692.5,8.4,684.1,19731.15,174.65,19556.5,0.9399
4074,202403,202403,MAT75671,CUST4824,603.34,14625.72,32,583.29,567.16,11.29,555.87,11352.06,437.54,10914.52,0.94
4075,202409,202409,MAT41071,CUST0817,260.78,11627.04,38,257.72,253.43,12.32,241.11,2063.95,183.57,1880.38,0.9718
4076,202505,202505,MAT68467,CUST0430,378.67,13497.98,29,351.05,342.68,17.01,325.67,5643.28,291.03,5352.25,0.905
4077,202509,202509,MAT99960,CUST3911,336.5,8431.89,1,323.28,315.1,13.15,301.95,11209.89,703.52,10506.37,0.9364
4078,202507,202507,MAT97475,CUST1964,585.63,23590.55,36,558.78,557.2,14.41,542.79,5849.33,39.35,5809.98,0.9515
4079,202510,202510,MAT56790,CUST1400,635.77,17869.46,30,599.22,585.71,22.04,563.67,7818.59,738.79,7079.8,0.9213
4080,202408,202408,MAT81268,CUST9189,159.82,5069.75,30,150.3,149.08,7.45,141.63,2320.22,50.02,2270.2,0.9328
4081,202406,202406,MAT30216,CUST5775,312.54,3512.32,36,303.8,303.3,10.53,292.77,6657.74,488.24,6169.5,0.9704
4082,202511,202511,MAT78973,CUST4957,373.25,16187.17,3,360.24,355.67,16.15,339.52,4250.1,115.46,4134.64,0.9529
4083,202506,202506,MAT05652,CUST1765,818.14,34569.15,44,771.28,758.9,33.28,725.62,3799.32,233.12,3566.2,0.9276
4084,202506,202506,MAT31930,CUST6601,165.92,2023.62,1,153.13,151.62,4.02,147.6,2271.58,151.92,2119.66,0.9138
4085,202411,202411,MAT75317,CUST7787,368.32,12750.51,13,344.81,330.58,11.04,319.54,1634.47,16.18,1618.29,0.8975
4086,202501,202501,MAT68288,CUST6624,673.84,17761.96,31,616.82,608.39,13.05,595.34,21155.33,1473.86,19681.47,0.9029
4087,202506,202506,MAT86617,CUST5662,506.71,2738.65,20,472.49,461.26,1.49,459.77,12209.19,1090.85,11118.34,0.9103
4088,202411,202411,MAT39861,CUST5136,634.31,17030.1,28,608.48,594.97,10.85,584.12,4581.7,331.24,4250.46,0.938
4089,202601,202601,MAT32568,CUST0950,169.69,7232.23,17,162.43,160.31,7.68,152.63,1042.59,30.39,1012.2,0.9447
4090,202505,202505,MAT72738,CUST6088,214.62,3324.85,17,198.72,196.71,10.58,186.13,3787.28,304.31,3482.97,0.9166
4091,202407,202407,MAT50856,CUST4973,244.28,9741.01,13,239.75,234.04,4.3,229.74,7914.87,390.28,7524.59,0.9581
4092,202411,202411,MAT43686,CUST9102,450.27,3843.05,49,425.35,419.67,5.67,414.0,4372.75,169.9,4202.85,0.932
4093,202411,202411,MAT86624,CUST4524,175.31,3036.9,48,170.28,169.88,6.04,163.84,3989.64,219.77,3769.87,0.969
4094,202505,202505,MAT95584,CUST7951,701.94,19197.79,35,674.19,642.38,3.02,639.36,19420.28,469.99,18950.29,0.9151
4095,202410,202410,MAT62714,CUST9122,821.28,35703.22,10,790.99,780.23,16.61,763.62,9025.3,198.43,8826.87,0.95
4096,202412,202412,MAT65769,CUST1780,267.06,6972.76,16,249.02,237.64,3.35,234.29,7542.6,319.25,7223.35,0.8898
4097,202507,202507,MAT62133,CUST7855,704.21,7508.75,31,643.41,626.48,33.37,593.11,7874.71,26.36,7848.35,0.8896
4098,202508,202508,MAT20862,CUST5322,104.22,1439.78,30,101.91,98.42,3.86,94.56,3293.23,150.13,3143.1,0.9443
4099,202512,202512,MAT71748,CUST5987,473.86,5994.95,32,452.35,442.31,22.86,419.45,11145.54,658.74,10486.8,0.9334
4100,202412,202412,MAT43635,CUST3607,193.88,6133.28,38,184.92,176.88,8.26,168.62,5116.71,337.01,4779.7,0.9123
4101,202404,202404,MAT77885,CUST7225,337.38,11807.45,12,304.81,292.39,12.01,280.38,7137.91,140.6,6997.31,0.8666
4102,202405,202405,MAT56828,CUST5524,787.63,20045.07,41,773.72,737.23,24.25,712.98,26634.76,1811.09,24823.67,0.936
4103,202512,202512,MAT23980,CUST9698,358.8,14448.86,0,329.94,328.39,0.84,327.55,7339.18,556.15,6783.03,0.9152
4104,202510,202510,MAT85226,CUST1304,909.28,29217.36,1,833.1,817.06,1.54,815.52,21009.85,727.76,20282.09,0.8986
4105,202405,202405,MAT07890,CUST8634,664.97,12989.69,4,655.16,627.32,18.84,608.48,8607.47,558.86,8048.61,0.9434
4106,202502,202502,MAT50015,CUST2374,545.08,23940.92,2,516.59,512.11,20.41,491.7,18747.92,1524.84,17223.08,0.9395
4107,202505,202505,MAT71447,CUST5183,563.09,18388.47,0,508.53,487.92,26.15,461.77,7276.23,670.01,6606.22,0.8665
4108,202501,202501,MAT51401,CUST7812,587.22,14909.42,39,558.71,553.12,15.89,537.23,14733.47,1250.27,13483.2,0.9419
4109,202511,202511,MAT71140,CUST2440,425.85,7301.15,16,421.99,409.16,12.19,396.97,4322.87,172.11,4150.76,0.9608
4110,202405,202405,MAT86000,CUST7693,568.07,17455.22,19,561.07,558.07,23.94,534.13,17390.19,1180.24,16209.95,0.9824
4111,202509,202509,MAT84055,CUST2751,556.33,13065.36,18,535.61,524.76,14.08,510.68,7015.05,156.69,6858.36,0.9433
4112,202601,202601,MAT59670,CUST0905,123.09,4669.47,33,117.1,114.2,1.13,113.07,2349.87,213.09,2136.78,0.9278
4113,202404,202404,MAT00616,CUST8786,253.28,7068.01,47,236.78,229.34,10.08,219.26,7833.4,503.46,7329.94,0.9055
4114,202601,202601,MAT99709,CUST4186,560.15,16398.29,19,533.43,528.08,22.83,505.25,15471.52,1085.19,14386.33,0.9427
4115,202412,202412,MAT32827,CUST9105,113.23,4942.34,29,110.13,106.17,1.01,105.16,2559.44,210.46,2348.98,0.9376
4116,202408,202408,MAT90142,CUST9522,447.85,19136.1,9,425.25,407.58,8.62,398.96,8719.59,370.63,8348.96,0.9101
4117,202410,202410,MAT42765,CUST4529,375.93,15089.3,14,352.57,352.29,13.76,338.53,3909.8,352.64,3557.16,0.9371
4118,202408,202408,MAT86819,CUST8451,539.81,18200.12,8,499.83,493.84,21.38,472.46,2695.47,161.94,2533.53,0.9148
4119,202601,202601,MAT56374,CUST7158,404.75,4344.56,44,386.89,384.77,4.76,380.01,6663.31,633.65,6029.66,0.9506
4120,202505,202505,MAT79514,CUST8961,635.14,14894.23,12,602.74,592.77,15.15,577.62,20510.15,1443.37,19066.78,0.9333
4121,202512,202512,MAT18062,CUST2271,226.37,7776.74,32,219.72,215.35,0.76,214.59,1877.43,139.66,1737.77,0.9513
4122,202601,202601,MAT06782,CUST5901,418.35,13832.03,38,413.51,398.08,4.0,394.08,14211.51,773.0,13438.51,0.9515
4123,202405,202405,MAT37705,CUST0675,603.75,3261.82,47,586.17,576.2,13.27,562.93,7988.03,240.96,7747.07,0.9544
4124,202410,202410,MAT61096,CUST1304,399.44,11542.66,8,365.64,358.0,9.05,348.95,7706.92,609.99,7096.93,0.8963
4125,202404,202404,MAT26156,CUST9569,533.29,7214.73,34,510.71,496.68,1.4,495.28,9800.15,383.21,9416.94,0.9314
4126,202601,202601,MAT82040,CUST4345,372.57,3933.84,3,352.91,339.07,11.78,327.29,2626.42,53.17,2573.25,0.9101
4127,202511,202511,MAT28801,CUST1543,378.85,15313.12,11,354.35,338.95,3.35,335.6,6467.43,93.63,6373.8,0.8947
4128,202411,202411,MAT89263,CUST1431,151.77,4627.14,38,139.88,134.02,1.56,132.46,2689.92,75.27,2614.65,0.883
4129,202412,202412,MAT59874,CUST9622,654.62,21364.53,9,596.61,568.79,20.92,547.87,10250.22,686.88,9563.34,0.8689
4130,202408,202408,MAT43291,CUST8834,413.98,17754.52,9,412.22,396.17,9.34,386.83,11073.73,816.24,10257.49,0.957
4131,202506,202506,MAT49290,CUST0005,365.45,16005.17,20,365.35,354.0,9.63,344.37,9326.19,247.5,9078.69,0.9687
4132,202501,202501,MAT03550,CUST3464,378.09,15843.06,17,357.06,344.16,7.15,337.01,11735.95,1037.16,10698.79,0.9103
4133,202503,202503,MAT14727,CUST4884,902.26,32157.28,27,856.26,844.4,33.79,810.61,28272.6,1561.6,26711.0,0.9359
4134,202506,202506,MAT67044,CUST3042,731.17,29805.74,36,685.07,663.92,2.77,661.15,15836.75,133.97,15702.78,0.908
4135,202601,202601,MAT22202,CUST2004,271.6,3851.75,16,260.72,252.15,0.17,251.98,5637.83,141.73,5496.1,0.9284
4136,202510,202510,MAT11710,CUST1033,405.57,16473.17,8,372.21,354.02,0.68,353.34,3969.68,270.92,3698.76,0.8729
4137,202506,202506,MAT29683,CUST6988,284.66,2316.69,4,283.35,282.8,11.61,271.19,4129.35,53.97,4075.38,0.9935
4138,202601,202601,MAT18192,CUST5317,890.98,28795.25,42,822.31,784.79,32.63,752.16,19427.07,615.15,18811.92,0.8808
4139,202503,202503,MAT25463,CUST9196,274.51,2304.0,9,273.27,269.04,11.02,258.02,4794.76,126.54,4668.22,0.9801
4140,202601,202601,MAT13008,CUST7025,938.83,12322.43,33,929.17,928.56,26.54,902.02,9055.83,633.87,8421.96,0.9891
4141,202410,202410,MAT24332,CUST7574,406.85,13274.45,25,389.45,376.37,7.49,368.88,3116.24,60.14,3056.1,0.9251
4142,202405,202405,MAT58974,CUST8699,228.61,1441.63,19,219.2,211.76,10.27,201.49,6332.6,525.02,5807.58,0.9263
4143,202406,202406,MAT24058,CUST7603,204.22,2341.48,45,202.07,194.24,3.44,190.8,6051.52,514.19,5537.33,0.9511
4144,202410,202410,MAT44341,CUST6959,415.2,3056.09,9,394.73,376.5,13.18,363.32,13728.3,488.08,13240.22,0.9068
4145,202512,202512,MAT48397,CUST0508,731.23,8293.98,41,670.42,641.79,33.09,608.7,18653.86,1391.57,17262.29,0.8777
4146,202509,202509,MAT51188,CUST6958,842.81,35044.7,25,775.9,752.2,32.37,719.83,13049.9,773.99,12275.91,0.8925
4147,202411,202411,MAT20304,CUST9180,240.39,10257.31,19,219.35,209.33,3.3,206.03,1209.49,15.7,1193.79,0.8708
4148,202504,202504,MAT90166,CUST3230,769.28,23003.31,34,765.4,727.91,19.7,708.21,7124.58,363.96,6760.62,0.9462
4149,202503,202503,MAT25867,CUST0508,634.3,10714.82,16,610.56,589.77,6.78,582.99,17157.67,788.62,16369.05,0.9298
4150,202501,202501,MAT66387,CUST2312,828.52,32300.44,48,813.13,809.56,19.08,790.48,15728.82,1134.53,14594.29,0.9771
4151,202507,202507,MAT51743,CUST0729,678.63,8107.3,16,632.51,614.15,25.94,588.21,18077.69,1409.11,16668.58,0.905
4152,202409,202409,MAT13054,CUST7867,370.81,14760.43,21,343.96,330.64,18.1,312.54,10406.18,483.35,9922.83,0.8917
4153,202505,202505,MAT79142,CUST5589,152.64,2036.26,33,152.54,146.71,5.17,141.54,5600.62,410.02,5190.6,0.9612
4154,202509,202509,MAT53950,CUST4574,461.44,10108.53,17,447.75,432.26,8.15,424.11,15532.38,239.12,15293.26,0.9368
4155,202409,202409,MAT72783,CUST7770,364.87,10327.59,22,346.57,345.83,7.64,338.19,12338.48,303.78,12034.7,0.9478
4156,202505,202505,MAT98658,CUST8165,794.57,23159.45,36,733.88,697.52,13.99,683.53,17045.43,1380.92,15664.51,0.8779
4157,202508,202508,MAT32333,CUST0392,417.03,8336.31,37,388.28,377.78,18.55,359.23,8730.26,552.5,8177.76,0.9059
4158,202403,202403,MAT34751,CUST7913,364.34,7614.64,29,341.85,334.15,1.74,332.41,8946.76,747.42,8199.34,0.9171
4159,202502,202502,MAT45425,CUST1912,532.77,14336.83,25,530.43,514.41,17.86,496.55,3282.21,236.91,3045.3,0.9655
4160,202508,202508,MAT04523,CUST5675,576.04,6655.08,1,526.77,503.49,9.77,493.72,3550.94,156.59,3394.35,0.8741
4161,202509,202509,MAT04882,CUST1967,594.64,26080.82,49,563.04,557.24,19.7,537.54,14856.64,1182.53,13674.11,0.9371
4162,202510,202510,MAT42159,CUST9435,855.99,34232.68,6,854.21,831.31,23.83,807.48,27946.31,2782.8,25163.51,0.9712
4163,202410,202410,MAT21191,CUST6407,903.44,16782.02,25,876.67,863.78,43.98,819.8,29504.43,2543.71,26960.72,0.9561
4164,202412,202412,MAT12195,CUST2430,618.77,18909.06,36,563.46,553.66,2.71,550.95,20902.55,1135.89,19766.66,0.8948
4165,202506,202506,MAT86011,CUST1495,201.46,5422.1,31,186.63,180.72,4.56,176.16,5287.51,17.42,5270.09,0.8971
4166,202409,202409,MAT11056,CUST8854,417.83,15840.81,23,400.4,382.06,15.51,366.55,12031.77,914.52,11117.25,0.9144
4167,202503,202503,MAT25431,CUST6585,101.3,2647.75,33,96.42,91.89,4.86,87.03,1970.64,51.84,1918.8,0.9071
4168,202511,202511,MAT97957,CUST7416,242.46,5298.97,26,235.64,223.97,4.93,219.04,2399.64,131.51,2268.13,0.9237
4169,202510,202510,MAT96651,CUST4835,793.49,10416.32,36,726.36,720.67,36.66,684.01,15892.29,1563.27,14329.02,0.9082
4170,202503,202503,MAT19319,CUST2068,693.14,18359.73,38,659.6,650.62,16.3,634.32,10640.22,760.7,9879.52,0.9387
4171,202502,202502,MAT74292,CUST0592,746.58,19640.92,8,680.61,678.05,1.39,676.66,7677.58,168.88,7508.7,0.9082
4172,202503,202503,MAT74108,CUST2633,426.84,2328.11,3,392.81,386.72,17.28,369.44,7064.46,701.88,6362.58,0.906
4173,202509,202509,MAT47872,CUST5042,811.6,18775.08,31,786.58,785.23,31.96,753.27,4384.79,342.74,4042.05,0.9675
4174,202411,202411,MAT42116,CUST4329,292.16,1913.72,41,289.54,275.49,0.45,275.04,6504.49,544.46,5960.03,0.9429
4175,202509,202509,MAT82002,CUST2777,529.97,5806.94,8,482.81,476.38,4.75,471.63,16910.9,217.95,16692.95,0.8989
4176,202505,202505,MAT50145,CUST8235,609.67,20705.58,3,569.73,556.89,6.99,549.9,12720.21,5.89,12714.32,0.9134
4177,202505,202505,MAT10227,CUST8312,685.22,20827.77,39,649.55,623.74,34.19,589.55,13282.65,365.03,12917.62,0.9103
4178,202503,202503,MAT98251,CUST0810,561.4,16296.52,21,516.59,504.51,6.3,498.21,4281.31,181.46,4099.85,0.8987
4179,202502,202502,MAT39671,CUST1927,168.16,4414.36,3,166.8,164.36,0.18,164.18,5119.05,32.72,5086.33,0.9774
4180,202504,202504,MAT03647,CUST7589,59.76,1975.96,14,54.84,52.3,2.99,49.31,330.64,30.66,299.98,0.8752
4181,202412,202412,MAT42484,CUST7662,170.47,2141.97,0,153.52,150.59,2.81,147.78,1570.1,144.24,1425.86,0.8834
4182,202503,202503,MAT33395,CUST7236,309.17,11310.42,6,297.07,290.11,11.24,278.87,11152.8,141.86,11010.94,0.9384
4183,202405,202405,MAT24768,CUST9351,748.06,22801.82,31,693.58,671.94,10.5,661.44,4293.11,418.37,3874.74,0.8982
4184,202502,202502,MAT47119,CUST6940,146.37,4232.71,38,134.75,134.71,1.11,133.6,4470.34,22.57,4447.77,0.9203
4185,202411,202411,MAT91702,CUST3354,585.72,18606.07,20,528.97,526.47,6.95,519.52,10251.27,310.31,9940.96,0.8988
4186,202412,202412,MAT77322,CUST0361,258.93,4776.32,18,251.77,249.65,2.44,247.21,1825.03,119.78,1705.25,0.9642
4187,202510,202510,MAT37597,CUST3222,790.17,29916.04,26,719.46,718.63,4.04,714.59,25072.06,2246.45,22825.61,0.9095
4188,202507,202507,MAT36064,CUST2449,484.53,11759.02,34,455.65,450.55,5.89,444.66,3874.47,12.33,3862.14,0.9299
4189,202507,202507,MAT77326,CUST9467,246.68,6475.4,8,228.98,221.98,7.77,214.21,8180.34,733.05,7447.29,0.8999
4190,202410,202410,MAT26152,CUST5888,364.17,15131.36,9,340.94,336.99,10.78,326.21,8363.42,651.6,7711.82,0.9254
4191,202512,202512,MAT97674,CUST4708,593.54,20011.37,6,536.62,518.85,19.1,499.75,4083.85,56.71,4027.14,0.8742
4192,202406,202406,MAT35780,CUST1865,814.28,17810.4,17,774.64,742.3,29.53,712.77,13655.59,571.33,13084.26,0.9116
4193,202405,202405,MAT20178,CUST4926,609.8,11075.78,28,590.53,565.02,28.8,536.22,6723.0,481.67,6241.33,0.9266
4194,202509,202509,MAT90739,CUST0603,764.83,20394.96,21,709.72,694.63,6.89,687.74,24063.24,724.76,23338.48,0.9082
4195,202503,202503,MAT09635,CUST5207,831.66,9034.6,9,806.22,797.71,20.23,777.48,30997.85,863.17,30134.68,0.9592
4196,202501,202501,MAT41540,CUST5081,842.43,37366.34,33,768.4,758.9,27.16,731.74,22490.85,801.82,21689.03,0.9008
4197,202407,202407,MAT93362,CUST4512,156.98,876.03,28,156.15,148.84,1.72,147.12,1263.14,46.36,1216.78,0.9481
4198,202409,202409,MAT57993,CUST9806,903.69,16772.46,14,880.69,852.71,44.06,808.65,25665.98,1617.98,24048.0,0.9436
4199,202510,202510,MAT93516,CUST5177,278.08,7264.59,19,251.56,239.12,9.13,229.99,3142.91,221.92,2920.99,0.8599
4200,202411,202411,MAT86943,CUST5636,580.07,24536.62,19,535.71,534.51,3.14,531.37,13704.87,697.01,13007.86,0.9215
4201,202504,202504,MAT83425,CUST5573,775.81,32128.27,39,698.64,678.92,30.49,648.43,17540.45,375.27,17165.18,0.8751
4202,202512,202512,MAT86974,CUST6359,394.71,2260.65,40,370.81,367.8,10.3,357.5,3740.7,22.69,3718.01,0.9318
4203,202409,202409,MAT61583,CUST2842,538.86,15524.37,34,537.15,533.7,25.06,508.64,10053.25,774.69,9278.56,0.9904
4204,202406,202406,MAT09871,CUST8349,428.16,2407.65,43,397.53,388.1,0.23,387.87,15131.22,377.36,14753.86,0.9064
4205,202506,202506,MAT17699,CUST5892,306.99,10731.93,42,289.65,275.72,12.3,263.42,6963.16,635.49,6327.67,0.8981
4206,202601,202601,MAT79220,CUST4858,486.12,14385.18,32,485.2,472.97,19.65,453.32,12472.88,1061.97,11410.91,0.9729
4207,202404,202404,MAT73685,CUST9654,428.22,15374.78,42,405.94,386.48,11.39,375.09,13802.27,579.11,13223.16,0.9025
4208,202501,202501,MAT49387,CUST2159,864.88,22174.48,43,834.24,828.45,16.67,811.78,23873.49,41.42,23832.07,0.9579
