MANDT,PRUEFLOS,WERK,ART,HERKUNFT,OBJNR,OBTYP,STSMA,STAT11,INSMK,ENSTEHDAT,ERSTELDAT,AENDERDAT,PASTRTERM,PAENDTERM,MATNR,SELWERK,BUKRS,CHARG,LICHN,SOBKZ,LOSMENGE,LMENGEPR,LMENGEIST,LMENGESCH,ANTEIL,PRCTR,GSBER,KOKRS,KOSTL,PRSTUFE,PRSCHAERFE
100,100000006277,P041,01,03,OBJ207175755151,INV,QM000001,X,"",20251023,20251023,20251027,20251023,20251027,732298814795111933,P041,P027,BATCH19146,VEN51126,K,3022.958,531.392,3311.477,54.316,0.578,PC3393,GB47,1000,COST6648,0005,004
100,100000006278,P030,04,02,OBJ076245844385,PUR,QM000002,"",X,20251226,20251226,20251230,20251226,20251230,145771478022140409,P030,P046,BATCH08755,VEN09418,K,3505.34,1460.612,2442.909,493.614,0.105,PC1509,GB27,1000,COST5908,0002,008
100,100000006279,P006,01,02,OBJ357045028144,INV,QM000001,"","",20250615,20250615,20250625,20250615,20250625,839405270477652294,P006,P042,BATCH99605,VEN23372,"",3078.483,2916.16,1304.931,38.345,0.305,PC0297,GB89,1000,COST3309,0002,007
100,100000006280,P023,04,01,OBJ832897512999,MAT,QM000001,"","",20250308,20250308,20250312,20250308,20250312,178843286028895392,P023,P022,BATCH36652,VEN04992,K,2409.477,2299.94,3241.347,363.553,0.388,PC4233,GB80,1000,COST0582,0004,010
100,100000006281,P035,01,02,OBJ601004438752,PUR,QM000001,X,X,20260121,20260121,20260125,20260121,20260125,849539530706650833,P035,P029,BATCH95274,VEN89512,K,2904.252,1007.258,3625.016,366.336,0.885,PC4720,GB19,2000,COST0440,0005,008
100,100000006282,P024,08,03,OBJ242630668944,INV,QM000001,X,X,20251010,20251010,20251016,20251010,20251016,612246626750016074,P024,P015,BATCH08409,VEN23491,K,1749.236,2901.619,817.846,473.351,0.032,PC4373,GB58,2000,COST4868,0004,010
100,100000006283,P012,04,01,OBJ635575851703,PUR,QM000002,X,"",20251122,20251122,20251202,20251122,20251202,461480869284892075,P012,P042,BATCH25966,VEN03459,"",596.4,857.633,1233.433,414.455,0.817,PC8786,GB71,2000,COST5742,0004,008
100,100000006284,P028,01,03,OBJ782317307142,MAT,QM000002,X,X,20251015,20251015,20251019,20251015,20251019,435377868679987630,P028,P002,BATCH90289,VEN11762,K,915.168,1752.806,3447.963,495.74,0.598,PC7286,GB73,1000,COST3943,0005,003
100,100000006285,P013,04,01,OBJ739362048476,MAT,QM000001,X,X,20250908,20250908,20250915,20250908,20250915,135638823347986341,P013,P048,BATCH33578,VEN30176,"",1591.931,2932.198,3220.21,340.958,0.34,PC4385,GB19,1000,COST7192,0002,001
100,100000006286,P003,04,01,OBJ714038780863,PUR,QM000001,X,X,20250717,20250717,20250722,20250717,20250722,405751894024490762,P003,P006,BATCH15842,VEN48174,K,4333.919,3358.801,1518.008,357.994,0.987,PC2659,GB38,2000,COST2288,0004,009
100,100000006287,P018,04,01,OBJ386908610784,INV,QM000002,X,"",20250224,20250224,20250304,20250224,20250304,918543665085458824,P018,P044,BATCH26321,VEN49940,"",4169.116,498.562,1282.195,21.828,0.066,PC3175,GB73,1000,COST5266,0001,009
100,100000006288,P040,04,01,OBJ324672885784,PUR,QM000001,X,X,20250301,20250301,20250302,20250301,20250302,972289198644174190,P040,P008,BATCH02237,VEN96274,K,4419.806,1437.854,3693.328,363.84,0.724,PC9253,GB89,1000,COST6749,0001,010
100,100000006289,P037,08,03,OBJ636871599726,INV,QM000002,X,X,20250824,20250824,20250831,20250824,20250831,866904525497810289,P037,P022,BATCH73899,VEN96831,"",3927.384,3858.314,1851.221,345.098,0.946,PC8397,GB92,2000,COST6275,0003,009
100,100000006290,P029,01,02,OBJ800939040654,MAT,QM000002,"","",20250221,20250221,20250228,20250221,20250228,985692313050067709,P029,P014,BATCH63135,VEN79443,K,2145.21,3583.072,1993.525,310.327,0.584,PC8873,GB28,1000,COST3224,0005,008
100,100000006291,P024,01,03,OBJ068818052767,INV,QM000001,X,"",20250507,20250507,20250517,20250507,20250517,462445744659490421,P024,P031,BATCH30801,VEN59384,"",2120.122,1201.049,491.339,99.736,0.777,PC3920,GB19,1000,COST3808,0004,010
100,100000006292,P005,01,02,OBJ770613652409,INV,QM000001,"","",20251107,20251107,20251114,20251107,20251114,688609642713658889,P005,P022,BATCH20681,VEN74852,K,2956.569,2992.236,1396.454,434.895,0.189,PC8401,GB71,2000,COST5678,0001,002
100,100000006293,P031,04,03,OBJ577264216775,PUR,QM000001,X,X,20250803,20250803,20250813,20250803,20250813,357500536061945787,P031,P014,BATCH68237,VEN39446,K,2272.26,3521.588,386.212,454.57,0.624,PC1249,GB39,1000,COST4991,0005,007
100,100000006294,P032,04,02,OBJ706296568892,PUR,QM000001,X,"",20250618,20250618,20250620,20250618,20250620,892824395466272412,P032,P039,BATCH50381,VEN39340,K,3815.405,3808.567,1594.125,290.803,0.952,PC5458,GB84,1000,COST9802,0003,005
100,100000006295,P037,08,03,OBJ235314313604,INV,QM000002,X,X,20251205,20251205,20251208,20251205,20251208,335985827001187966,P037,P036,BATCH99805,VEN74859,K,2400.267,2716.975,1516.75,408.244,0.094,PC9109,GB49,1000,COST8584,0001,007
100,100000006296,P011,01,03,OBJ882355497332,PUR,QM000002,X,"",20250316,20250316,20250325,20250316,20250325,478983963227409044,P011,P023,BATCH71436,VEN35478,"",816.971,1628.206,2366.145,3.413,0.267,PC7615,GB06,2000,COST4757,0004,007
100,100000006297,P007,01,01,OBJ357270182187,MAT,QM000002,"","",20260204,20260204,20260214,20260204,20260214,841827798744373965,P007,P009,BATCH23602,VEN08826,"",760.617,2992.163,3349.493,491.02,0.625,PC9873,GB69,1000,COST4904,0005,006
100,100000006298,P034,04,01,OBJ879274775221,INV,QM000002,"",X,20250602,20250602,20250609,20250602,20250609,769396250548028848,P034,P001,BATCH47160,VEN84523,"",2452.518,1838.275,3718.54,286.931,0.787,PC0296,GB18,2000,COST8237,0001,005
100,100000006299,P043,01,02,OBJ226803677100,INV,QM000001,"","",20260125,20260125,20260126,20260125,20260126,141565699614153499,P043,P047,BATCH00555,VEN49573,"",713.14,302.75,1787.886,219.283,0.441,PC1346,GB02,2000,COST7868,0004,002
100,100000006300,P009,01,01,OBJ021707646927,PUR,QM000001,"",X,20251124,20251124,20251128,20251124,20251128,249331831814507842,P009,P005,BATCH23300,VEN21178,"",4659.888,2987.561,3667.325,313.704,0.119,PC6732,GB32,1000,COST0075,0005,008
100,100000006301,P006,08,02,OBJ515697142172,INV,QM000002,"",X,20250806,20250806,20250807,20250806,20250807,364064823101894741,P006,P022,BATCH33072,VEN47338,"",3175.319,1927.638,3854.713,201.781,0.559,PC9202,GB20,2000,COST5846,0002,003
100,100000006302,P036,01,02,OBJ084418070999,MAT,QM000002,"",X,20250615,20250615,20250620,20250615,20250620,288912875988824121,P036,P043,BATCH18351,VEN27123,K,4237.045,2624.946,3300.58,414.17,0.86,PC2682,GB12,1000,COST3941,0001,007
100,100000006303,P004,08,03,OBJ702290090682,PUR,QM000001,X,"",20251111,20251111,20251116,20251111,20251116,718245180556564737,P004,P024,BATCH18376,VEN23154,"",1995.871,401.735,2578.205,352.507,0.556,PC6589,GB84,2000,COST7746,0001,001
100,100000006304,P017,04,02,OBJ929967990139,INV,QM000002,X,X,20250826,20250826,20250904,20250826,20250904,313740512580346655,P017,P023,BATCH75033,VEN99661,"",617.726,2918.071,267.931,22.394,0.062,PC6032,GB71,1000,COST0315,0004,007
100,100000006305,P006,01,02,OBJ254647739243,INV,QM000002,"","",20250720,20250720,20250721,20250720,20250721,110619598486652256,P006,P020,BATCH56949,VEN30925,"",1333.455,1999.647,490.323,74.798,0.038,PC2798,GB30,2000,COST2348,0004,007
100,100000006306,P022,04,01,OBJ685981400219,INV,QM000002,X,"",20251215,20251215,20251221,20251215,20251221,296888818631996013,P022,P008,BATCH31895,VEN41564,"",100.173,1541.528,2060.842,475.092,0.143,PC6863,GB49,1000,COST0258,0003,004
100,100000006307,P005,04,01,OBJ692367240142,MAT,QM000001,"","",20250909,20250909,20250910,20250909,20250910,246431705856363750,P005,P022,BATCH91920,VEN88237,"",560.895,3651.099,529.99,321.19,0.385,PC9354,GB86,1000,COST5998,0001,006
100,100000006308,P025,08,01,OBJ338683582201,INV,QM000001,X,X,20250603,20250603,20250608,20250603,20250608,965906133499442833,P025,P006,BATCH43824,VEN47305,K,4875.787,1916.674,3395.345,475.967,0.23,PC6185,GB62,1000,COST3990,0005,007
100,100000006309,P026,01,03,OBJ082663088633,PUR,QM000002,X,X,20260118,20260118,20260128,20260118,20260128,176694747262452212,P026,P026,BATCH24852,VEN62982,K,3354.431,266.069,3687.387,232.402,0.683,PC7856,GB66,2000,COST4792,0005,006
100,100000006310,P009,08,03,OBJ786122464937,MAT,QM000001,"",X,20250829,20250829,20250905,20250829,20250905,145771478022140409,P009,P005,BATCH57663,VEN12433,"",4819.432,3397.783,2505.341,82.847,0.158,PC2815,GB06,2000,COST3448,0002,008
100,100000006311,P044,04,01,OBJ241427027598,MAT,QM000001,X,X,20250324,20250324,20250329,20250324,20250329,587387343840534291,P044,P034,BATCH27501,VEN77912,"",2095.537,284.837,1695.252,186.069,0.549,PC0599,GB18,2000,COST7982,0004,008
100,100000006312,P026,01,03,OBJ690160603565,PUR,QM000001,X,"",20250508,20250508,20250516,20250508,20250516,522809940766064960,P026,P031,BATCH46171,VEN98509,K,891.291,3706.515,1034.015,496.701,0.203,PC2115,GB63,2000,COST1972,0005,001
100,100000006313,P011,01,01,OBJ985553955233,PUR,QM000001,"","",20250317,20250317,20250324,20250317,20250324,509026521867936171,P011,P044,BATCH76351,VEN71915,K,4097.94,3490.66,2548.784,270.564,0.521,PC1174,GB22,1000,COST8702,0004,004
100,100000006314,P028,08,03,OBJ459124651849,PUR,QM000001,X,X,20250906,20250906,20250909,20250906,20250909,190923094908118938,P028,P045,BATCH30916,VEN75512,"",3498.049,1825.916,3789.875,2.85,0.714,PC8120,GB95,2000,COST9733,0005,010
100,100000006315,P025,08,02,OBJ896676453617,INV,QM000001,X,X,20251107,20251107,20251115,20251107,20251115,694337019836703593,P025,P027,BATCH67634,VEN51946,K,3796.053,1701.937,1956.846,17.581,0.931,PC5194,GB63,1000,COST3337,0003,008
100,100000006316,P040,04,03,OBJ453322621291,MAT,QM000002,"",X,20250423,20250423,20250428,20250423,20250428,457006532617355838,P040,P047,BATCH01106,VEN96477,"",284.023,2966.792,2756.109,361.779,0.609,PC4582,GB36,1000,COST6882,0005,005
100,100000006317,P016,08,03,OBJ947165522680,PUR,QM000002,"",X,20250407,20250407,20250411,20250407,20250411,760849685285742191,P016,P003,BATCH15956,VEN30077,"",3455.493,536.091,2887.538,453.936,0.038,PC4615,GB21,1000,COST3663,0001,004
100,100000006318,P048,04,01,OBJ471658382993,PUR,QM000001,"","",20260202,20260202,20260207,20260202,20260207,864929362552693648,P048,P006,BATCH52406,VEN24133,"",1887.08,3958.329,284.015,270.166,0.434,PC6143,GB41,2000,COST4169,0005,009
100,100000006319,P004,04,01,OBJ847094987498,PUR,QM000001,"",X,20250520,20250520,20250528,20250520,20250528,419074188872973964,P004,P039,BATCH94922,VEN93129,K,305.611,1017.058,1175.209,366.518,0.543,PC7342,GB16,1000,COST7676,0001,006
100,100000006320,P001,04,01,OBJ286508658132,MAT,QM000002,X,"",20251121,20251121,20251125,20251121,20251125,249849503707041936,P001,P014,BATCH92178,VEN56338,"",3090.561,2231.245,3121.032,478.719,0.395,PC7593,GB06,2000,COST7324,0005,004
100,100000006321,P020,04,03,OBJ431693370260,PUR,QM000001,"","",20260212,20260212,20260221,20260212,20260221,684862746874364790,P020,P043,BATCH60249,VEN95764,K,1689.996,870.609,2910.738,86.559,0.883,PC1253,GB72,2000,COST6105,0001,009
100,100000006322,P032,01,02,OBJ726004246724,INV,QM000001,X,X,20250411,20250411,20250418,20250411,20250418,703202087705455607,P032,P023,BATCH79291,VEN78925,K,1124.058,145.312,313.892,314.56,0.512,PC8437,GB77,2000,COST7309,0002,008
100,100000006323,P022,04,02,OBJ286184025295,PUR,QM000002,"","",20250730,20250730,20250804,20250730,20250804,282728670420953063,P022,P004,BATCH71625,VEN97211,"",3273.366,3066.832,3546.991,0.813,0.099,PC8955,GB79,2000,COST2945,0005,008
100,100000006324,P033,01,01,OBJ091750227565,INV,QM000002,"","",20250319,20250319,20250329,20250319,20250329,882740392639299942,P033,P019,BATCH64654,VEN96538,K,3900.847,1840.999,1597.375,288.429,0.376,PC4266,GB08,2000,COST0782,0003,010
100,100000006325,P022,04,01,OBJ622522216460,INV,QM000001,X,X,20250726,20250726,20250728,20250726,20250728,806207217979222970,P022,P049,BATCH59513,VEN80941,K,4088.284,3063.624,2221.576,284.83,0.008,PC4796,GB13,2000,COST9984,0003,005
100,100000006326,P047,04,01,OBJ780545527853,INV,QM000002,"",X,20250813,20250813,20250815,20250813,20250815,760413033652967781,P047,P018,BATCH64933,VEN38030,"",2315.588,1360.214,1686.843,409.925,0.958,PC3438,GB08,1000,COST5351,0001,010
100,100000006327,P020,01,01,OBJ719567539561,PUR,QM000002,X,"",20250310,20250310,20250315,20250310,20250315,565044637907176427,P020,P021,BATCH55298,VEN27984,"",4426.882,2649.444,2854.209,17.127,0.386,PC7147,GB84,1000,COST4500,0004,004
100,100000006328,P019,01,03,OBJ453217386043,MAT,QM000002,X,"",20251028,20251028,20251029,20251028,20251029,395694172083302711,P019,P034,BATCH34542,VEN69932,K,4685.83,3036.142,969.548,318.4,0.815,PC5352,GB38,1000,COST5746,0004,005
100,100000006329,P042,01,02,OBJ690242375709,PUR,QM000002,"","",20250514,20250514,20250522,20250514,20250522,935837828536707342,P042,P011,BATCH01914,VEN69994,"",620.015,1688.881,1568.466,218.002,0.182,PC4939,GB51,1000,COST5473,0002,001
100,100000006330,P005,08,03,OBJ222780569709,MAT,QM000002,"",X,20250428,20250428,20250506,20250428,20250506,947956434879465583,P005,P038,BATCH59467,VEN59875,K,3161.068,3003.814,3590.373,188.245,0.363,PC1493,GB04,2000,COST4803,0001,003
100,100000006331,P040,08,02,OBJ457801011753,MAT,QM000001,"","",20251220,20251220,20251221,20251220,20251221,837752469432619970,P040,P002,BATCH67506,VEN77619,K,2182.085,206.32,2260.736,59.574,0.02,PC1827,GB79,2000,COST2060,0004,005
100,100000006332,P026,01,03,OBJ973570135958,PUR,QM000001,"",X,20260202,20260202,20260211,20260202,20260211,992229350737562612,P026,P033,BATCH25931,VEN40091,"",2484.866,2300.37,178.216,417.949,0.464,PC5340,GB78,1000,COST5535,0005,001
100,100000006333,P044,08,02,OBJ381761063208,INV,QM000001,X,X,20260106,20260106,20260110,20260106,20260110,366739200623175054,P044,P019,BATCH89960,VEN68574,"",1895.574,1535.32,2595.404,386.129,0.879,PC7465,GB69,1000,COST3428,0003,008
100,100000006334,P009,01,03,OBJ960936441363,MAT,QM000001,X,"",20250909,20250909,20250913,20250909,20250913,368106540434131238,P009,P026,BATCH56115,VEN25890,"",964.693,1671.493,439.192,194.617,0.261,PC3305,GB97,1000,COST5847,0005,006
100,100000006335,P028,01,02,OBJ739998191107,MAT,QM000002,X,X,20250815,20250815,20250820,20250815,20250820,219763492700290237,P028,P026,BATCH45106,VEN77370,K,726.79,554.146,3239.742,51.402,0.86,PC2506,GB25,1000,COST6320,0003,009
100,100000006336,P042,04,03,OBJ286200416077,PUR,QM000001,X,"",20251223,20251223,20251225,20251223,20251225,853660380391937019,P042,P025,BATCH80765,VEN70194,"",4763.004,3754.272,2792.045,426.562,0.643,PC5427,GB29,1000,COST5791,0005,006
100,100000006337,P035,04,02,OBJ601573678472,MAT,QM000002,"","",20250408,20250408,20250410,20250408,20250410,930862225791196196,P035,P044,BATCH93168,VEN76279,"",2082.426,3383.14,3039.94,464.536,0.921,PC7234,GB49,1000,COST3619,0003,001
100,100000006338,P029,01,02,OBJ203666136897,MAT,QM000001,X,"",20260218,20260218,20260228,20260218,20260228,918567824635259579,P029,P006,BATCH36365,VEN50859,K,729.162,2570.676,1661.665,328.891,0.2,PC5994,GB58,2000,COST0655,0002,009
100,100000006339,P012,01,03,OBJ129740071725,INV,QM000001,"",X,20260215,20260215,20260220,20260215,20260220,400013504495502282,P012,P003,BATCH77228,VEN80122,"",4877.318,3404.654,2814.198,389.167,0.112,PC2171,GB82,1000,COST7644,0005,008
100,100000006340,P014,01,01,OBJ157123472098,PUR,QM000002,"","",20251105,20251105,20251109,20251105,20251109,287218943542061381,P014,P030,BATCH96424,VEN76554,K,1875.846,830.871,1799.977,323.999,0.629,PC1242,GB92,1000,COST8195,0001,003
100,100000006341,P003,04,02,OBJ772180577565,PUR,QM000001,X,X,20260113,20260113,20260118,20260113,20260118,339204752715593200,P003,P023,BATCH91814,VEN48927,"",3494.112,2420.709,3782.206,310.856,0.525,PC5856,GB41,1000,COST4965,0002,001
100,100000006342,P036,08,03,OBJ464732838383,PUR,QM000002,"","",20260212,20260212,20260220,20260212,20260220,731796451603994557,P036,P013,BATCH35884,VEN63919,K,356.819,2138.997,335.46,181.961,0.195,PC3458,GB63,2000,COST4994,0001,009
100,100000006343,P010,01,02,OBJ347260720462,PUR,QM000002,"",X,20251028,20251028,20251101,20251028,20251101,408243277195075075,P010,P045,BATCH21734,VEN71271,"",3562.865,3862.121,1724.036,454.817,0.54,PC1450,GB05,2000,COST7270,0002,008
100,100000006344,P042,04,02,OBJ942403977525,PUR,QM000002,"",X,20250928,20250928,20251005,20250928,20251005,665670604764354542,P042,P008,BATCH43325,VEN54578,"",4371.842,2156.608,3345.474,289.574,0.746,PC3781,GB21,2000,COST0988,0002,002
100,100000006345,P035,01,01,OBJ440135179879,INV,QM000001,"",X,20260114,20260114,20260123,20260114,20260123,597002087038861973,P035,P029,BATCH97364,VEN55040,K,2182.154,414.237,590.558,28.816,0.475,PC1465,GB99,2000,COST8746,0003,009
100,100000006346,P006,04,02,OBJ686522157900,PUR,QM000002,X,"",20260215,20260215,20260225,20260215,20260225,674359236723129631,P006,P009,BATCH01731,VEN31271,"",504.923,3920.295,3638.989,199.96,0.907,PC0617,GB21,2000,COST1942,0004,010
100,100000006347,P026,04,02,OBJ171469666584,INV,QM000002,X,X,20250321,20250321,20250327,20250321,20250327,874166101688053922,P026,P039,BATCH09266,VEN73129,"",855.494,3842.664,1272.369,492.688,0.553,PC7927,GB85,2000,COST2132,0003,005
100,100000006348,P010,01,01,OBJ135124262277,PUR,QM000001,X,"",20260118,20260118,20260121,20260118,20260121,466282911605440676,P010,P049,BATCH14203,VEN72529,"",2828.938,2144.559,2225.936,262.917,0.346,PC8912,GB37,2000,COST9660,0003,008
100,100000006349,P042,04,02,OBJ748470720754,INV,QM000001,"","",20250611,20250611,20250621,20250611,20250621,297091592164699685,P042,P016,BATCH66024,VEN71415,K,4562.043,2863.57,1422.87,166.56,0.788,PC5724,GB60,1000,COST5288,0001,006
100,100000006350,P047,04,02,OBJ692970463598,PUR,QM000002,X,"",20250820,20250820,20250822,20250820,20250822,896927865603690101,P047,P037,BATCH08949,VEN60187,K,3548.63,1523.988,137.281,63.997,0.424,PC3908,GB20,1000,COST5834,0003,004
100,100000006351,P030,08,01,OBJ129599436300,PUR,QM000001,"",X,20251120,20251120,20251125,20251120,20251125,983022164905209066,P030,P013,BATCH18403,VEN39390,"",1088.581,3376.418,1460.542,471.18,0.267,PC0133,GB68,1000,COST7060,0001,007
100,100000006352,P001,08,01,OBJ079777658108,PUR,QM000002,"",X,20251210,20251210,20251216,20251210,20251216,816014973133612132,P001,P019,BATCH84537,VEN91808,"",2158.403,994.123,3370.785,188.966,0.991,PC6745,GB30,2000,COST5605,0004,010
100,100000006353,P009,04,02,OBJ052435740334,MAT,QM000002,"","",20251107,20251107,20251111,20251107,20251111,136652776741287081,P009,P030,BATCH68945,VEN27592,"",1360.538,3124.576,223.502,325.387,0.642,PC7672,GB14,2000,COST6240,0005,005
100,100000006354,P041,04,01,OBJ670118644730,MAT,QM000002,"","",20251115,20251115,20251121,20251115,20251121,382319253460471240,P041,P037,BATCH73407,VEN00632,"",4342.497,281.006,3389.376,318.247,0.843,PC7592,GB34,2000,COST6883,0003,001
100,100000006355,P017,01,01,OBJ941254281257,PUR,QM000001,X,"",20250418,20250418,20250421,20250418,20250421,414813707086573099,P017,P022,BATCH89920,VEN23136,"",1212.035,2372.648,1782.954,391.59,0.615,PC9988,GB62,2000,COST3252,0002,001
100,100000006356,P048,04,01,OBJ238278880472,PUR,QM000002,"","",20250827,20250827,20250903,20250827,20250903,114009499925316592,P048,P044,BATCH52092,VEN66542,"",4165.121,170.598,3072.768,431.396,0.373,PC0394,GB78,1000,COST6378,0001,001
100,100000006357,P024,04,01,OBJ242517521456,MAT,QM000002,X,"",20260108,20260108,20260113,20260108,20260113,412569842971045546,P024,P045,BATCH39440,VEN78489,"",1217.374,2348.34,3602.714,249.133,0.42,PC3734,GB02,2000,COST3206,0005,003
100,100000006358,P036,08,01,OBJ037637896845,PUR,QM000001,X,X,20250312,20250312,20250315,20250312,20250315,530545508835699476,P036,P011,BATCH99856,VEN83345,"",2781.554,1419.609,1603.642,70.914,0.505,PC0120,GB93,2000,COST1907,0002,006
100,100000006359,P039,01,01,OBJ563438679629,MAT,QM000002,X,X,20250716,20250716,20250721,20250716,20250721,865404993182103243,P039,P024,BATCH09035,VEN27796,K,1005.092,2046.646,3840.291,36.887,0.819,PC1624,GB11,2000,COST6622,0001,005
100,100000006360,P027,01,02,OBJ866170371256,PUR,QM000001,"","",20250328,20250328,20250331,20250328,20250331,742929544410998455,P027,P044,BATCH84978,VEN75885,"",3117.404,2539.05,3343.665,416.348,0.645,PC7334,GB13,1000,COST9631,0003,009
100,100000006361,P037,04,02,OBJ737391275242,MAT,QM000001,"",X,20250729,20250729,20250731,20250729,20250731,209363369397393156,P037,P032,BATCH74775,VEN89784,K,1113.252,2975.109,222.722,214.813,0.833,PC9251,GB51,1000,COST7456,0004,001
100,100000006362,P005,08,01,OBJ787274864718,MAT,QM000001,"",X,20250405,20250405,20250407,20250405,20250407,364431271763860001,P005,P028,BATCH42188,VEN54141,K,2903.492,2256.158,111.594,13.284,0.271,PC5770,GB44,2000,COST6080,0003,009
100,100000006363,P029,04,02,OBJ671397028432,MAT,QM000001,"",X,20250915,20250915,20250916,20250915,20250916,474906069196025172,P029,P046,BATCH21137,VEN15540,"",2935.647,3435.161,3666.474,216.268,0.407,PC5881,GB74,1000,COST4254,0004,007
